Gene Ontology Analyses
GO Category: ALL
GO File Creation Date: 03/16/22
Deduplicate Gene Sets: false
Data Source: DEHP_DESeq_normData
Work Source: DEHP_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 10/10/2022 17:44.43
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 1745
Total Run Time: 3 seconds

GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0009078	8	pyruvate family amino acid metabolic process	4	4	1	1	1	1	1	1	1	1	1	60	3	18887	0.99994	0.012814	0.012814	25.0	402994	dao.3	ENSDARG00000035601		1.08735	1.08735	1.08735		1.08735		0.662549	0.662549	0.662549		0.662549		1.78453	1.78453	1.78453		1.78453		0.0	1.08735	0.0	1.08735	1.08735	0.662549	1.78453	1	0	1	402994	ENSDARG00000035601	1.08735	1.08735		0.662549	0.662549		1.78453	1.78453		1.08735	0.662549	1.78453	0															0						Linear,1(1)	1.6681004762649536	1.6681004762649536	1.6681004762649536	1.6681004762649536	0.0	1.6681004762649536	1.08735	1.08735	0.662549	0.662549	1.78453	1.78453	UP	1.0	0.0	0.0	
GO:0009080	7	pyruvate family amino acid catabolic process	4	4	1	1	1	1	1	1	1	1	1	60	3	18887	0.99994	0.012814	0.012814	25.0	402994	dao.3	ENSDARG00000035601		1.08735	1.08735	1.08735		1.08735		0.662549	0.662549	0.662549		0.662549		1.78453	1.78453	1.78453		1.78453		0.0	1.08735	0.0	1.08735	1.08735	0.662549	1.78453	1	0	1	402994	ENSDARG00000035601	1.08735	1.08735		0.662549	0.662549		1.78453	1.78453		1.08735	0.662549	1.78453	0															0						Linear,1(1)	1.6681004762649536	1.6681004762649536	1.6681004762649536	1.6681004762649536	0.0	1.6681004762649536	1.08735	1.08735	0.662549	0.662549	1.78453	1.78453	UP	1.0	0.0	0.0	
GO:0009116	6	nucleoside metabolic process	44	44	1	1	1	1	1	1	1	1	1	60	43	18847	0.99116	0.13239	0.13239	2.27	570547	uckl1a	ENSDARG00000001686		1.81755	1.81755	1.81755		1.81755		0.881942	0.881942	0.881942		0.881942		3.7457	3.7457	3.7457		3.7457						1.81755	0.881942	3.7457	0	1	0															1	570547	ENSDARG00000001686	1.81755	1.81755		0.881942	0.881942		3.7457	3.7457		1.81755	0.881942	3.7457	0						Linear,1(1)	1.606576681137085	1.606576681137085	1.606576681137085	1.606576681137085	0.0	1.606576681137085	1.81755	1.81755	0.881942	0.881942	3.7457	3.7457	DOWN	0.0	1.0	0.0	
GO:0009117	6	nucleotide metabolic process	293	300	3	3	2	2	2	2	3	1	1	60	299	18591	0.74853	0.62278	0.62278	0.33	570547	uckl1a	ENSDARG00000001686		1.81755	1.81755	1.81755		1.81755		0.881942	0.881942	0.881942		0.881942		3.7457	3.7457	3.7457		3.7457						1.81755	0.881942	3.7457	0	1	0															1	570547	ENSDARG00000001686	1.81755	1.81755		0.881942	0.881942		3.7457	3.7457		1.81755	0.881942	3.7457	0						Linear,1(1)	1.606576681137085	1.606576681137085	1.606576681137085	1.606576681137085	0.0	1.606576681137085	1.81755	1.81755	0.881942	0.881942	3.7457	3.7457	DOWN	0.0	1.0	0.0	
GO:0009123	6	nucleoside monophosphate metabolic process	50	50	1	1	1	1	1	1	1	1	1	60	49	18841	0.98869	0.14906	0.14906	2.0	570547	uckl1a	ENSDARG00000001686		1.81755	1.81755	1.81755		1.81755		0.881942	0.881942	0.881942		0.881942		3.7457	3.7457	3.7457		3.7457						1.81755	0.881942	3.7457	0	1	0															1	570547	ENSDARG00000001686	1.81755	1.81755		0.881942	0.881942		3.7457	3.7457		1.81755	0.881942	3.7457	0						Linear,1(1)	1.606576681137085	1.606576681137085	1.606576681137085	1.606576681137085	0.0	1.606576681137085	1.81755	1.81755	0.881942	0.881942	3.7457	3.7457	DOWN	0.0	1.0	0.0	
GO:0009124	7	nucleoside monophosphate biosynthetic process	43	43	1	1	1	1	1	1	1	1	1	60	42	18848	0.99155	0.12959	0.12959	2.33	570547	uckl1a	ENSDARG00000001686		1.81755	1.81755	1.81755		1.81755		0.881942	0.881942	0.881942		0.881942		3.7457	3.7457	3.7457		3.7457						1.81755	0.881942	3.7457	0	1	0															1	570547	ENSDARG00000001686	1.81755	1.81755		0.881942	0.881942		3.7457	3.7457		1.81755	0.881942	3.7457	0						Linear,1(1)	1.606576681137085	1.606576681137085	1.606576681137085	1.606576681137085	0.0	1.606576681137085	1.81755	1.81755	0.881942	0.881942	3.7457	3.7457	DOWN	0.0	1.0	0.0	
GO:0009129	7	pyrimidine nucleoside monophosphate metabolic process	14	14	1	1	1	1	1	1	1	1	1	60	13	18877	0.9991	0.044148	0.044148	7.14	570547	uckl1a	ENSDARG00000001686		1.81755	1.81755	1.81755		1.81755		0.881942	0.881942	0.881942		0.881942		3.7457	3.7457	3.7457		3.7457		0.0	1.81755			1.81755	0.881942	3.7457	0	1	0															1	570547	ENSDARG00000001686	1.81755	1.81755		0.881942	0.881942		3.7457	3.7457		1.81755	0.881942	3.7457	0						Linear,1(1)	1.606576681137085	1.606576681137085	1.606576681137085	1.606576681137085	0.0	1.606576681137085	1.81755	1.81755	0.881942	0.881942	3.7457	3.7457	DOWN	0.0	1.0	0.0	
GO:0009130	8	pyrimidine nucleoside monophosphate biosynthetic process	14	14	1	1	1	1	1	1	1	1	1	60	13	18877	0.9991	0.044148	0.044148	7.14	570547	uckl1a	ENSDARG00000001686		1.81755	1.81755	1.81755		1.81755		0.881942	0.881942	0.881942		0.881942		3.7457	3.7457	3.7457		3.7457		0.0	1.81755			1.81755	0.881942	3.7457	0	1	0															1	570547	ENSDARG00000001686	1.81755	1.81755		0.881942	0.881942		3.7457	3.7457		1.81755	0.881942	3.7457	0						Linear,1(1)	1.606576681137085	1.606576681137085	1.606576681137085	1.606576681137085	0.0	1.606576681137085	1.81755	1.81755	0.881942	0.881942	3.7457	3.7457	DOWN	0.0	1.0	0.0	
GO:0009132	6	nucleoside diphosphate metabolic process	72	73	1	1	1	0	0	0	1	0	0	61	73	18817	0.78994	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009133	7	nucleoside diphosphate biosynthetic process	7	8	1	1	1	0	0	0	1	0	0	61	8	18882	0.97453	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009138	7	pyrimidine nucleoside diphosphate metabolic process	4	5	1	1	1	0	0	0	1	0	0	61	5	18885	0.98401	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009139	8	pyrimidine nucleoside diphosphate biosynthetic process	3	4	1	1	1	0	0	0	1	0	0	61	4	18886	0.98719	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009141	6	nucleoside triphosphate metabolic process	62	63	2	2	2	1	1	1	2	1	1	60	62	18828	0.98245	0.18409	0.18409	1.59	570547	uckl1a	ENSDARG00000001686		1.81755	1.81755	1.81755		1.81755		0.881942	0.881942	0.881942		0.881942		3.7457	3.7457	3.7457		3.7457						1.81755	0.881942	3.7457	0	1	0															1	570547	ENSDARG00000001686	1.81755	1.81755		0.881942	0.881942		3.7457	3.7457		1.81755	0.881942	3.7457	0						Linear,1(1)	1.606576681137085	1.606576681137085	1.606576681137085	1.606576681137085	0.0	1.606576681137085	1.81755	1.81755	0.881942	0.881942	3.7457	3.7457	DOWN	0.0	1.0	0.0	
GO:0009142	7	nucleoside triphosphate biosynthetic process	54	55	2	2	2	1	1	1	2	1	1	60	54	18836	0.98644	0.1627	0.1627	1.82	570547	uckl1a	ENSDARG00000001686		1.81755	1.81755	1.81755		1.81755		0.881942	0.881942	0.881942		0.881942		3.7457	3.7457	3.7457		3.7457						1.81755	0.881942	3.7457	0	1	0															1	570547	ENSDARG00000001686	1.81755	1.81755		0.881942	0.881942		3.7457	3.7457		1.81755	0.881942	3.7457	0						Linear,1(1)	1.606576681137085	1.606576681137085	1.606576681137085	1.606576681137085	0.0	1.606576681137085	1.81755	1.81755	0.881942	0.881942	3.7457	3.7457	DOWN	0.0	1.0	0.0	
GO:0009147	7	pyrimidine nucleoside triphosphate metabolic process	21	22	2	2	2	1	1	1	2	1	1	60	21	18869	0.99774	0.068508	0.068508	4.55	570547	uckl1a	ENSDARG00000001686		1.81755	1.81755	1.81755		1.81755		0.881942	0.881942	0.881942		0.881942		3.7457	3.7457	3.7457		3.7457						1.81755	0.881942	3.7457	0	1	0															1	570547	ENSDARG00000001686	1.81755	1.81755		0.881942	0.881942		3.7457	3.7457		1.81755	0.881942	3.7457	0						Linear,1(1)	1.606576681137085	1.606576681137085	1.606576681137085	1.606576681137085	0.0	1.606576681137085	1.81755	1.81755	0.881942	0.881942	3.7457	3.7457	DOWN	0.0	1.0	0.0	
GO:0009148	8	pyrimidine nucleoside triphosphate biosynthetic process	19	20	2	2	2	1	1	1	2	1	1	60	19	18871	0.99813	0.062476	0.062476	5.0	570547	uckl1a	ENSDARG00000001686		1.81755	1.81755	1.81755		1.81755		0.881942	0.881942	0.881942		0.881942		3.7457	3.7457	3.7457		3.7457		0.0	1.81755			1.81755	0.881942	3.7457	0	1	0															1	570547	ENSDARG00000001686	1.81755	1.81755		0.881942	0.881942		3.7457	3.7457		1.81755	0.881942	3.7457	0						Linear,1(1)	1.606576681137085	1.606576681137085	1.606576681137085	1.606576681137085	0.0	1.606576681137085	1.81755	1.81755	0.881942	0.881942	3.7457	3.7457	DOWN	0.0	1.0	0.0	
GO:0009150	7	purine ribonucleotide metabolic process	218	222	1	1	0	1	1	1	1	0	0	61	222	18668	0.48678	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009156	8	ribonucleoside monophosphate biosynthetic process	40	40	1	1	1	1	1	1	1	1	1	60	39	18851	0.99265	0.12111	0.12111	2.5	570547	uckl1a	ENSDARG00000001686		1.81755	1.81755	1.81755		1.81755		0.881942	0.881942	0.881942		0.881942		3.7457	3.7457	3.7457		3.7457						1.81755	0.881942	3.7457	0	1	0															1	570547	ENSDARG00000001686	1.81755	1.81755		0.881942	0.881942		3.7457	3.7457		1.81755	0.881942	3.7457	0						Linear,1(1)	1.606576681137085	1.606576681137085	1.606576681137085	1.606576681137085	0.0	1.606576681137085	1.81755	1.81755	0.881942	0.881942	3.7457	3.7457	DOWN	0.0	1.0	0.0	
GO:0009161	7	ribonucleoside monophosphate metabolic process	46	46	1	1	1	1	1	1	1	1	1	60	45	18845	0.99037	0.13798	0.13798	2.17	570547	uckl1a	ENSDARG00000001686		1.81755	1.81755	1.81755		1.81755		0.881942	0.881942	0.881942		0.881942		3.7457	3.7457	3.7457		3.7457						1.81755	0.881942	3.7457	0	1	0															1	570547	ENSDARG00000001686	1.81755	1.81755		0.881942	0.881942		3.7457	3.7457		1.81755	0.881942	3.7457	0						Linear,1(1)	1.606576681137085	1.606576681137085	1.606576681137085	1.606576681137085	0.0	1.606576681137085	1.81755	1.81755	0.881942	0.881942	3.7457	3.7457	DOWN	0.0	1.0	0.0	
GO:0009165	7	nucleotide biosynthetic process	171	176	2	2	2	1	1	1	2	1	1	60	175	18715	0.88988	0.43451	0.43451	0.57	570547	uckl1a	ENSDARG00000001686		1.81755	1.81755	1.81755		1.81755		0.881942	0.881942	0.881942		0.881942		3.7457	3.7457	3.7457		3.7457						1.81755	0.881942	3.7457	0	1	0															1	570547	ENSDARG00000001686	1.81755	1.81755		0.881942	0.881942		3.7457	3.7457		1.81755	0.881942	3.7457	0						Linear,1(1)	1.606576681137085	1.606576681137085	1.606576681137085	1.606576681137085	0.0	1.606576681137085	1.81755	1.81755	0.881942	0.881942	3.7457	3.7457	DOWN	0.0	1.0	0.0	
GO:0009173	8	pyrimidine ribonucleoside monophosphate metabolic process	11	11	1	1	1	1	1	1	1	1	1	60	10	18880	0.99945	0.034852	0.034852	9.09	570547	uckl1a	ENSDARG00000001686		1.81755	1.81755	1.81755		1.81755		0.881942	0.881942	0.881942		0.881942		3.7457	3.7457	3.7457		3.7457		0.0	1.81755			1.81755	0.881942	3.7457	0	1	0															1	570547	ENSDARG00000001686	1.81755	1.81755		0.881942	0.881942		3.7457	3.7457		1.81755	0.881942	3.7457	0						Linear,1(1)	1.606576681137085	1.606576681137085	1.606576681137085	1.606576681137085	0.0	1.606576681137085	1.81755	1.81755	0.881942	0.881942	3.7457	3.7457	DOWN	0.0	1.0	0.0	
GO:0009174	9	pyrimidine ribonucleoside monophosphate biosynthetic process	11	11	1	1	1	1	1	1	1	1	1	60	10	18880	0.99945	0.034852	0.034852	9.09	570547	uckl1a	ENSDARG00000001686		1.81755	1.81755	1.81755		1.81755		0.881942	0.881942	0.881942		0.881942		3.7457	3.7457	3.7457		3.7457		0.0	1.81755			1.81755	0.881942	3.7457	0	1	0															1	570547	ENSDARG00000001686	1.81755	1.81755		0.881942	0.881942		3.7457	3.7457		1.81755	0.881942	3.7457	0						Linear,1(1)	1.606576681137085	1.606576681137085	1.606576681137085	1.606576681137085	0.0	1.606576681137085	1.81755	1.81755	0.881942	0.881942	3.7457	3.7457	DOWN	0.0	1.0	0.0	
GO:0009186	7	deoxyribonucleoside diphosphate metabolic process	3	4	1	1	1	0	0	0	1	0	0	61	4	18886	0.98719	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009189	8	deoxyribonucleoside diphosphate biosynthetic process	1	2	1	1	1	0	0	0	1	0	0	61	2	18888	0.99357	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009196	8	pyrimidine deoxyribonucleoside diphosphate metabolic process	1	2	1	1	1	0	0	0	1	0	0	61	2	18888	0.99357	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009197	9	pyrimidine deoxyribonucleoside diphosphate biosynthetic process	1	2	1	1	1	0	0	0	1	0	0	61	2	18888	0.99357	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009199	7	ribonucleoside triphosphate metabolic process	48	48	1	1	1	1	1	1	1	1	1	60	47	18843	0.98955	0.14354	0.14354	2.08	570547	uckl1a	ENSDARG00000001686		1.81755	1.81755	1.81755		1.81755		0.881942	0.881942	0.881942		0.881942		3.7457	3.7457	3.7457		3.7457						1.81755	0.881942	3.7457	0	1	0															1	570547	ENSDARG00000001686	1.81755	1.81755		0.881942	0.881942		3.7457	3.7457		1.81755	0.881942	3.7457	0						Linear,1(1)	1.606576681137085	1.606576681137085	1.606576681137085	1.606576681137085	0.0	1.606576681137085	1.81755	1.81755	0.881942	0.881942	3.7457	3.7457	DOWN	0.0	1.0	0.0	
GO:0009200	7	deoxyribonucleoside triphosphate metabolic process	7	8	1	1	1	0	0	0	1	0	0	61	8	18882	0.97453	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009201	8	ribonucleoside triphosphate biosynthetic process	44	44	1	1	1	1	1	1	1	1	1	60	43	18847	0.99116	0.13239	0.13239	2.27	570547	uckl1a	ENSDARG00000001686		1.81755	1.81755	1.81755		1.81755		0.881942	0.881942	0.881942		0.881942		3.7457	3.7457	3.7457		3.7457						1.81755	0.881942	3.7457	0	1	0															1	570547	ENSDARG00000001686	1.81755	1.81755		0.881942	0.881942		3.7457	3.7457		1.81755	0.881942	3.7457	0						Linear,1(1)	1.606576681137085	1.606576681137085	1.606576681137085	1.606576681137085	0.0	1.606576681137085	1.81755	1.81755	0.881942	0.881942	3.7457	3.7457	DOWN	0.0	1.0	0.0	
GO:0009202	8	deoxyribonucleoside triphosphate biosynthetic process	2	3	1	1	1	0	0	0	1	0	0	61	3	18887	0.99037	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009208	8	pyrimidine ribonucleoside triphosphate metabolic process	18	18	1	1	1	1	1	1	1	1	1	60	17	18873	0.99849	0.056405	0.056405	5.56	570547	uckl1a	ENSDARG00000001686		1.81755	1.81755	1.81755		1.81755		0.881942	0.881942	0.881942		0.881942		3.7457	3.7457	3.7457		3.7457		0.0	1.81755			1.81755	0.881942	3.7457	0	1	0															1	570547	ENSDARG00000001686	1.81755	1.81755		0.881942	0.881942		3.7457	3.7457		1.81755	0.881942	3.7457	0						Linear,1(1)	1.606576681137085	1.606576681137085	1.606576681137085	1.606576681137085	0.0	1.606576681137085	1.81755	1.81755	0.881942	0.881942	3.7457	3.7457	DOWN	0.0	1.0	0.0	
GO:0009209	9	pyrimidine ribonucleoside triphosphate biosynthetic process	18	18	1	1	1	1	1	1	1	1	1	60	17	18873	0.99849	0.056405	0.056405	5.56	570547	uckl1a	ENSDARG00000001686		1.81755	1.81755	1.81755		1.81755		0.881942	0.881942	0.881942		0.881942		3.7457	3.7457	3.7457		3.7457		0.0	1.81755			1.81755	0.881942	3.7457	0	1	0															1	570547	ENSDARG00000001686	1.81755	1.81755		0.881942	0.881942		3.7457	3.7457		1.81755	0.881942	3.7457	0						Linear,1(1)	1.606576681137085	1.606576681137085	1.606576681137085	1.606576681137085	0.0	1.606576681137085	1.81755	1.81755	0.881942	0.881942	3.7457	3.7457	DOWN	0.0	1.0	0.0	
GO:0009211	8	pyrimidine deoxyribonucleoside triphosphate metabolic process	3	4	1	1	1	0	0	0	1	0	0	61	4	18886	0.98719	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009212	9	pyrimidine deoxyribonucleoside triphosphate biosynthetic process	1	2	1	1	1	0	0	0	1	0	0	61	2	18888	0.99357	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009218	7	pyrimidine ribonucleotide metabolic process	25	25	1	1	1	1	1	1	1	1	1	60	24	18866	0.99708	0.077485	0.077485	4.0	570547	uckl1a	ENSDARG00000001686		1.81755	1.81755	1.81755		1.81755		0.881942	0.881942	0.881942		0.881942		3.7457	3.7457	3.7457		3.7457						1.81755	0.881942	3.7457	0	1	0															1	570547	ENSDARG00000001686	1.81755	1.81755		0.881942	0.881942		3.7457	3.7457		1.81755	0.881942	3.7457	0						Linear,1(1)	1.606576681137085	1.606576681137085	1.606576681137085	1.606576681137085	0.0	1.606576681137085	1.81755	1.81755	0.881942	0.881942	3.7457	3.7457	DOWN	0.0	1.0	0.0	
GO:0009219	7	pyrimidine deoxyribonucleotide metabolic process	5	6	1	1	1	0	0	0	1	0	0	61	6	18884	0.98084	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009220	8	pyrimidine ribonucleotide biosynthetic process	24	24	1	1	1	1	1	1	1	1	1	60	23	18867	0.99731	0.074502	0.074502	4.17	570547	uckl1a	ENSDARG00000001686		1.81755	1.81755	1.81755		1.81755		0.881942	0.881942	0.881942		0.881942		3.7457	3.7457	3.7457		3.7457						1.81755	0.881942	3.7457	0	1	0															1	570547	ENSDARG00000001686	1.81755	1.81755		0.881942	0.881942		3.7457	3.7457		1.81755	0.881942	3.7457	0						Linear,1(1)	1.606576681137085	1.606576681137085	1.606576681137085	1.606576681137085	0.0	1.606576681137085	1.81755	1.81755	0.881942	0.881942	3.7457	3.7457	DOWN	0.0	1.0	0.0	
GO:0009221	8	pyrimidine deoxyribonucleotide biosynthetic process	4	5	1	1	1	0	0	0	1	0	0	61	5	18885	0.98401	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009225	6	nucleotide-sugar metabolic process	22	24	1	1	1	1	1	0	1	0	0	61	24	18866	0.9255	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009247	6	glycolipid biosynthetic process	46	46	1	1	0	1	1	1	1	0	0	61	46	18844	0.86202	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009250	7	glucan biosynthetic process	16	16	1	1	1	1	1	0	1	0	0	61	16	18874	0.9497	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009259	7	ribonucleotide metabolic process	236	240	2	2	1	2	2	2	2	1	1	60	239	18651	0.8193	0.54099	0.54099	0.42	570547	uckl1a	ENSDARG00000001686		1.81755	1.81755	1.81755		1.81755		0.881942	0.881942	0.881942		0.881942		3.7457	3.7457	3.7457		3.7457						1.81755	0.881942	3.7457	0	1	0															1	570547	ENSDARG00000001686	1.81755	1.81755		0.881942	0.881942		3.7457	3.7457		1.81755	0.881942	3.7457	0						Linear,1(1)	1.606576681137085	1.606576681137085	1.606576681137085	1.606576681137085	0.0	1.606576681137085	1.81755	1.81755	0.881942	0.881942	3.7457	3.7457	DOWN	0.0	1.0	0.0	
GO:0009260	7	ribonucleotide biosynthetic process	142	144	1	1	1	1	1	1	1	1	1	60	143	18747	0.92151	0.37251	0.37251	0.69	570547	uckl1a	ENSDARG00000001686		1.81755	1.81755	1.81755		1.81755		0.881942	0.881942	0.881942		0.881942		3.7457	3.7457	3.7457		3.7457						1.81755	0.881942	3.7457	0	1	0															1	570547	ENSDARG00000001686	1.81755	1.81755		0.881942	0.881942		3.7457	3.7457		1.81755	0.881942	3.7457	0						Linear,1(1)	1.606576681137085	1.606576681137085	1.606576681137085	1.606576681137085	0.0	1.606576681137085	1.81755	1.81755	0.881942	0.881942	3.7457	3.7457	DOWN	0.0	1.0	0.0	
GO:0009262	7	deoxyribonucleotide metabolic process	13	14	1	1	1	0	0	0	1	0	0	61	14	18876	0.95585	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009263	8	deoxyribonucleotide biosynthetic process	7	8	1	1	1	0	0	0	1	0	0	61	8	18882	0.97453	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009265	8	2'-deoxyribonucleotide biosynthetic process	4	5	1	1	1	0	0	0	1	0	0	61	5	18885	0.98401	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009314	4	response to radiation	153	165	2	2	2	1	1	1	2	1	1	60	164	18726	0.90111	0.41391	0.41391	0.61	83780	cry3b	ENSDARG00000091131		1.8057	1.8057	1.8057		1.8057		0.878956	0.878956	0.878956		0.878956		3.70956	3.70956	3.70956		3.7095600000000006						1.8057	0.878956	3.70956	1	0	1	83780	ENSDARG00000091131	1.8057	1.8057		0.878956	0.878956		3.70956	3.70956		1.8057	0.878956	3.70956	0															0						Linear,1(1)	1.696581482887268	1.696581482887268	1.696581482887268	1.696581482887268	0.0	1.696581482887268	1.8057	1.8057	0.878956	0.878956	3.70956	3.70956	UP	1.0	0.0	0.0	
GO:0009394	8	2'-deoxyribonucleotide metabolic process	9	10	1	1	1	0	0	0	1	0	0	61	10	18880	0.96827	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009410	4	response to xenobiotic stimulus	39	41	2	2	1	2	2	2	2	1	1	60	40	18850	0.99229	0.12394	0.12394	2.44	100537750	foxq1a	ENSDARG00000030896		1.67892	1.67892	1.67892		1.67892		0.851918	0.851918	0.851918		0.8519180000000001		3.30872	3.30872	3.30872		3.30872						1.67892	0.851918	3.30872	1	0	1	100537750	ENSDARG00000030896	1.67892	1.67892		0.851918	0.851918		3.30872	3.30872		1.67892	0.851918	3.30872	0															0						Linear,1(1)	2.280214786529541	2.280214786529541	2.280214786529541	2.280214786529541	0.0	2.280214786529541	1.67892	1.67892	0.851918	0.851918	3.30872	3.30872	UP	1.0	0.0	0.0	
GO:0009416	5	response to light stimulus	122	132	2	2	2	1	1	1	2	1	1	60	131	18759	0.93248	0.34757	0.34757	0.76	83780	cry3b	ENSDARG00000091131		1.8057	1.8057	1.8057		1.8057		0.878956	0.878956	0.878956		0.878956		3.70956	3.70956	3.70956		3.7095600000000006						1.8057	0.878956	3.70956	1	0	1	83780	ENSDARG00000091131	1.8057	1.8057		0.878956	0.878956		3.70956	3.70956		1.8057	0.878956	3.70956	0															0						Linear,1(1)	1.696581482887268	1.696581482887268	1.696581482887268	1.696581482887268	0.0	1.696581482887268	1.8057	1.8057	0.878956	0.878956	3.70956	3.70956	UP	1.0	0.0	0.0	
GO:0009581	4	detection of external stimulus	71	81	1	1	1	0	0	0	1	0	0	61	81	18809	0.76974	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009582	4	detection of abiotic stimulus	71	81	1	1	1	0	0	0	1	0	0	61	81	18809	0.76974	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009583	5	detection of light stimulus	43	52	1	1	1	0	0	0	1	0	0	61	52	18838	0.84546	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0009605	3	response to external stimulus	449	568	5	3	3	3	3	2	5	2	2	59	566	18324	0.72385	0.54962	0.70541	0.35	567764;83780	blk;cry3b	ENSDARG00000007783;ENSDARG00000091131		1.619885	1.619885	1.43407	0.2627820930923573	1.529342926085005	0.22947482248024942	0.832745	0.832745	0.786534	0.06535222293082311	0.8102277663122683	0.05706891812628287	3.162125	3.162125	2.61469	0.7741900015177154	2.895376350893871	0.6760624785107604					1.43407;1.8057	0.786534;0.878956	2.61469;3.70956	2	0	2	567764;83780	ENSDARG00000007783;ENSDARG00000091131	1.619885	1.619885	0.2627820930923573	0.832745	0.832745	0.06535222293082311	3.162125	3.162125	0.7741900015177154	1.43407;1.8057	0.786534;0.878956	2.61469;3.70956	0															0						Linear,2(1)	1.8419878546302313	3.6964378356933594	1.696581482887268	1.9998563528060913	0.214447717083068	1.8482189178466797	1.2556876	1.9840824000000001	0.7421714399999999	0.92331856	2.0891523999999997	4.2350976000000005	UP	1.0	0.0	0.0	
