Gene Ontology Analyses
GO Category: ALL
GO File Creation Date: 03/16/22
Deduplicate Gene Sets: false
Data Source: SANT_DESeq_normData
Work Source: SANT_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 10/10/2022 17:44.48
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 2737
Total Run Time: 2 seconds

GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0043266	8	regulation of potassium ion transport	22	22	1	1	1	0	0	0	1	0	0	126	22	18803	0.86343	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0043269	6	regulation of ion transport	251	254	10	10	9	5	5	3	10	2	2	124	252	18573	0.76103	0.50542	0.68703	0.79	100535437;561429	ano6;syt7a	ENSDARG00000061544;ENSDARG00000063568		1.36534	1.36534	1.2264	0.1964908323561173	1.4403931058037653	0.16535631169815598	0.754888	0.754888	0.710525	0.06273875626755654	0.778852163903645	0.05279762527613143	2.4740200000000003	2.4740200000000003	2.11682	0.505157084479666	2.6669735727155968	0.42511353489694004					1.2264;1.50428	0.710525;0.799251	2.11682;2.83122	0	2	0															2	100535437;561429	ENSDARG00000061544;ENSDARG00000063568	1.36534	1.36534	0.1964908323561173	0.754888	0.754888	0.06273875626755654	2.4740200000000003	2.4740200000000003	0.505157084479666	1.2264;1.50428	0.710525;0.799251	2.11682;2.83122	0						Linear,2(1)	1.6391027731586396	3.2894198894500732	1.5090157985687256	1.7804040908813477	0.19190050182889204	1.6447099447250366	1.0930175999999998	1.6376624000000002	0.6679365199999999	0.8418394800000001	1.7739080000000005	3.174132	DOWN	0.0	1.0	0.0	
GO:0043270	6	positive regulation of ion transport	21	21	1	1	1	1	1	1	1	1	1	125	20	18805	0.99152	0.13078	0.13078	4.76	100535437	ano6	ENSDARG00000061544		1.2264	1.2264	1.2264		1.2264		0.710525	0.710525	0.710525		0.710525		2.11682	2.11682	2.11682		2.11682						1.2264	0.710525	2.11682	0	1	0															1	100535437	ENSDARG00000061544	1.2264	1.2264		0.710525	0.710525		2.11682	2.11682		1.2264	0.710525	2.11682	0						Linear,1(1)	1.5090157985687256	1.5090157985687256	1.5090157985687256	1.5090157985687256	0.0	1.5090157985687256	1.2264	1.2264	0.710525	0.710525	2.11682	2.11682	DOWN	0.0	1.0	0.0	
GO:0043271	6	negative regulation of ion transport	27	27	1	1	1	0	0	0	1	0	0	126	27	18798	0.83507	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0043403	5	skeletal muscle tissue regeneration	1	1	1	1	1	1	1	1	1	1	1	125	0	18825	1.0	0.0066487	0.0066487	100.0	446213	large1	ENSDARG00000005126		1.51678	1.51678	1.51678		1.51678		0.802168	0.802168	0.802168		0.802168		2.868	2.868	2.868		2.868		0.0	1.51678	0.0	1.51678	1.51678	0.802168	2.868	0	1	0															1	446213	ENSDARG00000005126	1.51678	1.51678		0.802168	0.802168		2.868	2.868		1.51678	0.802168	2.868	0						Linear,1(1)	1.7664141654968262	1.7664141654968262	1.7664141654968262	1.7664141654968262	0.0	1.7664141654968262	1.51678	1.51678	0.802168	0.802168	2.868	2.868	DOWN	0.0	1.0	0.0	
GO:0043405	9	regulation of MAP kinase activity	27	29	3	3	2	2	2	2	3	1	1	125	28	18797	0.98416	0.17601	0.17601	3.45	378480	pdgfaa	ENSDARG00000110069	378480(-0.04256)	1.65876	1.65876	1.65876		1.65876		0.838628	0.838628	0.838628		0.838628		3.28093	3.28093	3.28093		3.28093						1.65876	0.838628	3.28093	1	0	1	378480	ENSDARG00000110069	1.65876	1.65876		0.838628	0.838628		3.28093	3.28093		1.65876	0.838628	3.28093	0															0						Linear,1(1)	1.7111338376998901	1.7111338376998901	1.7111338376998901	1.7111338376998901	0.0	1.7111338376998901	1.65876	1.65876	0.838628	0.838628	3.28093	3.28093	UP	1.0	0.0	0.0	
GO:0043406	9	positive regulation of MAP kinase activity	15	16	3	3	2	2	2	2	3	1	1	125	15	18810	0.99505	0.10127	0.10127	6.25	378480	pdgfaa	ENSDARG00000110069	378480(-0.04256)	1.65876	1.65876	1.65876		1.65876		0.838628	0.838628	0.838628		0.838628		3.28093	3.28093	3.28093		3.28093		0.0	1.65876			1.65876	0.838628	3.28093	1	0	1	378480	ENSDARG00000110069	1.65876	1.65876		0.838628	0.838628		3.28093	3.28093		1.65876	0.838628	3.28093	0															0						Linear,1(1)	1.7111338376998901	1.7111338376998901	1.7111338376998901	1.7111338376998901	0.0	1.7111338376998901	1.65876	1.65876	0.838628	0.838628	3.28093	3.28093	UP	1.0	0.0	0.0	
GO:0043408	7	regulation of MAPK cascade	146	165	7	7	5	5	5	5	7	3	3	123	162	18663	0.97555	0.097581	0.097581	1.82	492689;378480;58113	fam83d;pdgfaa;cd74a	ENSDARG00000077883;ENSDARG00000110069;ENSDARG00000009087	378480(-0.04256)	1.3696433333333333	1.25149	1.19868	0.2517708466708043	1.2864972288668801	0.18278753028751743	0.7523346666666666	0.718797	0.699579	0.07534744464368762	0.7276974390223415	0.05482465864938478	2.5045800000000003	2.17896	2.05385	0.6752426377977028	2.280444307404019	0.48979269123761005					1.19868;1.65876;1.25149	0.699579;0.838628;0.718797	2.05385;3.28093;2.17896	3	0	3	492689;378480;58113	ENSDARG00000077883;ENSDARG00000110069;ENSDARG00000009087	1.3696433333333333	1.25149	0.2517708466708043	0.7523346666666666	0.718797	0.07534744464368762	2.5045800000000003	2.17896	0.6752426377977028	1.19868;1.65876;1.25149	0.699579;0.838628;0.718797	2.05385;3.28093;2.17896	0															0						Linear,3(1)	1.8625473692528671	5.712691903114319	1.524266242980957	2.4772918224334717	0.5050041766523428	1.7111338376998901	1.0847377997783358	1.6545488668883308	0.6670710064690127	0.8375983268643205	1.7404710233463991	3.2686889766536016	UP	1.0	0.0	0.0	
GO:0043410	8	positive regulation of MAPK cascade	105	123	6	6	4	4	4	4	6	2	2	124	121	18704	0.95114	0.19717	0.19717	1.63	378480;58113	pdgfaa;cd74a	ENSDARG00000110069;ENSDARG00000009087	378480(-0.04256)	1.455125	1.455125	1.25149	0.28798337877384605	1.3404101293622657	0.23793995746644897	0.7787125	0.7787125	0.718797	0.08473331269636651	0.7449599582871551	0.07000904324689464	2.729945	2.729945	2.17896	0.779210459664141	2.4195554648104105	0.6438055710690788					1.65876;1.25149	0.838628;0.718797	3.28093;2.17896	2	0	2	378480;58113	ENSDARG00000110069;ENSDARG00000009087	1.455125	1.455125	0.28798337877384605	0.7787125	0.7787125	0.08473331269636651	2.729945	2.729945	0.779210459664141	1.65876;1.25149	0.838628;0.718797	3.28093;2.17896	0															0						Linear,2(1)	2.05887781648721	4.188425660133362	1.7111338376998901	2.4772918224334717	0.5417555064653349	2.094212830066681	1.0560004	1.8542496	0.66127812	0.8961468800000001	1.6500143999999999	3.8098756	UP	1.0	0.0	0.0	
GO:0043412	5	macromolecule modification	2053	2189	56	55	43	38	38	29	56	17	17	109	2172	16653	0.79839	0.28471	0.48378	0.78	101883702;100535284;100144566;100124609;795902;777637;678619;571285;569359;567287;564886;562062;561028;559050;497280;446213;436735	tet1;asb14b;camk1da;fut9;epha3;otud7b;prkag3b;rps6ka2;jade2;rnf217;si:ch1073-296d18.1;socs2;b3gnt3.3;sgk2b;ext1b;large1;dusp23b	ENSDARG00000075230;ENSDARG00000087741;ENSDARG00000074905;ENSDARG00000074362;ENSDARG00000039373;ENSDARG00000017220;ENSDARG00000000369;ENSDARG00000028469;ENSDARG00000053389;ENSDARG00000060944;ENSDARG00000087145;ENSDARG00000045557;ENSDARG00000093521;ENSDARG00000006598;ENSDARG00000101019;ENSDARG00000005126;ENSDARG00000089245		1.3238093641176472	1.47025	0.00310319	0.47507380094041024	1.1476395921741063	0.5698206752383702	0.7082561942352941	0.78928	8.15302E-4	0.21435310302601263	0.6275911097214484	0.2776076890030416	2.4958271352941175	2.73873	0.0118113	1.0573906545214902	2.1205248106721593	1.1932277432563836					1.67992;0.995373;1.47025;1.36798;0.00310319;1.61884;0.851934;1.87799;1.69832;0.98229;1.59863;1.44657;1.78479;1.14451;1.64988;1.51678;0.817599	0.842595;0.616357;0.78928;0.758396;8.15302E-4;0.828364;0.548303;0.882305;0.8472;0.610513;0.823602;0.782365;0.862516;0.678964;0.835677;0.802168;0.530935	3.34934;1.60746;2.73873;2.46754;0.0118113;3.16363;1.32371;3.99733;3.40448;1.58046;3.103;2.67465;3.69325;1.92928;3.25735;2.868;1.25904	5	12	5	100535284;678619;564886;559050;436735	ENSDARG00000087741;ENSDARG00000000369;ENSDARG00000087145;ENSDARG00000006598;ENSDARG00000089245	1.0816092	0.995373	0.31668430007769555	0.6396322	0.616357	0.11841633839846634	1.8444980000000002	1.60746	0.7518616055631516	0.995373;0.851934;1.59863;1.14451;0.817599	0.616357;0.548303;0.823602;0.678964;0.530935	1.60746;1.32371;3.103;1.92928;1.25904	12	101883702;100144566;100124609;795902;777637;571285;569359;567287;562062;561028;497280;446213	ENSDARG00000075230;ENSDARG00000074905;ENSDARG00000074362;ENSDARG00000039373;ENSDARG00000017220;ENSDARG00000028469;ENSDARG00000053389;ENSDARG00000060944;ENSDARG00000045557;ENSDARG00000093521;ENSDARG00000101019;ENSDARG00000005126	1.4247260991666666	1.5678100000000001	0.5040248218389993	0.7368495251666666	0.815266	0.2422825401397465	2.767214275	3.015815	1.071237876861173	1.67992;1.47025;1.36798;0.00310319;1.61884;1.87799;1.69832;0.98229;1.44657;1.78479;1.64988;1.51678	0.842595;0.78928;0.758396;8.15302E-4;0.828364;0.882305;0.8472;0.610513;0.782365;0.862516;0.835677;0.802168	3.34934;2.73873;2.46754;0.0118113;3.16363;3.99733;3.40448;1.58046;2.67465;3.69325;3.25735;2.868	0						Hill,1(0.06);Linear,16(0.95)	1.7432825803763141	29.79228913784027	1.5478670597076416	2.16343355178833	0.1908144054549827	1.7010449171066284	1.0979736144686878	1.549645113766606	0.6063591971463471	0.8101531913242415	1.993175524822302	2.998478745765934	DOWN	0.29411764705882354	0.7058823529411765	0.0	
GO:0043413	4	macromolecule glycosylation	170	181	7	7	6	5	5	5	7	4	4	122	177	18648	0.99275	0.032798	0.032798	2.21	100124609;561028;497280;446213	fut9;b3gnt3.3;ext1b;large1	ENSDARG00000074362;ENSDARG00000093521;ENSDARG00000101019;ENSDARG00000005126		1.5798575	1.5833300000000001	1.36798	0.1786722568233082	1.5644400840401667	0.20760659831849576	0.8146892499999999	0.8189225	0.758396	0.04492065361186061	0.8093730323604961	0.052284847114877214	3.071535	3.062675	2.46754	0.5251327488359498	3.034491510013092	0.6090495493185214					1.36798;1.78479;1.64988;1.51678	0.758396;0.862516;0.835677;0.802168	2.46754;3.69325;3.25735;2.868	0	4	0															4	100124609;561028;497280;446213	ENSDARG00000074362;ENSDARG00000093521;ENSDARG00000101019;ENSDARG00000005126	1.5798575	1.5833300000000001	0.1786722568233082	0.8146892499999999	0.8189225	0.04492065361186061	3.071535	3.062675	0.5251327488359498	1.36798;1.78479;1.64988;1.51678	0.758396;0.862516;0.835677;0.802168	2.46754;3.69325;3.25735;2.868	0						Linear,4(1)	1.8916979733154937	7.632923722267151	1.5736554861068726	2.16343355178833	0.28641807132512603	1.9479173421859741	1.4047586883131604	1.7549563116868399	0.7706670094603777	0.8587114905396224	2.55690490614077	3.58616509385923	DOWN	0.0	1.0	0.0	
GO:0043414	4	macromolecule methylation	136	137	1	1	0	1	1	1	1	0	0	126	137	18688	0.39963	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0043434	5	response to peptide hormone	43	45	1	1	1	1	1	0	1	0	0	126	45	18780	0.74042	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0043436	5	oxoacid metabolic process	494	503	9	8	8	4	4	4	9	4	4	122	499	18326	0.75655	0.43068	0.57936	0.8	568448;554842;550432;450002	aco1;acot11a;slc27a4;tecrl2b	ENSDARG00000026376;ENSDARG00000058229;ENSDARG00000017047;ENSDARG00000039979		1.44872775	1.476093	0.808775	0.6659770058995408	1.3643381791995566	0.6451513341111614	0.73188625	0.7472685	0.526326	0.2020454868494963	0.7087015266542978	0.193354398326745	2.945455	2.98813	1.2428	1.824677325218535	2.7042909119920644	1.7783946408732163					0.808775;2.01324;2.03395;0.938946	0.526326;0.904089;0.906682;0.590448	1.2428;4.48312;4.56276;1.49314	1	3	1	450002	ENSDARG00000039979	0.938946	0.938946		0.590448	0.590448		1.49314	1.49314		0.938946	0.590448	1.49314	3	568448;554842;550432	ENSDARG00000026376;ENSDARG00000058229;ENSDARG00000017047	1.6186550000000002	2.01324	0.701453089539849	0.7790323333333333	0.904089	0.21885394465792338	3.42956	4.48312	1.8942083057573156	0.808775;2.01324;2.03395	0.526326;0.904089;0.906682	1.2428;4.48312;4.56276	0						Linear,4(1)	1.6908616168726562	6.806487321853638	1.531630039215088	2.0303139686584473	0.22801469009835343	1.6222716569900513	0.7960702842184505	2.10138521578155	0.5338816728874936	0.9298908271125064	1.1572712212858358	4.733638778714164	DOWN	0.25	0.75	0.0	
GO:0043473	2	pigmentation	57	60	1	1	0	1	1	1	1	0	0	126	60	18765	0.66973	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0043484	7	regulation of RNA splicing	100	100	1	1	1	0	0	0	1	0	0	126	100	18725	0.5123	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0043487	5	regulation of RNA stability	56	61	3	3	3	2	2	0	3	0	0	126	61	18764	0.66526	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0043488	6	regulation of mRNA stability	53	57	3	3	3	2	2	0	3	0	0	126	57	18768	0.68331	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0043516	7	regulation of DNA damage response, signal transduction by p53 class mediator	13	13	1	1	1	1	1	1	1	1	1	125	12	18813	0.99674	0.083093	0.083093	7.69	58113	cd74a	ENSDARG00000009087		1.25149	1.25149	1.25149		1.25149		0.718797	0.718797	0.718797		0.718797		2.17896	2.17896	2.17896		2.17896		0.0	1.25149			1.25149	0.718797	2.17896	1	0	1	58113	ENSDARG00000009087	1.25149	1.25149		0.718797	0.718797		2.17896	2.17896		1.25149	0.718797	2.17896	0															0						Linear,1(1)	2.4772918224334717	2.4772918224334717	2.4772918224334717	2.4772918224334717	0.0	2.4772918224334717	1.25149	1.25149	0.718797	0.718797	2.17896	2.17896	UP	1.0	0.0	0.0	
GO:0043518	7	negative regulation of DNA damage response, signal transduction by p53 class mediator	5	5	1	1	1	1	1	1	1	1	1	125	4	18821	0.99957	0.032808	0.032808	20.0	58113	cd74a	ENSDARG00000009087		1.25149	1.25149	1.25149		1.25149		0.718797	0.718797	0.718797		0.718797		2.17896	2.17896	2.17896		2.17896		0.0	1.25149	0.0	1.25149	1.25149	0.718797	2.17896	1	0	1	58113	ENSDARG00000009087	1.25149	1.25149		0.718797	0.718797		2.17896	2.17896		1.25149	0.718797	2.17896	0															0						Linear,1(1)	2.4772918224334717	2.4772918224334717	2.4772918224334717	2.4772918224334717	0.0	2.4772918224334717	1.25149	1.25149	0.718797	0.718797	2.17896	2.17896	UP	1.0	0.0	0.0	
GO:0043535	7	regulation of blood vessel endothelial cell migration	15	16	2	2	2	0	0	0	2	0	0	126	16	18809	0.89873	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0043539	7	protein serine/threonine kinase activator activity	26	26	1	1	1	0	0	0	1	0	0	126	26	18799	0.84067	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0043542	7	endothelial cell migration	29	30	1	1	1	0	0	0	1	0	0	126	30	18795	0.8185	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0043543	7	protein acylation	106	106	1	1	1	1	1	1	1	1	1	125	105	18720	0.84318	0.50791	0.50791	0.94	569359	jade2	ENSDARG00000053389		1.69832	1.69832	1.69832		1.69832		0.8472	0.8472	0.8472		0.8472		3.40448	3.40448	3.40448		3.40448						1.69832	0.8472	3.40448	0	1	0															1	569359	ENSDARG00000053389	1.69832	1.69832		0.8472	0.8472		3.40448	3.40448		1.69832	0.8472	3.40448	0						Linear,1(1)	1.916521430015564	1.916521430015564	1.916521430015564	1.916521430015564	0.0	1.916521430015564	1.69832	1.69832	0.8472	0.8472	3.40448	3.40448	DOWN	0.0	1.0	0.0	
GO:0043547	7	positive regulation of GTPase activity	120	131	4	4	3	3	3	1	4	0	0	126	131	18694	0.41607	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0043549	7	regulation of kinase activity	217	224	10	10	8	8	8	8	10	6	6	120	218	18607	0.99925	0.0038735	0.0038735	2.68	100144566;795902;678619;567411;378480;58113	camk1da;epha3;prkag3b;ccndx;pdgfaa;cd74a	ENSDARG00000074905;ENSDARG00000039373;ENSDARG00000000369;ENSDARG00000019741;ENSDARG00000110069;ENSDARG00000009087	378480(-0.04256)	1.1002911983333334	1.30885	0.00310319	0.601304187190703	0.8180881643407646	0.6312712888218284	0.6087808836666667	0.7378295	8.15302E-4	0.31391747758146443	0.4734322811066312	0.34942751411600526	2.00004855	2.322555	0.0118113	1.1701357732045523	1.4238036780324896	1.1611573517222304					1.47025;0.00310319;0.851934;1.36621;1.65876;1.25149	0.78928;8.15302E-4;0.548303;0.756862;0.838628;0.718797	2.73873;0.0118113;1.32371;2.46615;3.28093;2.17896	4	2	4	678619;567411;378480;58113	ENSDARG00000000369;ENSDARG00000019741;ENSDARG00000110069;ENSDARG00000009087	1.2820985	1.30885	0.3341292201863424	0.7156475	0.7378295	0.1222523884170233	2.3124375	2.322555	0.8076722865690422	0.851934;1.36621;1.65876;1.25149	0.548303;0.756862;0.838628;0.718797	1.32371;2.46615;3.28093;2.17896	2	100144566;795902	ENSDARG00000074905;ENSDARG00000039373	0.736676595	0.736676595	1.0374294583472112	0.395047651	0.395047651	0.5575287346820031	1.37527065	1.37527065	1.9282227045144045	1.47025;0.00310319	0.78928;8.15302E-4	2.73873;0.0118113	0						Hill,1(0.17);Linear,5(0.84)	1.8110389593006053	11.009809970855713	1.5719566345214844	2.4772918224334717	0.34456115390315084	1.6760046482086182	0.6191476416533735	1.581434755013293	0.3575945874707194	0.8599671798626141	1.063744929118117	2.9363521708818827	UP	0.6666666666666666	0.3333333333333333	0.0	
GO:0043565	6	sequence-specific DNA binding	1274	1342	26	25	19	18	18	10	26	3	3	123	1339	17486	0.0189	0.99471	0.03524	0.22	100330526;566454;565670	znf1113;six2b;zbtb7a	ENSDARG00000096172;ENSDARG00000054878;ENSDARG00000039899		1.1371823333333333	1.09676	0.914427	0.24547544458933887	1.0903853050561703	0.1954382495705042	0.6690866666666667	0.65954	0.578862	0.09535708750446054	0.652591409487038	0.07687039484466891	1.9396233333333335	1.82382	1.44452	0.5620252120975826	1.8262576388145217	0.4444462639621434					1.09676;0.914427;1.40036	0.65954;0.578862;0.768858	1.82382;1.44452;2.55053	1	2	1	566454	ENSDARG00000054878	0.914427	0.914427		0.578862	0.578862		1.44452	1.44452		0.914427	0.578862	1.44452	2	100330526;565670	ENSDARG00000096172;ENSDARG00000039899	1.24856	1.24856	0.21467761876823696	0.714199	0.714199	0.07729949910575143	2.187175	2.187175	0.5138615689560776	1.09676;1.40036	0.65954;0.768858	1.82382;2.55053	0						Linear,3(1)	1.8307893235840171	5.56584632396698	1.5387893915176392	2.271352767944336	0.37629655890241126	1.7557041645050049	0.859400717867662	1.4149639487990044	0.5611799639925823	0.7769933693407511	1.303631934641377	2.57561473202529	DOWN	0.3333333333333333	0.6666666666666666	0.0	
GO:0043603	5	cellular amide metabolic process	517	536	7	7	5	3	3	3	7	1	1	125	535	18290	0.12477	0.97341	0.27221	0.19	554842	acot11a	ENSDARG00000058229		2.01324	2.01324	2.01324		2.01324		0.904089	0.904089	0.904089		0.904089		4.48312	4.48312	4.48312		4.48312						2.01324	0.904089	4.48312	0	1	0															1	554842	ENSDARG00000058229	2.01324	2.01324		0.904089	0.904089		4.48312	4.48312		2.01324	0.904089	4.48312	0						Linear,1(1)	1.531630039215088	1.531630039215088	1.531630039215088	1.531630039215088	0.0	1.531630039215088	2.01324	2.01324	0.904089	0.904089	4.48312	4.48312	DOWN	0.0	1.0	0.0	
GO:0043604	6	amide biosynthetic process	360	367	1	1	1	0	0	0	1	0	0	126	367	18458	0.084394	1.0	0.18271	0.0																														0	0	0															0															0																							
GO:0043632	6	modification-dependent macromolecule catabolic process	367	382	6	6	5	4	4	3	6	2	2	124	380	18445	0.5318	0.72493	1.0	0.52	567287;550289	rnf217;pcyox1	ENSDARG00000060944;ENSDARG00000103052		0.9742295	0.9742295	0.966169	0.011399268419507506	0.9767982625340507	0.010804917333698623	0.6068855	0.6068855	0.603258	0.005130059697512333	0.6080415307787692	0.004862581431406246	1.56393	1.56393	1.5474	0.023376950186023662	1.5691978673392295	0.02215808988595121					0.98229;0.966169	0.610513;0.603258	1.58046;1.5474	0	2	0															2	567287;550289	ENSDARG00000060944;ENSDARG00000103052	0.9742295	0.9742295	0.011399268419507506	0.6068855	0.6068855	0.005130059697512333	1.56393	1.56393	0.023376950186023662	0.98229;0.966169	0.610513;0.603258	1.58046;1.5474	0						Linear,2(1)	1.7315330769189774	3.4688680171966553	1.6341617107391357	1.8347063064575195	0.14180644356278385	1.7344340085983276	0.95843092	0.99002808	0.5997756	0.6139954	1.5315312	1.5963288	DOWN	0.0	1.0	0.0	
GO:0043652	9	engulfment of apoptotic cell	23	24	1	1	1	1	1	0	1	0	0	126	24	18801	0.85197	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0043666	7	regulation of phosphoprotein phosphatase activity	14	14	1	1	1	0	0	0	1	0	0	126	14	18811	0.91081	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0043806	6	keto acid formate lyase activity	24	24	1	1	0	1	1	1	1	0	0	126	24	18801	0.85197	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0043933	5	protein-containing complex subunit organization	622	661	5	5	5	4	4	4	5	4	4	122	657	18168	0.55061	0.64478	1.0	0.61	100332714;569270;566751;432386	cenpx;cenps;si:ch211-131k2.3;pih1d3	ENSDARG00000089291;ENSDARG00000070485;ENSDARG00000079462;ENSDARG00000038612		1.06682425	1.0034835	0.76148	0.3625251260426646	1.0945051639747867	0.35676674978050876	0.6296410000000001	0.6097935	0.501376	0.14875617091737706	0.6417229802763287	0.14668597126549235	1.8222349999999998	1.6578849999999998	1.15652	0.8059161578601096	1.8807079664018698	0.7924052032448694					1.49885;0.76148;0.772867;1.2341	0.797601;0.501376;0.507483;0.712104	2.81665;1.15652;1.17703;2.13874	4	0	4	100332714;569270;566751;432386	ENSDARG00000089291;ENSDARG00000070485;ENSDARG00000079462;ENSDARG00000038612	1.06682425	1.0034835	0.3625251260426646	0.6296410000000001	0.6097935	0.14875617091737706	1.8222349999999998	1.6578849999999998	0.8059161578601096	1.49885;0.76148;0.772867;1.2341	0.797601;0.501376;0.507483;0.712104	2.81665;1.15652;1.17703;2.13874	0															0						Linear,4(1)	1.6235533640477562	6.515966773033142	1.5112237930297852	1.861424207687378	0.15784954755173994	1.5716593861579895	0.7115496264781885	1.4220988735218114	0.48385995250097014	0.7754220474990299	1.0324371652970932	2.612032834702907	UP	1.0	0.0	0.0	
GO:0043966	9	histone H3 acetylation	17	17	1	1	1	1	1	1	1	1	1	125	16	18809	0.99441	0.10725	0.10725	5.88	569359	jade2	ENSDARG00000053389		1.69832	1.69832	1.69832		1.69832		0.8472	0.8472	0.8472		0.8472		3.40448	3.40448	3.40448		3.40448		0.0	1.69832			1.69832	0.8472	3.40448	0	1	0															1	569359	ENSDARG00000053389	1.69832	1.69832		0.8472	0.8472		3.40448	3.40448		1.69832	0.8472	3.40448	0						Linear,1(1)	1.916521430015564	1.916521430015564	1.916521430015564	1.916521430015564	0.0	1.916521430015564	1.69832	1.69832	0.8472	0.8472	3.40448	3.40448	DOWN	0.0	1.0	0.0	
GO:0043967	9	histone H4 acetylation	19	19	1	1	1	1	1	1	1	1	1	125	18	18807	0.99304	0.1191	0.1191	5.26	569359	jade2	ENSDARG00000053389		1.69832	1.69832	1.69832		1.69832		0.8472	0.8472	0.8472		0.8472		3.40448	3.40448	3.40448		3.40448		0.0	1.69832			1.69832	0.8472	3.40448	0	1	0															1	569359	ENSDARG00000053389	1.69832	1.69832		0.8472	0.8472		3.40448	3.40448		1.69832	0.8472	3.40448	0						Linear,1(1)	1.916521430015564	1.916521430015564	1.916521430015564	1.916521430015564	0.0	1.916521430015564	1.69832	1.69832	0.8472	0.8472	3.40448	3.40448	DOWN	0.0	1.0	0.0	
