D10,Counts
ENSDARG00000031348,8
ENSDARG00000031359,0
ENSDARG00000031366,27
ENSDARG00000031372,9
ENSDARG00000031382,45
ENSDARG00000031383,2
ENSDARG00000031387,2
ENSDARG00000031388,27
ENSDARG00000031420,6
ENSDARG00000031422,34
ENSDARG00000031426,12
ENSDARG00000031427,35
ENSDARG00000031434,28
ENSDARG00000031435,317
ENSDARG00000031438,17
ENSDARG00000031463,8
ENSDARG00000031483,32
ENSDARG00000031489,1
ENSDARG00000031494,159
ENSDARG00000031495,127
ENSDARG00000031496,49
ENSDARG00000031506,4
ENSDARG00000031511,60
ENSDARG00000031533,14
ENSDARG00000031534,6
ENSDARG00000031540,0
ENSDARG00000031548,36
ENSDARG00000031560,6
ENSDARG00000031562,0
ENSDARG00000031587,4
ENSDARG00000031588,199
ENSDARG00000031598,3
ENSDARG00000031600,3
ENSDARG00000031616,15
ENSDARG00000031618,5
ENSDARG00000031632,12
ENSDARG00000031637,31
ENSDARG00000031647,58
ENSDARG00000031649,9
ENSDARG00000031657,2
ENSDARG00000031658,119
ENSDARG00000031664,3
ENSDARG00000031678,387
ENSDARG00000031680,7
ENSDARG00000031681,32
ENSDARG00000031683,5
ENSDARG00000031693,3
ENSDARG00000031698,15
ENSDARG00000031702,61
ENSDARG00000031709,46
ENSDARG00000031712,6
ENSDARG00000031720,604
ENSDARG00000031731,0
ENSDARG00000031737,0
ENSDARG00000031745,0
ENSDARG00000031751,10
ENSDARG00000031756,57
ENSDARG00000031757,1
ENSDARG00000031761,41
ENSDARG00000031763,42
ENSDARG00000031768,163
ENSDARG00000031770,20
ENSDARG00000031774,40
ENSDARG00000031775,15
ENSDARG00000031776,55
ENSDARG00000031777,4
ENSDARG00000031782,259
ENSDARG00000031783,27
ENSDARG00000031795,53
ENSDARG00000031796,182
ENSDARG00000031809,1
ENSDARG00000031814,1
ENSDARG00000031817,4
ENSDARG00000031819,276
ENSDARG00000031836,15
ENSDARG00000031845,13
ENSDARG00000031848,9
ENSDARG00000031875,7
ENSDARG00000031876,0
ENSDARG00000031885,0
ENSDARG00000031886,24
ENSDARG00000031888,27
ENSDARG00000031890,10
ENSDARG00000031891,30
ENSDARG00000031894,52
ENSDARG00000031907,13
ENSDARG00000031911,54
ENSDARG00000031915,21
ENSDARG00000031929,33
ENSDARG00000031930,0
ENSDARG00000031952,96
ENSDARG00000031954,5
ENSDARG00000031956,1
ENSDARG00000031968,0
ENSDARG00000031971,4
ENSDARG00000031976,0
ENSDARG00000031981,15
ENSDARG00000031983,9
ENSDARG00000031985,2
ENSDARG00000032005,11
ENSDARG00000032010,55
ENSDARG00000032013,66
ENSDARG00000032037,4
ENSDARG00000032039,31
ENSDARG00000032043,0
ENSDARG00000032049,91
ENSDARG00000032056,19
ENSDARG00000032072,36
ENSDARG00000032077,0
ENSDARG00000032079,20
ENSDARG00000032083,48
ENSDARG00000032087,19
ENSDARG00000032098,3
ENSDARG00000032102,16
ENSDARG00000032103,266
ENSDARG00000032114,38
ENSDARG00000032116,0
ENSDARG00000032117,47
ENSDARG00000032126,9
ENSDARG00000032129,75
ENSDARG00000032131,0
ENSDARG00000032155,79
ENSDARG00000032156,0
ENSDARG00000032157,15
ENSDARG00000032161,130
ENSDARG00000032175,28
ENSDARG00000032188,30
ENSDARG00000032197,10
ENSDARG00000032199,1
ENSDARG00000032206,7
ENSDARG00000032218,24
ENSDARG00000032221,21
ENSDARG00000032234,0
ENSDARG00000032237,7
ENSDARG00000032238,13
ENSDARG00000032242,5
ENSDARG00000032246,3
ENSDARG00000032256,11
ENSDARG00000032261,35
ENSDARG00000032263,0
ENSDARG00000032264,26
ENSDARG00000032272,0
ENSDARG00000032277,5
ENSDARG00000032285,0
ENSDARG00000032296,32
ENSDARG00000032298,18
ENSDARG00000032317,87
ENSDARG00000032318,5
ENSDARG00000032319,0
ENSDARG00000032324,7
ENSDARG00000032326,5
ENSDARG00000032327,62
ENSDARG00000032340,4
ENSDARG00000032344,15
ENSDARG00000032353,8
ENSDARG00000032369,1
ENSDARG00000032372,0
ENSDARG00000032373,95
ENSDARG00000032380,0
ENSDARG00000032389,0
ENSDARG00000032405,25
ENSDARG00000032426,0
ENSDARG00000032430,79
ENSDARG00000032431,0
ENSDARG00000032435,13
ENSDARG00000032458,72
ENSDARG00000032465,21
ENSDARG00000032469,25
ENSDARG00000032482,64
ENSDARG00000032496,22
ENSDARG00000032516,18
ENSDARG00000032532,47
ENSDARG00000032535,5
ENSDARG00000032552,6
ENSDARG00000032553,0
ENSDARG00000032565,7
ENSDARG00000032571,6
ENSDARG00000032575,128
ENSDARG00000032577,13
ENSDARG00000032578,19
ENSDARG00000032584,0
ENSDARG00000032601,41
ENSDARG00000032603,24
ENSDARG00000032606,35
ENSDARG00000032614,72
ENSDARG00000032617,89
ENSDARG00000032618,5
ENSDARG00000032619,98
ENSDARG00000032623,50
ENSDARG00000032627,34
ENSDARG00000032630,3132
ENSDARG00000032631,0
ENSDARG00000032637,51
ENSDARG00000032639,59
ENSDARG00000032650,8
ENSDARG00000032651,64
ENSDARG00000032653,7
ENSDARG00000032704,0
ENSDARG00000032705,9
ENSDARG00000032708,4
ENSDARG00000032714,50
ENSDARG00000032725,319
ENSDARG00000032737,79
ENSDARG00000032743,0
ENSDARG00000032746,4
ENSDARG00000032761,9
ENSDARG00000032765,244
ENSDARG00000032769,6
ENSDARG00000032780,11
ENSDARG00000032795,2
ENSDARG00000032799,39
ENSDARG00000032801,3
ENSDARG00000032802,343
ENSDARG00000032808,0
ENSDARG00000032816,0
ENSDARG00000032820,1
ENSDARG00000032831,16
ENSDARG00000032836,6
ENSDARG00000032838,10
ENSDARG00000032849,95
ENSDARG00000032856,5
ENSDARG00000032859,6
ENSDARG00000032862,0
ENSDARG00000032865,221
ENSDARG00000032866,20
ENSDARG00000032868,213
ENSDARG00000032876,12
ENSDARG00000032885,0
ENSDARG00000032896,0
ENSDARG00000032919,47
ENSDARG00000032929,136
ENSDARG00000032932,21
ENSDARG00000032933,9
ENSDARG00000032951,44
ENSDARG00000032959,3
ENSDARG00000032963,3
ENSDARG00000032970,176
ENSDARG00000032976,1
ENSDARG00000032985,2
ENSDARG00000032990,43
ENSDARG00000032993,0
ENSDARG00000032997,1
ENSDARG00000033009,314
ENSDARG00000033012,203
ENSDARG00000033020,0
ENSDARG00000033029,12
ENSDARG00000033042,0
ENSDARG00000033046,0
ENSDARG00000033056,0
ENSDARG00000033071,2
ENSDARG00000033099,17
ENSDARG00000033104,0
ENSDARG00000033126,4
ENSDARG00000033134,6
ENSDARG00000033138,0
ENSDARG00000033140,32
ENSDARG00000033144,1
ENSDARG00000033160,105
ENSDARG00000033161,0
ENSDARG00000033170,8
ENSDARG00000033171,12
ENSDARG00000033172,25
ENSDARG00000033175,11
ENSDARG00000033179,3
ENSDARG00000033182,0
ENSDARG00000033184,109
ENSDARG00000033201,28
ENSDARG00000033227,19
ENSDARG00000033231,0
ENSDARG00000033234,133
ENSDARG00000033251,49
ENSDARG00000033259,28
ENSDARG00000033273,0
ENSDARG00000033285,59
ENSDARG00000033296,14
ENSDARG00000033307,47
ENSDARG00000033320,4
ENSDARG00000033327,44
ENSDARG00000033345,4
ENSDARG00000033355,4
ENSDARG00000033361,0
ENSDARG00000033364,45
ENSDARG00000033367,23
ENSDARG00000033370,0
ENSDARG00000033376,10
ENSDARG00000033380,5
ENSDARG00000033382,4
ENSDARG00000033411,5
ENSDARG00000033413,11
ENSDARG00000033418,50
ENSDARG00000033436,2
ENSDARG00000033437,18
ENSDARG00000033440,54
ENSDARG00000033443,54
ENSDARG00000033444,7
ENSDARG00000033446,3
ENSDARG00000033447,8
ENSDARG00000033450,43
ENSDARG00000033451,0
ENSDARG00000033462,1
ENSDARG00000033466,71
ENSDARG00000033489,27
ENSDARG00000033498,43
ENSDARG00000033501,10
ENSDARG00000033516,32
ENSDARG00000033533,8
ENSDARG00000033537,31
ENSDARG00000033539,62
ENSDARG00000033544,10
ENSDARG00000033551,12
ENSDARG00000033566,1
ENSDARG00000033567,0
ENSDARG00000033579,0
ENSDARG00000033587,1
ENSDARG00000033594,0
ENSDARG00000033596,19
ENSDARG00000033597,37
ENSDARG00000033599,23
ENSDARG00000033604,29
ENSDARG00000033609,68
ENSDARG00000033610,0
ENSDARG00000033614,43
ENSDARG00000033616,10
ENSDARG00000033635,0
ENSDARG00000033647,17
ENSDARG00000033655,432
ENSDARG00000033662,0
ENSDARG00000033666,33
ENSDARG00000033683,2080
ENSDARG00000033684,0
ENSDARG00000033706,17
ENSDARG00000033707,28
ENSDARG00000033726,0
ENSDARG00000033727,0
ENSDARG00000033735,1
ENSDARG00000033738,122
ENSDARG00000033742,5
ENSDARG00000033754,12
ENSDARG00000033757,8
ENSDARG00000033760,55
ENSDARG00000033768,16
ENSDARG00000033771,0
ENSDARG00000033789,12
ENSDARG00000033802,38
ENSDARG00000033804,38
ENSDARG00000033832,428
ENSDARG00000033840,151
ENSDARG00000033845,15
ENSDARG00000033852,4
ENSDARG00000033854,15
ENSDARG00000033855,22
ENSDARG00000033861,0
ENSDARG00000033871,4
ENSDARG00000033889,35
ENSDARG00000033899,132
ENSDARG00000033901,19
ENSDARG00000033916,33
ENSDARG00000033928,189
ENSDARG00000033949,0
ENSDARG00000033950,109
ENSDARG00000033953,1
ENSDARG00000033955,0
ENSDARG00000033956,3
ENSDARG00000033957,4
ENSDARG00000033963,0
ENSDARG00000033965,22
ENSDARG00000033967,0
ENSDARG00000033971,35
ENSDARG00000033973,4
ENSDARG00000033978,14
ENSDARG00000033987,24
ENSDARG00000033993,21
ENSDARG00000033999,5
ENSDARG00000034001,2
ENSDARG00000034007,65
ENSDARG00000034013,36
ENSDARG00000034042,2
ENSDARG00000034043,34
ENSDARG00000034048,0
ENSDARG00000034056,21
ENSDARG00000034060,12
ENSDARG00000034063,0
ENSDARG00000034076,2
ENSDARG00000034080,13
ENSDARG00000034086,9
ENSDARG00000034093,10
ENSDARG00000034095,0
ENSDARG00000034105,23
ENSDARG00000034107,0
ENSDARG00000034117,49
ENSDARG00000034138,2
ENSDARG00000034146,21
ENSDARG00000034160,25
ENSDARG00000034165,20
ENSDARG00000034168,23
ENSDARG00000034173,7
ENSDARG00000034174,6
ENSDARG00000034178,147
ENSDARG00000034181,0
ENSDARG00000034187,93
ENSDARG00000034189,31
ENSDARG00000034195,170
ENSDARG00000034207,0
ENSDARG00000034210,19
ENSDARG00000034211,11
ENSDARG00000034215,3
ENSDARG00000034222,18
ENSDARG00000034227,5
ENSDARG00000034240,104
ENSDARG00000034256,2
ENSDARG00000034262,86
ENSDARG00000034268,127
ENSDARG00000034270,405
ENSDARG00000034291,7
ENSDARG00000034293,176
ENSDARG00000034300,10
ENSDARG00000034307,5
ENSDARG00000034309,17
ENSDARG00000034313,60
ENSDARG00000034321,8
ENSDARG00000034326,45
ENSDARG00000034330,0
ENSDARG00000034344,142
ENSDARG00000034368,10
ENSDARG00000034375,3
ENSDARG00000034396,20
ENSDARG00000034403,0
ENSDARG00000034409,165
ENSDARG00000034420,3
ENSDARG00000034423,22
ENSDARG00000034424,50
ENSDARG00000034427,19
ENSDARG00000034430,0
ENSDARG00000034434,74
ENSDARG00000034443,7
ENSDARG00000034453,3
ENSDARG00000034457,0
ENSDARG00000034470,186
ENSDARG00000034473,40
ENSDARG00000034493,55
ENSDARG00000034497,10
ENSDARG00000034503,174
ENSDARG00000034504,14
ENSDARG00000034518,5
ENSDARG00000034522,34
ENSDARG00000034528,10
ENSDARG00000034534,119
ENSDARG00000034541,45
ENSDARG00000034555,67
ENSDARG00000034559,3
ENSDARG00000034568,0
ENSDARG00000034572,6
ENSDARG00000034577,2
ENSDARG00000034588,52
ENSDARG00000034598,0
ENSDARG00000034600,14
ENSDARG00000034605,2
ENSDARG00000034610,0
ENSDARG00000034616,67
ENSDARG00000034624,14
ENSDARG00000034633,32
ENSDARG00000034643,7
ENSDARG00000034650,3
ENSDARG00000034667,20
ENSDARG00000034668,50
ENSDARG00000034670,56
ENSDARG00000034677,125
ENSDARG00000034685,49
ENSDARG00000034693,4
ENSDARG00000034700,20
ENSDARG00000034705,28
ENSDARG00000034707,4
ENSDARG00000034714,20
ENSDARG00000034717,17
ENSDARG00000034718,27
ENSDARG00000034734,3
ENSDARG00000034753,75
ENSDARG00000034757,11
ENSDARG00000034768,117
ENSDARG00000034771,10
ENSDARG00000034773,40
ENSDARG00000034777,4
ENSDARG00000034785,0
ENSDARG00000034801,24
ENSDARG00000034808,12
ENSDARG00000034817,10
ENSDARG00000034823,162
ENSDARG00000034825,13
ENSDARG00000034836,15
ENSDARG00000034852,13
ENSDARG00000034855,9
ENSDARG00000034862,11
ENSDARG00000034871,29
ENSDARG00000034883,19
ENSDARG00000034885,1
ENSDARG00000034893,13
ENSDARG00000034895,0
ENSDARG00000034896,106
ENSDARG00000034897,164
ENSDARG00000034907,14
ENSDARG00000034910,2
ENSDARG00000034916,45
ENSDARG00000034930,0
ENSDARG00000034933,64
ENSDARG00000034940,1
ENSDARG00000034941,0
ENSDARG00000034943,27
ENSDARG00000034956,61
ENSDARG00000034957,3
ENSDARG00000034975,7
ENSDARG00000034982,28
ENSDARG00000034988,0
ENSDARG00000034989,0
ENSDARG00000035005,2
ENSDARG00000035009,0
ENSDARG00000035018,2
ENSDARG00000035023,1
ENSDARG00000035028,40
ENSDARG00000035043,35
ENSDARG00000035048,0
ENSDARG00000035054,14
ENSDARG00000035056,16
ENSDARG00000035066,197
ENSDARG00000035074,16
ENSDARG00000035080,0
ENSDARG00000035088,0
ENSDARG00000035095,2
ENSDARG00000035101,0
ENSDARG00000035120,67
ENSDARG00000035122,74
ENSDARG00000035127,6
ENSDARG00000035129,2
ENSDARG00000035131,26
ENSDARG00000035132,33
ENSDARG00000035133,57
ENSDARG00000035136,86
ENSDARG00000035137,0
ENSDARG00000035146,1
ENSDARG00000035147,6
ENSDARG00000035148,0
ENSDARG00000035149,3
ENSDARG00000035150,0
ENSDARG00000035151,0
ENSDARG00000035152,60
ENSDARG00000035161,3
ENSDARG00000035163,0
ENSDARG00000035167,10
ENSDARG00000035169,0
ENSDARG00000035171,0
ENSDARG00000035175,43
ENSDARG00000035178,4
ENSDARG00000035181,5
ENSDARG00000035184,3
ENSDARG00000035185,0
ENSDARG00000035187,70
ENSDARG00000035188,17
ENSDARG00000035193,0
ENSDARG00000035198,2
ENSDARG00000035214,0
ENSDARG00000035221,8
ENSDARG00000035253,11
ENSDARG00000035256,254
ENSDARG00000035257,14
ENSDARG00000035264,2
ENSDARG00000035273,2
ENSDARG00000035282,11
ENSDARG00000035285,66
ENSDARG00000035290,0
ENSDARG00000035308,47
ENSDARG00000035309,4
ENSDARG00000035322,72
ENSDARG00000035324,80
ENSDARG00000035325,46
ENSDARG00000035326,7
ENSDARG00000035327,1286
ENSDARG00000035329,70
ENSDARG00000035330,115
ENSDARG00000035332,0
ENSDARG00000035333,0
ENSDARG00000035338,3
ENSDARG00000035339,0
ENSDARG00000035350,0
ENSDARG00000035352,0
ENSDARG00000035357,52
ENSDARG00000035360,161
ENSDARG00000035377,0
ENSDARG00000035388,0
ENSDARG00000035389,57
ENSDARG00000035390,34
ENSDARG00000035391,2
ENSDARG00000035398,38
ENSDARG00000035399,8
ENSDARG00000035400,190
ENSDARG00000035406,10
ENSDARG00000035415,0
ENSDARG00000035420,0
ENSDARG00000035422,0
ENSDARG00000035427,8
ENSDARG00000035433,2
ENSDARG00000035434,23
ENSDARG00000035435,0
ENSDARG00000035438,296
ENSDARG00000035452,23
ENSDARG00000035458,1175
ENSDARG00000035459,8
ENSDARG00000035468,1
ENSDARG00000035470,29
ENSDARG00000035471,24
ENSDARG00000035505,8
ENSDARG00000035506,1
ENSDARG00000035507,18
ENSDARG00000035508,1
ENSDARG00000035514,2
ENSDARG00000035515,3
ENSDARG00000035519,268
ENSDARG00000035521,63
ENSDARG00000035532,4
ENSDARG00000035533,5
ENSDARG00000035535,90
ENSDARG00000035538,0
ENSDARG00000035540,36
ENSDARG00000035544,47
ENSDARG00000035546,0
ENSDARG00000035549,15
ENSDARG00000035550,0
ENSDARG00000035551,0
ENSDARG00000035552,9
ENSDARG00000035553,0
ENSDARG00000035555,29
ENSDARG00000035556,37
ENSDARG00000035557,12
ENSDARG00000035558,31
ENSDARG00000035559,13
ENSDARG00000035560,0
ENSDARG00000035562,0
ENSDARG00000035563,26
ENSDARG00000035564,49
ENSDARG00000035565,3
ENSDARG00000035569,12
ENSDARG00000035570,9
ENSDARG00000035571,8
ENSDARG00000035573,4
ENSDARG00000035577,33
ENSDARG00000035578,9
ENSDARG00000035579,0
ENSDARG00000035595,3
ENSDARG00000035596,11
ENSDARG00000035598,142
ENSDARG00000035601,0
ENSDARG00000035602,4
ENSDARG00000035603,33
ENSDARG00000035605,8
ENSDARG00000035606,9
ENSDARG00000035607,13
ENSDARG00000035608,13
ENSDARG00000035609,0
ENSDARG00000035610,3
ENSDARG00000035618,11
ENSDARG00000035622,85
ENSDARG00000035625,1
ENSDARG00000035629,2
ENSDARG00000035630,26
ENSDARG00000035631,15
ENSDARG00000035632,0
ENSDARG00000035633,0
ENSDARG00000035634,12
ENSDARG00000035646,0
ENSDARG00000035648,4
ENSDARG00000035649,5
ENSDARG00000035650,21
ENSDARG00000035652,66
ENSDARG00000035655,34
ENSDARG00000035657,0
ENSDARG00000035660,28
ENSDARG00000035663,1
ENSDARG00000035665,0
ENSDARG00000035676,54
ENSDARG00000035677,2
ENSDARG00000035678,1
ENSDARG00000035679,31
ENSDARG00000035680,0
ENSDARG00000035682,26
ENSDARG00000035686,2
ENSDARG00000035692,61
ENSDARG00000035694,607
ENSDARG00000035695,5
ENSDARG00000035697,0
ENSDARG00000035699,34
ENSDARG00000035700,2
ENSDARG00000035706,32
ENSDARG00000035715,127
ENSDARG00000035718,0
ENSDARG00000035719,6
ENSDARG00000035732,24
ENSDARG00000035735,10
ENSDARG00000035741,96
ENSDARG00000035751,402
ENSDARG00000035763,7
ENSDARG00000035765,2
ENSDARG00000035771,34
ENSDARG00000035781,4
ENSDARG00000035796,0
ENSDARG00000035797,0
ENSDARG00000035798,78
ENSDARG00000035808,15
ENSDARG00000035809,2201
ENSDARG00000035810,31
ENSDARG00000035819,2
ENSDARG00000035820,0
ENSDARG00000035821,46
ENSDARG00000035823,32
ENSDARG00000035832,0
ENSDARG00000035835,82
ENSDARG00000035837,6
ENSDARG00000035852,3
ENSDARG00000035853,0
ENSDARG00000035858,37
ENSDARG00000035859,76
ENSDARG00000035860,105
ENSDARG00000035861,11
ENSDARG00000035862,0
ENSDARG00000035868,27
ENSDARG00000035869,184
ENSDARG00000035870,62
ENSDARG00000035871,126
ENSDARG00000035872,26
ENSDARG00000035873,5
ENSDARG00000035875,7
ENSDARG00000035879,6
ENSDARG00000035880,22
ENSDARG00000035882,12
ENSDARG00000035883,0
ENSDARG00000035887,62
ENSDARG00000035889,0
ENSDARG00000035890,56
ENSDARG00000035891,65
ENSDARG00000035895,6
ENSDARG00000035899,4
ENSDARG00000035904,2
ENSDARG00000035905,3
ENSDARG00000035907,80
ENSDARG00000035909,17
ENSDARG00000035910,47
ENSDARG00000035913,28
ENSDARG00000035914,10
ENSDARG00000035918,44
ENSDARG00000035924,57
ENSDARG00000035942,1
ENSDARG00000035944,0
ENSDARG00000035949,11
ENSDARG00000035952,0
ENSDARG00000035954,3
ENSDARG00000035957,1
ENSDARG00000035958,37
ENSDARG00000035961,1
ENSDARG00000035963,5
ENSDARG00000035966,0
ENSDARG00000035970,28
ENSDARG00000035978,41
ENSDARG00000035984,0
ENSDARG00000035985,30
ENSDARG00000035986,42
ENSDARG00000035987,13
ENSDARG00000035990,66
ENSDARG00000035993,11
ENSDARG00000036005,30
ENSDARG00000036008,23
ENSDARG00000036028,53
ENSDARG00000036031,12
ENSDARG00000036036,65
ENSDARG00000036038,7
ENSDARG00000036040,17
ENSDARG00000036041,93
ENSDARG00000036043,0
ENSDARG00000036045,0
ENSDARG00000036051,0
ENSDARG00000036055,0
ENSDARG00000036056,7
ENSDARG00000036057,1
ENSDARG00000036058,44
ENSDARG00000036059,12
ENSDARG00000036060,3
ENSDARG00000036061,2
ENSDARG00000036063,1
ENSDARG00000036064,4
ENSDARG00000036065,60
ENSDARG00000036066,2
ENSDARG00000036069,12
ENSDARG00000036070,3
ENSDARG00000036071,9
ENSDARG00000036073,61
ENSDARG00000036074,29
ENSDARG00000036076,27
ENSDARG00000036080,661
ENSDARG00000036082,0
ENSDARG00000036084,0
ENSDARG00000036086,2
ENSDARG00000036090,13
ENSDARG00000036092,17
ENSDARG00000036094,16
ENSDARG00000036096,29
ENSDARG00000036100,45
ENSDARG00000036102,96
ENSDARG00000036104,0
ENSDARG00000036105,2
ENSDARG00000036106,0
ENSDARG00000036107,161
ENSDARG00000036109,0
ENSDARG00000036116,11
ENSDARG00000036117,4
ENSDARG00000036125,0
ENSDARG00000036135,17
ENSDARG00000036136,15
ENSDARG00000036139,3
ENSDARG00000036140,12
ENSDARG00000036144,39
ENSDARG00000036147,34
ENSDARG00000036152,0
ENSDARG00000036155,0
ENSDARG00000036156,35
ENSDARG00000036158,3
ENSDARG00000036159,0
ENSDARG00000036161,298
ENSDARG00000036162,102
ENSDARG00000036164,17
ENSDARG00000036168,12
ENSDARG00000036171,3
ENSDARG00000036175,101
ENSDARG00000036179,53
ENSDARG00000036180,4
ENSDARG00000036186,102
ENSDARG00000036189,0
ENSDARG00000036190,79
ENSDARG00000036194,10
ENSDARG00000036212,34
ENSDARG00000036214,1
ENSDARG00000036215,0
ENSDARG00000036222,1
ENSDARG00000036227,0
ENSDARG00000036232,52
ENSDARG00000036235,14
ENSDARG00000036237,51
ENSDARG00000036239,140
ENSDARG00000036245,6
ENSDARG00000036247,0
ENSDARG00000036252,30
ENSDARG00000036254,0
ENSDARG00000036257,69
ENSDARG00000036272,0
ENSDARG00000036279,302
ENSDARG00000036281,28
ENSDARG00000036282,40
ENSDARG00000036291,18
ENSDARG00000036292,0
ENSDARG00000036293,0
ENSDARG00000036295,26
ENSDARG00000036298,75
ENSDARG00000036299,171
ENSDARG00000036304,0
ENSDARG00000036305,33
ENSDARG00000036308,10
ENSDARG00000036316,75
ENSDARG00000036329,3
ENSDARG00000036335,18
ENSDARG00000036337,2
ENSDARG00000036338,24
ENSDARG00000036344,104
ENSDARG00000036345,0
ENSDARG00000036359,0
ENSDARG00000036371,153
ENSDARG00000036375,76
ENSDARG00000036376,13
ENSDARG00000036382,0
ENSDARG00000036383,19
ENSDARG00000036386,8
ENSDARG00000036394,2
ENSDARG00000036412,0
ENSDARG00000036414,75
ENSDARG00000036415,10
ENSDARG00000036420,1
ENSDARG00000036422,28
ENSDARG00000036424,26
ENSDARG00000036426,9
ENSDARG00000036427,42
ENSDARG00000036428,0
ENSDARG00000036430,0
ENSDARG00000036438,112
ENSDARG00000036442,124
ENSDARG00000036445,13
ENSDARG00000036446,0
ENSDARG00000036456,69
ENSDARG00000036457,20
ENSDARG00000036458,0
ENSDARG00000036460,1
ENSDARG00000036462,2
ENSDARG00000036471,0
ENSDARG00000036473,2
ENSDARG00000036479,1
ENSDARG00000036481,50
ENSDARG00000036482,23
ENSDARG00000036483,2
ENSDARG00000036489,20
ENSDARG00000036493,2
ENSDARG00000036494,9
ENSDARG00000036499,1
ENSDARG00000036500,13
ENSDARG00000036501,2
ENSDARG00000036505,14
ENSDARG00000036510,39
ENSDARG00000036541,33
ENSDARG00000036542,17
ENSDARG00000036545,5
ENSDARG00000036546,9
ENSDARG00000036548,30
ENSDARG00000036549,116
ENSDARG00000036558,314
ENSDARG00000036560,0
ENSDARG00000036567,1
ENSDARG00000036569,13
ENSDARG00000036571,38
ENSDARG00000036575,12
ENSDARG00000036577,82
ENSDARG00000036584,19
ENSDARG00000036587,9
ENSDARG00000036588,36
ENSDARG00000036592,7
ENSDARG00000036593,61
ENSDARG00000036613,13
ENSDARG00000036616,8
ENSDARG00000036619,31
ENSDARG00000036625,102
ENSDARG00000036626,11
ENSDARG00000036628,0
ENSDARG00000036629,748
ENSDARG00000036630,66
ENSDARG00000036636,0
ENSDARG00000036637,2
ENSDARG00000036645,3
ENSDARG00000036650,1
ENSDARG00000036658,111
ENSDARG00000036670,0
ENSDARG00000036671,56
ENSDARG00000036675,90
ENSDARG00000036678,2
ENSDARG00000036684,0
ENSDARG00000036685,23
ENSDARG00000036687,48
ENSDARG00000036695,17
ENSDARG00000036698,128
ENSDARG00000036700,102
ENSDARG00000036704,1
ENSDARG00000036721,4
ENSDARG00000036722,0
ENSDARG00000036728,0
ENSDARG00000036743,0
ENSDARG00000036748,0
ENSDARG00000036754,71
ENSDARG00000036755,8
ENSDARG00000036764,46
ENSDARG00000036767,30
ENSDARG00000036772,10
ENSDARG00000036773,24
ENSDARG00000036774,37
ENSDARG00000036775,10
ENSDARG00000036776,0
ENSDARG00000036778,55
ENSDARG00000036781,0
ENSDARG00000036784,26
ENSDARG00000036785,80
ENSDARG00000036787,0
ENSDARG00000036791,13
ENSDARG00000036793,5
ENSDARG00000036809,43
ENSDARG00000036811,8
ENSDARG00000036816,26
ENSDARG00000036818,0
ENSDARG00000036820,55
ENSDARG00000036826,9
ENSDARG00000036830,2388
ENSDARG00000036831,29
ENSDARG00000036832,1624
ENSDARG00000036833,5
ENSDARG00000036834,525
ENSDARG00000036840,300
ENSDARG00000036844,8
ENSDARG00000036846,9
ENSDARG00000036848,36
ENSDARG00000036852,2
ENSDARG00000036855,65
ENSDARG00000036863,80
ENSDARG00000036864,80
ENSDARG00000036865,4
ENSDARG00000036868,2
ENSDARG00000036869,0
ENSDARG00000036870,25
ENSDARG00000036875,200
ENSDARG00000036876,0
ENSDARG00000036878,21
ENSDARG00000036888,29
ENSDARG00000036893,13
ENSDARG00000036894,20
ENSDARG00000036897,4
ENSDARG00000036903,0
ENSDARG00000036911,17
ENSDARG00000036912,2
ENSDARG00000036913,14
ENSDARG00000036915,11
ENSDARG00000036924,3
ENSDARG00000036929,6
ENSDARG00000036930,3
ENSDARG00000036940,0
ENSDARG00000036942,34
ENSDARG00000036943,47
ENSDARG00000036944,2
ENSDARG00000036952,0
ENSDARG00000036956,69
ENSDARG00000036965,14
ENSDARG00000036966,16
ENSDARG00000036967,46
ENSDARG00000036968,1
ENSDARG00000036974,0
ENSDARG00000036985,50
ENSDARG00000036987,8
ENSDARG00000036990,0
ENSDARG00000036993,46
ENSDARG00000036994,2
ENSDARG00000036995,2
ENSDARG00000036998,25
ENSDARG00000036999,1
ENSDARG00000037000,0
ENSDARG00000037002,0
ENSDARG00000037008,0
ENSDARG00000037009,131
ENSDARG00000037012,108
ENSDARG00000037017,95
ENSDARG00000037018,31
ENSDARG00000037020,268
ENSDARG00000037030,58
ENSDARG00000037033,0
ENSDARG00000037038,36
ENSDARG00000037040,4
ENSDARG00000037042,10
ENSDARG00000037046,0
ENSDARG00000037056,0
ENSDARG00000037057,79
ENSDARG00000037059,33
ENSDARG00000037060,180
ENSDARG00000037061,71
ENSDARG00000037062,1
ENSDARG00000037064,5
ENSDARG00000037066,10
ENSDARG00000037067,6
ENSDARG00000037068,12
ENSDARG00000037069,7
ENSDARG00000037070,0
ENSDARG00000037071,21
ENSDARG00000037073,6
ENSDARG00000037079,2
ENSDARG00000037091,11
ENSDARG00000037097,14
ENSDARG00000037099,63
ENSDARG00000037100,2
ENSDARG00000037101,15
ENSDARG00000037108,6
ENSDARG00000037109,19
ENSDARG00000037116,48
ENSDARG00000037121,60
ENSDARG00000037122,51
ENSDARG00000037140,13
ENSDARG00000037142,0
ENSDARG00000037144,15
ENSDARG00000037145,14
ENSDARG00000037153,4
ENSDARG00000037154,40
ENSDARG00000037155,0
