Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 11/15/21
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: sep_norm_data_SANT
Work Source: sep_norm_data_SANT_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress2 Version: BMDExpress 2.30.0507 BETA
Timestamp (Start Time): 12/13/2021 11:10.59
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 904
Total Run Time: 48 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-8853659	RET signaling	22	22	3	3	2	2	3	2	3	2	2	116	20	4754	0.98492	0.097467	0.097467	9.09	405794;325084	gfra2a;src	ENSDARG00000042723;ENSDARG00000008107		0.0106216	0.0106216	0.0102539	5.200063268845835E-4	0.010626975016611296	5.199507653546274E-4	0.00369706	0.00369706	0.00244651	0.0017685447704256746	0.0037153404651162794	0.0017683558053147187	0.04160225	0.04160225	0.0362489	0.007570780174129986	0.04152399504983389	0.007569971252953866	0.5	0.0106216			0.0109893;0.0102539	0.00494761;0.00244651	0.0362489;0.0469556	0	2	0															2	405794;325084	ENSDARG00000042723;ENSDARG00000008107	0.0106216	0.0106216	5.200063268845835E-4	0.00369706	0.00369706	0.0017685447704256746	0.04160225	0.04160225	0.007570780174129986	0.0109893;0.0102539	0.00494761;0.00244651	0.0362489;0.0469556	0						Exp 4,2(1)	1.5925863913125369	3.187974452972412	1.5271750688552856	1.6607993841171265	0.09448665945305672	1.593987226486206	0.009900908	0.011342292	0.0012459819999999996	0.006148138	0.031109684	0.052094816	DOWN	0.0	1.0	0.0	
R-DRE-1237112	Methionine salvage pathway	4	4	1	1	1	1	1	0	1	0	0	118	4	4770	0.90692	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1614635	Sulfur amino acid metabolism	11	11	2	1	1	2	1	0	2	0	0	118	11	4763	0.76425	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-168638	NOD1/2 Signaling Pathway	25	25	1	1	0	1	1	1	1	0	0	118	25	4749	0.5423	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-373752	Netrin-1 signaling	19	19	3	3	3	2	2	1	3	1	1	117	18	4756	0.92444	0.37173	0.37173	5.26	325084	src	ENSDARG00000008107		0.0102539	0.0102539	0.0102539		0.0102539		0.00244651	0.00244651	0.00244651		0.00244651		0.0469556	0.0469556	0.0469556		0.0469556		0.0	0.0102539			0.0102539	0.00244651	0.0469556	0	1	0															1	325084	ENSDARG00000008107	0.0102539	0.0102539		0.00244651	0.00244651		0.0469556	0.0469556		0.0102539	0.00244651	0.0469556	0						Exp 4,1(1)	1.5271750688552856	1.5271750688552856	1.5271750688552856	1.5271750688552856	0.0	1.5271750688552856	0.0102539	0.0102539	0.00244651	0.00244651	0.0469556	0.0469556	DOWN	0.0	1.0	0.0	
R-DRE-376172	DSCAM interactions	5	5	1	1	1	1	1	0	1	0	0	118	5	4769	0.88503	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-196807	Nicotinate metabolism	16	16	1	1	1	1	1	1	1	1	1	117	15	4759	0.94446	0.32381	0.32381	6.25	559020	ptgs2b	ENSDARG00000010276		1.40026	1.40026	1.40026		1.40026		0.892994	0.892994	0.892994		0.892994		3.19819	3.19819	3.19819		3.19819		0.0	1.40026			1.40026	0.892994	3.19819	1	0	1	559020	ENSDARG00000010276	1.40026	1.40026		0.892994	0.892994		3.19819	3.19819		1.40026	0.892994	3.19819	0															0						Linear,1(1)	2.0138089656829834	2.0138089656829834	2.0138089656829834	2.0138089656829834	0.0	2.0138089656829834	1.40026	1.40026	0.892994	0.892994	3.19819	3.19819	UP	1.0	0.0	0.0	
R-DRE-197264	Nicotinamide salvaging	9	9	1	1	1	1	1	1	1	1	1	117	8	4766	0.98141	0.19743	0.19743	11.11	559020	ptgs2b	ENSDARG00000010276		1.40026	1.40026	1.40026		1.40026		0.892994	0.892994	0.892994		0.892994		3.19819	3.19819	3.19819		3.19819		0.0	1.40026	0.0	1.40026	1.40026	0.892994	3.19819	1	0	1	559020	ENSDARG00000010276	1.40026	1.40026		0.892994	0.892994		3.19819	3.19819		1.40026	0.892994	3.19819	0															0						Linear,1(1)	2.0138089656829834	2.0138089656829834	2.0138089656829834	2.0138089656829834	0.0	2.0138089656829834	1.40026	1.40026	0.892994	0.892994	3.19819	3.19819	UP	1.0	0.0	0.0	
R-DRE-6794361	Neurexins and neuroligins	14	14	1	1	1	1	1	0	1	0	0	118	14	4760	0.71014	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-6794362	Protein-protein interactions at synapses	37	38	1	1	1	1	1	0	1	0	0	118	38	4736	0.394	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1483213	Synthesis of PE	6	6	2	2	1	1	2	1	1	0	0	118	6	4768	0.86366	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5687128	MAPK6/MAPK4 signaling	54	56	2	2	1	1	1	1	1	0	0	118	56	4718	0.2528	1.0	0.64601	0.0																														0	0	0															0															0																							
R-DRE-5686938	Regulation of TLR by endogenous ligand	5	6	1	1	0	1	1	1	1	0	0	118	6	4768	0.86366	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-6806834	Signaling by MET	47	47	4	3	3	3	2	1	4	1	1	117	46	4728	0.68594	0.68434	1.0	2.13	325084	src	ENSDARG00000008107		0.0102539	0.0102539	0.0102539		0.0102539		0.00244651	0.00244651	0.00244651		0.00244651		0.0469556	0.0469556	0.0469556		0.0469556						0.0102539	0.00244651	0.0469556	0	1	0															1	325084	ENSDARG00000008107	0.0102539	0.0102539		0.00244651	0.00244651		0.0469556	0.0469556		0.0102539	0.00244651	0.0469556	0						Exp 4,1(1)	1.5271750688552856	1.5271750688552856	1.5271750688552856	1.5271750688552856	0.0	1.5271750688552856	0.0102539	0.0102539	0.00244651	0.00244651	0.0469556	0.0469556	DOWN	0.0	1.0	0.0	
R-DRE-8854214	TBC/RABGAPs	28	28	2	2	1	1	2	1	2	1	1	117	27	4747	0.85445	0.4962	0.4962	3.57	558848	ulk1b	ENSDARG00000074481		0.006577	0.006577	0.006577		0.006577		0.00122308	0.00122308	0.00122308		0.00122308		0.0307883	0.0307883	0.0307883		0.0307883						0.006577	0.00122308	0.0307883	0	1	0															1	558848	ENSDARG00000074481	0.006577	0.006577		0.00122308	0.00122308		0.0307883	0.0307883		0.006577	0.00122308	0.0307883	0						Exp 4,1(1)	1.510152816772461	1.510152816772461	1.510152816772461	1.510152816772461	0.0	1.510152816772461	0.006577	0.006577	0.00122308	0.00122308	0.0307883	0.0307883	DOWN	0.0	1.0	0.0	
R-DRE-8856828	Clathrin-mediated endocytosis	82	84	5	5	3	3	5	3	5	2	2	116	82	4692	0.66952	0.60672	1.0	2.38	567877;100329879	syt2a;cltb	ENSDARG00000025206;ENSDARG00000052368		0.003531197	0.003531197	1.28394E-4	0.004812290152683855	0.005275441144724231	0.004131992405705566	8.486985999999999E-4	8.486985999999999E-4	5.60072E-5	0.001121034928656516	0.0012550246003659492	9.625578809199691E-4	0.01735069	0.01735069	0.00145128	0.02248516125573041	0.025500574902849175	0.019306507422027996					0.006934;1.28394E-4	0.00164139;5.60072E-5	0.0332501;0.00145128	0	2	0															2	567877;100329879	ENSDARG00000025206;ENSDARG00000052368	0.003531197	0.003531197	0.004812290152683855	8.486985999999999E-4	8.486985999999999E-4	0.001121034928656516	0.01735069	0.01735069	0.02248516125573041	0.006934;1.28394E-4	0.00164139;5.60072E-5	0.0332501;0.00145128	0						Exp 4,2(1)	1.7883556252992334	3.581832766532898	1.6951789855957031	1.8866537809371948	0.13539312621227514	1.790916383266449	-0.0031382968800000004	0.01020069088	-7.049765440000002E-4	0.002402373744	-0.013812153599999995	0.04851353359999999	DOWN	0.0	1.0	0.0	
R-DRE-5576892	Phase 0 - rapid depolarisation	18	18	2	2	1	2	2	2	2	1	1	117	17	4757	0.93134	0.35614	0.35614	5.56	777666	scn2b	ENSDARG00000101713		0.0100931	0.0100931	0.0100931		0.010093100000000002		0.00217024	0.00217024	0.00217024		0.00217024		0.0536293	0.0536293	0.0536293		0.0536293		0.0	0.0100931			0.0100931	0.00217024	0.0536293	0	1	0															1	777666	ENSDARG00000101713	0.0100931	0.0100931		0.00217024	0.00217024		0.0536293	0.0536293		0.0100931	0.00217024	0.0536293	0						Exp 4,1(1)	1.5594819784164429	1.5594819784164429	1.5594819784164429	1.5594819784164429	0.0	1.5594819784164429	0.0100931	0.0100931	0.00217024	0.00217024	0.0536293	0.0536293	DOWN	0.0	1.0	0.0	
R-DRE-2454202	Fc epsilon receptor (FCERI) signaling	40	43	4	4	2	3	4	1	4	0	0	118	43	4731	0.34836	1.0	0.62646	0.0																														0	0	0															0															0																							
R-DRE-2871796	FCERI mediated MAPK activation	21	24	3	3	2	2	3	0	3	0	0	118	24	4750	0.55577	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2871837	FCERI mediated NF-kB activation	23	26	1	1	0	1	1	1	1	0	0	118	26	4748	0.52915	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-3214847	HATs acetylate histones	19	34	2	2	2	2	2	2	2	2	2	116	32	4742	0.9524	0.19737	0.19737	5.88	792168;569359	ing5a;jade2	ENSDARG00000022413;ENSDARG00000053389		1.24113	1.24113	1.15152	0.12672767732425316	1.2281256219512195	0.12538610968974445	0.663772	0.663772	0.630194	0.047486462997363504	0.6686449048780488	0.04698376064236372	3.585575	3.585575	2.65655	1.3138397547836638	3.450753079268293	1.2999311522655435	0.5	1.24113			1.15152;1.33074	0.69735;0.630194	2.65655;4.5146	0	2	0															2	792168;569359	ENSDARG00000022413;ENSDARG00000053389	1.24113	1.24113	0.12672767732425316	0.663772	0.663772	0.047486462997363504	3.585575	3.585575	1.3138397547836638	1.15152;1.33074	0.69735;0.630194	2.65655;4.5146	0						Exp 2,2(1)	1.8273913022126271	3.7224972248077393	1.5078544616699219	2.2146427631378174	0.4997748008312708	1.8612486124038696	1.0654944000000002	1.4167656	0.5979591200000001	0.72958488	1.7646860000000006	5.406464	DOWN	0.0	1.0	0.0	
R-DRE-9648002	RAS processing	13	13	2	2	1	2	2	0	2	0	0	118	13	4761	0.72774	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1474290	Collagen formation	32	34	5	5	3	2	4	1	5	0	0	118	34	4740	0.43474	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1650814	Collagen biosynthesis and modifying enzymes	28	30	5	5	3	2	4	1	5	0	0	118	30	4744	0.47965	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-429914	Deadenylation-dependent mRNA decay	33	33	2	2	1	2	2	2	2	1	1	117	32	4742	0.81144	0.55444	0.55444	3.03	415167	lsm6	ENSDARG00000036995		0.80349	0.80349	0.80349		0.80349		0.573811	0.573811	0.573811		0.573811		1.31335	1.31335	1.31335		1.31335						0.80349	0.573811	1.31335	1	0	1	415167	ENSDARG00000036995	0.80349	0.80349		0.573811	0.573811		1.31335	1.31335		0.80349	0.573811	1.31335	0															0						Linear,1(1)	1.5224682092666626	1.5224682092666626	1.5224682092666626	1.5224682092666626	0.0	1.5224682092666626	0.80349	0.80349	0.573811	0.573811	1.31335	1.31335	UP	1.0	0.0	0.0	
R-DRE-450531	Regulation of mRNA stability by proteins that bind AU-rich elements	58	60	2	2	2	1	2	1	1	0	0	118	60	4714	0.229	1.0	0.40446	0.0																														0	0	0															0															0																							
R-DRE-499943	Interconversion of nucleotide di- and triphosphates	14	14	4	4	3	4	4	4	4	3	3	115	11	4763	0.99973	0.0041007	0.0041007	21.43	553671;30733;30084	ak8;rrm2;nme2b.2	ENSDARG00000030961;ENSDARG00000078069;ENSDARG00000099420		1.4036633333333335	1.39319	1.23258	0.17655313770458025	1.4028411525915185	0.17089880883329345	0.950526	0.889709	0.886099	0.10847950348798541	0.9465935406850307	0.10650532205188296	2.895823333333334	3.16609	2.11952	0.6825555085363597	2.912336058354476	0.6657119772456647	0.0	1.23258	0.5	1.312885	1.58522;1.23258;1.39319	1.07577;0.886099;0.889709	3.40186;2.11952;3.16609	3	0	3	553671;30733;30084	ENSDARG00000030961;ENSDARG00000078069;ENSDARG00000099420	1.4036633333333335	1.39319	0.17655313770458025	0.950526	0.889709	0.10847950348798541	2.895823333333334	3.16609	0.6825555085363597	1.58522;1.23258;1.39319	1.07577;0.886099;0.889709	3.40186;2.11952;3.16609	0															0						Exp 2,2(0.67);Linear,1(0.34)	1.6034068254459009	4.812285661697388	1.5629122257232666	1.6703141927719116	0.05791282891891974	1.5790592432022095	1.203874650236506	1.6034520164301604	0.8277698857409224	1.0732821142590776	2.123439064416284	3.6682076022503827	UP	1.0	0.0	0.0	
R-DRE-8951664	Neddylation	138	144	6	6	4	3	5	2	6	1	1	117	143	4631	0.13159	0.97182	0.26498	0.69	562062	socs2	ENSDARG00000045557		1.16486	1.16486	1.16486		1.16486		0.671013	0.671013	0.671013		0.671013		2.90637	2.90637	2.90637		2.90637						1.16486	0.671013	2.90637	0	1	0															1	562062	ENSDARG00000045557	1.16486	1.16486		0.671013	0.671013		2.90637	2.90637		1.16486	0.671013	2.90637	0						Exp 2,1(1)	1.6539742946624756	1.6539742946624756	1.6539742946624756	1.6539742946624756	0.0	1.6539742946624756	1.16486	1.16486	0.671013	0.671013	2.90637	2.90637	DOWN	0.0	1.0	0.0	
R-DRE-189085	Digestion of dietary carbohydrate	5	5	2	2	0	2	0	0	2	0	0	118	5	4769	0.88503	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-8935690	Digestion	6	6	2	2	0	2	0	0	2	0	0	118	6	4768	0.86366	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-8963743	Digestion and absorption	6	6	2	2	0	2	0	0	2	0	0	118	6	4768	0.86366	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-73886	Chromosome Maintenance	52	63	4	4	1	3	4	3	4	1	1	117	62	4712	0.54809	0.78737	1.0	1.59	553502	mis18a	ENSDARG00000035333		1.39041	1.39041	1.39041		1.39041		0.888416	0.888416	0.888416		0.888416		3.15357	3.15357	3.15357		3.15357						1.39041	0.888416	3.15357	1	0	1	553502	ENSDARG00000035333	1.39041	1.39041		0.888416	0.888416		3.15357	3.15357		1.39041	0.888416	3.15357	0															0						Linear,1(1)	1.8096745014190674	1.8096745014190674	1.8096745014190674	1.8096745014190674	0.0	1.8096745014190674	1.39041	1.39041	0.888416	0.888416	3.15357	3.15357	UP	1.0	0.0	0.0	
R-DRE-210991	Basigin interactions	17	19	1	1	1	1	1	0	1	0	0	118	19	4755	0.62827	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-71240	Tryptophan catabolism	6	6	3	2	1	3	2	1	3	0	0	118	6	4768	0.86366	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-373080	Class B/2 (Secretin family receptors)	37	38	4	4	1	3	4	2	4	1	1	117	37	4737	0.76696	0.606	0.606	2.63	503868	vipr1b	ENSDARG00000059058		0.0151607	0.0151607	0.0151607		0.015160700000000001		0.00526874	0.00526874	0.00526874		0.00526874		0.11621	0.11621	0.11621		0.11621000000000001						0.0151607	0.00526874	0.11621	0	1	0															1	503868	ENSDARG00000059058	0.0151607	0.0151607		0.00526874	0.00526874		0.11621	0.11621		0.0151607	0.00526874	0.11621	0						Exp 4,1(1)	1.901815414428711	1.901815414428711	1.901815414428711	1.901815414428711	0.0	1.901815414428711	0.0151607	0.0151607	0.00526874	0.00526874	0.11621	0.11621	DOWN	0.0	1.0	0.0	
R-DRE-392518	Signal amplification	23	24	4	4	2	2	4	1	4	1	1	117	23	4751	0.88706	0.44423	0.44423	4.17	325084	src	ENSDARG00000008107		0.0102539	0.0102539	0.0102539		0.0102539		0.00244651	0.00244651	0.00244651		0.00244651		0.0469556	0.0469556	0.0469556		0.0469556						0.0102539	0.00244651	0.0469556	0	1	0															1	325084	ENSDARG00000008107	0.0102539	0.0102539		0.00244651	0.00244651		0.0469556	0.0469556		0.0102539	0.00244651	0.0469556	0						Exp 4,1(1)	1.5271750688552856	1.5271750688552856	1.5271750688552856	1.5271750688552856	0.0	1.5271750688552856	0.0102539	0.0102539	0.00244651	0.00244651	0.0469556	0.0469556	DOWN	0.0	1.0	0.0	
R-DRE-418592	ADP signalling through P2Y purinoceptor 1	19	19	4	4	2	2	4	1	4	1	1	117	18	4756	0.92444	0.37173	0.37173	5.26	325084	src	ENSDARG00000008107		0.0102539	0.0102539	0.0102539		0.0102539		0.00244651	0.00244651	0.00244651		0.00244651		0.0469556	0.0469556	0.0469556		0.0469556		0.0	0.0102539			0.0102539	0.00244651	0.0469556	0	1	0															1	325084	ENSDARG00000008107	0.0102539	0.0102539		0.00244651	0.00244651		0.0469556	0.0469556		0.0102539	0.00244651	0.0469556	0						Exp 4,1(1)	1.5271750688552856	1.5271750688552856	1.5271750688552856	1.5271750688552856	0.0	1.5271750688552856	0.0102539	0.0102539	0.00244651	0.00244651	0.0469556	0.0469556	DOWN	0.0	1.0	0.0	
R-DRE-72203	Processing of Capped Intron-Containing Pre-mRNA	156	157	2	2	1	2	2	2	2	1	1	117	156	4618	0.10179	0.97969	0.18559	0.64	415167	lsm6	ENSDARG00000036995		0.80349	0.80349	0.80349		0.80349		0.573811	0.573811	0.573811		0.573811		1.31335	1.31335	1.31335		1.31335						0.80349	0.573811	1.31335	1	0	1	415167	ENSDARG00000036995	0.80349	0.80349		0.573811	0.573811		1.31335	1.31335		0.80349	0.573811	1.31335	0															0						Linear,1(1)	1.5224682092666626	1.5224682092666626	1.5224682092666626	1.5224682092666626	0.0	1.5224682092666626	0.80349	0.80349	0.573811	0.573811	1.31335	1.31335	UP	1.0	0.0	0.0	
R-DRE-1502540	Signaling by Activin	7	7	1	1	1	1	1	1	1	1	1	117	6	4768	0.98881	0.1572	0.1572	14.29	559222	acvr1bb	ENSDARG00000052142		0.00138272	0.00138272	0.00138272		0.00138272		4.18327E-4	4.18327E-4	4.18327E-4		4.18327E-4		0.00791291	0.00791291	0.00791291		0.00791291		0.0	0.00138272	0.0	0.00138272	0.00138272	4.18327E-4	0.00791291	0	1	0															1	559222	ENSDARG00000052142	0.00138272	0.00138272		4.18327E-4	4.18327E-4		0.00791291	0.00791291		0.00138272	4.18327E-4	0.00791291	0						Exp 4,1(1)	1.5921614170074463	1.5921614170074463	1.5921614170074463	1.5921614170074463	0.0	1.5921614170074463	0.00138272	0.00138272	4.18327E-4	4.18327E-4	0.00791291	0.00791291	DOWN	0.0	1.0	0.0	
R-DRE-9006936	Signaling by TGFB family members	52	55	5	5	4	4	4	4	5	3	3	115	52	4722	0.95727	0.14619	0.14619	5.45	794689;568008;559222	zfyve16;wwtr1;acvr1bb	ENSDARG00000075747;ENSDARG00000067719;ENSDARG00000052142		6.076980333333333E-4	3.92527E-4	4.78471E-5	6.929612867815224E-4	3.494653986288543E-4	4.4569072366650226E-4	1.8306793333333334E-4	1.08915E-4	2.19618E-5	2.0832747318635952E-4	1.0343855462510869E-4	1.3150015366300986E-4	0.0034421136666666664	0.00230572	1.07711E-4	0.004024776488406572	0.001967211535616347	0.0026222597423709876	1.5	8.876235E-4			3.92527E-4;4.78471E-5;0.00138272	1.08915E-4;2.19618E-5;4.18327E-4	0.00230572;1.07711E-4;0.00791291	0	3	0															3	794689;568008;559222	ENSDARG00000075747;ENSDARG00000067719;ENSDARG00000052142	6.076980333333333E-4	3.92527E-4	6.929612867815224E-4	1.8306793333333334E-4	1.08915E-4	2.0832747318635952E-4	0.0034421136666666664	0.00230572	0.004024776488406572	3.92527E-4;4.78471E-5;0.00138272	1.08915E-4;2.19618E-5;4.18327E-4	0.00230572;1.07711E-4;0.00791291	0						Exp 4,3(1)	1.714608113262266	5.186179757118225	1.5454806089401245	2.0485377311706543	0.27794630962288247	1.5921614170074463	-1.7646148217081753E-4	0.0013918575488374842	-5.267679520519548E-5	4.188126618718622E-4	-0.0011123496797921708	0.007996577013125504	DOWN	0.0	1.0	0.0	
R-DRE-159418	Recycling of bile acids and salts	6	6	1	1	1	1	1	1	1	1	1	117	5	4769	0.99188	0.13634	0.13634	16.67	553440	acot20	ENSDARG00000042510		5.74061E-5	5.74061E-5	5.74061E-5		5.74061E-5		2.77717E-5	2.77717E-5	2.77717E-5		2.77717E-5		1.36536E-4	1.36536E-4	1.36536E-4		1.36536E-4		0.0	5.74061E-5	0.0	5.74061E-5	5.74061E-5	2.77717E-5	1.36536E-4	0	1	0															1	553440	ENSDARG00000042510	5.74061E-5	5.74061E-5		2.77717E-5	2.77717E-5		1.36536E-4	1.36536E-4		5.74061E-5	2.77717E-5	1.36536E-4	0						Exp 4,1(1)	1.8595792055130005	1.8595792055130005	1.8595792055130005	1.8595792055130005	0.0	1.8595792055130005	5.74061E-5	5.74061E-5	2.77717E-5	2.77717E-5	1.36536E-4	1.36536E-4	DOWN	0.0	1.0	0.0	
R-DRE-192105	Synthesis of bile acids and bile salts	19	20	4	4	2	4	4	4	4	2	2	116	18	4756	0.98844	0.08267	0.08267	10.0	570455;553440	cyp7b1;acot20	ENSDARG00000008858;ENSDARG00000042510		6.0552349999999996E-5	6.0552349999999996E-5	5.74061E-5	4.449469420616425E-6	5.9453220416041174E-5	4.169125380740301E-6	2.3226450000000002E-5	2.3226450000000002E-5	1.86812E-5	6.427954194376301E-6	2.481431451855029E-5	6.022953400654715E-6	1.54534E-4	1.54534E-4	1.36536E-4	2.5453015695591E-5	1.482464722281793E-4	2.3849318586432722E-5	0.0	5.74061E-5	1.0	6.36986E-5	6.36986E-5;5.74061E-5	1.86812E-5;2.77717E-5	1.72532E-4;1.36536E-4	0	2	0															2	570455;553440	ENSDARG00000008858;ENSDARG00000042510	6.0552349999999996E-5	6.0552349999999996E-5	4.449469420616425E-6	2.3226450000000002E-5	2.3226450000000002E-5	6.427954194376301E-6	1.54534E-4	1.54534E-4	2.5453015695591E-5	6.36986E-5;5.74061E-5	1.86812E-5;2.77717E-5	1.72532E-4;1.36536E-4	0						Exp 4,2(1)	1.9527055652079592	3.910074830055237	1.8595792055130005	2.0504956245422363	0.13499829453542508	1.9550374150276184	5.43857E-5	6.6719E-5	1.4317760000000003E-5	3.213514E-5	1.1925792000000001E-4	1.8981008E-4	DOWN	0.0	1.0	0.0	
R-DRE-193368	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	13	13	2	2	2	2	2	2	2	2	2	116	11	4763	0.99672	0.037831	0.037831	15.38	570455;553440	cyp7b1;acot20	ENSDARG00000008858;ENSDARG00000042510		6.0552349999999996E-5	6.0552349999999996E-5	5.74061E-5	4.449469420616425E-6	5.9453220416041174E-5	4.169125380740301E-6	2.3226450000000002E-5	2.3226450000000002E-5	1.86812E-5	6.427954194376301E-6	2.481431451855029E-5	6.022953400654715E-6	1.54534E-4	1.54534E-4	1.36536E-4	2.5453015695591E-5	1.482464722281793E-4	2.3849318586432722E-5	0.0	5.74061E-5	0.5	6.0552349999999996E-5	6.36986E-5;5.74061E-5	1.86812E-5;2.77717E-5	1.72532E-4;1.36536E-4	0	2	0															2	570455;553440	ENSDARG00000008858;ENSDARG00000042510	6.0552349999999996E-5	6.0552349999999996E-5	4.449469420616425E-6	2.3226450000000002E-5	2.3226450000000002E-5	6.427954194376301E-6	1.54534E-4	1.54534E-4	2.5453015695591E-5	6.36986E-5;5.74061E-5	1.86812E-5;2.77717E-5	1.72532E-4;1.36536E-4	0						Exp 4,2(1)	1.9527055652079592	3.910074830055237	1.8595792055130005	2.0504956245422363	0.13499829453542508	1.9550374150276184	5.43857E-5	6.6719E-5	1.4317760000000003E-5	3.213514E-5	1.1925792000000001E-4	1.8981008E-4	DOWN	0.0	1.0	0.0	
R-DRE-194068	Bile acid and bile salt metabolism	20	21	4	4	2	4	4	4	4	2	2	116	19	4755	0.98675	0.089977	0.089977	9.52	570455;553440	cyp7b1;acot20	ENSDARG00000008858;ENSDARG00000042510		6.0552349999999996E-5	6.0552349999999996E-5	5.74061E-5	4.449469420616425E-6	5.9453220416041174E-5	4.169125380740301E-6	2.3226450000000002E-5	2.3226450000000002E-5	1.86812E-5	6.427954194376301E-6	2.481431451855029E-5	6.022953400654715E-6	1.54534E-4	1.54534E-4	1.36536E-4	2.5453015695591E-5	1.482464722281793E-4	2.3849318586432722E-5	0.5	6.0552349999999996E-5			6.36986E-5;5.74061E-5	1.86812E-5;2.77717E-5	1.72532E-4;1.36536E-4	0	2	0															2	570455;553440	ENSDARG00000008858;ENSDARG00000042510	6.0552349999999996E-5	6.0552349999999996E-5	4.449469420616425E-6	2.3226450000000002E-5	2.3226450000000002E-5	6.427954194376301E-6	1.54534E-4	1.54534E-4	2.5453015695591E-5	6.36986E-5;5.74061E-5	1.86812E-5;2.77717E-5	1.72532E-4;1.36536E-4	0						Exp 4,2(1)	1.9527055652079592	3.910074830055237	1.8595792055130005	2.0504956245422363	0.13499829453542508	1.9550374150276184	5.43857E-5	6.6719E-5	1.4317760000000003E-5	3.213514E-5	1.1925792000000001E-4	1.8981008E-4	DOWN	0.0	1.0	0.0	
