Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 11/15/21
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: sep_norm_data_DEHP
Work Source: sep_norm_data_DEHP_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress2 Version: BMDExpress 2.30.0507 BETA
Timestamp (Start Time): 12/13/2021 11:14.10
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 762
Total Run Time: 53 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-1236974	ER-Phagosome pathway	18	21	1	1	1	1	1	0	1	0	0	61	21	4810	0.76794	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1236975	Antigen processing-Cross presentation	58	65	2	1	1	2	1	0	2	0	0	61	65	4766	0.43998	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1236977	Endosomal/Vacuolar pathway	9	12	1	1	1	1	1	0	1	0	0	61	12	4819	0.86007	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-382551	Transport of small molecules	352	372	33	25	21	21	25	12	26	7	7	54	365	4466	0.91121	0.17849	0.22589	1.88	791696;791196;567972;563932;445140;326634;100151287	asic1a;trpm1a;apodb;atp10b;mipa;slc14a2;steap2	ENSDARG00000008329;ENSDARG00000011259;ENSDARG00000057437;ENSDARG00000076230;ENSDARG00000037285;ENSDARG00000051914;ENSDARG00000062887		0.8794026350285714	7.98988E-4	4.03761E-5	1.1201778887511877	0.5411463757424098	0.9543670536102434	0.49416707200000004	7.98911E-4	2.48309E-5	0.6208655980013325	0.3105827664845713	0.5431714668820992	6.022591849971428	7.99033E-4	9.84938E-5	11.060685548760324	2.8559529702159034	7.259317753341215					1.37751E-4;4.03761E-5;1.77237;1.87642;6.13301E-5;2.50599;7.98988E-4	1.37739E-4;2.80231E-5;1.05617;1.09629;2.48309E-5;1.30572;7.98911E-4	1.37773E-4;9.84938E-5;5.44366;6.43176;7.8765E-4;30.2809;7.99033E-4	4	3	4	791196;567972;563932;326634	ENSDARG00000011259;ENSDARG00000057437;ENSDARG00000076230;ENSDARG00000051914	1.538705094025	1.824395	1.0757601730119797	0.864552005775	1.07623	0.5866432389527702	10.539104623450001	5.93771	13.461586962623194	4.03761E-5;1.77237;1.87642;2.50599	2.80231E-5;1.05617;1.09629;1.30572	9.84938E-5;5.44366;6.43176;30.2809	3	791696;445140;100151287	ENSDARG00000008329;ENSDARG00000037285;ENSDARG00000062887	3.326897E-4	1.37751E-4	4.056299014204574E-4	3.2049363333333335E-4	1.37739E-4	4.1815002368480547E-4	5.748186666666667E-4	7.8765E-4	3.785354398683605E-4	1.37751E-4;6.13301E-5;7.98988E-4	1.37739E-4;2.48309E-5;7.98911E-4	1.37773E-4;7.8765E-4;7.99033E-4	0						Exp 4,1(0.15);Hill,3(0.43);Linear,3(0.43)	1.638374505101095	11.50711452960968	1.5006277561187744	1.9134163856506348	0.14838441954166542	1.6123223304748535	0.04956324204764584	1.709242028009497	0.034223400426060646	0.9541107435739393	-2.1712786717621935	14.21646237170505	CONFLICT	0.5714285714285714	0.42857142857142855	0.0	
R-DRE-917937	Iron uptake and transport	42	45	7	6	4	5	6	3	6	1	1	60	44	4787	0.89229	0.4329	0.4329	2.22	100151287	steap2	ENSDARG00000062887		7.98988E-4	7.98988E-4	7.98988E-4		7.98988E-4		7.98911E-4	7.98911E-4	7.98911E-4		7.98911E-4		7.99033E-4	7.99033E-4	7.99033E-4		7.99033E-4						7.98988E-4	7.98911E-4	7.99033E-4	0	1	0															1	100151287	ENSDARG00000062887	7.98988E-4	7.98988E-4		7.98911E-4	7.98911E-4		7.99033E-4	7.99033E-4		7.98988E-4	7.98911E-4	7.99033E-4	0						Hill,1(1)	1.5102145671844482	1.5102145671844482	1.5102145671844482	1.5102145671844482	0.0	1.5102145671844482	7.98988E-4	7.98988E-4	7.98911E-4	7.98911E-4	7.99033E-4	7.99033E-4	DOWN	0.0	1.0	0.0	
R-DRE-917977	Transferrin endocytosis and recycling	24	27	4	4	3	3	4	2	4	1	1	60	26	4805	0.95603	0.28801	0.28801	3.7	100151287	steap2	ENSDARG00000062887		7.98988E-4	7.98988E-4	7.98988E-4		7.98988E-4		7.98911E-4	7.98911E-4	7.98911E-4		7.98911E-4		7.99033E-4	7.99033E-4	7.99033E-4		7.99033E-4						7.98988E-4	7.98911E-4	7.99033E-4	0	1	0															1	100151287	ENSDARG00000062887	7.98988E-4	7.98988E-4		7.98911E-4	7.98911E-4		7.99033E-4	7.99033E-4		7.98988E-4	7.98911E-4	7.99033E-4	0						Hill,1(1)	1.5102145671844482	1.5102145671844482	1.5102145671844482	1.5102145671844482	0.0	1.5102145671844482	7.98988E-4	7.98988E-4	7.98911E-4	7.98911E-4	7.99033E-4	7.99033E-4	DOWN	0.0	1.0	0.0	
R-DRE-983170	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	20	23	1	1	1	1	1	0	1	0	0	61	23	4808	0.74882	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-109704	PI3K Cascade	28	31	1	1	1	1	1	1	1	1	1	60	30	4801	0.94356	0.32307	0.32307	3.23	494455	fgf6b	ENSDARG00000045856		1.34299	1.34299	1.34299		1.34299		0.682714	0.682714	0.682714		0.682714		4.19794	4.19794	4.19794		4.19794						1.34299	0.682714	4.19794	0	1	0															1	494455	ENSDARG00000045856	1.34299	1.34299		0.682714	0.682714		4.19794	4.19794		1.34299	0.682714	4.19794	0						Exp 2,1(1)	2.041501760482788	2.041501760482788	2.041501760482788	2.041501760482788	0.0	2.041501760482788	1.34299	1.34299	0.682714	0.682714	4.19794	4.19794	DOWN	0.0	1.0	0.0	
R-DRE-112399	IRS-mediated signalling	28	31	1	1	1	1	1	1	1	1	1	60	30	4801	0.94356	0.32307	0.32307	3.23	494455	fgf6b	ENSDARG00000045856		1.34299	1.34299	1.34299		1.34299		0.682714	0.682714	0.682714		0.682714		4.19794	4.19794	4.19794		4.19794						1.34299	0.682714	4.19794	0	1	0															1	494455	ENSDARG00000045856	1.34299	1.34299		0.682714	0.682714		4.19794	4.19794		1.34299	0.682714	4.19794	0						Exp 2,1(1)	2.041501760482788	2.041501760482788	2.041501760482788	2.041501760482788	0.0	2.041501760482788	1.34299	1.34299	0.682714	0.682714	4.19794	4.19794	DOWN	0.0	1.0	0.0	
R-DRE-190236	Signaling by FGFR	62	64	3	3	1	2	2	1	2	1	1	60	63	4768	0.81048	0.55439	0.55439	1.56	494455	fgf6b	ENSDARG00000045856		1.34299	1.34299	1.34299		1.34299		0.682714	0.682714	0.682714		0.682714		4.19794	4.19794	4.19794		4.19794						1.34299	0.682714	4.19794	0	1	0															1	494455	ENSDARG00000045856	1.34299	1.34299		0.682714	0.682714		4.19794	4.19794		1.34299	0.682714	4.19794	0						Exp 2,1(1)	2.041501760482788	2.041501760482788	2.041501760482788	2.041501760482788	0.0	2.041501760482788	1.34299	1.34299	0.682714	0.682714	4.19794	4.19794	DOWN	0.0	1.0	0.0	
R-DRE-190322	FGFR4 ligand binding and activation	9	10	1	1	1	1	1	1	1	1	1	60	9	4822	0.99355	0.11803	0.11803	10.0	494455	fgf6b	ENSDARG00000045856		1.34299	1.34299	1.34299		1.34299		0.682714	0.682714	0.682714		0.682714		4.19794	4.19794	4.19794		4.19794		0.0	1.34299	0.0	1.34299	1.34299	0.682714	4.19794	0	1	0															1	494455	ENSDARG00000045856	1.34299	1.34299		0.682714	0.682714		4.19794	4.19794		1.34299	0.682714	4.19794	0						Exp 2,1(1)	2.041501760482788	2.041501760482788	2.041501760482788	2.041501760482788	0.0	2.041501760482788	1.34299	1.34299	0.682714	0.682714	4.19794	4.19794	DOWN	0.0	1.0	0.0	
R-DRE-2404192	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	33	36	1	1	1	1	1	1	1	1	1	60	35	4796	0.92648	0.36451	0.36451	2.78	494455	fgf6b	ENSDARG00000045856		1.34299	1.34299	1.34299		1.34299		0.682714	0.682714	0.682714		0.682714		4.19794	4.19794	4.19794		4.19794						1.34299	0.682714	4.19794	0	1	0															1	494455	ENSDARG00000045856	1.34299	1.34299		0.682714	0.682714		4.19794	4.19794		1.34299	0.682714	4.19794	0						Exp 2,1(1)	2.041501760482788	2.041501760482788	2.041501760482788	2.041501760482788	0.0	2.041501760482788	1.34299	1.34299	0.682714	0.682714	4.19794	4.19794	DOWN	0.0	1.0	0.0	
R-DRE-2428924	IGF1R signaling cascade	32	35	1	1	1	1	1	1	1	1	1	60	34	4797	0.93001	0.35642	0.35642	2.86	494455	fgf6b	ENSDARG00000045856		1.34299	1.34299	1.34299		1.34299		0.682714	0.682714	0.682714		0.682714		4.19794	4.19794	4.19794		4.19794						1.34299	0.682714	4.19794	0	1	0															1	494455	ENSDARG00000045856	1.34299	1.34299		0.682714	0.682714		4.19794	4.19794		1.34299	0.682714	4.19794	0						Exp 2,1(1)	2.041501760482788	2.041501760482788	2.041501760482788	2.041501760482788	0.0	2.041501760482788	1.34299	1.34299	0.682714	0.682714	4.19794	4.19794	DOWN	0.0	1.0	0.0	
R-DRE-2428928	IRS-related events triggered by IGF1R	31	34	1	1	1	1	1	1	1	1	1	60	33	4798	0.93349	0.34824	0.34824	2.94	494455	fgf6b	ENSDARG00000045856		1.34299	1.34299	1.34299		1.34299		0.682714	0.682714	0.682714		0.682714		4.19794	4.19794	4.19794		4.19794						1.34299	0.682714	4.19794	0	1	0															1	494455	ENSDARG00000045856	1.34299	1.34299		0.682714	0.682714		4.19794	4.19794		1.34299	0.682714	4.19794	0						Exp 2,1(1)	2.041501760482788	2.041501760482788	2.041501760482788	2.041501760482788	0.0	2.041501760482788	1.34299	1.34299	0.682714	0.682714	4.19794	4.19794	DOWN	0.0	1.0	0.0	
R-DRE-5654228	Phospholipase C-mediated cascade; FGFR4	9	10	1	1	1	1	1	1	1	1	1	60	9	4822	0.99355	0.11803	0.11803	10.0	494455	fgf6b	ENSDARG00000045856		1.34299	1.34299	1.34299		1.34299		0.682714	0.682714	0.682714		0.682714		4.19794	4.19794	4.19794		4.19794		0.0	1.34299	0.0	1.34299	1.34299	0.682714	4.19794	0	1	0															1	494455	ENSDARG00000045856	1.34299	1.34299		0.682714	0.682714		4.19794	4.19794		1.34299	0.682714	4.19794	0						Exp 2,1(1)	2.041501760482788	2.041501760482788	2.041501760482788	2.041501760482788	0.0	2.041501760482788	1.34299	1.34299	0.682714	0.682714	4.19794	4.19794	DOWN	0.0	1.0	0.0	
R-DRE-5654712	FRS-mediated FGFR4 signaling	14	15	3	3	1	2	2	1	2	1	1	60	14	4817	0.98553	0.17179	0.17179	6.67	494455	fgf6b	ENSDARG00000045856		1.34299	1.34299	1.34299		1.34299		0.682714	0.682714	0.682714		0.682714		4.19794	4.19794	4.19794		4.19794		0.0	1.34299			1.34299	0.682714	4.19794	0	1	0															1	494455	ENSDARG00000045856	1.34299	1.34299		0.682714	0.682714		4.19794	4.19794		1.34299	0.682714	4.19794	0						Exp 2,1(1)	2.041501760482788	2.041501760482788	2.041501760482788	2.041501760482788	0.0	2.041501760482788	1.34299	1.34299	0.682714	0.682714	4.19794	4.19794	DOWN	0.0	1.0	0.0	
R-DRE-5654716	Downstream signaling of activated FGFR4	18	19	3	3	1	2	2	1	2	1	1	60	18	4813	0.97718	0.21247	0.21247	5.26	494455	fgf6b	ENSDARG00000045856		1.34299	1.34299	1.34299		1.34299		0.682714	0.682714	0.682714		0.682714		4.19794	4.19794	4.19794		4.19794		0.0	1.34299			1.34299	0.682714	4.19794	0	1	0															1	494455	ENSDARG00000045856	1.34299	1.34299		0.682714	0.682714		4.19794	4.19794		1.34299	0.682714	4.19794	0						Exp 2,1(1)	2.041501760482788	2.041501760482788	2.041501760482788	2.041501760482788	0.0	2.041501760482788	1.34299	1.34299	0.682714	0.682714	4.19794	4.19794	DOWN	0.0	1.0	0.0	
R-DRE-5654719	SHC-mediated cascade:FGFR4	13	14	2	2	1	1	2	1	1	1	1	60	13	4818	0.98736	0.1613	0.1613	7.14	494455	fgf6b	ENSDARG00000045856		1.34299	1.34299	1.34299		1.34299		0.682714	0.682714	0.682714		0.682714		4.19794	4.19794	4.19794		4.19794		0.0	1.34299			1.34299	0.682714	4.19794	0	1	0															1	494455	ENSDARG00000045856	1.34299	1.34299		0.682714	0.682714		4.19794	4.19794		1.34299	0.682714	4.19794	0						Exp 2,1(1)	2.041501760482788	2.041501760482788	2.041501760482788	2.041501760482788	0.0	2.041501760482788	1.34299	1.34299	0.682714	0.682714	4.19794	4.19794	DOWN	0.0	1.0	0.0	
R-DRE-5654720	PI-3K cascade:FGFR4	14	15	1	1	1	1	1	1	1	1	1	60	14	4817	0.98553	0.17179	0.17179	6.67	494455	fgf6b	ENSDARG00000045856		1.34299	1.34299	1.34299		1.34299		0.682714	0.682714	0.682714		0.682714		4.19794	4.19794	4.19794		4.19794		0.0	1.34299			1.34299	0.682714	4.19794	0	1	0															1	494455	ENSDARG00000045856	1.34299	1.34299		0.682714	0.682714		4.19794	4.19794		1.34299	0.682714	4.19794	0						Exp 2,1(1)	2.041501760482788	2.041501760482788	2.041501760482788	2.041501760482788	0.0	2.041501760482788	1.34299	1.34299	0.682714	0.682714	4.19794	4.19794	DOWN	0.0	1.0	0.0	
R-DRE-5654733	Negative regulation of FGFR4 signaling	23	24	1	1	1	1	1	1	1	1	1	60	23	4808	0.9646	0.26056	0.26056	4.17	494455	fgf6b	ENSDARG00000045856		1.34299	1.34299	1.34299		1.34299		0.682714	0.682714	0.682714		0.682714		4.19794	4.19794	4.19794		4.19794						1.34299	0.682714	4.19794	0	1	0															1	494455	ENSDARG00000045856	1.34299	1.34299		0.682714	0.682714		4.19794	4.19794		1.34299	0.682714	4.19794	0						Exp 2,1(1)	2.041501760482788	2.041501760482788	2.041501760482788	2.041501760482788	0.0	2.041501760482788	1.34299	1.34299	0.682714	0.682714	4.19794	4.19794	DOWN	0.0	1.0	0.0	
R-DRE-5654743	Signaling by FGFR4	30	31	3	3	1	2	2	1	2	1	1	60	30	4801	0.94356	0.32307	0.32307	3.23	494455	fgf6b	ENSDARG00000045856		1.34299	1.34299	1.34299		1.34299		0.682714	0.682714	0.682714		0.682714		4.19794	4.19794	4.19794		4.19794						1.34299	0.682714	4.19794	0	1	0															1	494455	ENSDARG00000045856	1.34299	1.34299		0.682714	0.682714		4.19794	4.19794		1.34299	0.682714	4.19794	0						Exp 2,1(1)	2.041501760482788	2.041501760482788	2.041501760482788	2.041501760482788	0.0	2.041501760482788	1.34299	1.34299	0.682714	0.682714	4.19794	4.19794	DOWN	0.0	1.0	0.0	
R-DRE-5673001	RAF/MAP kinase cascade	152	157	9	6	3	7	5	3	7	2	2	59	155	4676	0.68847	0.58837	1.0	1.27	494455;405794	fgf6b;gfra2a	ENSDARG00000045856;ENSDARG00000042723		1.8119049999999999	1.8119049999999999	1.34299	0.6631459526001796	1.7328765294477273	0.6536601227965023	0.959732	0.959732	0.682714	0.3917626126214702	0.9130448416547788	0.3861587279077045	9.30867	9.30867	4.19794	7.22766367962705	8.447334416140208	7.124277106468684					1.34299;2.28082	0.682714;1.23675	4.19794;14.4194	0	2	0															2	494455;405794	ENSDARG00000045856;ENSDARG00000042723	1.8119049999999999	1.8119049999999999	0.6631459526001796	0.959732	0.959732	0.3917626126214702	9.30867	9.30867	7.22766367962705	1.34299;2.28082	0.682714;1.23675	4.19794;14.4194	0						Exp 2,1(0.5);Linear,1(0.5)	1.9522370961658915	3.9083772897720337	1.8668755292892456	2.041501760482788	0.1234793922500037	1.9541886448860168	0.8928316	2.7309783999999997	0.4167767200000001	1.50268728	-0.7083608000000012	19.3257008	DOWN	0.0	1.0	0.0	
R-DRE-5683057	MAPK family signaling cascades	174	180	11	7	3	8	6	3	9	2	2	59	178	4653	0.60925	0.66352	1.0	1.11	494455;405794	fgf6b;gfra2a	ENSDARG00000045856;ENSDARG00000042723		1.8119049999999999	1.8119049999999999	1.34299	0.6631459526001796	1.7328765294477273	0.6536601227965023	0.959732	0.959732	0.682714	0.3917626126214702	0.9130448416547788	0.3861587279077045	9.30867	9.30867	4.19794	7.22766367962705	8.447334416140208	7.124277106468684					1.34299;2.28082	0.682714;1.23675	4.19794;14.4194	0	2	0															2	494455;405794	ENSDARG00000045856;ENSDARG00000042723	1.8119049999999999	1.8119049999999999	0.6631459526001796	0.959732	0.959732	0.3917626126214702	9.30867	9.30867	7.22766367962705	1.34299;2.28082	0.682714;1.23675	4.19794;14.4194	0						Exp 2,1(0.5);Linear,1(0.5)	1.9522370961658915	3.9083772897720337	1.8668755292892456	2.041501760482788	0.1234793922500037	1.9541886448860168	0.8928316	2.7309783999999997	0.4167767200000001	1.50268728	-0.7083608000000012	19.3257008	DOWN	0.0	1.0	0.0	
R-DRE-5684996	MAPK1/MAPK3 signaling	155	161	9	6	3	7	5	3	7	2	2	59	159	4672	0.67467	0.60226	1.0	1.24	494455;405794	fgf6b;gfra2a	ENSDARG00000045856;ENSDARG00000042723		1.8119049999999999	1.8119049999999999	1.34299	0.6631459526001796	1.7328765294477273	0.6536601227965023	0.959732	0.959732	0.682714	0.3917626126214702	0.9130448416547788	0.3861587279077045	9.30867	9.30867	4.19794	7.22766367962705	8.447334416140208	7.124277106468684					1.34299;2.28082	0.682714;1.23675	4.19794;14.4194	0	2	0															2	494455;405794	ENSDARG00000045856;ENSDARG00000042723	1.8119049999999999	1.8119049999999999	0.6631459526001796	0.959732	0.959732	0.3917626126214702	9.30867	9.30867	7.22766367962705	1.34299;2.28082	0.682714;1.23675	4.19794;14.4194	0						Exp 2,1(0.5);Linear,1(0.5)	1.9522370961658915	3.9083772897720337	1.8668755292892456	2.041501760482788	0.1234793922500037	1.9541886448860168	0.8928316	2.7309783999999997	0.4167767200000001	1.50268728	-0.7083608000000012	19.3257008	DOWN	0.0	1.0	0.0	
R-DRE-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	59	67	3	2	1	3	2	2	3	1	1	60	66	4765	0.79683	0.57107	0.57107	1.49	494455	fgf6b	ENSDARG00000045856		1.34299	1.34299	1.34299		1.34299		0.682714	0.682714	0.682714		0.682714		4.19794	4.19794	4.19794		4.19794						1.34299	0.682714	4.19794	0	1	0															1	494455	ENSDARG00000045856	1.34299	1.34299		0.682714	0.682714		4.19794	4.19794		1.34299	0.682714	4.19794	0						Exp 2,1(1)	2.041501760482788	2.041501760482788	2.041501760482788	2.041501760482788	0.0	2.041501760482788	1.34299	1.34299	0.682714	0.682714	4.19794	4.19794	DOWN	0.0	1.0	0.0	
R-DRE-74751	Insulin receptor signalling cascade	31	34	1	1	1	1	1	1	1	1	1	60	33	4798	0.93349	0.34824	0.34824	2.94	494455	fgf6b	ENSDARG00000045856		1.34299	1.34299	1.34299		1.34299		0.682714	0.682714	0.682714		0.682714		4.19794	4.19794	4.19794		4.19794						1.34299	0.682714	4.19794	0	1	0															1	494455	ENSDARG00000045856	1.34299	1.34299		0.682714	0.682714		4.19794	4.19794		1.34299	0.682714	4.19794	0						Exp 2,1(1)	2.041501760482788	2.041501760482788	2.041501760482788	2.041501760482788	0.0	2.041501760482788	1.34299	1.34299	0.682714	0.682714	4.19794	4.19794	DOWN	0.0	1.0	0.0	
R-DRE-74752	Signaling by Insulin receptor	43	46	1	1	1	1	1	1	1	1	1	60	45	4786	0.88827	0.44004	0.44004	2.17	494455	fgf6b	ENSDARG00000045856		1.34299	1.34299	1.34299		1.34299		0.682714	0.682714	0.682714		0.682714		4.19794	4.19794	4.19794		4.19794						1.34299	0.682714	4.19794	0	1	0															1	494455	ENSDARG00000045856	1.34299	1.34299		0.682714	0.682714		4.19794	4.19794		1.34299	0.682714	4.19794	0						Exp 2,1(1)	2.041501760482788	2.041501760482788	2.041501760482788	2.041501760482788	0.0	2.041501760482788	1.34299	1.34299	0.682714	0.682714	4.19794	4.19794	DOWN	0.0	1.0	0.0	
R-DRE-141424	Amplification of signal from the kinetochores	60	61	1	0	0	1	0	0	1	0	0	61	61	4770	0.46293	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	60	61	1	0	0	1	0	0	1	0	0	61	61	4770	0.46293	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-194315	Signaling by Rho GTPases	375	394	23	11	6	18	8	3	20	1	1	60	393	4438	0.037016	0.99423	0.090489	0.25	321330	rhpn2	ENSDARG00000014577		0.0016338	0.0016338	0.0016338		0.0016338		0.0016325	0.0016325	0.0016325		0.0016324999999999998		0.00163509	0.00163509	0.00163509		0.00163509						0.0016338	0.0016325	0.00163509	1	0	1	321330	ENSDARG00000014577	0.0016338	0.0016338		0.0016325	0.0016325		0.00163509	0.00163509		0.0016338	0.0016325	0.00163509	0															0						Hill,1(1)	1.5391788482666016	1.5391788482666016	1.5391788482666016	1.5391788482666016	0.0	1.5391788482666016	0.0016338	0.0016338	0.0016325	0.0016325	0.00163509	0.00163509	UP	1.0	0.0	0.0	
R-DRE-195258	RHO GTPase Effectors	163	179	6	2	1	6	1	1	6	1	1	60	178	4653	0.33952	0.89855	0.72684	0.56	321330	rhpn2	ENSDARG00000014577		0.0016338	0.0016338	0.0016338		0.0016338		0.0016325	0.0016325	0.0016325		0.0016324999999999998		0.00163509	0.00163509	0.00163509		0.00163509						0.0016338	0.0016325	0.00163509	1	0	1	321330	ENSDARG00000014577	0.0016338	0.0016338		0.0016325	0.0016325		0.00163509	0.00163509		0.0016338	0.0016325	0.00163509	0															0						Hill,1(1)	1.5391788482666016	1.5391788482666016	1.5391788482666016	1.5391788482666016	0.0	1.5391788482666016	0.0016338	0.0016338	0.0016325	0.0016325	0.00163509	0.00163509	UP	1.0	0.0	0.0	
R-DRE-2467813	Separation of Sister Chromatids	125	129	2	1	1	1	1	0	1	0	0	61	129	4702	0.19391	1.0	0.41069	0.0																														0	0	0															0															0																							
R-DRE-2500257	Resolution of Sister Chromatid Cohesion	76	78	2	1	1	1	1	0	1	0	0	61	78	4753	0.37286	1.0	0.62683	0.0																														0	0	0															0															0																							
R-DRE-2555396	Mitotic Metaphase and Anaphase	152	156	3	1	1	2	1	0	2	0	0	61	156	4675	0.13679	1.0	0.26568	0.0																														0	0	0															0															0																							
R-DRE-5663220	RHO GTPases Activate Formins	78	79	4	1	0	4	0	0	4	0	0	61	79	4752	0.36813	1.0	0.62675	0.0																														0	0	0															0															0																							
R-DRE-68877	Mitotic Prometaphase	117	119	3	1	1	2	1	0	2	0	0	61	119	4712	0.22056	1.0	0.4052	0.0																														0	0	0															0															0																							
R-DRE-68882	Mitotic Anaphase	151	155	3	1	1	2	1	0	2	0	0	61	155	4676	0.13857	1.0	0.26529	0.0																														0	0	0															0															0																							
R-DRE-68886	M Phase	233	252	5	2	2	4	2	1	4	1	1	60	251	4580	0.16949	0.96109	0.37358	0.4	406491	nup42	ENSDARG00000029043		1.02714E-4	1.02714E-4	1.02714E-4		1.02714E-4		3.40541E-5	3.40541E-5	3.40541E-5		3.40541E-5		4.02943E-4	4.02943E-4	4.02943E-4		4.02943E-4						1.02714E-4	3.40541E-5	4.02943E-4	1	0	1	406491	ENSDARG00000029043	1.02714E-4	1.02714E-4		3.40541E-5	3.40541E-5		4.02943E-4	4.02943E-4		1.02714E-4	3.40541E-5	4.02943E-4	0															0						Exp 4,1(1)	1.5347659587860107	1.5347659587860107	1.5347659587860107	1.5347659587860107	0.0	1.5347659587860107	1.02714E-4	1.02714E-4	3.40541E-5	3.40541E-5	4.02943E-4	4.02943E-4	UP	1.0	0.0	0.0	
R-DRE-69618	Mitotic Spindle Checkpoint	74	75	1	0	0	1	0	0	1	0	0	61	75	4756	0.38739	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-69620	Cell Cycle Checkpoints	173	187	1	0	0	1	0	0	1	0	0	61	187	4644	0.091401	1.0	0.17373	0.0																														0	0	0															0															0																							
R-DRE-9648025	EML4 and NUDC in mitotic spindle formation	67	69	2	1	1	1	1	0	1	0	0	61	69	4762	0.41815	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9716542	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	384	403	23	11	6	18	8	3	20	1	1	60	402	4429	0.03342	0.9949	0.059261	0.25	321330	rhpn2	ENSDARG00000014577		0.0016338	0.0016338	0.0016338		0.0016338		0.0016325	0.0016325	0.0016325		0.0016324999999999998		0.00163509	0.00163509	0.00163509		0.00163509						0.0016338	0.0016325	0.00163509	1	0	1	321330	ENSDARG00000014577	0.0016338	0.0016338		0.0016325	0.0016325		0.00163509	0.00163509		0.0016338	0.0016325	0.00163509	0															0						Hill,1(1)	1.5391788482666016	1.5391788482666016	1.5391788482666016	1.5391788482666016	0.0	1.5391788482666016	0.0016338	0.0016338	0.0016325	0.0016325	0.00163509	0.00163509	UP	1.0	0.0	0.0	
R-DRE-1632852	Macroautophagy	84	85	3	2	1	2	2	1	2	0	0	61	85	4746	0.341	1.0	0.62754	0.0																														0	0	0															0															0																							
