Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 10/06/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: EE2_DESeq_normData
Work Source: EE2_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:42.13
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 514
Total Run Time: 20 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-2142691	Synthesis of Leukotrienes (LT) and Eoxins (EX)	8	10	1	1	1	1	1	1	1	1	1	88	9	4804	0.98666	0.16756	0.16756	10.0	100535432	ltc4s	ENSDARG00000062598		1.29113E-4	1.29113E-4	1.29113E-4		1.29113E-4		2.37846E-5	2.37846E-5	2.37846E-5		2.37846E-5		7.00877E-4	7.00877E-4	7.00877E-4		7.008769999999999E-4		0.0	1.29113E-4	0.0	1.29113E-4	2.37846E-5	2.37846E-5	7.00877E-4	7.00877E-4	1.29113E-4	2.37846E-5	7.00877E-4	0	1	0															1	100535432	ENSDARG00000062598	1.29113E-4	1.29113E-4		2.37846E-5	2.37846E-5		7.00877E-4	7.00877E-4		1.29113E-4	2.37846E-5	7.00877E-4	0						Poly 2,1(1)	2.117004871368408	2.117004871368408	2.117004871368408	2.117004871368408	0.0	2.117004871368408	1.29113E-4	1.29113E-4	2.37846E-5	2.37846E-5	7.00877E-4	7.00877E-4	DOWN	0.0	1.0	0.0	
R-DRE-2142753	Arachidonic acid metabolism	28	30	1	1	1	1	1	1	1	1	1	88	29	4784	0.89776	0.42382	0.42382	3.33	100535432	ltc4s	ENSDARG00000062598		1.29113E-4	1.29113E-4	1.29113E-4		1.29113E-4		2.37846E-5	2.37846E-5	2.37846E-5		2.37846E-5		7.00877E-4	7.00877E-4	7.00877E-4		7.008769999999999E-4										1.29113E-4	2.37846E-5	7.00877E-4	0	1	0															1	100535432	ENSDARG00000062598	1.29113E-4	1.29113E-4		2.37846E-5	2.37846E-5		7.00877E-4	7.00877E-4		1.29113E-4	2.37846E-5	7.00877E-4	0						Poly 2,1(1)	2.117004871368408	2.117004871368408	2.117004871368408	2.117004871368408	0.0	2.117004871368408	1.29113E-4	1.29113E-4	2.37846E-5	2.37846E-5	7.00877E-4	7.00877E-4	DOWN	0.0	1.0	0.0	
R-DRE-382556	ABC-family proteins mediated transport	60	65	1	1	0	1	1	1	1	0	0	89	65	4748	0.30153	1.0	0.63269	0.0																																		0	0	0															0															0																							
R-DRE-5173105	O-linked glycosylation	50	52	1	1	1	0	0	0	1	0	0	89	52	4761	0.38373	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-186763	Downstream signal transduction	18	18	1	1	0	1	1	1	1	0	0	89	18	4795	0.71865	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-186797	Signaling by PDGF	30	30	2	2	0	2	2	2	2	0	0	89	30	4783	0.57618	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-168928	DDX58/IFIH1-mediated induction of interferon-alpha/beta	22	23	1	1	0	1	1	1	1	0	0	89	23	4790	0.65549	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-445989	TAK1-dependent IKK and NF-kappa-B activation  	11	11	1	1	0	1	1	1	1	0	0	89	11	4802	0.81729	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-9020702	Interleukin-1 signaling	26	27	1	1	0	1	1	1	1	0	0	89	27	4786	0.60894	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-933542	TRAF6 mediated NF-kB activation	11	11	1	1	0	1	1	1	1	0	0	89	11	4802	0.81729	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-6811442	Intra-Golgi and retrograde Golgi-to-ER traffic	100	101	3	3	3	3	3	3	3	3	3	86	98	4715	0.88961	0.27748	0.43162	2.97	558219;325449;30627	kif25;kif20a;kif23	ENSDARG00000017532;ENSDARG00000044491;ENSDARG00000014943		4.513776666666667E-5	4.35337E-5	3.95764E-5	6.51326584466915E-6	4.659179166729986E-5	7.459616534098525E-6	2.42929E-5	2.39361E-5	2.27056E-5	1.7925334501760477E-6	2.4663549302162754E-5	2.0633916181340056E-6	8.41418E-5	7.91768E-5	6.89826E-5	1.81581386061457E-5	8.83653620003733E-5	2.0723380344617043E-5									4.35337E-5;5.23032E-5;3.95764E-5	2.39361E-5;2.6237E-5;2.27056E-5	7.91768E-5;1.04266E-4;6.89826E-5	0	3	0															3	558219;325449;30627	ENSDARG00000017532;ENSDARG00000044491;ENSDARG00000014943	4.513776666666667E-5	4.35337E-5	6.51326584466915E-6	2.42929E-5	2.39361E-5	1.7925334501760477E-6	8.41418E-5	7.91768E-5	1.81581386061457E-5	4.35337E-5;5.23032E-5;3.95764E-5	2.39361E-5;2.6237E-5;2.27056E-5	7.91768E-5;1.04266E-4;6.89826E-5	0						Poly 2,3(1)	1.5820686242852615	4.747418165206909	1.5400676727294922	1.6276040077209473	0.04383180080699392	1.5797464847564697	3.776731252076898E-5	5.250822081256435E-5	2.226445744681854E-5	2.6321342553181466E-5	6.359393182400808E-5	1.0468966817599191E-4	DOWN	0.0	1.0	0.0	
R-DRE-352230	Amino acid transport across the plasma membrane	23	29	1	1	0	1	1	1	1	0	0	89	29	4784	0.5869	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-425366	Transport of bile salts and organic acids, metal ions and amine compounds	33	39	1	1	1	0	0	0	1	0	0	89	39	4774	0.48802	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-425393	Transport of inorganic cations/anions and amino acids/oligopeptides	54	62	2	2	1	2	2	2	2	1	1	88	61	4752	0.68898	0.6812	1.0	1.61	563467	slc17a8	ENSDARG00000057728		2.89117E-5	2.89117E-5	2.89117E-5		2.8911699999999996E-5		2.17757E-5	2.17757E-5	2.17757E-5		2.17757E-5		3.83862E-5	3.83862E-5	3.83862E-5		3.83862E-5										2.89117E-5	2.17757E-5	3.83862E-5	1	0	1	563467	ENSDARG00000057728	2.89117E-5	2.89117E-5		2.17757E-5	2.17757E-5		3.83862E-5	3.83862E-5		2.89117E-5	2.17757E-5	3.83862E-5	0															0						Poly 2,1(1)	2.779975652694702	2.779975652694702	2.779975652694702	2.779975652694702	0.0	2.779975652694702	2.89117E-5	2.89117E-5	2.17757E-5	2.17757E-5	3.83862E-5	3.83862E-5	UP	1.0	0.0	0.0	
R-DRE-425407	SLC-mediated transmembrane transport	110	121	5	5	3	4	4	4	5	2	2	87	119	4694	0.62248	0.65096	1.0	1.65	564815;563467	slc5a9;slc17a8	ENSDARG00000005518;ENSDARG00000057728		6.0896050000000005E-5	6.0896050000000005E-5	2.89117E-5	4.5232701553687895E-5	6.453034357676369E-5	4.493974977946349E-5	4.5206299999999994E-5	4.5206299999999994E-5	2.17757E-5	3.3135872294539044E-5	4.786865452900306E-5	3.292126621871937E-5	8.20366E-5	8.20366E-5	3.83862E-5	6.173098768301055E-5	8.699647469944412E-5	6.133118396257835E-5									9.28804E-5;2.89117E-5	6.86369E-5;2.17757E-5	1.25687E-4;3.83862E-5	2	0	2	564815;563467	ENSDARG00000005518;ENSDARG00000057728	6.0896050000000005E-5	6.0896050000000005E-5	4.5232701553687895E-5	4.5206299999999994E-5	4.5206299999999994E-5	3.3135872294539044E-5	8.20366E-5	8.20366E-5	6.173098768301055E-5	9.28804E-5;2.89117E-5	6.86369E-5;2.17757E-5	1.25687E-4;3.83862E-5	0															0						Poly 2,2(1)	3.62282497364689	7.501189947128296	2.779975652694702	4.721214294433594	1.372663007474933	3.750594973564148	-1.7932759999999894E-6	1.23585376E-4	-7.176760000000026E-7	9.113027599999998E-5	-3.518183999999999E-6	1.67591384E-4	UP	1.0	0.0	0.0	
R-DRE-983695	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	12	13	1	1	0	1	1	1	1	0	0	89	13	4800	0.78782	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-983705	Signaling by the B Cell Receptor (BCR)	54	59	1	1	0	1	1	1	1	0	0	89	59	4754	0.33704	1.0	0.6278	0.0																																		0	0	0															0															0																							
R-DRE-114604	GPVI-mediated activation cascade	10	11	1	1	0	1	1	1	1	0	0	89	11	4802	0.81729	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1483255	PI Metabolism	39	41	1	1	0	1	1	1	1	0	0	89	41	4772	0.47032	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1660499	Synthesis of PIPs at the plasma membrane	23	25	1	1	0	1	1	1	1	0	0	89	25	4788	0.63179	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-198203	PI3K/AKT activation	8	8	1	1	0	1	1	1	1	0	0	89	8	4805	0.86356	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-201556	Signaling by ALK	12	12	1	1	0	1	1	1	1	0	0	89	12	4801	0.80242	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-202733	Cell surface interactions at the vascular wall	51	57	5	5	3	4	4	3	5	1	1	88	56	4757	0.72279	0.65022	1.0	1.75	569386	pecam1	ENSDARG00000060263		3.82568E-5	3.82568E-5	3.82568E-5		3.82568E-5		2.22282E-5	2.22282E-5	2.22282E-5		2.22282E-5		6.58434E-5	6.58434E-5	6.58434E-5		6.58434E-5										3.82568E-5	2.22282E-5	6.58434E-5	1	0	1	569386	ENSDARG00000060263	3.82568E-5	3.82568E-5		2.22282E-5	2.22282E-5		6.58434E-5	6.58434E-5		3.82568E-5	2.22282E-5	6.58434E-5	0															0						Poly 2,1(1)	1.6340699195861816	1.6340699195861816	1.6340699195861816	1.6340699195861816	0.0	1.6340699195861816	3.82568E-5	3.82568E-5	2.22282E-5	2.22282E-5	6.58434E-5	6.58434E-5	UP	1.0	0.0	0.0	
R-DRE-2029485	Role of phospholipids in phagocytosis	11	14	1	1	0	1	1	1	1	0	0	89	14	4799	0.77348	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-210993	Tie2 Signaling	8	8	1	1	0	1	1	1	1	0	0	89	8	4805	0.86356	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2172127	DAP12 interactions	14	20	1	1	0	1	1	1	1	0	0	89	20	4793	0.69269	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2424491	DAP12 signaling	12	15	1	1	0	1	1	1	1	0	0	89	15	4798	0.75939	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-451927	Interleukin-2 family signaling	12	17	1	1	0	1	1	1	1	0	0	89	17	4796	0.73198	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	19	21	1	1	0	1	1	1	1	0	0	89	21	4792	0.68006	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8853659	RET signaling	22	22	1	1	0	1	1	1	1	0	0	89	22	4791	0.66766	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-9006335	Signaling by Erythropoietin	5	6	1	1	0	1	1	1	1	0	0	89	6	4807	0.89584	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-9027276	Erythropoietin activates Phosphoinositide-3-kinase (PI3K)	5	6	1	1	0	1	1	1	1	0	0	89	6	4807	0.89584	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-912526	Interleukin receptor SHC signaling	8	10	1	1	0	1	1	1	1	0	0	89	10	4803	0.83244	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-912631	Regulation of signaling by CBL	15	15	1	1	0	1	1	1	1	0	0	89	15	4798	0.75939	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-6806834	Signaling by MET	47	47	5	5	4	5	5	5	5	4	4	85	43	4770	0.99852	0.0099915	0.0099915	8.51	561679;559679;445498;321212	col11a2;ptprja;rab4b;col9a2	ENSDARG00000012422;ENSDARG00000033042;ENSDARG00000012177;ENSDARG00000024492		2.37923175E-4	2.774305E-5	2.01186E-5	4.2547042793792674E-4	1.6035197920334792E-4	3.595111814342752E-4	9.561544999999999E-5	1.78052E-5	1.38954E-5	1.5824507869591605E-4	6.677220219885226E-5	1.3371026037652692E-4	6.052253249999999E-4	4.32862E-5	2.91289E-5	0.001133353456212416	3.986628876604496E-4	9.576124214218491E-4	1.5	2.774305E-5			1.78052E-5		4.32862E-5		2.38246E-5;8.76088E-4;3.16615E-5;2.01186E-5	1.59422E-5;3.32956E-4;1.96682E-5;1.38954E-5	3.56043E-5;0.0023052;5.09681E-5;2.91289E-5	3	1	3	561679;445498;321212	ENSDARG00000012422;ENSDARG00000012177;ENSDARG00000024492	2.5201566666666666E-5	2.38246E-5	5.893357532284399E-6	1.6501933333333332E-5	1.59422E-5	2.926820973912386E-6	3.85671E-5	3.56043E-5	1.1217009496296227E-5	2.38246E-5;3.16615E-5;2.01186E-5	1.59422E-5;1.96682E-5;1.38954E-5	3.56043E-5;5.09681E-5;2.91289E-5	1	559679	ENSDARG00000033042	8.76088E-4	8.76088E-4		3.32956E-4	3.32956E-4		0.0023052	0.0023052		8.76088E-4	3.32956E-4	0.0023052	0						Linear,1(0.25);Poly 2,3(0.75)	2.3430347171073813	10.847776889801025	1.5220147371292114	5.507603168487549	1.8814376131811632	1.9090794920921326	-1.790378443791682E-4	6.548841943791683E-4	-5.9464727121997756E-5	2.506956271219977E-4	-5.054610620881677E-4	0.0017159117120881678	UP	0.75	0.25	0.0	
R-DRE-8875656	MET receptor recycling	11	11	1	1	1	1	1	1	1	1	1	88	10	4803	0.98388	0.18271	0.18271	9.09	445498	rab4b	ENSDARG00000012177		3.16615E-5	3.16615E-5	3.16615E-5		3.16615E-5		1.96682E-5	1.96682E-5	1.96682E-5		1.96682E-5		5.09681E-5	5.09681E-5	5.09681E-5		5.09681E-5		0.0	3.16615E-5			1.96682E-5		5.09681E-5		3.16615E-5	1.96682E-5	5.09681E-5	1	0	1	445498	ENSDARG00000012177	3.16615E-5	3.16615E-5		1.96682E-5	1.96682E-5		5.09681E-5	5.09681E-5		3.16615E-5	1.96682E-5	5.09681E-5	0															0						Poly 2,1(1)	1.5220147371292114	1.5220147371292114	1.5220147371292114	1.5220147371292114	0.0	1.5220147371292114	3.16615E-5	3.16615E-5	1.96682E-5	1.96682E-5	5.09681E-5	5.09681E-5	UP	1.0	0.0	0.0	
R-DRE-2454202	Fc epsilon receptor (FCERI) signaling	38	43	1	0	0	1	1	0	1	0	0	89	43	4770	0.45325	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2871796	FCERI mediated MAPK activation	20	24	1	0	0	1	1	0	1	0	0	89	24	4789	0.64353	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2871809	FCERI mediated Ca+2 mobilization	17	22	1	0	0	1	1	0	1	0	0	89	22	4791	0.66766	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2871837	FCERI mediated NF-kB activation	22	26	1	0	0	1	1	0	1	0	0	89	26	4787	0.62026	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1474290	Collagen formation	32	34	5	5	3	5	5	5	5	3	3	86	31	4782	0.99689	0.023075	0.023075	8.82	561679;321212;100003546	col11a2;col9a2;colgalt2	ENSDARG00000012422;ENSDARG00000024492;ENSDARG00000014670		2.9737499999999998E-5	2.38246E-5	2.01186E-5	1.3577968089150899E-5	3.3937932990038414E-5	1.3835666046646398E-5	2.1274033333333337E-5	1.59422E-5	1.38954E-5	1.105505855811417E-5	2.460058393082432E-5	1.1423193325707553E-5	4.167813333333333E-5	3.56043E-5	2.91289E-5	1.644982250187926E-5	4.6943051016333974E-5	1.641611630469887E-5	0.5	2.1971599999999998E-5			1.49188E-5		3.23666E-5		2.38246E-5;2.01186E-5;4.52693E-5	1.59422E-5;1.38954E-5;3.39845E-5	3.56043E-5;2.91289E-5;6.03012E-5	3	0	3	561679;321212;100003546	ENSDARG00000012422;ENSDARG00000024492;ENSDARG00000014670	2.9737499999999998E-5	2.38246E-5	1.3577968089150899E-5	2.1274033333333337E-5	1.59422E-5	1.105505855811417E-5	4.167813333333333E-5	3.56043E-5	1.644982250187926E-5	2.38246E-5;2.01186E-5;4.52693E-5	1.59422E-5;1.38954E-5;3.39845E-5	3.56043E-5;2.91289E-5;6.03012E-5	0															0						Poly 2,3(1)	2.350415124158597	7.429764628410339	1.687045931816101	3.611605644226074	1.007718876864402	2.131113052368164	1.437258267861394E-5	4.5102417321386056E-5	8.764056905842122E-6	3.378400976082454E-5	2.3063406812153492E-5	6.029285985451318E-5	UP	1.0	0.0	0.0	
R-DRE-1650814	Collagen biosynthesis and modifying enzymes	28	30	5	5	3	5	5	5	5	3	3	86	27	4786	0.99806	0.016489	0.016489	10.0	561679;321212;100003546	col11a2;col9a2;colgalt2	ENSDARG00000012422;ENSDARG00000024492;ENSDARG00000014670		2.9737499999999998E-5	2.38246E-5	2.01186E-5	1.3577968089150899E-5	3.3937932990038414E-5	1.3835666046646398E-5	2.1274033333333337E-5	1.59422E-5	1.38954E-5	1.105505855811417E-5	2.460058393082432E-5	1.1423193325707553E-5	4.167813333333333E-5	3.56043E-5	2.91289E-5	1.644982250187926E-5	4.6943051016333974E-5	1.641611630469887E-5	0.5	2.1971599999999998E-5	2.0	4.52693E-5	1.49188E-5	3.39845E-5	3.23666E-5	6.03012E-5	2.38246E-5;2.01186E-5;4.52693E-5	1.59422E-5;1.38954E-5;3.39845E-5	3.56043E-5;2.91289E-5;6.03012E-5	3	0	3	561679;321212;100003546	ENSDARG00000012422;ENSDARG00000024492;ENSDARG00000014670	2.9737499999999998E-5	2.38246E-5	1.3577968089150899E-5	2.1274033333333337E-5	1.59422E-5	1.105505855811417E-5	4.167813333333333E-5	3.56043E-5	1.644982250187926E-5	2.38246E-5;2.01186E-5;4.52693E-5	1.59422E-5;1.38954E-5;3.39845E-5	3.56043E-5;2.91289E-5;6.03012E-5	0															0						Poly 2,3(1)	2.350415124158597	7.429764628410339	1.687045931816101	3.611605644226074	1.007718876864402	2.131113052368164	1.437258267861394E-5	4.5102417321386056E-5	8.764056905842122E-6	3.378400976082454E-5	2.3063406812153492E-5	6.029285985451318E-5	UP	1.0	0.0	0.0	
R-DRE-499943	Interconversion of nucleotide di- and triphosphates	14	14	1	1	0	1	1	1	1	0	0	89	14	4799	0.77348	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8951664	Neddylation	142	148	1	1	1	1	1	1	1	1	1	88	147	4666	0.24351	0.9363	0.52477	0.68	553341	lmo7a	ENSDARG00000004930		2.54593E-5	2.54593E-5	2.54593E-5		2.54593E-5		1.67807E-5	1.67807E-5	1.67807E-5		1.67807E-5		3.86263E-5	3.86263E-5	3.86263E-5		3.86263E-5										2.54593E-5	1.67807E-5	3.86263E-5	1	0	1	553341	ENSDARG00000004930	2.54593E-5	2.54593E-5		1.67807E-5	1.67807E-5		3.86263E-5	3.86263E-5		2.54593E-5	1.67807E-5	3.86263E-5	0															0						Poly 2,1(1)	1.5071502923965454	1.5071502923965454	1.5071502923965454	1.5071502923965454	0.0	1.5071502923965454	2.54593E-5	2.54593E-5	1.67807E-5	1.67807E-5	3.86263E-5	3.86263E-5	UP	1.0	0.0	0.0	
R-DRE-157579	Telomere Maintenance	38	45	1	1	1	1	1	1	1	1	1	88	44	4769	0.80362	0.5632	0.5632	2.22	393360	stn1	ENSDARG00000007734		4.66197E-5	4.66197E-5	4.66197E-5		4.661969999999999E-5		2.47314E-5	2.47314E-5	2.47314E-5		2.47314E-5		8.78798E-5	8.78798E-5	8.78798E-5		8.78798E-5										4.66197E-5	2.47314E-5	8.78798E-5	0	1	0															1	393360	ENSDARG00000007734	4.66197E-5	4.66197E-5		2.47314E-5	2.47314E-5		8.78798E-5	8.78798E-5		4.66197E-5	2.47314E-5	8.78798E-5	0						Poly 2,1(1)	1.7232636213302612	1.7232636213302612	1.7232636213302612	1.7232636213302612	0.0	1.7232636213302612	4.66197E-5	4.66197E-5	2.47314E-5	2.47314E-5	8.78798E-5	8.78798E-5	DOWN	0.0	1.0	0.0	
R-DRE-180786	Extension of Telomeres	28	28	1	1	1	1	1	1	1	1	1	88	27	4786	0.9091	0.40218	0.40218	3.57	393360	stn1	ENSDARG00000007734		4.66197E-5	4.66197E-5	4.66197E-5		4.661969999999999E-5		2.47314E-5	2.47314E-5	2.47314E-5		2.47314E-5		8.78798E-5	8.78798E-5	8.78798E-5		8.78798E-5										4.66197E-5	2.47314E-5	8.78798E-5	0	1	0															1	393360	ENSDARG00000007734	4.66197E-5	4.66197E-5		2.47314E-5	2.47314E-5		8.78798E-5	8.78798E-5		4.66197E-5	2.47314E-5	8.78798E-5	0						Poly 2,1(1)	1.7232636213302612	1.7232636213302612	1.7232636213302612	1.7232636213302612	0.0	1.7232636213302612	4.66197E-5	4.66197E-5	2.47314E-5	2.47314E-5	8.78798E-5	8.78798E-5	DOWN	0.0	1.0	0.0	
R-DRE-73886	Chromosome Maintenance	56	63	1	1	1	1	1	1	1	1	1	88	62	4751	0.68225	0.68707	1.0	1.59	393360	stn1	ENSDARG00000007734		4.66197E-5	4.66197E-5	4.66197E-5		4.661969999999999E-5		2.47314E-5	2.47314E-5	2.47314E-5		2.47314E-5		8.78798E-5	8.78798E-5	8.78798E-5		8.78798E-5										4.66197E-5	2.47314E-5	8.78798E-5	0	1	0															1	393360	ENSDARG00000007734	4.66197E-5	4.66197E-5		2.47314E-5	2.47314E-5		8.78798E-5	8.78798E-5		4.66197E-5	2.47314E-5	8.78798E-5	0						Poly 2,1(1)	1.7232636213302612	1.7232636213302612	1.7232636213302612	1.7232636213302612	0.0	1.7232636213302612	4.66197E-5	4.66197E-5	2.47314E-5	2.47314E-5	8.78798E-5	8.78798E-5	DOWN	0.0	1.0	0.0	
R-DRE-210991	Basigin interactions	17	19	2	2	1	1	1	1	2	0	0	89	19	4794	0.70555	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-71240	Tryptophan catabolism	6	6	1	1	0	1	1	1	1	0	0	89	6	4807	0.89584	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-373080	Class B/2 (Secretin family receptors)	37	38	2	2	2	1	1	1	2	1	1	88	37	4776	0.84914	0.50288	0.50288	2.63	335655	gngt2a	ENSDARG00000010680		2.90352E-5	2.90352E-5	2.90352E-5		2.90352E-5		1.85155E-5	1.85155E-5	1.85155E-5		1.85155E-5		4.55315E-5	4.55315E-5	4.55315E-5		4.55315E-5										2.90352E-5	1.85155E-5	4.55315E-5	0	1	0															1	335655	ENSDARG00000010680	2.90352E-5	2.90352E-5		1.85155E-5	1.85155E-5		4.55315E-5	4.55315E-5		2.90352E-5	1.85155E-5	4.55315E-5	0						Poly 2,1(1)	2.181485652923584	2.181485652923584	2.181485652923584	2.181485652923584	0.0	2.181485652923584	2.90352E-5	2.90352E-5	1.85155E-5	1.85155E-5	4.55315E-5	4.55315E-5	DOWN	0.0	1.0	0.0	
R-DRE-392518	Signal amplification	23	24	1	1	1	1	1	1	1	1	1	88	23	4790	0.9305	0.35647	0.35647	4.17	335655	gngt2a	ENSDARG00000010680		2.90352E-5	2.90352E-5	2.90352E-5		2.90352E-5		1.85155E-5	1.85155E-5	1.85155E-5		1.85155E-5		4.55315E-5	4.55315E-5	4.55315E-5		4.55315E-5										2.90352E-5	1.85155E-5	4.55315E-5	0	1	0															1	335655	ENSDARG00000010680	2.90352E-5	2.90352E-5		1.85155E-5	1.85155E-5		4.55315E-5	4.55315E-5		2.90352E-5	1.85155E-5	4.55315E-5	0						Poly 2,1(1)	2.181485652923584	2.181485652923584	2.181485652923584	2.181485652923584	0.0	2.181485652923584	2.90352E-5	2.90352E-5	1.85155E-5	1.85155E-5	4.55315E-5	4.55315E-5	DOWN	0.0	1.0	0.0	
R-DRE-418592	ADP signalling through P2Y purinoceptor 1	19	19	1	1	1	1	1	1	1	1	1	88	18	4795	0.95437	0.29445	0.29445	5.26	335655	gngt2a	ENSDARG00000010680		2.90352E-5	2.90352E-5	2.90352E-5		2.90352E-5		1.85155E-5	1.85155E-5	1.85155E-5		1.85155E-5		4.55315E-5	4.55315E-5	4.55315E-5		4.55315E-5		0.0	2.90352E-5			1.85155E-5		4.55315E-5		2.90352E-5	1.85155E-5	4.55315E-5	0	1	0															1	335655	ENSDARG00000010680	2.90352E-5	2.90352E-5		1.85155E-5	1.85155E-5		4.55315E-5	4.55315E-5		2.90352E-5	1.85155E-5	4.55315E-5	0						Poly 2,1(1)	2.181485652923584	2.181485652923584	2.181485652923584	2.181485652923584	0.0	2.181485652923584	2.90352E-5	2.90352E-5	1.85155E-5	1.85155E-5	4.55315E-5	4.55315E-5	DOWN	0.0	1.0	0.0	
