Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 03/16/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: BPAF_DESeq_normData
Work Source: BPAF_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 10/24/2022 10:20.50
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 862
Total Run Time: 13 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-446203	Asparagine N-linked glycosylation	67	160	12	6	3	11	11	9	12	2	2	29	158	4703	0.92082	0.26938	0.26938	1.25	336681;326716	tubb4b;tmed10	ENSDARG00000002344;ENSDARG00000041391		520.4125	520.4125	462.243	82.26409581646145	495.516286416331	74.34876299504087	279.7355	279.7355	263.758	22.595597192816655	272.8972213052704	20.421481373456565	971.066	971.066	810.092	227.6516139894463	902.1700479045285	205.7473035588003					578.582;462.243	295.713;263.758	1132.04;810.092	2	0	2	336681;326716	ENSDARG00000002344;ENSDARG00000041391	520.4125	520.4125	82.26409581646145	279.7355	279.7355	22.595597192816655	971.066	971.066	227.6516139894463	578.582;462.243	295.713;263.758	1132.04;810.092	0															0						Linear,2(1)	2.7818671369382137	6.61421537399292	1.5187630653381348	5.095452308654785	2.529101218146185	3.30710768699646	406.40028000000007	634.42472	248.41959999999997	311.05140000000006	655.5569600000001	1286.57504	UP	1.0	0.0	0.0	
R-DRE-948021	Transport to the Golgi and subsequent modification	50	104	9	5	3	8	8	7	9	2	2	29	102	4759	0.97274	0.14003	0.14003	1.92	336681;326716	tubb4b;tmed10	ENSDARG00000002344;ENSDARG00000041391		520.4125	520.4125	462.243	82.26409581646145	495.516286416331	74.34876299504087	279.7355	279.7355	263.758	22.595597192816655	272.8972213052704	20.421481373456565	971.066	971.066	810.092	227.6516139894463	902.1700479045285	205.7473035588003					578.582;462.243	295.713;263.758	1132.04;810.092	2	0	2	336681;326716	ENSDARG00000002344;ENSDARG00000041391	520.4125	520.4125	82.26409581646145	279.7355	279.7355	22.595597192816655	971.066	971.066	227.6516139894463	578.582;462.243	295.713;263.758	1132.04;810.092	0															0						Linear,2(1)	2.7818671369382137	6.61421537399292	1.5187630653381348	5.095452308654785	2.529101218146185	3.30710768699646	406.40028000000007	634.42472	248.41959999999997	311.05140000000006	655.5569600000001	1286.57504	UP	1.0	0.0	0.0	
R-DRE-975576	N-glycan antennae elongation in the medial/trans-Golgi	10	18	1	0	0	0	0	0	1	0	0	31	18	4843	0.8917	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-199977	ER to Golgi Anterograde Transport	37	82	8	5	3	8	8	7	8	2	2	29	80	4781	0.98544	0.09445	0.09445	2.44	336681;326716	tubb4b;tmed10	ENSDARG00000002344;ENSDARG00000041391		520.4125	520.4125	462.243	82.26409581646145	495.516286416331	74.34876299504087	279.7355	279.7355	263.758	22.595597192816655	272.8972213052704	20.421481373456565	971.066	971.066	810.092	227.6516139894463	902.1700479045285	205.7473035588003					578.582;462.243	295.713;263.758	1132.04;810.092	2	0	2	336681;326716	ENSDARG00000002344;ENSDARG00000041391	520.4125	520.4125	82.26409581646145	279.7355	279.7355	22.595597192816655	971.066	971.066	227.6516139894463	578.582;462.243	295.713;263.758	1132.04;810.092	0															0						Linear,2(1)	2.7818671369382137	6.61421537399292	1.5187630653381348	5.095452308654785	2.529101218146185	3.30710768699646	406.40028000000007	634.42472	248.41959999999997	311.05140000000006	655.5569600000001	1286.57504	UP	1.0	0.0	0.0	
R-DRE-204005	COPII-mediated vesicle transport	18	42	3	2	1	3	3	3	3	1	1	30	41	4820	0.97141	0.23519	0.23519	2.38	326716	tmed10	ENSDARG00000041391		462.243	462.243	462.243		462.24299999999994		263.758	263.758	263.758		263.758		810.092	810.092	810.092		810.092						462.243	263.758	810.092	1	0	1	326716	ENSDARG00000041391	462.243	462.243		263.758	263.758		810.092	810.092		462.243	263.758	810.092	0															0						Linear,1(1)	5.095452308654785	5.095452308654785	5.095452308654785	5.095452308654785	0.0	5.095452308654785	462.243	462.243	263.758	263.758	810.092	810.092	UP	1.0	0.0	0.0	
R-DRE-5694530	Cargo concentration in the ER	12	21	1	1	1	1	1	1	1	1	1	30	20	4841	0.99243	0.12521	0.12521	4.76	326716	tmed10	ENSDARG00000041391		462.243	462.243	462.243		462.24299999999994		263.758	263.758	263.758		263.758		810.092	810.092	810.092		810.092						462.243	263.758	810.092	1	0	1	326716	ENSDARG00000041391	462.243	462.243		263.758	263.758		810.092	810.092		462.243	263.758	810.092	0															0						Linear,1(1)	5.095452308654785	5.095452308654785	5.095452308654785	5.095452308654785	0.0	5.095452308654785	462.243	462.243	263.758	263.758	810.092	810.092	UP	1.0	0.0	0.0	
R-DRE-196854	Metabolism of vitamins and cofactors	37	90	6	4	3	2	2	2	6	0	0	31	90	4771	0.56135	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-6806667	Metabolism of fat-soluble vitamins	11	19	3	1	1	1	1	1	3	0	0	31	19	4842	0.88603	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9012999	RHO GTPase cycle	161	252	17	9	3	15	15	12	17	1	1	30	251	4610	0.52026	0.80693	1.0	0.4	561082	cavin1b	ENSDARG00000059362		673.337	673.337	673.337		673.337		313.704	313.704	313.704		313.704		1445.25	1445.25	1445.25		1445.2499999999998						673.337	313.704	1445.25	1	0	1	561082	ENSDARG00000059362	673.337	673.337		313.704	313.704		1445.25	1445.25		673.337	313.704	1445.25	0															0						Linear,1(1)	2.653599739074707	2.653599739074707	2.653599739074707	2.653599739074707	0.0	2.653599739074707	673.337	673.337	313.704	313.704	1445.25	1445.25	UP	1.0	0.0	0.0	
R-DRE-9696264	RND3 GTPase cycle	19	28	2	1	1	1	1	0	2	0	0	31	28	4833	0.83653	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9696270	RND2 GTPase cycle	18	27	3	1	1	2	2	1	3	0	0	31	27	4834	0.8419	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1630316	Glycosaminoglycan metabolism	22	78	2	2	2	0	0	0	2	0	0	31	78	4783	0.60665	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1793185	Chondroitin sulfate/dermatan sulfate metabolism	12	26	2	2	2	0	0	0	2	0	0	31	26	4835	0.84729	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2022870	Chondroitin sulfate biosynthesis	9	16	1	1	1	0	0	0	1	0	0	31	16	4845	0.90315	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-71387	Metabolism of carbohydrates	61	148	12	5	4	8	8	5	12	2	2	29	146	4715	0.93419	0.2409	0.2409	1.35	560753;406762	tpi1b;pgd	ENSDARG00000040988;ENSDARG00000015343		340.4879475	340.4879475	0.443895	480.8949108498088	89.3230860940467	324.17948743111754	157.4148411	157.4148411	0.0726822	222.51541504944262	41.19807082306072	150.00144848440613	737.0405049999999	737.0405049999999	2.71101	1038.498731079586	194.64676371267464	700.0697631512062					0.443895;680.532	0.0726822;314.757	2.71101;1471.37	2	0	2	560753;406762	ENSDARG00000040988;ENSDARG00000015343	340.4879475	340.4879475	480.8949108498088	157.4148411	157.4148411	222.51541504944262	737.0405049999999	737.0405049999999	1038.498731079586	0.443895;680.532	0.0726822;314.757	2.71101;1471.37	0															0						Hill,1(0.5);Linear,1(0.5)	2.897838466661755	6.721255540847778	1.6587607860565186	5.06249475479126	2.4068033706473355	3.360627770423889	-325.99839539999994	1006.9742904	-150.975790344	465.80547254400005	-702.2453052000001	2176.3263152	UP	1.0	0.0	0.0	
R-DRE-166016	Toll Like Receptor 4 (TLR4) Cascade	31	49	4	3	2	3	3	3	4	1	1	30	48	4813	0.962	0.26878	0.26878	2.04	565173	rps6ka5	ENSDARG00000060551		725.839	725.839	725.839		725.839		321.063	321.063	321.063		321.063		1640.93	1640.93	1640.93		1640.93						725.839	321.063	1640.93	0	1	0															1	565173	ENSDARG00000060551	725.839	725.839		321.063	321.063		1640.93	1640.93		725.839	321.063	1640.93	0						Linear,1(1)	1.6725056171417236	1.6725056171417236	1.6725056171417236	1.6725056171417236	0.0	1.6725056171417236	725.839	725.839	321.063	321.063	1640.93	1640.93	DOWN	0.0	1.0	0.0	
R-DRE-166058	MyD88:MAL(TIRAP) cascade initiated on plasma membrane	31	46	4	3	2	3	3	3	4	1	1	30	45	4816	0.96616	0.25456	0.25456	2.17	565173	rps6ka5	ENSDARG00000060551		725.839	725.839	725.839		725.839		321.063	321.063	321.063		321.063		1640.93	1640.93	1640.93		1640.93						725.839	321.063	1640.93	0	1	0															1	565173	ENSDARG00000060551	725.839	725.839		321.063	321.063		1640.93	1640.93		725.839	321.063	1640.93	0						Linear,1(1)	1.6725056171417236	1.6725056171417236	1.6725056171417236	1.6725056171417236	0.0	1.6725056171417236	725.839	725.839	321.063	321.063	1640.93	1640.93	DOWN	0.0	1.0	0.0	
R-DRE-166166	MyD88-independent TLR4 cascade 	30	45	4	3	2	3	3	3	4	1	1	30	44	4817	0.96751	0.24976	0.24976	2.22	565173	rps6ka5	ENSDARG00000060551		725.839	725.839	725.839		725.839		321.063	321.063	321.063		321.063		1640.93	1640.93	1640.93		1640.93						725.839	321.063	1640.93	0	1	0															1	565173	ENSDARG00000060551	725.839	725.839		321.063	321.063		1640.93	1640.93		725.839	321.063	1640.93	0						Linear,1(1)	1.6725056171417236	1.6725056171417236	1.6725056171417236	1.6725056171417236	0.0	1.6725056171417236	725.839	725.839	321.063	321.063	1640.93	1640.93	DOWN	0.0	1.0	0.0	
R-DRE-166520	Signaling by NTRKs	37	49	1	1	1	1	1	1	1	1	1	30	48	4813	0.962	0.26878	0.26878	2.04	565173	rps6ka5	ENSDARG00000060551		725.839	725.839	725.839		725.839		321.063	321.063	321.063		321.063		1640.93	1640.93	1640.93		1640.93						725.839	321.063	1640.93	0	1	0															1	565173	ENSDARG00000060551	725.839	725.839		321.063	321.063		1640.93	1640.93		725.839	321.063	1640.93	0						Linear,1(1)	1.6725056171417236	1.6725056171417236	1.6725056171417236	1.6725056171417236	0.0	1.6725056171417236	725.839	725.839	321.063	321.063	1640.93	1640.93	DOWN	0.0	1.0	0.0	
R-DRE-168138	Toll Like Receptor 9 (TLR9) Cascade	32	49	4	3	2	3	3	3	4	1	1	30	48	4813	0.962	0.26878	0.26878	2.04	565173	rps6ka5	ENSDARG00000060551		725.839	725.839	725.839		725.839		321.063	321.063	321.063		321.063		1640.93	1640.93	1640.93		1640.93						725.839	321.063	1640.93	0	1	0															1	565173	ENSDARG00000060551	725.839	725.839		321.063	321.063		1640.93	1640.93		725.839	321.063	1640.93	0						Linear,1(1)	1.6725056171417236	1.6725056171417236	1.6725056171417236	1.6725056171417236	0.0	1.6725056171417236	725.839	725.839	321.063	321.063	1640.93	1640.93	DOWN	0.0	1.0	0.0	
R-DRE-168142	Toll Like Receptor 10 (TLR10) Cascade	31	46	4	3	2	3	3	3	4	1	1	30	45	4816	0.96616	0.25456	0.25456	2.17	565173	rps6ka5	ENSDARG00000060551		725.839	725.839	725.839		725.839		321.063	321.063	321.063		321.063		1640.93	1640.93	1640.93		1640.93						725.839	321.063	1640.93	0	1	0															1	565173	ENSDARG00000060551	725.839	725.839		321.063	321.063		1640.93	1640.93		725.839	321.063	1640.93	0						Linear,1(1)	1.6725056171417236	1.6725056171417236	1.6725056171417236	1.6725056171417236	0.0	1.6725056171417236	725.839	725.839	321.063	321.063	1640.93	1640.93	DOWN	0.0	1.0	0.0	
R-DRE-168164	Toll Like Receptor 3 (TLR3) Cascade	30	45	4	3	2	3	3	3	4	1	1	30	44	4817	0.96751	0.24976	0.24976	2.22	565173	rps6ka5	ENSDARG00000060551		725.839	725.839	725.839		725.839		321.063	321.063	321.063		321.063		1640.93	1640.93	1640.93		1640.93						725.839	321.063	1640.93	0	1	0															1	565173	ENSDARG00000060551	725.839	725.839		321.063	321.063		1640.93	1640.93		725.839	321.063	1640.93	0						Linear,1(1)	1.6725056171417236	1.6725056171417236	1.6725056171417236	1.6725056171417236	0.0	1.6725056171417236	725.839	725.839	321.063	321.063	1640.93	1640.93	DOWN	0.0	1.0	0.0	
R-DRE-168176	Toll Like Receptor 5 (TLR5) Cascade	31	46	4	3	2	3	3	3	4	1	1	30	45	4816	0.96616	0.25456	0.25456	2.17	565173	rps6ka5	ENSDARG00000060551		725.839	725.839	725.839		725.839		321.063	321.063	321.063		321.063		1640.93	1640.93	1640.93		1640.93						725.839	321.063	1640.93	0	1	0															1	565173	ENSDARG00000060551	725.839	725.839		321.063	321.063		1640.93	1640.93		725.839	321.063	1640.93	0						Linear,1(1)	1.6725056171417236	1.6725056171417236	1.6725056171417236	1.6725056171417236	0.0	1.6725056171417236	725.839	725.839	321.063	321.063	1640.93	1640.93	DOWN	0.0	1.0	0.0	
R-DRE-168179	Toll Like Receptor TLR1:TLR2 Cascade	31	46	4	3	2	3	3	3	4	1	1	30	45	4816	0.96616	0.25456	0.25456	2.17	565173	rps6ka5	ENSDARG00000060551		725.839	725.839	725.839		725.839		321.063	321.063	321.063		321.063		1640.93	1640.93	1640.93		1640.93						725.839	321.063	1640.93	0	1	0															1	565173	ENSDARG00000060551	725.839	725.839		321.063	321.063		1640.93	1640.93		725.839	321.063	1640.93	0						Linear,1(1)	1.6725056171417236	1.6725056171417236	1.6725056171417236	1.6725056171417236	0.0	1.6725056171417236	725.839	725.839	321.063	321.063	1640.93	1640.93	DOWN	0.0	1.0	0.0	
R-DRE-168181	Toll Like Receptor 7/8 (TLR7/8) Cascade	31	47	4	3	2	3	3	3	4	1	1	30	46	4815	0.96479	0.25933	0.25933	2.13	565173	rps6ka5	ENSDARG00000060551		725.839	725.839	725.839		725.839		321.063	321.063	321.063		321.063		1640.93	1640.93	1640.93		1640.93						725.839	321.063	1640.93	0	1	0															1	565173	ENSDARG00000060551	725.839	725.839		321.063	321.063		1640.93	1640.93		725.839	321.063	1640.93	0						Linear,1(1)	1.6725056171417236	1.6725056171417236	1.6725056171417236	1.6725056171417236	0.0	1.6725056171417236	725.839	725.839	321.063	321.063	1640.93	1640.93	DOWN	0.0	1.0	0.0	
R-DRE-168188	Toll Like Receptor TLR6:TLR2 Cascade	31	46	4	3	2	3	3	3	4	1	1	30	45	4816	0.96616	0.25456	0.25456	2.17	565173	rps6ka5	ENSDARG00000060551		725.839	725.839	725.839		725.839		321.063	321.063	321.063		321.063		1640.93	1640.93	1640.93		1640.93						725.839	321.063	1640.93	0	1	0															1	565173	ENSDARG00000060551	725.839	725.839		321.063	321.063		1640.93	1640.93		725.839	321.063	1640.93	0						Linear,1(1)	1.6725056171417236	1.6725056171417236	1.6725056171417236	1.6725056171417236	0.0	1.6725056171417236	725.839	725.839	321.063	321.063	1640.93	1640.93	DOWN	0.0	1.0	0.0	
R-DRE-168898	Toll-like Receptor Cascades	34	60	4	3	2	3	3	3	4	1	1	30	59	4802	0.9452	0.3187	0.3187	1.67	565173	rps6ka5	ENSDARG00000060551		725.839	725.839	725.839		725.839		321.063	321.063	321.063		321.063		1640.93	1640.93	1640.93		1640.93						725.839	321.063	1640.93	0	1	0															1	565173	ENSDARG00000060551	725.839	725.839		321.063	321.063		1640.93	1640.93		725.839	321.063	1640.93	0						Linear,1(1)	1.6725056171417236	1.6725056171417236	1.6725056171417236	1.6725056171417236	0.0	1.6725056171417236	725.839	725.839	321.063	321.063	1640.93	1640.93	DOWN	0.0	1.0	0.0	
R-DRE-181438	Toll Like Receptor 2 (TLR2) Cascade	31	46	4	3	2	3	3	3	4	1	1	30	45	4816	0.96616	0.25456	0.25456	2.17	565173	rps6ka5	ENSDARG00000060551		725.839	725.839	725.839		725.839		321.063	321.063	321.063		321.063		1640.93	1640.93	1640.93		1640.93						725.839	321.063	1640.93	0	1	0															1	565173	ENSDARG00000060551	725.839	725.839		321.063	321.063		1640.93	1640.93		725.839	321.063	1640.93	0						Linear,1(1)	1.6725056171417236	1.6725056171417236	1.6725056171417236	1.6725056171417236	0.0	1.6725056171417236	725.839	725.839	321.063	321.063	1640.93	1640.93	DOWN	0.0	1.0	0.0	
R-DRE-187037	Signaling by NTRK1 (TRKA)	32	43	1	1	1	1	1	1	1	1	1	30	42	4819	0.97013	0.24008	0.24008	2.33	565173	rps6ka5	ENSDARG00000060551		725.839	725.839	725.839		725.839		321.063	321.063	321.063		321.063		1640.93	1640.93	1640.93		1640.93						725.839	321.063	1640.93	0	1	0															1	565173	ENSDARG00000060551	725.839	725.839		321.063	321.063		1640.93	1640.93		725.839	321.063	1640.93	0						Linear,1(1)	1.6725056171417236	1.6725056171417236	1.6725056171417236	1.6725056171417236	0.0	1.6725056171417236	725.839	725.839	321.063	321.063	1640.93	1640.93	DOWN	0.0	1.0	0.0	
R-DRE-198725	Nuclear Events (kinase and transcription factor activation)	14	18	1	1	1	1	1	1	1	1	1	30	17	4844	0.99442	0.1083	0.1083	5.56	565173	rps6ka5	ENSDARG00000060551		725.839	725.839	725.839		725.839		321.063	321.063	321.063		321.063		1640.93	1640.93	1640.93		1640.93		0.0	725.839			725.839	321.063	1640.93	0	1	0															1	565173	ENSDARG00000060551	725.839	725.839		321.063	321.063		1640.93	1640.93		725.839	321.063	1640.93	0						Linear,1(1)	1.6725056171417236	1.6725056171417236	1.6725056171417236	1.6725056171417236	0.0	1.6725056171417236	725.839	725.839	321.063	321.063	1640.93	1640.93	DOWN	0.0	1.0	0.0	
R-DRE-198753	ERK/MAPK targets	9	11	1	1	1	1	1	1	1	1	1	30	10	4851	0.99794	0.067605	0.067605	9.09	565173	rps6ka5	ENSDARG00000060551		725.839	725.839	725.839		725.839		321.063	321.063	321.063		321.063		1640.93	1640.93	1640.93		1640.93		0.0	725.839			725.839	321.063	1640.93	0	1	0															1	565173	ENSDARG00000060551	725.839	725.839		321.063	321.063		1640.93	1640.93		725.839	321.063	1640.93	0						Linear,1(1)	1.6725056171417236	1.6725056171417236	1.6725056171417236	1.6725056171417236	0.0	1.6725056171417236	725.839	725.839	321.063	321.063	1640.93	1640.93	DOWN	0.0	1.0	0.0	
R-DRE-448424	Interleukin-17 signaling	25	33	3	2	1	3	3	3	3	1	1	30	32	4829	0.98184	0.1898	0.1898	3.03	565173	rps6ka5	ENSDARG00000060551		725.839	725.839	725.839		725.839		321.063	321.063	321.063		321.063		1640.93	1640.93	1640.93		1640.93						725.839	321.063	1640.93	0	1	0															1	565173	ENSDARG00000060551	725.839	725.839		321.063	321.063		1640.93	1640.93		725.839	321.063	1640.93	0						Linear,1(1)	1.6725056171417236	1.6725056171417236	1.6725056171417236	1.6725056171417236	0.0	1.6725056171417236	725.839	725.839	321.063	321.063	1640.93	1640.93	DOWN	0.0	1.0	0.0	
R-DRE-449147	Signaling by Interleukins	56	122	8	6	4	4	4	4	8	2	2	29	120	4741	0.95905	0.18023	0.18023	1.64	565173;368438	rps6ka5;cntfr	ENSDARG00000060551;ENSDARG00000028661		645.6465000000001	645.6465000000001	565.454	113.40932110060409	608.0947492333987	100.20681684010378	306.8685	306.8685	292.674	20.07405441110414	300.2216399288397	17.73714077546983	1366.7	1366.7	1092.47	387.819785209574	1238.2862878358317	342.67188804516314					725.839;565.454	321.063;292.674	1640.93;1092.47	1	1	1	368438	ENSDARG00000028661	565.454	565.454		292.674	292.674		1092.47	1092.47		565.454	292.674	1092.47	1	565173	ENSDARG00000060551	725.839	725.839		321.063	321.063		1640.93	1640.93		725.839	321.063	1640.93	0						Linear,2(1)	2.1169616022514766	4.352034091949463	1.6725056171417236	2.6795284748077393	0.7120726914654951	2.1760170459747314	488.4692	802.8238000000001	279.04728	334.68971999999997	829.2092000000001	1904.1907999999999	CONFLICT	0.5	0.5	0.0	
R-DRE-450282	MAPK targets/ Nuclear events mediated by MAP kinases	14	18	1	1	1	1	1	1	1	1	1	30	17	4844	0.99442	0.1083	0.1083	5.56	565173	rps6ka5	ENSDARG00000060551		725.839	725.839	725.839		725.839		321.063	321.063	321.063		321.063		1640.93	1640.93	1640.93		1640.93		0.0	725.839			725.839	321.063	1640.93	0	1	0															1	565173	ENSDARG00000060551	725.839	725.839		321.063	321.063		1640.93	1640.93		725.839	321.063	1640.93	0						Linear,1(1)	1.6725056171417236	1.6725056171417236	1.6725056171417236	1.6725056171417236	0.0	1.6725056171417236	725.839	725.839	321.063	321.063	1640.93	1640.93	DOWN	0.0	1.0	0.0	
R-DRE-450294	MAP kinase activation	25	33	3	2	1	3	3	3	3	1	1	30	32	4829	0.98184	0.1898	0.1898	3.03	565173	rps6ka5	ENSDARG00000060551		725.839	725.839	725.839		725.839		321.063	321.063	321.063		321.063		1640.93	1640.93	1640.93		1640.93						725.839	321.063	1640.93	0	1	0															1	565173	ENSDARG00000060551	725.839	725.839		321.063	321.063		1640.93	1640.93		725.839	321.063	1640.93	0						Linear,1(1)	1.6725056171417236	1.6725056171417236	1.6725056171417236	1.6725056171417236	0.0	1.6725056171417236	725.839	725.839	321.063	321.063	1640.93	1640.93	DOWN	0.0	1.0	0.0	
R-DRE-937061	TRIF(TICAM1)-mediated TLR4 signaling 	30	45	4	3	2	3	3	3	4	1	1	30	44	4817	0.96751	0.24976	0.24976	2.22	565173	rps6ka5	ENSDARG00000060551		725.839	725.839	725.839		725.839		321.063	321.063	321.063		321.063		1640.93	1640.93	1640.93		1640.93						725.839	321.063	1640.93	0	1	0															1	565173	ENSDARG00000060551	725.839	725.839		321.063	321.063		1640.93	1640.93		725.839	321.063	1640.93	0						Linear,1(1)	1.6725056171417236	1.6725056171417236	1.6725056171417236	1.6725056171417236	0.0	1.6725056171417236	725.839	725.839	321.063	321.063	1640.93	1640.93	DOWN	0.0	1.0	0.0	
R-DRE-975138	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	31	46	4	3	2	3	3	3	4	1	1	30	45	4816	0.96616	0.25456	0.25456	2.17	565173	rps6ka5	ENSDARG00000060551		725.839	725.839	725.839		725.839		321.063	321.063	321.063		321.063		1640.93	1640.93	1640.93		1640.93						725.839	321.063	1640.93	0	1	0															1	565173	ENSDARG00000060551	725.839	725.839		321.063	321.063		1640.93	1640.93		725.839	321.063	1640.93	0						Linear,1(1)	1.6725056171417236	1.6725056171417236	1.6725056171417236	1.6725056171417236	0.0	1.6725056171417236	725.839	725.839	321.063	321.063	1640.93	1640.93	DOWN	0.0	1.0	0.0	
R-DRE-975155	MyD88 dependent cascade initiated on endosome	31	47	4	3	2	3	3	3	4	1	1	30	46	4815	0.96479	0.25933	0.25933	2.13	565173	rps6ka5	ENSDARG00000060551		725.839	725.839	725.839		725.839		321.063	321.063	321.063		321.063		1640.93	1640.93	1640.93		1640.93						725.839	321.063	1640.93	0	1	0															1	565173	ENSDARG00000060551	725.839	725.839		321.063	321.063		1640.93	1640.93		725.839	321.063	1640.93	0						Linear,1(1)	1.6725056171417236	1.6725056171417236	1.6725056171417236	1.6725056171417236	0.0	1.6725056171417236	725.839	725.839	321.063	321.063	1640.93	1640.93	DOWN	0.0	1.0	0.0	
R-DRE-975871	MyD88 cascade initiated on plasma membrane	31	46	4	3	2	3	3	3	4	1	1	30	45	4816	0.96616	0.25456	0.25456	2.17	565173	rps6ka5	ENSDARG00000060551		725.839	725.839	725.839		725.839		321.063	321.063	321.063		321.063		1640.93	1640.93	1640.93		1640.93						725.839	321.063	1640.93	0	1	0															1	565173	ENSDARG00000060551	725.839	725.839		321.063	321.063		1640.93	1640.93		725.839	321.063	1640.93	0						Linear,1(1)	1.6725056171417236	1.6725056171417236	1.6725056171417236	1.6725056171417236	0.0	1.6725056171417236	725.839	725.839	321.063	321.063	1640.93	1640.93	DOWN	0.0	1.0	0.0	
R-DRE-3214841	PKMTs methylate histone lysines	20	33	3	1	1	2	2	2	3	0	0	31	33	4828	0.8102	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-3247509	Chromatin modifying enzymes	65	100	7	2	1	4	4	4	7	0	0	31	100	4761	0.52611	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-4839726	Chromatin organization	65	100	7	2	1	4	4	4	7	0	0	31	100	4761	0.52611	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5693532	DNA Double-Strand Break Repair	32	90	3	2	1	1	1	1	3	0	0	31	90	4771	0.56135	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5693538	Homology Directed Repair	25	74	2	1	0	1	1	1	2	0	0	31	74	4787	0.62252	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	19	42	3	2	1	1	1	1	3	0	0	31	42	4819	0.76481	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5693567	HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	22	69	2	1	0	1	1	1	2	0	0	31	69	4792	0.64293	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5693571	Nonhomologous End-Joining (NHEJ)	13	34	1	0	0	0	0	0	1	0	0	31	34	4827	0.80503	1.0	1.0	0.0																														0	0	0															0															0																							
