Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 03/16/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: BPA_DESeq_normData
Work Source: BPA_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 10/24/2022 10:20.37
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 555
Total Run Time: 14 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-69656	Cyclin A:Cdk2-associated events at S phase entry	43	52	1	1	1	0	0	0	1	0	0	17	52	4823	0.83363	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-73857	RNA Polymerase II Transcription	431	524	10	7	4	7	7	5	10	2	2	15	522	4353	0.72827	0.55747	0.70271	0.38	30445;30071	brd2a;tbx5a	ENSDARG00000022280;ENSDARG00000024894		324.427815	324.427815	9.60763	445.2229753358069	132.8782185274693	353.32846184434356	155.010175	155.010175	2.15135	216.17502344341554	62.00455578909969	171.5562600173928	685.10815	685.10815	42.9063	908.210566051092	294.36603407940646	720.754902847452					9.60763;639.248	2.15135;307.869	42.9063;1327.31	2	0	2	30445;30071	ENSDARG00000022280;ENSDARG00000024894	324.427815	324.427815	445.2229753358069	155.010175	155.010175	216.17502344341554	685.10815	685.10815	908.210566051092	9.60763;639.248	2.15135;307.869	42.9063;1327.31	0															0						Hill,1(0.5);Linear,1(0.5)	3.26946232910185	7.462456822395325	1.9332624673843384	5.529194355010986	2.542707822425745	3.7312284111976624	-292.6197476000001	941.4753776000001	-144.59312199999997	454.613472	-573.6074759999998	1943.8237759999997	UP	1.0	0.0	0.0	
R-DRE-74160	Gene expression (Transcription)	488	586	11	8	5	8	8	5	11	2	2	15	584	4291	0.66658	0.62177	1.0	0.34	30445;30071	brd2a;tbx5a	ENSDARG00000022280;ENSDARG00000024894		324.427815	324.427815	9.60763	445.2229753358069	132.8782185274693	353.32846184434356	155.010175	155.010175	2.15135	216.17502344341554	62.00455578909969	171.5562600173928	685.10815	685.10815	42.9063	908.210566051092	294.36603407940646	720.754902847452					9.60763;639.248	2.15135;307.869	42.9063;1327.31	2	0	2	30445;30071	ENSDARG00000022280;ENSDARG00000024894	324.427815	324.427815	445.2229753358069	155.010175	155.010175	216.17502344341554	685.10815	685.10815	908.210566051092	9.60763;639.248	2.15135;307.869	42.9063;1327.31	0															0						Hill,1(0.5);Linear,1(0.5)	3.26946232910185	7.462456822395325	1.9332624673843384	5.529194355010986	2.542707822425745	3.7312284111976624	-292.6197476000001	941.4753776000001	-144.59312199999997	454.613472	-573.6074759999998	1943.8237759999997	UP	1.0	0.0	0.0	
R-DRE-8939211	ESR-mediated signaling	94	118	3	1	1	2	2	0	3	0	0	17	118	4757	0.65983	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9006925	Intracellular signaling by second messengers	141	175	3	3	2	2	2	2	3	1	1	16	174	4701	0.8781	0.46222	0.46222	0.57	100002256	pik3ap1	ENSDARG00000078285		357.272	357.272	357.272		357.272		224.055	224.055	224.055		224.05499999999998		569.696	569.696	569.696		569.696						357.272	224.055	569.696	1	0	1	100002256	ENSDARG00000078285	357.272	357.272		224.055	224.055		569.696	569.696		357.272	224.055	569.696	0															0						Linear,1(1)	2.516936779022217	2.516936779022217	2.516936779022217	2.516936779022217	0.0	2.516936779022217	357.272	357.272	224.055	224.055	569.696	569.696	UP	1.0	0.0	0.0	
R-DRE-9006931	Signaling by Nuclear Receptors	127	155	4	2	1	3	3	1	4	0	0	17	155	4720	0.57795	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9006934	Signaling by Receptor Tyrosine Kinases	217	254	5	5	2	2	2	2	5	0	0	17	254	4621	0.40336	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9007101	Rab regulation of trafficking	63	67	1	0	0	0	0	0	1	0	0	17	67	4808	0.79071	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9009391	Extra-nuclear estrogen signaling	37	44	1	1	1	0	0	0	1	0	0	17	44	4831	0.8574	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-211945	Phase I - Functionalization of compounds	47	61	2	2	1	2	2	2	2	1	1	16	60	4815	0.98156	0.19238	0.19238	1.64	394148	cyp7a1	ENSDARG00000069018		364.114	364.114	364.114		364.114		226.901	226.901	226.901		226.901		584.304	584.304	584.304		584.304						364.114	226.901	584.304	1	0	1	394148	ENSDARG00000069018	364.114	364.114		226.901	226.901		584.304	584.304		364.114	226.901	584.304	0															0						Linear,1(1)	2.3825085163116455	2.3825085163116455	2.3825085163116455	2.3825085163116455	0.0	2.3825085163116455	364.114	364.114	226.901	226.901	584.304	584.304	UP	1.0	0.0	0.0	
R-DRE-373076	Class A/1 (Rhodopsin-like receptors)	51	219	1	1	0	1	1	1	1	0	0	17	219	4656	0.45845	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-416476	G alpha (q) signalling events	58	125	2	2	1	1	1	1	2	0	0	17	125	4750	0.64355	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-418594	G alpha (i) signalling events	85	166	2	2	1	1	1	1	2	0	0	17	166	4709	0.55552	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-500792	GPCR ligand binding	79	264	3	3	1	1	1	1	3	0	0	17	264	4611	0.3888	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-983168	Antigen processing: Ubiquitination & Proteasome degradation	159	193	3	3	1	2	2	2	3	1	1	16	192	4683	0.85691	0.49612	0.49612	0.52	555190	fbxo31	ENSDARG00000062195		385.381	385.381	385.381		385.381		235.759	235.759	235.759		235.759		629.959	629.959	629.959		629.959						385.381	235.759	629.959	1	0	1	555190	ENSDARG00000062195	385.381	385.381		235.759	235.759		629.959	629.959		385.381	235.759	629.959	0															0						Linear,1(1)	2.2916767597198486	2.2916767597198486	2.2916767597198486	2.2916767597198486	0.0	2.2916767597198486	385.381	385.381	235.759	235.759	629.959	629.959	UP	1.0	0.0	0.0	
R-DRE-983169	Class I MHC mediated antigen processing & presentation	179	231	4	3	1	3	3	2	4	1	1	16	230	4645	0.80979	0.56119	0.56119	0.43	555190	fbxo31	ENSDARG00000062195		385.381	385.381	385.381		385.381		235.759	235.759	235.759		235.759		629.959	629.959	629.959		629.959						385.381	235.759	629.959	1	0	1	555190	ENSDARG00000062195	385.381	385.381		235.759	235.759		629.959	629.959		385.381	235.759	629.959	0															0						Linear,1(1)	2.2916767597198486	2.2916767597198486	2.2916767597198486	2.2916767597198486	0.0	2.2916767597198486	385.381	385.381	235.759	235.759	629.959	629.959	UP	1.0	0.0	0.0	
R-DRE-1236974	ER-Phagosome pathway	10	21	1	0	0	1	1	0	1	0	0	17	21	4854	0.92937	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1236975	Antigen processing-Cross presentation	42	65	1	0	0	1	1	0	1	0	0	17	65	4810	0.79631	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1236977	Endosomal/Vacuolar pathway	4	12	1	0	0	1	1	0	1	0	0	17	12	4863	0.95904	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-382551	Transport of small molecules	303	372	16	8	2	12	12	10	16	1	1	16	371	4504	0.62523	0.73993	1.0	0.27	114421	angptl3	ENSDARG00000044365		400.684	400.684	400.684		400.684		241.829	241.829	241.829		241.82899999999998		663.889	663.889	663.889		663.889						400.684	241.829	663.889	1	0	1	114421	ENSDARG00000044365	400.684	400.684		241.829	241.829		663.889	663.889		400.684	241.829	663.889	0															0						Linear,1(1)	1.5623180866241455	1.5623180866241455	1.5623180866241455	1.5623180866241455	0.0	1.5623180866241455	400.684	400.684	241.829	241.829	663.889	663.889	UP	1.0	0.0	0.0	
R-DRE-917937	Iron uptake and transport	34	45	1	0	0	1	1	0	1	0	0	17	45	4830	0.8544	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-917977	Transferrin endocytosis and recycling	18	27	1	0	0	1	1	0	1	0	0	17	27	4848	0.91006	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-983170	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	12	23	1	0	0	1	1	0	1	0	0	17	23	4852	0.92289	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5673001	RAF/MAP kinase cascade	130	157	2	1	0	2	2	2	2	0	0	17	157	4718	0.57381	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5683057	MAPK family signaling cascades	151	180	2	1	0	2	2	2	2	0	0	17	180	4695	0.52815	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5684996	MAPK1/MAPK3 signaling	133	161	2	1	0	2	2	2	2	0	0	17	161	4714	0.56561	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	45	67	1	1	1	1	1	1	1	1	1	16	66	4809	0.97799	0.20929	0.20929	1.49	100002256	pik3ap1	ENSDARG00000078285		357.272	357.272	357.272		357.272		224.055	224.055	224.055		224.05499999999998		569.696	569.696	569.696		569.696						357.272	224.055	569.696	1	0	1	100002256	ENSDARG00000078285	357.272	357.272		224.055	224.055		569.696	569.696		357.272	224.055	569.696	0															0						Linear,1(1)	2.516936779022217	2.516936779022217	2.516936779022217	2.516936779022217	0.0	2.516936779022217	357.272	357.272	224.055	224.055	569.696	569.696	UP	1.0	0.0	0.0	
R-DRE-141424	Amplification of signal from the kinetochores	49	61	1	1	0	0	0	0	1	0	0	17	61	4814	0.80762	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	49	61	1	1	0	0	0	0	1	0	0	17	61	4814	0.80762	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-194315	Signaling by Rho GTPases	346	394	8	6	3	3	3	2	8	1	1	16	393	4482	0.597	0.76067	1.0	0.25	323197	racgap1	ENSDARG00000015460		561.995	561.995	561.995		561.995		291.93	291.93	291.93		291.93		1081.9	1081.9	1081.9		1081.9						561.995	291.93	1081.9	1	0	1	323197	ENSDARG00000015460	561.995	561.995		291.93	291.93		1081.9	1081.9		561.995	291.93	1081.9	0															0						Linear,1(1)	3.4197008609771724	3.419700860977173	3.419700860977173	3.419700860977173	0.0	3.419700860977173	561.995	561.995	291.93	291.93	1081.9	1081.9	UP	1.0	0.0	0.0	
R-DRE-195258	RHO GTPase Effectors	149	179	4	3	1	1	1	0	4	0	0	17	179	4696	0.53006	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2467813	Separation of Sister Chromatids	108	129	3	3	1	0	0	0	3	0	0	17	129	4746	0.63441	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2500257	Resolution of Sister Chromatid Cohesion	65	78	3	3	1	0	0	0	3	0	0	17	78	4797	0.76057	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2555396	Mitotic Metaphase and Anaphase	134	156	4	4	2	1	1	0	4	0	0	17	156	4719	0.57588	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5663220	RHO GTPases Activate Formins	67	79	2	2	0	0	0	0	2	0	0	17	79	4796	0.75788	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-68877	Mitotic Prometaphase	95	119	5	5	2	2	2	2	5	1	1	16	118	4757	0.93709	0.34252	0.34252	0.84	561882	alms1	ENSDARG00000074779		406.866	406.866	406.866		406.866		244.153	244.153	244.153		244.153		678.017	678.017	678.017		678.017						406.866	244.153	678.017	1	0	1	561882	ENSDARG00000074779	406.866	406.866		244.153	244.153		678.017	678.017		406.866	244.153	678.017	0															0						Linear,1(1)	2.087548017501831	2.087548017501831	2.087548017501831	2.087548017501831	0.0	2.087548017501831	406.866	406.866	244.153	244.153	678.017	678.017	UP	1.0	0.0	0.0	
R-DRE-68882	Mitotic Anaphase	133	155	4	4	2	1	1	0	4	0	0	17	155	4720	0.57795	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-68886	M Phase	210	252	9	8	4	5	5	3	9	1	1	16	251	4624	0.78278	0.59367	0.59367	0.4	561882	alms1	ENSDARG00000074779		406.866	406.866	406.866		406.866		244.153	244.153	244.153		244.153		678.017	678.017	678.017		678.017						406.866	244.153	678.017	1	0	1	561882	ENSDARG00000074779	406.866	406.866		244.153	244.153		678.017	678.017		406.866	244.153	678.017	0															0						Linear,1(1)	2.087548017501831	2.087548017501831	2.087548017501831	2.087548017501831	0.0	2.087548017501831	406.866	406.866	244.153	244.153	678.017	678.017	UP	1.0	0.0	0.0	
R-DRE-69618	Mitotic Spindle Checkpoint	61	75	1	1	0	0	0	0	1	0	0	17	75	4800	0.76868	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-69620	Cell Cycle Checkpoints	148	187	4	2	1	2	2	1	4	0	0	17	187	4688	0.51495	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9648025	EML4 and NUDC in mitotic spindle formation	56	69	3	3	1	0	0	0	3	0	0	17	69	4806	0.78515	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9716542	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	353	403	8	6	3	3	3	2	8	1	1	16	402	4473	0.58558	0.76869	1.0	0.25	323197	racgap1	ENSDARG00000015460		561.995	561.995	561.995		561.995		291.93	291.93	291.93		291.93		1081.9	1081.9	1081.9		1081.9						561.995	291.93	1081.9	1	0	1	323197	ENSDARG00000015460	561.995	561.995		291.93	291.93		1081.9	1081.9		561.995	291.93	1081.9	0															0						Linear,1(1)	3.4197008609771724	3.419700860977173	3.419700860977173	3.419700860977173	0.0	3.419700860977173	561.995	561.995	291.93	291.93	1081.9	1081.9	UP	1.0	0.0	0.0	
R-DRE-1632852	Macroautophagy	75	85	2	2	1	0	0	0	2	0	0	17	85	4790	0.74195	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9612973	Autophagy	75	85	2	2	1	0	0	0	2	0	0	17	85	4790	0.74195	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-156827	L13a-mediated translational silencing of Ceruloplasmin expression	76	76	2	1	1	2	2	1	2	1	1	16	75	4800	0.97214	0.23403	0.23403	1.32	394027	rpsa	ENSDARG00000019181		441.002	441.002	441.002		441.002		256.615	256.615	256.615		256.615		757.876	757.876	757.876		757.876						441.002	256.615	757.876	1	0	1	394027	ENSDARG00000019181	441.002	441.002		256.615	256.615		757.876	757.876		441.002	256.615	757.876	0															0						Linear,1(1)	1.660507082939148	1.660507082939148	1.660507082939148	1.660507082939148	0.0	1.660507082939148	441.002	441.002	256.615	256.615	757.876	757.876	UP	1.0	0.0	0.0	
R-DRE-1799339	SRP-dependent cotranslational protein targeting to membrane	64	64	2	1	1	2	2	1	2	1	1	16	63	4812	0.97981	0.20088	0.20088	1.56	394027	rpsa	ENSDARG00000019181		441.002	441.002	441.002		441.002		256.615	256.615	256.615		256.615		757.876	757.876	757.876		757.876						441.002	256.615	757.876	1	0	1	394027	ENSDARG00000019181	441.002	441.002		256.615	256.615		757.876	757.876		441.002	256.615	757.876	0															0						Linear,1(1)	1.660507082939148	1.660507082939148	1.660507082939148	1.660507082939148	0.0	1.660507082939148	441.002	441.002	256.615	256.615	757.876	757.876	UP	1.0	0.0	0.0	
R-DRE-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	111	118	3	1	1	2	2	1	3	1	1	16	117	4758	0.93802	0.34017	0.34017	0.85	394027	rpsa	ENSDARG00000019181		441.002	441.002	441.002		441.002		256.615	256.615	256.615		256.615		757.876	757.876	757.876		757.876						441.002	256.615	757.876	1	0	1	394027	ENSDARG00000019181	441.002	441.002		256.615	256.615		757.876	757.876		441.002	256.615	757.876	0															0						Linear,1(1)	1.660507082939148	1.660507082939148	1.660507082939148	1.660507082939148	0.0	1.660507082939148	441.002	441.002	256.615	256.615	757.876	757.876	UP	1.0	0.0	0.0	
R-DRE-72312	rRNA processing	111	118	3	1	1	2	2	1	3	1	1	16	117	4758	0.93802	0.34017	0.34017	0.85	394027	rpsa	ENSDARG00000019181		441.002	441.002	441.002		441.002		256.615	256.615	256.615		256.615		757.876	757.876	757.876		757.876						441.002	256.615	757.876	1	0	1	394027	ENSDARG00000019181	441.002	441.002		256.615	256.615		757.876	757.876		441.002	256.615	757.876	0															0						Linear,1(1)	1.660507082939148	1.660507082939148	1.660507082939148	1.660507082939148	0.0	1.660507082939148	441.002	441.002	256.615	256.615	757.876	757.876	UP	1.0	0.0	0.0	
R-DRE-72613	Eukaryotic Translation Initiation	79	79	2	1	1	2	2	1	2	1	1	16	78	4797	0.97006	0.24212	0.24212	1.27	394027	rpsa	ENSDARG00000019181		441.002	441.002	441.002		441.002		256.615	256.615	256.615		256.615		757.876	757.876	757.876		757.876						441.002	256.615	757.876	1	0	1	394027	ENSDARG00000019181	441.002	441.002		256.615	256.615		757.876	757.876		441.002	256.615	757.876	0															0						Linear,1(1)	1.660507082939148	1.660507082939148	1.660507082939148	1.660507082939148	0.0	1.660507082939148	441.002	441.002	256.615	256.615	757.876	757.876	UP	1.0	0.0	0.0	
R-DRE-72649	Translation initiation complex formation	42	42	2	1	1	2	2	1	2	1	1	16	41	4834	0.99098	0.13655	0.13655	2.38	394027	rpsa	ENSDARG00000019181		441.002	441.002	441.002		441.002		256.615	256.615	256.615		256.615		757.876	757.876	757.876		757.876						441.002	256.615	757.876	1	0	1	394027	ENSDARG00000019181	441.002	441.002		256.615	256.615		757.876	757.876		441.002	256.615	757.876	0															0						Linear,1(1)	1.660507082939148	1.660507082939148	1.660507082939148	1.660507082939148	0.0	1.660507082939148	441.002	441.002	256.615	256.615	757.876	757.876	UP	1.0	0.0	0.0	
R-DRE-72662	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	42	42	2	1	1	2	2	1	2	1	1	16	41	4834	0.99098	0.13655	0.13655	2.38	394027	rpsa	ENSDARG00000019181		441.002	441.002	441.002		441.002		256.615	256.615	256.615		256.615		757.876	757.876	757.876		757.876						441.002	256.615	757.876	1	0	1	394027	ENSDARG00000019181	441.002	441.002		256.615	256.615		757.876	757.876		441.002	256.615	757.876	0															0						Linear,1(1)	1.660507082939148	1.660507082939148	1.660507082939148	1.660507082939148	0.0	1.660507082939148	441.002	441.002	256.615	256.615	757.876	757.876	UP	1.0	0.0	0.0	
R-DRE-72689	Formation of a pool of free 40S subunits	71	71	2	1	1	2	2	1	2	1	1	16	70	4805	0.97546	0.22038	0.22038	1.41	394027	rpsa	ENSDARG00000019181		441.002	441.002	441.002		441.002		256.615	256.615	256.615		256.615		757.876	757.876	757.876		757.876						441.002	256.615	757.876	1	0	1	394027	ENSDARG00000019181	441.002	441.002		256.615	256.615		757.876	757.876		441.002	256.615	757.876	0															0						Linear,1(1)	1.660507082939148	1.660507082939148	1.660507082939148	1.660507082939148	0.0	1.660507082939148	441.002	441.002	256.615	256.615	757.876	757.876	UP	1.0	0.0	0.0	
R-DRE-72695	Formation of the ternary complex, and subsequently, the 43S complex	39	39	2	1	1	2	2	1	2	1	1	16	38	4837	0.99219	0.12741	0.12741	2.56	394027	rpsa	ENSDARG00000019181		441.002	441.002	441.002		441.002		256.615	256.615	256.615		256.615		757.876	757.876	757.876		757.876						441.002	256.615	757.876	1	0	1	394027	ENSDARG00000019181	441.002	441.002		256.615	256.615		757.876	757.876		441.002	256.615	757.876	0															0						Linear,1(1)	1.660507082939148	1.660507082939148	1.660507082939148	1.660507082939148	0.0	1.660507082939148	441.002	441.002	256.615	256.615	757.876	757.876	UP	1.0	0.0	0.0	
R-DRE-72702	Ribosomal scanning and start codon recognition	41	41	2	1	1	2	2	1	2	1	1	16	40	4835	0.99139	0.13352	0.13352	2.44	394027	rpsa	ENSDARG00000019181		441.002	441.002	441.002		441.002		256.615	256.615	256.615		256.615		757.876	757.876	757.876		757.876						441.002	256.615	757.876	1	0	1	394027	ENSDARG00000019181	441.002	441.002		256.615	256.615		757.876	757.876		441.002	256.615	757.876	0															0						Linear,1(1)	1.660507082939148	1.660507082939148	1.660507082939148	1.660507082939148	0.0	1.660507082939148	441.002	441.002	256.615	256.615	757.876	757.876	UP	1.0	0.0	0.0	
R-DRE-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	75	75	2	1	1	2	2	1	2	1	1	16	74	4801	0.97282	0.23132	0.23132	1.33	394027	rpsa	ENSDARG00000019181		441.002	441.002	441.002		441.002		256.615	256.615	256.615		256.615		757.876	757.876	757.876		757.876						441.002	256.615	757.876	1	0	1	394027	ENSDARG00000019181	441.002	441.002		256.615	256.615		757.876	757.876		441.002	256.615	757.876	0															0						Linear,1(1)	1.660507082939148	1.660507082939148	1.660507082939148	1.660507082939148	0.0	1.660507082939148	441.002	441.002	256.615	256.615	757.876	757.876	UP	1.0	0.0	0.0	
R-DRE-72737	Cap-dependent Translation Initiation	79	79	2	1	1	2	2	1	2	1	1	16	78	4797	0.97006	0.24212	0.24212	1.27	394027	rpsa	ENSDARG00000019181		441.002	441.002	441.002		441.002		256.615	256.615	256.615		256.615		757.876	757.876	757.876		757.876						441.002	256.615	757.876	1	0	1	394027	ENSDARG00000019181	441.002	441.002		256.615	256.615		757.876	757.876		441.002	256.615	757.876	0															0						Linear,1(1)	1.660507082939148	1.660507082939148	1.660507082939148	1.660507082939148	0.0	1.660507082939148	441.002	441.002	256.615	256.615	757.876	757.876	UP	1.0	0.0	0.0	
R-DRE-72766	Translation	133	145	4	2	2	4	4	3	4	2	2	15	143	4732	0.98722	0.088774	0.088774	1.38	402961;394027	ppa2;rpsa	ENSDARG00000009685;ENSDARG00000019181		484.058	484.058	441.002	60.89037914153607	467.8959329605482	56.43769529334529	269.701	269.701	256.615	18.506398677213035	264.7888667484609	17.153095517668472	870.207	870.207	757.876	158.86002367493134	828.0409568792116	147.24318910249062					527.114;441.002	282.787;256.615	982.538;757.876	2	0	2	402961;394027	ENSDARG00000009685;ENSDARG00000019181	484.058	484.058	60.89037914153607	269.701	269.701	18.506398677213035	870.207	870.207	158.86002367493134	527.114;441.002	282.787;256.615	982.538;757.876	0															0						Linear,2(1)	2.242782977880038	4.68974769115448	1.660507082939148	3.029240608215332	0.9678407573601585	2.34487384557724	399.66823999999997	568.44776	244.05244000000005	295.34956	650.03824	1090.37576	UP	1.0	0.0	0.0	
R-DRE-8868773	rRNA processing in the nucleus and cytosol	111	118	3	1	1	2	2	1	3	1	1	16	117	4758	0.93802	0.34017	0.34017	0.85	394027	rpsa	ENSDARG00000019181		441.002	441.002	441.002		441.002		256.615	256.615	256.615		256.615		757.876	757.876	757.876		757.876						441.002	256.615	757.876	1	0	1	394027	ENSDARG00000019181	441.002	441.002		256.615	256.615		757.876	757.876		441.002	256.615	757.876	0															0						Linear,1(1)	1.660507082939148	1.660507082939148	1.660507082939148	1.660507082939148	0.0	1.660507082939148	441.002	441.002	256.615	256.615	757.876	757.876	UP	1.0	0.0	0.0	
R-DRE-8953854	Metabolism of RNA	332	372	9	6	4	4	4	2	9	1	1	16	371	4504	0.62523	0.73993	1.0	0.27	394027	rpsa	ENSDARG00000019181		441.002	441.002	441.002		441.002		256.615	256.615	256.615		256.615		757.876	757.876	757.876		757.876						441.002	256.615	757.876	1	0	1	394027	ENSDARG00000019181	441.002	441.002		256.615	256.615		757.876	757.876		441.002	256.615	757.876	0															0						Linear,1(1)	1.660507082939148	1.660507082939148	1.660507082939148	1.660507082939148	0.0	1.660507082939148	441.002	441.002	256.615	256.615	757.876	757.876	UP	1.0	0.0	0.0	
R-DRE-927802	Nonsense-Mediated Decay (NMD)	76	77	4	3	1	3	3	2	4	1	1	16	76	4799	0.97145	0.23674	0.23674	1.3	394027	rpsa	ENSDARG00000019181		441.002	441.002	441.002		441.002		256.615	256.615	256.615		256.615		757.876	757.876	757.876		757.876						441.002	256.615	757.876	1	0	1	394027	ENSDARG00000019181	441.002	441.002		256.615	256.615		757.876	757.876		441.002	256.615	757.876	0															0						Linear,1(1)	1.660507082939148	1.660507082939148	1.660507082939148	1.660507082939148	0.0	1.660507082939148	441.002	441.002	256.615	256.615	757.876	757.876	UP	1.0	0.0	0.0	
R-DRE-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	62	63	2	1	1	2	2	1	2	1	1	16	62	4813	0.9804	0.19805	0.19805	1.59	394027	rpsa	ENSDARG00000019181		441.002	441.002	441.002		441.002		256.615	256.615	256.615		256.615		757.876	757.876	757.876		757.876						441.002	256.615	757.876	1	0	1	394027	ENSDARG00000019181	441.002	441.002		256.615	256.615		757.876	757.876		441.002	256.615	757.876	0															0						Linear,1(1)	1.660507082939148	1.660507082939148	1.660507082939148	1.660507082939148	0.0	1.660507082939148	441.002	441.002	256.615	256.615	757.876	757.876	UP	1.0	0.0	0.0	
