GO/Pathway/Gene Set/Gene ID,GO/Pathway/Gene Set/Gene Name,All Genes (Expression Data),All Genes (Platform),Input Genes,Genes with BMD <= Highest Dose,Genes with BMD p-Value >= ,Genes with BMD/BMDL <= ,Genes with BMDU/BMD <= ,Genes with BMDU/BMDL <= ,Genes with BMD <= N-Fold Lowest Positive Dose ,Genes That Passed All Filters,Fisher's A Parameter,Fisher's B Parameter,Fisher's C Parameter,Fisher's D Parameter,Fisher's Exact Left P-Value,Fisher's Exact Right P-Value,Fisher's Exact Two Tail,Percentage,Entrez Gene IDs,Gene Symbols,Probe IDs,Genes with Conflicting Probesets,BMD Mean,BMD Median,BMD Minimum,BMD Standard Deviation,BMD wMean,BMD wSD,BMDL Mean,BMDL Median,BMDL Minimum,BMDL Standard Deviation,BMDL wMean,BMDL wSD,BMDU Mean,BMDU Median,BMDU Minimum,BMDU Standard Deviation,BMDU wMean,BMDU wSD,5th Percentile Index,BMD at 5th Percentile of Total Genes,10th Percentile Index,BMD at 10th Percentile of Total Genes,BMD List,BMDL List,BMDU List,Probes with Adverse Direction Up,Probes with Adverse Direction Down,Genes with Adverse Direction Up,Genes Up List,Genes Up Probes List,Genes Up BMD Mean,Genes Up BMD Median,Genes Up SD,Genes Up BMDL Mean,Genes Up BMDL Median,Genes Up BMDL SD,Genes Up BMDU Mean,Genes Up BMDU Median,Genes Up BMDU SD,BMD list (up),BMDL List (up),BMDU List (up),Genes with Adverse Direction Down,Genes Down List,Genes Down Probes List,Genes Down BMD Mean,Genes Down BMD Median,Genes Down SD,Genes Down BMDL Mean,Genes Down BMDL Median,Genes Down BMDL SD,Genes Down BMDU Mean,Genes Down BMDU Median,Genes Down BMDU SD,BMD list (down),BMDL List (down),BMDU List (down),Genes with Adverse Conflict Count,Genes Conflict List,Genes Conflict Probes List,BMD list (Conflict),BMDL list (Conflict),BMDU list (Conflict),Model Counts,Mean Fold Change,Total Fold Change,Min Fold Change,Max Fold Change,Standard Deviation Fold Change,Median Fold Change,Lower bound of the 95% confidence interval -  BMD,Upper bound of the 95% confidence interval -  BMD,Lower bound of the 95% confidence interval -  BMDL,Upper bound of the 95% confidence interval -  BMDL,Lower bound of the 95% confidence interval -  BMDU,Upper bound of the 95% confidence interval -  BMDU,Overall Direction,Percent Genes With Overall Direction Up,Percent Genes With Overall Direction Down,Percent Genes With Overall Direction Conflict
R-DRE-211945,Phase I - Functionalization of compounds,60,61,4,4,4,4,3,3,4,3,3,21,58,4810,0.99981,0.0030989,0.0030989,4.92,563369;447920;103909721,cyp2r1;aldh3a2b;fo904880.1,ENSDARG00000056587;ENSDARG00000029381;ENSDARG00000110366,,0.859007333,1.18203,0.183812,0.584917929,1.079673709,0.401102647,0.5593123,0.783712,0.0956559,0.401606929,0.710439384,0.275151512,2.04815,2.36393,1.31532,0.636666129,2.293109858,0.441153852,,,,,1.21118;1.18203;0.183812,0.798569;0.783712;0.0956559,2.4652;2.36393;1.31532,1,2,1,563369,ENSDARG00000056587,1.21118,1.21118,,0.798569,0.798569,,2.4652,2.4652,,1.21118,0.798569,2.4652,2,447920;103909721,ENSDARG00000029381;ENSDARG00000110366,0.682921,0.682921,0.705846717,0.43968395,0.43968395,0.486529134,1.839625,1.839625,0.741479242,1.18203;0.183812,0.783712;0.0956559,2.36393;1.31532,0,,,,,,"Linear,2(0.67);Poly 2,1(0.34)",1.799953491,5.480299234,1.511802554,2.2669034,0.392804731,1.70159328,0.197110386,1.52090428,0.104851277,1.013773323,1.327694452,2.768605548,DOWN,0.333333333,0.666666667,0
R-DRE-373076,Class A/1 (Rhodopsin-like receptors),148,219,5,4,3,5,3,3,5,2,2,22,217,4651,0.91024,0.29219,0.29219,0.91,556770;100002125,gpr183a;tacr2,ENSDARG00000010317;ENSDARG00000074509,,0.961893,0.961893,0.237676,1.024197504,1.390584393,0.825486466,0.61704,0.61704,0.10882,0.718731617,0.917874611,0.579285949,3.489765,3.489765,3.05391,0.616392052,3.747764035,0.496801931,,,,,1.68611;0.237676,1.12526;0.10882,3.92562;3.05391,2,0,2,556770;100002125,ENSDARG00000010317;ENSDARG00000074509,0.961893,0.961893,1.024197504,0.61704,0.61704,0.718731617,3.489765,3.489765,0.616392052,1.68611;0.237676,1.12526;0.10882,3.92562;3.05391,0,,,,,,,,,,,,,,,0,,,,,,"Exp 2,1(0.5);Poly 2,1(0.5)",1.619545908,3.240866661,1.566812158,1.674054503,0.07583179,1.620433331,-0.45757232,2.38135832,-0.3790712,1.6131512,2.6354892,4.3440408,UP,1,0,0
R-DRE-375276,Peptide ligand-binding receptors,87,108,3,3,2,3,2,2,3,1,1,23,107,4761,0.90266,0.41554,0.41554,0.93,100002125,tacr2,ENSDARG00000074509,,0.237676,0.237676,0.237676,,0.237676,,0.10882,0.10882,0.10882,,0.10882,,3.05391,3.05391,3.05391,,3.05391,,,,,,0.237676,0.10882,3.05391,1,0,1,100002125,ENSDARG00000074509,0.237676,0.237676,,0.10882,0.10882,,3.05391,3.05391,,0.237676,0.10882,3.05391,0,,,,,,,,,,,,,,,0,,,,,,"Poly 2,1(1)",1.566812158,1.566812158,1.566812158,1.566812158,0,1.566812158,0.237676,0.237676,0.10882,0.10882,3.05391,3.05391,UP,1,0,0
R-DRE-380108,Chemokine receptors bind chemokines,17,25,1,1,1,1,0,0,1,0,0,24,25,4843,0.88404,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-416476,G alpha (q) signalling events,109,125,3,3,2,3,2,2,3,1,1,23,124,4744,0.87576,0.46351,0.46351,0.8,100002125,tacr2,ENSDARG00000074509,,0.237676,0.237676,0.237676,,0.237676,,0.10882,0.10882,0.10882,,0.10882,,3.05391,3.05391,3.05391,,3.05391,,,,,,0.237676,0.10882,3.05391,1,0,1,100002125,ENSDARG00000074509,0.237676,0.237676,,0.10882,0.10882,,3.05391,3.05391,,0.237676,0.10882,3.05391,0,,,,,,,,,,,,,,,0,,,,,,"Poly 2,1(1)",1.566812158,1.566812158,1.566812158,1.566812158,0,1.566812158,0.237676,0.237676,0.10882,0.10882,3.05391,3.05391,UP,1,0,0
R-DRE-418594,G alpha (i) signalling events,144,166,1,1,1,1,1,1,1,1,1,23,165,4703,0.80502,0.56418,0.56418,0.6,556770,gpr183a,ENSDARG00000010317,,1.68611,1.68611,1.68611,,1.68611,,1.12526,1.12526,1.12526,,1.12526,,3.92562,3.92562,3.92562,,3.92562,,,,,,1.68611,1.12526,3.92562,1,0,1,556770,ENSDARG00000010317,1.68611,1.68611,,1.12526,1.12526,,3.92562,3.92562,,1.68611,1.12526,3.92562,0,,,,,,,,,,,,,,,0,,,,,,"Exp 2,1(1)",1.674054503,1.674054503,1.674054503,1.674054503,0,1.674054503,1.68611,1.68611,1.12526,1.12526,3.92562,3.92562,UP,1,0,0
R-DRE-500792,GPCR ligand binding,192,264,6,5,3,6,3,3,6,2,2,22,262,4606,0.86328,0.37455,0.37455,0.76,556770;100002125,gpr183a;tacr2,ENSDARG00000010317;ENSDARG00000074509,,0.961893,0.961893,0.237676,1.024197504,1.390584393,0.825486466,0.61704,0.61704,0.10882,0.718731617,0.917874611,0.579285949,3.489765,3.489765,3.05391,0.616392052,3.747764035,0.496801931,,,,,1.68611;0.237676,1.12526;0.10882,3.92562;3.05391,2,0,2,556770;100002125,ENSDARG00000010317;ENSDARG00000074509,0.961893,0.961893,1.024197504,0.61704,0.61704,0.718731617,3.489765,3.489765,0.616392052,1.68611;0.237676,1.12526;0.10882,3.92562;3.05391,0,,,,,,,,,,,,,,,0,,,,,,"Exp 2,1(0.5);Poly 2,1(0.5)",1.619545908,3.240866661,1.566812158,1.674054503,0.07583179,1.620433331,-0.45757232,2.38135832,-0.3790712,1.6131512,2.6354892,4.3440408,UP,1,0,0
R-DRE-983168,Antigen processing: Ubiquitination & Proteasome degradation,185,193,2,1,0,2,1,1,2,0,0,24,193,4675,0.3797,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-983169,Class I MHC mediated antigen processing & presentation,219,231,4,3,2,4,3,3,4,2,2,22,229,4639,0.89852,0.31434,0.31434,0.87,101883814;100150018,si:dkey-23a13.2;mhc1lja,ENSDARG00000105470;ENSDARG00000096830,,1.2005318,1.2005318,0.0137536,1.678357826,0.327421687,1.136768426,0.63253017,0.63253017,0.00273034,0.890671461,0.16918782,0.603260627,10.762522,10.762522,0.107744,15.06813155,2.92382525,10.20579517,,,,,2.38731;0.0137536,1.26233;0.00273034,21.4173;0.107744,1,1,1,100150018,ENSDARG00000096830,0.0137536,0.0137536,,0.00273034,0.00273034,,0.107744,0.107744,,0.0137536,0.00273034,0.107744,1,101883814,ENSDARG00000105470,2.38731,2.38731,,1.26233,1.26233,,21.4173,21.4173,,2.38731,1.26233,21.4173,0,,,,,,"Exp 4,1(0.5);Linear,1(0.5)",1.973003401,4.039940476,1.58691442,2.453026056,0.612433411,2.019970238,-1.125553472,3.526617072,-0.601877497,1.866937837,-10.12084288,31.64588688,CONFLICT,0.5,0.5,0
R-DRE-397014,Muscle contraction,90,92,2,1,0,2,1,1,2,0,0,24,92,4776,0.63335,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5576886,Phase 4 - resting membrane potential,11,12,1,1,0,1,1,1,1,0,0,24,12,4856,0.94263,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5576891,Cardiac conduction,60,61,1,1,0,1,1,1,1,0,0,24,61,4807,0.73944,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-1236974,ER-Phagosome pathway,18,21,1,1,1,1,1,1,1,1,1,23,20,4848,0.99542,0.098316,0.098316,4.76,100150018,mhc1lja,ENSDARG00000096830,,0.0137536,0.0137536,0.0137536,,0.0137536,,0.00273034,0.00273034,0.00273034,,0.00273034,,0.107744,0.107744,0.107744,,0.107744,,,,,,0.0137536,0.00273034,0.107744,1,0,1,100150018,ENSDARG00000096830,0.0137536,0.0137536,,0.00273034,0.00273034,,0.107744,0.107744,,0.0137536,0.00273034,0.107744,0,,,,,,,,,,,,,,,0,,,,,,"Exp 4,1(1)",1.58691442,1.58691442,1.58691442,1.58691442,0,1.58691442,0.0137536,0.0137536,0.00273034,0.00273034,0.107744,0.107744,UP,1,0,0
R-DRE-1236975,Antigen processing-Cross presentation,60,65,2,2,2,2,2,2,2,2,2,22,63,4805,0.99629,0.039767,0.039767,3.08,101883814;100150018,si:dkey-23a13.2;mhc1lja,ENSDARG00000105470;ENSDARG00000096830,,1.2005318,1.2005318,0.0137536,1.678357826,0.327421687,1.136768426,0.63253017,0.63253017,0.00273034,0.890671461,0.16918782,0.603260627,10.762522,10.762522,0.107744,15.06813155,2.92382525,10.20579517,,,,,2.38731;0.0137536,1.26233;0.00273034,21.4173;0.107744,1,1,1,100150018,ENSDARG00000096830,0.0137536,0.0137536,,0.00273034,0.00273034,,0.107744,0.107744,,0.0137536,0.00273034,0.107744,1,101883814,ENSDARG00000105470,2.38731,2.38731,,1.26233,1.26233,,21.4173,21.4173,,2.38731,1.26233,21.4173,0,,,,,,"Exp 4,1(0.5);Linear,1(0.5)",1.973003401,4.039940476,1.58691442,2.453026056,0.612433411,2.019970238,-1.125553472,3.526617072,-0.601877497,1.866937837,-10.12084288,31.64588688,CONFLICT,0.5,0.5,0
R-DRE-1236977,Endosomal/Vacuolar pathway,9,12,1,1,1,1,1,1,1,1,1,23,11,4857,0.99852,0.057372,0.057372,8.33,100150018,mhc1lja,ENSDARG00000096830,,0.0137536,0.0137536,0.0137536,,0.0137536,,0.00273034,0.00273034,0.00273034,,0.00273034,,0.107744,0.107744,0.107744,,0.107744,,0,0.0137536,,,0.0137536,0.00273034,0.107744,1,0,1,100150018,ENSDARG00000096830,0.0137536,0.0137536,,0.00273034,0.00273034,,0.107744,0.107744,,0.0137536,0.00273034,0.107744,0,,,,,,,,,,,,,,,0,,,,,,"Exp 4,1(1)",1.58691442,1.58691442,1.58691442,1.58691442,0,1.58691442,0.0137536,0.0137536,0.00273034,0.00273034,0.107744,0.107744,UP,1,0,0
R-DRE-382551,Transport of small molecules,354,372,4,4,3,2,2,2,4,2,2,22,370,4498,0.72613,0.55474,0.70389,0.54,553256;100150018,slc6a19a.1;mhc1lja,ENSDARG00000018621;ENSDARG00000096830,,0.1095608,0.1095608,0.0137536,0.135491842,0.094096471,0.133715176,0.05218117,0.05218117,0.00273034,0.069934034,0.044199266,0.069017009,1.176507,1.176507,0.107744,1.51145913,1.003996977,1.491639797,,,,,0.205368;0.0137536,0.101632;0.00273034,2.24527;0.107744,1,1,1,100150018,ENSDARG00000096830,0.0137536,0.0137536,,0.00273034,0.00273034,,0.107744,0.107744,,0.0137536,0.00273034,0.107744,1,553256,ENSDARG00000018621,0.205368,0.205368,,0.101632,0.101632,,2.24527,2.24527,,0.205368,0.101632,2.24527,0,,,,,,"Exp 4,1(0.5);Poly 2,1(0.5)",1.585693963,3.171388865,1.584474444,1.58691442,0.001725323,1.585694432,-0.078221312,0.297342912,-0.044742457,0.149104797,-0.91826848,3.27128248,CONFLICT,0.5,0.5,0
R-DRE-917937,Iron uptake and transport,42,45,1,1,1,1,1,1,1,1,1,23,44,4824,0.97992,0.19934,0.19934,2.22,100150018,mhc1lja,ENSDARG00000096830,,0.0137536,0.0137536,0.0137536,,0.0137536,,0.00273034,0.00273034,0.00273034,,0.00273034,,0.107744,0.107744,0.107744,,0.107744,,,,,,0.0137536,0.00273034,0.107744,1,0,1,100150018,ENSDARG00000096830,0.0137536,0.0137536,,0.00273034,0.00273034,,0.107744,0.107744,,0.0137536,0.00273034,0.107744,0,,,,,,,,,,,,,,,0,,,,,,"Exp 4,1(1)",1.58691442,1.58691442,1.58691442,1.58691442,0,1.58691442,0.0137536,0.0137536,0.00273034,0.00273034,0.107744,0.107744,UP,1,0,0
R-DRE-917977,Transferrin endocytosis and recycling,24,27,1,1,1,1,1,1,1,1,1,23,26,4842,0.99249,0.12466,0.12466,3.7,100150018,mhc1lja,ENSDARG00000096830,,0.0137536,0.0137536,0.0137536,,0.0137536,,0.00273034,0.00273034,0.00273034,,0.00273034,,0.107744,0.107744,0.107744,,0.107744,,,,,,0.0137536,0.00273034,0.107744,1,0,1,100150018,ENSDARG00000096830,0.0137536,0.0137536,,0.00273034,0.00273034,,0.107744,0.107744,,0.0137536,0.00273034,0.107744,0,,,,,,,,,,,,,,,0,,,,,,"Exp 4,1(1)",1.58691442,1.58691442,1.58691442,1.58691442,0,1.58691442,0.0137536,0.0137536,0.00273034,0.00273034,0.107744,0.107744,UP,1,0,0
R-DRE-983170,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",20,23,1,1,1,1,1,1,1,1,1,23,22,4846,0.99452,0.10718,0.10718,4.35,100150018,mhc1lja,ENSDARG00000096830,,0.0137536,0.0137536,0.0137536,,0.0137536,,0.00273034,0.00273034,0.00273034,,0.00273034,,0.107744,0.107744,0.107744,,0.107744,,,,,,0.0137536,0.00273034,0.107744,1,0,1,100150018,ENSDARG00000096830,0.0137536,0.0137536,,0.00273034,0.00273034,,0.107744,0.107744,,0.0137536,0.00273034,0.107744,0,,,,,,,,,,,,,,,0,,,,,,"Exp 4,1(1)",1.58691442,1.58691442,1.58691442,1.58691442,0,1.58691442,0.0137536,0.0137536,0.00273034,0.00273034,0.107744,0.107744,UP,1,0,0
R-DRE-194315,Signaling by Rho GTPases,378,394,3,3,3,3,3,3,3,3,3,21,391,4477,0.87756,0.30414,0.43677,0.76,569134;447920;100003547,ubxn11;aldh3a2b;arhgap15,ENSDARG00000053828;ENSDARG00000029381;ENSDARG00000062349,,0.841025933,1.18203,0.0124578,0.72129316,0.792235389,0.726658987,0.581910857,0.783712,0.00498157,0.507095764,0.543052447,0.505887045,1.5776239,2.32212,0.0468217,1.325878407,1.508907991,1.356323717,,,,,0.0124578;1.18203;1.32859,0.00498157;0.783712;0.957039,0.0468217;2.36393;2.32212,2,1,2,569134;100003547,ENSDARG00000053828;ENSDARG00000062349,0.6705239,0.6705239,0.930646004,0.481010285,0.481010285,0.673206265,1.18447085,1.18447085,1.608878857,0.0124578;1.32859,0.00498157;0.957039,0.0468217;2.32212,1,447920,ENSDARG00000029381,1.18203,1.18203,,0.783712,0.783712,,2.36393,2.36393,,1.18203,0.783712,2.36393,0,,,,,,"Exp 2,1(0.34);Exp 4,1(0.34);Linear,1(0.34)",1.720473784,5.182584882,1.511802554,1.843351603,0.186993488,1.827430725,0.024805886,1.657245981,0.00807798,1.155743733,0.07725124,3.07799656,UP,0.666666667,0.333333333,0
R-DRE-68877,Mitotic Prometaphase,118,119,1,0,0,1,0,0,1,0,0,24,119,4749,0.55298,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-68886,M Phase,235,252,1,0,0,1,0,0,1,0,0,24,252,4616,0.28017,1,0.63299,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",387,403,3,3,3,3,3,3,3,3,3,21,400,4468,0.86983,0.31661,0.443,0.74,569134;447920;100003547,ubxn11;aldh3a2b;arhgap15,ENSDARG00000053828;ENSDARG00000029381;ENSDARG00000062349,,0.841025933,1.18203,0.0124578,0.72129316,0.792235389,0.726658987,0.581910857,0.783712,0.00498157,0.507095764,0.543052447,0.505887045,1.5776239,2.32212,0.0468217,1.325878407,1.508907991,1.356323717,,,,,0.0124578;1.18203;1.32859,0.00498157;0.783712;0.957039,0.0468217;2.36393;2.32212,2,1,2,569134;100003547,ENSDARG00000053828;ENSDARG00000062349,0.6705239,0.6705239,0.930646004,0.481010285,0.481010285,0.673206265,1.18447085,1.18447085,1.608878857,0.0124578;1.32859,0.00498157;0.957039,0.0468217;2.32212,1,447920,ENSDARG00000029381,1.18203,1.18203,,0.783712,0.783712,,2.36393,2.36393,,1.18203,0.783712,2.36393,0,,,,,,"Exp 2,1(0.34);Exp 4,1(0.34);Linear,1(0.34)",1.720473784,5.182584882,1.511802554,1.843351603,0.186993488,1.827430725,0.024805886,1.657245981,0.00807798,1.155743733,0.07725124,3.07799656,UP,0.666666667,0.333333333,0
R-DRE-1236978,Cross-presentation of soluble exogenous antigens (endosomes),38,40,1,1,1,1,1,1,1,1,1,23,39,4829,0.98394,0.17923,0.17923,2.5,101883814,si:dkey-23a13.2,ENSDARG00000105470,,2.38731,2.38731,2.38731,,2.38731,,1.26233,1.26233,1.26233,,1.26233,,21.4173,21.4173,21.4173,,21.4173,,,,,,2.38731,1.26233,21.4173,0,1,0,,,,,,,,,,,,,,,1,101883814,ENSDARG00000105470,2.38731,2.38731,,1.26233,1.26233,,21.4173,21.4173,,2.38731,1.26233,21.4173,0,,,,,,"Linear,1(1)",2.453026056,2.453026056,2.453026056,2.453026056,0,2.453026056,2.38731,2.38731,1.26233,1.26233,21.4173,21.4173,DOWN,0,1,0
R-DRE-446203,Asparagine N-linked glycosylation,157,160,1,1,0,1,1,1,1,0,0,24,160,4708,0.44933,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-948021,Transport to the Golgi and subsequent modification,103,104,1,1,0,1,1,1,1,0,0,24,104,4764,0.59634,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-975576,N-glycan antennae elongation in the medial/trans-Golgi,17,18,1,1,0,1,1,1,1,0,0,24,18,4850,0.91514,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-975578,Reactions specific to the complex N-glycan synthesis pathway,7,8,1,1,0,1,1,1,1,0,0,24,8,4860,0.96139,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-196854,Metabolism of vitamins and cofactors,89,90,1,1,1,1,1,1,1,1,1,23,89,4779,0.92887,0.36027,0.36027,1.11,559020,ptgs2b,ENSDARG00000010276,,0.00351972,0.00351972,0.00351972,,0.00351972,,0.00127034,0.00127034,0.00127034,,0.00127034,,0.0121417,0.0121417,0.0121417,,0.0121417,,,,,,0.00351972,0.00127034,0.0121417,1,0,1,559020,ENSDARG00000010276,0.00351972,0.00351972,,0.00127034,0.00127034,,0.0121417,0.0121417,,0.00351972,0.00127034,0.0121417,0,,,,,,,,,,,,,,,0,,,,,,"Exp 4,1(1)",2.521341562,2.521341562,2.521341562,2.521341562,0,2.521341562,0.00351972,0.00351972,0.00127034,0.00127034,0.0121417,0.0121417,UP,1,0,0
R-DRE-9012999,RHO GTPase cycle,252,252,3,3,3,3,3,3,3,3,3,21,249,4619,0.96763,0.12342,0.12342,1.19,569134;447920;100003547,ubxn11;aldh3a2b;arhgap15,ENSDARG00000053828;ENSDARG00000029381;ENSDARG00000062349,,0.841025933,1.18203,0.0124578,0.72129316,0.792235389,0.726658987,0.581910857,0.783712,0.00498157,0.507095764,0.543052447,0.505887045,1.5776239,2.32212,0.0468217,1.325878407,1.508907991,1.356323717,,,,,0.0124578;1.18203;1.32859,0.00498157;0.783712;0.957039,0.0468217;2.36393;2.32212,2,1,2,569134;100003547,ENSDARG00000053828;ENSDARG00000062349,0.6705239,0.6705239,0.930646004,0.481010285,0.481010285,0.673206265,1.18447085,1.18447085,1.608878857,0.0124578;1.32859,0.00498157;0.957039,0.0468217;2.32212,1,447920,ENSDARG00000029381,1.18203,1.18203,,0.783712,0.783712,,2.36393,2.36393,,1.18203,0.783712,2.36393,0,,,,,,"Exp 2,1(0.34);Exp 4,1(0.34);Linear,1(0.34)",1.720473784,5.182584882,1.511802554,1.843351603,0.186993488,1.827430725,0.024805886,1.657245981,0.00807798,1.155743733,0.07725124,3.07799656,UP,0.666666667,0.333333333,0
R-DRE-9696264,RND3 GTPase cycle,28,28,1,1,1,1,1,1,1,1,1,23,27,4841,0.99193,0.12898,0.12898,3.57,569134,ubxn11,ENSDARG00000053828,,0.0124578,0.0124578,0.0124578,,0.0124578,,0.00498157,0.00498157,0.00498157,,0.00498157,,0.0468217,0.0468217,0.0468217,,0.0468217,,,,,,0.0124578,0.00498157,0.0468217,1,0,1,569134,ENSDARG00000053828,0.0124578,0.0124578,,0.00498157,0.00498157,,0.0468217,0.0468217,,0.0124578,0.00498157,0.0468217,0,,,,,,,,,,,,,,,0,,,,,,"Exp 4,1(1)",1.843351603,1.843351603,1.843351603,1.843351603,0,1.843351603,0.0124578,0.0124578,0.00498157,0.00498157,0.0468217,0.0468217,UP,1,0,0
R-DRE-9696270,RND2 GTPase cycle,27,27,2,2,2,2,2,2,2,2,2,22,25,4843,0.99972,0.0075134,0.0075134,7.41,569134;447920,ubxn11;aldh3a2b,ENSDARG00000053828;ENSDARG00000029381,,0.5972439,0.5972439,0.0124578,0.827012434,0.614210958,0.826664263,0.394346785,0.394346785,0.00498157,0.550645568,0.405643877,0.550413747,1.20537585,1.20537585,0.0468217,1.638442992,1.238990288,1.63775321,0.5,0.5972439,,,0.0124578;1.18203,0.00498157;0.783712,0.0468217;2.36393,1,1,1,569134,ENSDARG00000053828,0.0124578,0.0124578,,0.00498157,0.00498157,,0.0468217,0.0468217,,0.0124578,0.00498157,0.0468217,1,447920,ENSDARG00000029381,1.18203,1.18203,,0.783712,0.783712,,2.36393,2.36393,,1.18203,0.783712,2.36393,0,,,,,,"Exp 4,1(0.5);Linear,1(0.5)",1.669366245,3.355154157,1.511802554,1.843351603,0.23444058,1.677577078,-0.548936856,1.743424656,-0.368809036,1.157502606,-1.065390284,3.476141984,CONFLICT,0.5,0.5,0
R-DRE-1630316,Glycosaminoglycan metabolism,75,78,1,1,1,1,1,1,1,1,1,23,77,4791,0.94475,0.32068,0.32068,1.28,116993,vcana,ENSDARG00000103515,,1.40772,1.40772,1.40772,,1.40772,,0.893658,0.893658,0.893658,,0.893658,,3.26463,3.26463,3.26463,,3.26463,,,,,,1.40772,0.893658,3.26463,1,0,1,116993,ENSDARG00000103515,1.40772,1.40772,,0.893658,0.893658,,3.26463,3.26463,,1.40772,0.893658,3.26463,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.6966995,1.6966995,1.6966995,1.6966995,0,1.6966995,1.40772,1.40772,0.893658,0.893658,3.26463,3.26463,UP,1,0,0
R-DRE-1793185,Chondroitin sulfate/dermatan sulfate metabolism,25,26,1,1,1,1,1,1,1,1,1,23,25,4843,0.99302,0.12032,0.12032,3.85,116993,vcana,ENSDARG00000103515,,1.40772,1.40772,1.40772,,1.40772,,0.893658,0.893658,0.893658,,0.893658,,3.26463,3.26463,3.26463,,3.26463,,,,,,1.40772,0.893658,3.26463,1,0,1,116993,ENSDARG00000103515,1.40772,1.40772,,0.893658,0.893658,,3.26463,3.26463,,1.40772,0.893658,3.26463,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.6966995,1.6966995,1.6966995,1.6966995,0,1.6966995,1.40772,1.40772,0.893658,0.893658,3.26463,3.26463,UP,1,0,0
R-DRE-2022870,Chondroitin sulfate biosynthesis,15,16,1,1,1,1,1,1,1,1,1,23,15,4853,0.99735,0.075784,0.075784,6.25,116993,vcana,ENSDARG00000103515,,1.40772,1.40772,1.40772,,1.40772,,0.893658,0.893658,0.893658,,0.893658,,3.26463,3.26463,3.26463,,3.26463,,0,1.40772,,,1.40772,0.893658,3.26463,1,0,1,116993,ENSDARG00000103515,1.40772,1.40772,,0.893658,0.893658,,3.26463,3.26463,,1.40772,0.893658,3.26463,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.6966995,1.6966995,1.6966995,1.6966995,0,1.6966995,1.40772,1.40772,0.893658,0.893658,3.26463,3.26463,UP,1,0,0
R-DRE-71387,Metabolism of carbohydrates,143,148,1,1,1,1,1,1,1,1,1,23,147,4721,0.83687,0.52244,0.52244,0.68,116993,vcana,ENSDARG00000103515,,1.40772,1.40772,1.40772,,1.40772,,0.893658,0.893658,0.893658,,0.893658,,3.26463,3.26463,3.26463,,3.26463,,,,,,1.40772,0.893658,3.26463,1,0,1,116993,ENSDARG00000103515,1.40772,1.40772,,0.893658,0.893658,,3.26463,3.26463,,1.40772,0.893658,3.26463,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.6966995,1.6966995,1.6966995,1.6966995,0,1.6966995,1.40772,1.40772,0.893658,0.893658,3.26463,3.26463,UP,1,0,0
