GO/Pathway/Gene Set/Gene ID,GO/Pathway/Gene Set/Gene Name,All Genes (Expression Data),All Genes (Platform),Input Genes,Genes with BMD <= Highest Dose,Genes with BMD p-Value >= ,Genes with BMD/BMDL <= ,Genes with BMDU/BMD <= ,Genes with BMDU/BMDL <= ,Genes with BMD <= N-Fold Lowest Positive Dose ,Genes That Passed All Filters,Fisher's A Parameter,Fisher's B Parameter,Fisher's C Parameter,Fisher's D Parameter,Fisher's Exact Left P-Value,Fisher's Exact Right P-Value,Fisher's Exact Two Tail,Percentage,Entrez Gene IDs,Gene Symbols,Probe IDs,Genes with Conflicting Probesets,BMD Mean,BMD Median,BMD Minimum,BMD Standard Deviation,BMD wMean,BMD wSD,BMDL Mean,BMDL Median,BMDL Minimum,BMDL Standard Deviation,BMDL wMean,BMDL wSD,BMDU Mean,BMDU Median,BMDU Minimum,BMDU Standard Deviation,BMDU wMean,BMDU wSD,5th Percentile Index,BMD at 5th Percentile of Total Genes,10th Percentile Index,BMD at 10th Percentile of Total Genes,BMD List,BMDL List,BMDU List,Probes with Adverse Direction Up,Probes with Adverse Direction Down,Genes with Adverse Direction Up,Genes Up List,Genes Up Probes List,Genes Up BMD Mean,Genes Up BMD Median,Genes Up SD,Genes Up BMDL Mean,Genes Up BMDL Median,Genes Up BMDL SD,Genes Up BMDU Mean,Genes Up BMDU Median,Genes Up BMDU SD,BMD list (up),BMDL List (up),BMDU List (up),Genes with Adverse Direction Down,Genes Down List,Genes Down Probes List,Genes Down BMD Mean,Genes Down BMD Median,Genes Down SD,Genes Down BMDL Mean,Genes Down BMDL Median,Genes Down BMDL SD,Genes Down BMDU Mean,Genes Down BMDU Median,Genes Down BMDU SD,BMD list (down),BMDL List (down),BMDU List (down),Genes with Adverse Conflict Count,Genes Conflict List,Genes Conflict Probes List,BMD list (Conflict),BMDL list (Conflict),BMDU list (Conflict),Model Counts,Mean Fold Change,Total Fold Change,Min Fold Change,Max Fold Change,Standard Deviation Fold Change,Median Fold Change,Lower bound of the 95% confidence interval -  BMD,Upper bound of the 95% confidence interval -  BMD,Lower bound of the 95% confidence interval -  BMDL,Upper bound of the 95% confidence interval -  BMDL,Lower bound of the 95% confidence interval -  BMDU,Upper bound of the 95% confidence interval -  BMDU,Overall Direction,Percent Genes With Overall Direction Up,Percent Genes With Overall Direction Down,Percent Genes With Overall Direction Conflict
R-DRE-212436,Generic Transcription Pathway,458,488,7,7,4,6,6,5,7,2,2,31,486,4373,0.34651,0.8557,0.76783,0.41,678619;572074,prkag3b;prkaa2,ENSDARG00000000369;ENSDARG00000060641,,0.43215535,0.43215535,0.0114507,0.594966222,0.562089722,0.565878894,0.29655337,0.29655337,0.00434174,0.41324965,0.386802752,0.393046271,0.77824615,0.77824615,0.0533523,1.025154714,1.00212917,0.975035884,,,,,0.85286;0.0114507,0.588765;0.00434174,1.50314;0.0533523,1,1,1,678619,ENSDARG00000000369,0.85286,0.85286,,0.588765,0.588765,,1.50314,1.50314,,0.85286,0.588765,1.50314,1,572074,ENSDARG00000060641,0.0114507,0.0114507,,0.00434174,0.00434174,,0.0533523,0.0533523,,0.0114507,0.00434174,0.0533523,0,,,,,,"Exp 4,1(0.5);Linear,1(0.5)",1.618675131,3.238704324,1.572530746,1.666173577,0.066215481,1.619352162,-0.392425764,1.256736464,-0.276181425,0.869288165,-0.642545796,2.199038096,CONFLICT,0.5,0.5,0
R-DRE-3700989,Transcriptional Regulation by TP53,205,210,4,4,3,4,4,3,4,2,2,31,208,4651,0.83319,0.41746,0.65138,0.95,678619;572074,prkag3b;prkaa2,ENSDARG00000000369;ENSDARG00000060641,,0.43215535,0.43215535,0.0114507,0.594966222,0.562089722,0.565878894,0.29655337,0.29655337,0.00434174,0.41324965,0.386802752,0.393046271,0.77824615,0.77824615,0.0533523,1.025154714,1.00212917,0.975035884,,,,,0.85286;0.0114507,0.588765;0.00434174,1.50314;0.0533523,1,1,1,678619,ENSDARG00000000369,0.85286,0.85286,,0.588765,0.588765,,1.50314,1.50314,,0.85286,0.588765,1.50314,1,572074,ENSDARG00000060641,0.0114507,0.0114507,,0.00434174,0.00434174,,0.0533523,0.0533523,,0.0114507,0.00434174,0.0533523,0,,,,,,"Exp 4,1(0.5);Linear,1(0.5)",1.618675131,3.238704324,1.572530746,1.666173577,0.066215481,1.619352162,-0.392425764,1.256736464,-0.276181425,0.869288165,-0.642545796,2.199038096,CONFLICT,0.5,0.5,0
R-DRE-372790,Signaling by GPCR,306,374,11,11,10,10,10,8,11,7,7,26,367,4492,0.99726,0.010824,0.010824,1.87,795311;793465;503868;352938;30713;100148183;100002786,npy2rl;ece2b;vipr1b;chrm2a;npy8br;edn3b;si:dkey-27p18.2,ENSDARG00000089943;ENSDARG00000102142;ENSDARG00000059058;ENSDARG00000098612;ENSDARG00000005780;ENSDARG00000086669;ENSDARG00000058120,,0.306332196,0.00911062,0.00116188,0.528673426,0.202076386,0.478131779,0.151946784,0.0037969,4.02E-04,0.255904243,0.09231147,0.218219759,1.030047704,0.0384474,0.00902553,1.966765719,0.765603501,1.857678365,,,,,0.792123;0.00855698;0.00909859;1.30607;0.00116188;0.00911062;0.0182043,0.484074;0.00260048;0.00267134;0.565829;4.01987E-4;0.0037969;0.00425378,1.69744;0.0369266;0.0384474;5.2663;0.00902553;0.0326344;0.12956,1,6,1,100148183,ENSDARG00000086669,0.00911062,0.00911062,,0.0037969,0.0037969,,0.0326344,0.0326344,,0.00911062,0.0037969,0.0326344,6,795311;793465;503868;352938;30713;100002786,ENSDARG00000089943;ENSDARG00000102142;ENSDARG00000059058;ENSDARG00000098612;ENSDARG00000005780;ENSDARG00000058120,0.355869125,0.013651445,0.561054265,0.176638431,0.00346256,0.271040749,1.196283255,0.0840037,2.099922166,0.792123;0.00855698;0.00909859;1.30607;0.00116188;0.0182043,0.484074;0.00260048;0.00267134;0.565829;4.01987E-4;0.00425378,1.69744;0.0369266;0.0384474;5.2663;0.00902553;0.12956,0,,,,,,"Exp 2,2(0.29);Exp 4,5(0.72)",2.108691483,14.93377686,1.699859381,2.609236479,0.347732972,2.277607679,-0.085314559,0.697978951,-0.037629732,0.3415233,-0.42695273,2.487048139,DOWN,0.142857143,0.857142857,0
R-DRE-388396,GPCR downstream signalling,293,360,10,10,9,9,9,7,10,6,6,27,354,4505,0.99115,0.030929,0.030929,1.67,795311;503868;352938;30713;100148183;100002786,npy2rl;vipr1b;chrm2a;npy8br;edn3b;si:dkey-27p18.2,ENSDARG00000089943;ENSDARG00000059058;ENSDARG00000098612;ENSDARG00000005780;ENSDARG00000086669;ENSDARG00000058120,,0.355961398,0.01365746,0.00116188,0.560985762,0.216417304,0.498988974,0.176837835,0.00402534,4.02E-04,0.270887499,0.098959578,0.227687153,1.195567888,0.0840037,0.00902553,2.100396784,0.819602714,1.939560533,,,,,0.792123;0.00909859;1.30607;0.00116188;0.00911062;0.0182043,0.484074;0.00267134;0.565829;4.01987E-4;0.0037969;0.00425378,1.69744;0.0384474;5.2663;0.00902553;0.0326344;0.12956,1,5,1,100148183,ENSDARG00000086669,0.00911062,0.00911062,,0.0037969,0.0037969,,0.0326344,0.0326344,,0.00911062,0.0037969,0.0326344,5,795311;503868;352938;30713;100002786,ENSDARG00000089943;ENSDARG00000059058;ENSDARG00000098612;ENSDARG00000005780;ENSDARG00000058120,0.425331554,0.0182043,0.597737101,0.211446021,0.00425378,0.28764926,1.428154586,0.12956,2.260278528,0.792123;0.00909859;1.30607;0.00116188;0.0182043,0.484074;0.00267134;0.565829;4.01987E-4;0.00425378,1.69744;0.0384474;5.2663;0.00902553;0.12956,0,,,,,,"Exp 2,2(0.34);Exp 4,4(0.67)",2.171022913,13.16324043,1.699859381,2.609236479,0.33820028,2.292441726,-0.092920699,0.804843496,-0.039917308,0.393592977,-0.485099569,2.876235345,DOWN,0.166666667,0.833333333,0
R-DRE-5628897,TP53 Regulates Metabolic Genes,53,53,3,3,2,3,3,3,3,2,2,31,51,4808,0.99479,0.049107,0.049107,3.77,678619;572074,prkag3b;prkaa2,ENSDARG00000000369;ENSDARG00000060641,,0.43215535,0.43215535,0.0114507,0.594966222,0.562089722,0.565878894,0.29655337,0.29655337,0.00434174,0.41324965,0.386802752,0.393046271,0.77824615,0.77824615,0.0533523,1.025154714,1.00212917,0.975035884,,,,,0.85286;0.0114507,0.588765;0.00434174,1.50314;0.0533523,1,1,1,678619,ENSDARG00000000369,0.85286,0.85286,,0.588765,0.588765,,1.50314,1.50314,,0.85286,0.588765,1.50314,1,572074,ENSDARG00000060641,0.0114507,0.0114507,,0.00434174,0.00434174,,0.0533523,0.0533523,,0.0114507,0.00434174,0.0533523,0,,,,,,"Exp 4,1(0.5);Linear,1(0.5)",1.618675131,3.238704324,1.572530746,1.666173577,0.066215481,1.619352162,-0.392425764,1.256736464,-0.276181425,0.869288165,-0.642545796,2.199038096,CONFLICT,0.5,0.5,0
R-DRE-5633007,Regulation of TP53 Activity,103,107,3,3,3,3,3,2,3,2,2,31,105,4754,0.96549,0.16195,0.16195,1.87,678619;572074,prkag3b;prkaa2,ENSDARG00000000369;ENSDARG00000060641,,0.43215535,0.43215535,0.0114507,0.594966222,0.562089722,0.565878894,0.29655337,0.29655337,0.00434174,0.41324965,0.386802752,0.393046271,0.77824615,0.77824615,0.0533523,1.025154714,1.00212917,0.975035884,,,,,0.85286;0.0114507,0.588765;0.00434174,1.50314;0.0533523,1,1,1,678619,ENSDARG00000000369,0.85286,0.85286,,0.588765,0.588765,,1.50314,1.50314,,0.85286,0.588765,1.50314,1,572074,ENSDARG00000060641,0.0114507,0.0114507,,0.00434174,0.00434174,,0.0533523,0.0533523,,0.0114507,0.00434174,0.0533523,0,,,,,,"Exp 4,1(0.5);Linear,1(0.5)",1.618675131,3.238704324,1.572530746,1.666173577,0.066215481,1.619352162,-0.392425764,1.256736464,-0.276181425,0.869288165,-0.642545796,2.199038096,CONFLICT,0.5,0.5,0
R-DRE-5653656,Vesicle-mediated transport,331,337,3,3,3,3,3,2,3,2,2,31,335,4524,0.6004,0.67454,1,0.59,352938;100004856,chrm2a;si:ch211-137i24.12,ENSDARG00000098612;ENSDARG00000094537,,1.22925,1.22925,1.15243,0.108639886,1.212530565,0.106035587,0.659525,0.659525,0.565829,0.132506154,0.6799174,0.129329737,3.830445,3.830445,2.39459,2.030605615,3.517939346,1.981928252,,,,,1.30607;1.15243,0.565829;0.753221,5.2663;2.39459,1,1,1,100004856,ENSDARG00000094537,1.15243,1.15243,,0.753221,0.753221,,2.39459,2.39459,,1.15243,0.753221,2.39459,1,352938,ENSDARG00000098612,1.30607,1.30607,,0.565829,0.565829,,5.2663,5.2663,,1.30607,0.565829,5.2663,0,,,,,,"Exp 2,1(0.5);Linear,1(0.5)",2.093907192,4.22404182,1.836004615,2.388037205,0.390345988,2.11202091,1.0786828,1.3798172,0.47588084,0.84316916,1.0161692,6.6447208,CONFLICT,0.5,0.5,0
R-DRE-69242,S Phase,98,101,1,1,1,0,0,0,1,0,0,33,101,4758,0.50121,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-69278,"Cell Cycle, Mitotic",313,331,2,2,2,1,1,1,2,1,1,32,330,4529,0.33535,0.90171,0.7237,0.3,554147,spc24,ENSDARG00000093622,,1.31159,1.31159,1.31159,,1.31159,,0.831602,0.831602,0.831602,,0.831602,,3.03409,3.03409,3.03409,,3.03409,,,,,,1.31159,0.831602,3.03409,1,0,1,554147,ENSDARG00000093622,1.31159,1.31159,,0.831602,0.831602,,3.03409,3.03409,,1.31159,0.831602,3.03409,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.562900305,1.562900305,1.562900305,1.562900305,0,1.562900305,1.31159,1.31159,0.831602,0.831602,3.03409,3.03409,UP,1,0,0
R-DRE-73857,RNA Polymerase II Transcription,494,524,8,8,5,6,7,5,8,2,2,31,522,4337,0.29774,0.8829,0.57311,0.38,678619;572074,prkag3b;prkaa2,ENSDARG00000000369;ENSDARG00000060641,,0.43215535,0.43215535,0.0114507,0.594966222,0.562089722,0.565878894,0.29655337,0.29655337,0.00434174,0.41324965,0.386802752,0.393046271,0.77824615,0.77824615,0.0533523,1.025154714,1.00212917,0.975035884,,,,,0.85286;0.0114507,0.588765;0.00434174,1.50314;0.0533523,1,1,1,678619,ENSDARG00000000369,0.85286,0.85286,,0.588765,0.588765,,1.50314,1.50314,,0.85286,0.588765,1.50314,1,572074,ENSDARG00000060641,0.0114507,0.0114507,,0.00434174,0.00434174,,0.0533523,0.0533523,,0.0114507,0.00434174,0.0533523,0,,,,,,"Exp 4,1(0.5);Linear,1(0.5)",1.618675131,3.238704324,1.572530746,1.666173577,0.066215481,1.619352162,-0.392425764,1.256736464,-0.276181425,0.869288165,-0.642545796,2.199038096,CONFLICT,0.5,0.5,0
R-DRE-74160,Gene expression (Transcription),556,586,8,8,5,6,7,5,8,2,2,31,584,4275,0.22562,0.91922,0.42171,0.34,678619;572074,prkag3b;prkaa2,ENSDARG00000000369;ENSDARG00000060641,,0.43215535,0.43215535,0.0114507,0.594966222,0.562089722,0.565878894,0.29655337,0.29655337,0.00434174,0.41324965,0.386802752,0.393046271,0.77824615,0.77824615,0.0533523,1.025154714,1.00212917,0.975035884,,,,,0.85286;0.0114507,0.588765;0.00434174,1.50314;0.0533523,1,1,1,678619,ENSDARG00000000369,0.85286,0.85286,,0.588765,0.588765,,1.50314,1.50314,,0.85286,0.588765,1.50314,1,572074,ENSDARG00000060641,0.0114507,0.0114507,,0.00434174,0.00434174,,0.0533523,0.0533523,,0.0114507,0.00434174,0.0533523,0,,,,,,"Exp 4,1(0.5);Linear,1(0.5)",1.618675131,3.238704324,1.572530746,1.666173577,0.066215481,1.619352162,-0.392425764,1.256736464,-0.276181425,0.869288165,-0.642545796,2.199038096,CONFLICT,0.5,0.5,0
R-DRE-9006925,Intracellular signaling by second messengers,166,175,2,2,1,2,2,2,2,1,1,32,174,4685,0.66834,0.70065,1,0.57,378480,pdgfaa,ENSDARG00000110069,378480(-0.04985),0.197364,0.197364,0.197364,,0.197364,,0.103475,0.103475,0.103475,,0.103475,,1.46941,1.46941,1.46941,,1.46941,,,,,,0.197364,0.103475,1.46941,1,0,1,378480,ENSDARG00000110069,0.197364,0.197364,,0.103475,0.103475,,1.46941,1.46941,,0.197364,0.103475,1.46941,0,,,,,,,,,,,,,,,0,,,,,,"Poly 2,1(1)",1.712846994,1.712846994,1.712846994,1.712846994,0,1.712846994,0.197364,0.197364,0.103475,0.103475,1.46941,1.46941,UP,1,0,0
R-DRE-9006934,Signaling by Receptor Tyrosine Kinases,251,254,3,3,2,3,3,2,3,1,1,32,253,4606,0.4825,0.82889,1,0.39,378480,pdgfaa,ENSDARG00000110069,378480(-0.04985),0.197364,0.197364,0.197364,,0.197364,,0.103475,0.103475,0.103475,,0.103475,,1.46941,1.46941,1.46941,,1.46941,,,,,,0.197364,0.103475,1.46941,1,0,1,378480,ENSDARG00000110069,0.197364,0.197364,,0.103475,0.103475,,1.46941,1.46941,,0.197364,0.103475,1.46941,0,,,,,,,,,,,,,,,0,,,,,,"Poly 2,1(1)",1.712846994,1.712846994,1.712846994,1.712846994,0,1.712846994,0.197364,0.197364,0.103475,0.103475,1.46941,1.46941,UP,1,0,0
R-DRE-211945,Phase I - Functionalization of compounds,60,61,3,3,1,2,3,2,3,0,0,33,61,4798,0.66005,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-373076,Class A/1 (Rhodopsin-like receptors),153,219,9,9,8,8,8,6,9,5,5,28,214,4645,0.99699,0.014628,0.014628,2.28,795311;793465;352938;30713;100148183,npy2rl;ece2b;chrm2a;npy8br;edn3b,ENSDARG00000089943;ENSDARG00000102142;ENSDARG00000098612;ENSDARG00000005780;ENSDARG00000086669,,0.423404496,0.00911062,0.00116188,0.599391031,0.327577453,0.599558403,0.211340473,0.0037969,4.02E-04,0.287744443,0.151616258,0.272294483,1.408465306,0.0369266,0.00902553,2.274799754,1.216867366,2.351891312,,,,,0.792123;0.00855698;1.30607;0.00116188;0.00911062,0.484074;0.00260048;0.565829;4.01987E-4;0.0037969,1.69744;0.0369266;5.2663;0.00902553;0.0326344,1,4,1,100148183,ENSDARG00000086669,0.00911062,0.00911062,,0.0037969,0.0037969,,0.0326344,0.0326344,,0.00911062,0.0037969,0.0326344,4,795311;793465;352938;30713,ENSDARG00000089943;ENSDARG00000102142;ENSDARG00000098612;ENSDARG00000005780,0.526977965,0.40033999,0.63836488,0.263226367,0.24333724,0.304052922,1.752423033,0.8671833,2.472024632,0.792123;0.00855698;1.30607;0.00116188,0.484074;0.00260048;0.565829;4.01987E-4,1.69744;0.0369266;5.2663;0.00902553,0,,,,,,"Exp 2,2(0.4);Exp 4,3(0.6)",1.984703667,10.0172646,1.699859381,2.388037205,0.310010066,1.881223917,-0.101984907,0.948793899,-0.040878651,0.463559598,-0.585484593,3.402415205,DOWN,0.2,0.8,0
R-DRE-375276,Peptide ligand-binding receptors,90,108,6,6,6,5,5,4,6,4,4,29,104,4755,0.99931,0.0056154,0.0056154,3.7,795311;793465;30713;100148183,npy2rl;ece2b;npy8br;edn3b,ENSDARG00000089943;ENSDARG00000102142;ENSDARG00000005780;ENSDARG00000086669,,0.20273812,0.0088338,0.00116188,0.392939962,0.074279091,0.258222857,0.122718342,0.00319869,4.02E-04,0.240907875,0.044390701,0.158150384,0.444006633,0.0347805,0.00902553,0.835712278,0.168607307,0.550051825,,,,,0.792123;0.00855698;0.00116188;0.00911062,0.484074;0.00260048;4.01987E-4;0.0037969,1.69744;0.0369266;0.00902553;0.0326344,1,3,1,100148183,ENSDARG00000086669,0.00911062,0.00911062,,0.0037969,0.0037969,,0.0326344,0.0326344,,0.00911062,0.0037969,0.0326344,3,795311;793465;30713,ENSDARG00000089943;ENSDARG00000102142;ENSDARG00000005780,0.26728062,0.00855698,0.454541873,0.162358822,0.00260048,0.278615685,0.58113071,0.0369266,0.966852854,0.792123;0.00855698;0.00116188,0.484074;0.00260048;4.01987E-4,1.69744;0.0369266;0.00902553,0,,,,,,"Exp 2,1(0.25);Exp 4,3(0.75)",1.895000452,7.6292274,1.699859381,2.277607679,0.257904133,1.82588017,-0.182343043,0.587819283,-0.113371376,0.358808059,-0.3749914,1.263004665,DOWN,0.25,0.75,0
R-DRE-416476,G alpha (q) signalling events,112,125,3,3,2,2,2,2,3,1,1,32,124,4735,0.79418,0.57557,0.57557,0.8,100148183,edn3b,ENSDARG00000086669,,0.00911062,0.00911062,0.00911062,,0.00911062,,0.0037969,0.0037969,0.0037969,,0.0037969,,0.0326344,0.0326344,0.0326344,,0.0326344,,,,,,0.00911062,0.0037969,0.0326344,1,0,1,100148183,ENSDARG00000086669,0.00911062,0.00911062,,0.0037969,0.0037969,,0.0326344,0.0326344,,0.00911062,0.0037969,0.0326344,0,,,,,,,,,,,,,,,0,,,,,,"Exp 4,1(1)",1.699859381,1.699859381,1.699859381,1.699859381,0,1.699859381,0.00911062,0.00911062,0.0037969,0.0037969,0.0326344,0.0326344,UP,1,0,0
R-DRE-418594,G alpha (i) signalling events,147,166,5,5,5,5,5,3,5,3,3,30,163,4696,0.9757,0.099811,0.099811,1.81,795311;352938;30713,npy2rl;chrm2a;npy8br,ENSDARG00000089943;ENSDARG00000098612;ENSDARG00000005780,,0.69978496,0.792123,0.00116188,0.657336319,0.480407495,0.728119356,0.350101662,0.484074,4.02E-04,0.305595103,0.222713742,0.329017021,2.324255177,1.69744,0.00902553,2.68410258,1.784091024,2.88655005,,,,,0.792123;1.30607;0.00116188,0.484074;0.565829;4.01987E-4,1.69744;5.2663;0.00902553,0,3,0,,,,,,,,,,,,,,,3,795311;352938;30713,ENSDARG00000089943;ENSDARG00000098612;ENSDARG00000005780,0.69978496,0.792123,0.657336319,0.350101662,0.484074,0.305595103,2.324255177,1.69744,2.68410258,0.792123;1.30607;0.00116188,0.484074;0.565829;4.01987E-4,1.69744;5.2663;0.00902553,0,,,,,,"Exp 2,2(0.67);Exp 4,1(0.34)",2.170968388,6.546868801,1.881223917,2.388037205,0.266512813,2.277607679,-0.044061109,1.443631029,0.004288249,0.695915076,-0.713092824,5.361603178,DOWN,0,1,0
R-DRE-500792,GPCR ligand binding,197,264,10,10,9,9,9,7,10,6,6,27,258,4601,0.99843,0.0075319,0.0075319,2.27,795311;793465;503868;352938;30713;100148183,npy2rl;ece2b;vipr1b;chrm2a;npy8br;edn3b,ENSDARG00000089943;ENSDARG00000102142;ENSDARG00000059058;ENSDARG00000098612;ENSDARG00000005780;ENSDARG00000086669,,0.354353512,0.009104605,0.00116188,0.562160046,0.256473493,0.537729624,0.176562285,0.00323412,4.02E-04,0.271098923,0.118362643,0.244752326,1.180128988,0.037687,0.00902553,2.110117528,0.953771956,2.100850043,,,,,0.792123;0.00855698;0.00909859;1.30607;0.00116188;0.00911062,0.484074;0.00260048;0.00267134;0.565829;4.01987E-4;0.0037969,1.69744;0.0369266;0.0384474;5.2663;0.00902553;0.0326344,1,5,1,100148183,ENSDARG00000086669,0.00911062,0.00911062,,0.0037969,0.0037969,,0.0326344,0.0326344,,0.00911062,0.0037969,0.0326344,5,795311;793465;503868;352938;30713,ENSDARG00000089943;ENSDARG00000102142;ENSDARG00000059058;ENSDARG00000098612;ENSDARG00000005780,0.42340209,0.00909859,0.59939311,0.211115361,0.00267134,0.287947771,1.409627906,0.0384474,2.273922125,0.792123;0.00855698;0.00909859;1.30607;0.00116188,0.484074;0.00260048;0.00267134;0.565829;4.01987E-4,1.69744;0.0369266;0.0384474;5.2663;0.00902553,0,,,,,,"Exp 2,2(0.34);Exp 4,4(0.67)",2.035149469,12.32454038,1.699859381,2.388037205,0.303759302,2.079415798,-0.095468208,0.804175232,-0.040362032,0.393486601,-0.508316684,2.86857466,DOWN,0.166666667,0.833333333,0
R-DRE-983168,Antigen processing: Ubiquitination & Proteasome degradation,185,193,2,1,1,2,1,1,2,1,1,32,192,4667,0.62369,0.73625,1,0.52,567287,rnf217,ENSDARG00000060944,,0.762245,0.762245,0.762245,,0.762245,,0.45308,0.45308,0.45308,,0.45308,,1.68021,1.68021,1.68021,,1.68021,,,,,,0.762245,0.45308,1.68021,0,1,0,,,,,,,,,,,,,,,1,567287,ENSDARG00000060944,0.762245,0.762245,,0.45308,0.45308,,1.68021,1.68021,,0.762245,0.45308,1.68021,0,,,,,,"Exp 2,1(1)",1.832316756,1.832316756,1.832316756,1.832316756,0,1.832316756,0.762245,0.762245,0.45308,0.45308,1.68021,1.68021,DOWN,0,1,0
R-DRE-983169,Class I MHC mediated antigen processing & presentation,219,231,2,1,1,2,1,1,2,1,1,32,230,4629,0.53351,0.79843,1,0.43,567287,rnf217,ENSDARG00000060944,,0.762245,0.762245,0.762245,,0.762245,,0.45308,0.45308,0.45308,,0.45308,,1.68021,1.68021,1.68021,,1.68021,,,,,,0.762245,0.45308,1.68021,0,1,0,,,,,,,,,,,,,,,1,567287,ENSDARG00000060944,0.762245,0.762245,,0.45308,0.45308,,1.68021,1.68021,,0.762245,0.45308,1.68021,0,,,,,,"Exp 2,1(1)",1.832316756,1.832316756,1.832316756,1.832316756,0,1.832316756,0.762245,0.762245,0.45308,0.45308,1.68021,1.68021,DOWN,0,1,0
R-DRE-397014,Muscle contraction,90,92,2,2,1,2,1,1,2,0,0,33,92,4767,0.53334,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5576886,Phase 4 - resting membrane potential,11,12,1,1,0,1,1,1,1,0,0,33,12,4847,0.9219,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5576891,Cardiac conduction,60,61,2,2,1,2,1,1,2,0,0,33,61,4798,0.66005,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-382551,Transport of small molecules,355,372,10,9,7,9,9,7,10,5,5,28,367,4492,0.96442,0.10131,0.10131,1.34,568448;562782;100535437;100334729;100005108,aco1;ano8b;ano6;rab11fip2;slc26a6,ENSDARG00000026376;ENSDARG00000077229;ENSDARG00000061544;ENSDARG00000101432;ENSDARG00000055835,,0.461134354,0.201874,0.00238627,0.578724227,0.170447871,0.376909163,0.258112798,0.104938,5.32E-04,0.318004124,0.090568109,0.210399199,1.49505576,1.26382,0.0195568,1.836364072,0.661897688,1.235956075,,,,,0.679159;0.00238627;0.201874;0.0442325;1.37802,0.448949;5.32392E-4;0.104938;0.0116346;0.72451,1.26382;0.0195568;1.41841;0.188762;4.58473,0,5,0,,,,,,,,,,,,,,,5,568448;562782;100535437;100334729;100005108,ENSDARG00000026376;ENSDARG00000077229;ENSDARG00000061544;ENSDARG00000101432;ENSDARG00000055835,0.461134354,0.201874,0.578724227,0.258112798,0.104938,0.318004124,1.49505576,1.26382,1.836364072,0.679159;0.00238627;0.201874;0.0442325;1.37802,0.448949;5.32392E-4;0.104938;0.0116346;0.72451,1.26382;0.0195568;1.41841;0.188762;4.58473,0,,,,,,"Exp 2,2(0.4);Exp 4,2(0.4);Poly 2,1(0.2)",1.702025144,8.538124323,1.50769639,1.8996315,0.154310606,1.677312613,-0.046139797,0.968408505,-0.020630107,0.536855703,-0.11458832,3.10469984,DOWN,0,1,0
R-DRE-917937,Iron uptake and transport,42,45,1,1,1,1,1,1,1,1,1,32,44,4815,0.96353,0.26359,0.26359,2.22,568448,aco1,ENSDARG00000026376,,0.679159,0.679159,0.679159,,0.679159,,0.448949,0.448949,0.448949,,0.448949,,1.26382,1.26382,1.26382,,1.26382,,,,,,0.679159,0.448949,1.26382,0,1,0,,,,,,,,,,,,,,,1,568448,ENSDARG00000026376,0.679159,0.679159,,0.448949,0.448949,,1.26382,1.26382,,0.679159,0.448949,1.26382,0,,,,,,"Exp 2,1(1)",1.677312613,1.677312613,1.677312613,1.677312613,0,1.677312613,0.679159,0.679159,0.448949,0.448949,1.26382,1.26382,DOWN,0,1,0
R-DRE-5673001,RAF/MAP kinase cascade,153,157,2,2,1,2,2,2,2,1,1,32,156,4703,0.71368,0.66042,1,0.64,378480,pdgfaa,ENSDARG00000110069,378480(-0.04985),0.197364,0.197364,0.197364,,0.197364,,0.103475,0.103475,0.103475,,0.103475,,1.46941,1.46941,1.46941,,1.46941,,,,,,0.197364,0.103475,1.46941,1,0,1,378480,ENSDARG00000110069,0.197364,0.197364,,0.103475,0.103475,,1.46941,1.46941,,0.197364,0.103475,1.46941,0,,,,,,,,,,,,,,,0,,,,,,"Poly 2,1(1)",1.712846994,1.712846994,1.712846994,1.712846994,0,1.712846994,0.197364,0.197364,0.103475,0.103475,1.46941,1.46941,UP,1,0,0
