F10,Counts
ENSDARG00000034771,11
ENSDARG00000034773,7
ENSDARG00000034777,12
ENSDARG00000034785,20
ENSDARG00000034801,64
ENSDARG00000034808,11
ENSDARG00000034817,27
ENSDARG00000034823,165
ENSDARG00000034825,7
ENSDARG00000034836,19
ENSDARG00000034852,4
ENSDARG00000034855,2
ENSDARG00000034862,1
ENSDARG00000034871,33
ENSDARG00000034883,20
ENSDARG00000034885,2
ENSDARG00000034893,48
ENSDARG00000034895,1
ENSDARG00000034896,142
ENSDARG00000034897,299
ENSDARG00000034907,70
ENSDARG00000034910,0
ENSDARG00000034916,91
ENSDARG00000034930,7
ENSDARG00000034933,27
ENSDARG00000034940,4
ENSDARG00000034941,0
ENSDARG00000034943,19
ENSDARG00000034956,65
ENSDARG00000034957,5
ENSDARG00000034975,0
ENSDARG00000034982,26
ENSDARG00000034988,0
ENSDARG00000034989,0
ENSDARG00000035005,16
ENSDARG00000035009,0
ENSDARG00000035018,12
ENSDARG00000035023,6
ENSDARG00000035028,73
ENSDARG00000035043,83
ENSDARG00000035048,0
ENSDARG00000035054,32
ENSDARG00000035056,57
ENSDARG00000035066,218
ENSDARG00000035074,46
ENSDARG00000035080,0
ENSDARG00000035088,0
ENSDARG00000035095,0
ENSDARG00000035101,0
ENSDARG00000035120,82
ENSDARG00000035122,111
ENSDARG00000035127,16
ENSDARG00000035129,8
ENSDARG00000035131,7
ENSDARG00000035132,65
ENSDARG00000035133,138
ENSDARG00000035136,50
ENSDARG00000035137,0
ENSDARG00000035146,0
ENSDARG00000035147,37
ENSDARG00000035148,2
ENSDARG00000035149,0
ENSDARG00000035150,0
ENSDARG00000035151,0
ENSDARG00000035152,164
ENSDARG00000035161,31
ENSDARG00000035163,0
ENSDARG00000035167,4
ENSDARG00000035169,9
ENSDARG00000035171,0
ENSDARG00000035175,81
ENSDARG00000035178,6
ENSDARG00000035181,25
ENSDARG00000035184,14
ENSDARG00000035185,8
ENSDARG00000035187,24
ENSDARG00000035188,59
ENSDARG00000035193,0
ENSDARG00000035198,0
ENSDARG00000035214,0
ENSDARG00000035221,16
ENSDARG00000035253,11
ENSDARG00000035256,638
ENSDARG00000035257,13
ENSDARG00000035264,0
ENSDARG00000035273,0
ENSDARG00000035282,32
ENSDARG00000035285,184
ENSDARG00000035290,0
ENSDARG00000035308,132
ENSDARG00000035309,10
ENSDARG00000035322,114
ENSDARG00000035324,146
ENSDARG00000035325,13
ENSDARG00000035326,20
ENSDARG00000035327,1359
ENSDARG00000035329,70
ENSDARG00000035330,178
ENSDARG00000035332,0
ENSDARG00000035333,8
ENSDARG00000035338,12
ENSDARG00000035339,0
ENSDARG00000035350,5
ENSDARG00000035352,36
ENSDARG00000035357,63
ENSDARG00000035360,248
ENSDARG00000035377,0
ENSDARG00000035388,0
ENSDARG00000035389,107
ENSDARG00000035390,50
ENSDARG00000035391,1
ENSDARG00000035398,189
ENSDARG00000035399,10
ENSDARG00000035400,287
ENSDARG00000035406,3
ENSDARG00000035415,0
ENSDARG00000035420,61
ENSDARG00000035422,0
ENSDARG00000035427,6
ENSDARG00000035433,23
ENSDARG00000035434,11
ENSDARG00000035435,0
ENSDARG00000035438,395
ENSDARG00000035452,38
ENSDARG00000035458,1442
ENSDARG00000035459,4
ENSDARG00000035468,0
ENSDARG00000035470,4
ENSDARG00000035471,24
ENSDARG00000035505,10
ENSDARG00000035506,1
ENSDARG00000035507,33
ENSDARG00000035508,29
ENSDARG00000035514,17
ENSDARG00000035515,10
ENSDARG00000035519,358
ENSDARG00000035521,28
ENSDARG00000035532,1
ENSDARG00000035533,2
ENSDARG00000035535,127
ENSDARG00000035538,0
ENSDARG00000035540,39
ENSDARG00000035544,55
ENSDARG00000035546,16
ENSDARG00000035549,15
ENSDARG00000035550,0
ENSDARG00000035551,8
ENSDARG00000035552,1
ENSDARG00000035553,0
ENSDARG00000035555,20
ENSDARG00000035556,7
ENSDARG00000035557,22
ENSDARG00000035558,10
ENSDARG00000035559,6
ENSDARG00000035560,0
ENSDARG00000035562,2
ENSDARG00000035563,72
ENSDARG00000035564,42
ENSDARG00000035565,27
ENSDARG00000035569,7
ENSDARG00000035570,20
ENSDARG00000035571,4
ENSDARG00000035573,0
ENSDARG00000035577,77
ENSDARG00000035578,16
ENSDARG00000035579,0
ENSDARG00000035595,10
ENSDARG00000035596,9
ENSDARG00000035598,124
ENSDARG00000035601,0
ENSDARG00000035602,1
ENSDARG00000035603,47
ENSDARG00000035605,14
ENSDARG00000035606,17
ENSDARG00000035607,33
ENSDARG00000035608,22
ENSDARG00000035609,7
ENSDARG00000035610,17
ENSDARG00000035618,0
ENSDARG00000035622,79
ENSDARG00000035625,8
ENSDARG00000035629,0
ENSDARG00000035630,22
ENSDARG00000035631,8
ENSDARG00000035632,0
ENSDARG00000035633,1
ENSDARG00000035634,9
ENSDARG00000035646,0
ENSDARG00000035648,1
ENSDARG00000035649,51
ENSDARG00000035650,61
ENSDARG00000035652,87
ENSDARG00000035655,33
ENSDARG00000035657,0
ENSDARG00000035660,70
ENSDARG00000035663,0
ENSDARG00000035665,0
ENSDARG00000035676,75
ENSDARG00000035677,0
ENSDARG00000035678,4
ENSDARG00000035679,26
ENSDARG00000035680,0
ENSDARG00000035682,10
ENSDARG00000035686,0
ENSDARG00000035692,95
ENSDARG00000035694,270
ENSDARG00000035695,5
ENSDARG00000035697,0
ENSDARG00000035699,10
ENSDARG00000035700,15
ENSDARG00000035706,85
ENSDARG00000035715,250
ENSDARG00000035718,0
ENSDARG00000035719,9
ENSDARG00000035732,69
ENSDARG00000035735,10
ENSDARG00000035741,110
ENSDARG00000035751,606
ENSDARG00000035763,7
ENSDARG00000035765,25
ENSDARG00000035771,19
ENSDARG00000035781,0
ENSDARG00000035796,0
ENSDARG00000035797,0
ENSDARG00000035798,73
ENSDARG00000035808,19
ENSDARG00000035809,2007
ENSDARG00000035810,29
ENSDARG00000035819,22
ENSDARG00000035820,0
ENSDARG00000035821,219
ENSDARG00000035823,34
ENSDARG00000035832,2
ENSDARG00000035835,142
ENSDARG00000035837,1
ENSDARG00000035852,0
ENSDARG00000035853,2
ENSDARG00000035858,36
ENSDARG00000035859,99
ENSDARG00000035860,107
ENSDARG00000035861,8
ENSDARG00000035862,0
ENSDARG00000035868,46
ENSDARG00000035869,246
ENSDARG00000035870,88
ENSDARG00000035871,162
ENSDARG00000035872,40
ENSDARG00000035873,3
ENSDARG00000035875,0
ENSDARG00000035879,2
ENSDARG00000035880,47
ENSDARG00000035882,18
ENSDARG00000035883,4
ENSDARG00000035887,41
ENSDARG00000035889,8
ENSDARG00000035890,76
ENSDARG00000035891,44
ENSDARG00000035895,15
ENSDARG00000035899,19
ENSDARG00000035904,1
ENSDARG00000035905,16
ENSDARG00000035907,147
ENSDARG00000035909,15
ENSDARG00000035910,38
ENSDARG00000035913,20
ENSDARG00000035914,17
ENSDARG00000035918,26
ENSDARG00000035924,51
ENSDARG00000035942,3
ENSDARG00000035944,8
ENSDARG00000035949,54
ENSDARG00000035952,16
ENSDARG00000035954,8
ENSDARG00000035957,10
ENSDARG00000035958,8
ENSDARG00000035961,9
ENSDARG00000035963,0
ENSDARG00000035966,0
ENSDARG00000035970,46
ENSDARG00000035978,31
ENSDARG00000035984,0
ENSDARG00000035985,20
ENSDARG00000035986,21
ENSDARG00000035987,7
ENSDARG00000035990,57
ENSDARG00000035993,0
ENSDARG00000036005,41
ENSDARG00000036008,36
ENSDARG00000036028,45
ENSDARG00000036031,49
ENSDARG00000036036,92
ENSDARG00000036038,44
ENSDARG00000036040,103
ENSDARG00000036041,46
ENSDARG00000036043,7
ENSDARG00000036045,1
ENSDARG00000036051,21
ENSDARG00000036055,2
ENSDARG00000036056,40
ENSDARG00000036057,0
ENSDARG00000036058,42
ENSDARG00000036059,1
ENSDARG00000036060,0
ENSDARG00000036061,48
ENSDARG00000036063,2
ENSDARG00000036064,3
ENSDARG00000036065,43
ENSDARG00000036066,7
ENSDARG00000036069,38
ENSDARG00000036070,0
ENSDARG00000036071,28
ENSDARG00000036073,57
ENSDARG00000036074,48
ENSDARG00000036076,18
ENSDARG00000036080,593
ENSDARG00000036082,6
ENSDARG00000036084,0
ENSDARG00000036086,28
ENSDARG00000036090,7
ENSDARG00000036092,0
ENSDARG00000036094,28
ENSDARG00000036096,113
ENSDARG00000036100,79
ENSDARG00000036102,77
ENSDARG00000036104,0
ENSDARG00000036105,15
ENSDARG00000036106,4
ENSDARG00000036107,152
ENSDARG00000036109,2
ENSDARG00000036116,5
ENSDARG00000036117,0
ENSDARG00000036125,0
ENSDARG00000036135,13
ENSDARG00000036136,1
ENSDARG00000036139,0
ENSDARG00000036140,66
ENSDARG00000036144,76
ENSDARG00000036147,56
ENSDARG00000036152,4
ENSDARG00000036155,0
ENSDARG00000036156,60
ENSDARG00000036158,22
ENSDARG00000036159,2
ENSDARG00000036161,265
ENSDARG00000036162,164
ENSDARG00000036164,43
ENSDARG00000036168,33
ENSDARG00000036171,1
ENSDARG00000036175,203
ENSDARG00000036179,41
ENSDARG00000036180,2
ENSDARG00000036186,118
ENSDARG00000036189,0
ENSDARG00000036190,81
ENSDARG00000036194,22
ENSDARG00000036212,56
ENSDARG00000036214,0
ENSDARG00000036215,0
ENSDARG00000036222,0
ENSDARG00000036227,2
ENSDARG00000036232,60
ENSDARG00000036235,13
ENSDARG00000036237,74
ENSDARG00000036239,224
ENSDARG00000036245,3
ENSDARG00000036247,0
ENSDARG00000036252,61
ENSDARG00000036254,14
ENSDARG00000036257,243
ENSDARG00000036272,0
ENSDARG00000036279,278
ENSDARG00000036281,60
ENSDARG00000036282,40
ENSDARG00000036291,43
ENSDARG00000036292,0
ENSDARG00000036293,2
ENSDARG00000036295,94
ENSDARG00000036298,76
ENSDARG00000036299,129
ENSDARG00000036304,0
ENSDARG00000036305,23
ENSDARG00000036308,2
ENSDARG00000036316,63
ENSDARG00000036329,4
ENSDARG00000036335,31
ENSDARG00000036337,8
ENSDARG00000036338,45
ENSDARG00000036344,136
ENSDARG00000036345,4
ENSDARG00000036359,0
ENSDARG00000036371,224
ENSDARG00000036375,109
ENSDARG00000036376,20
ENSDARG00000036382,0
ENSDARG00000036383,48
ENSDARG00000036386,29
ENSDARG00000036394,3
ENSDARG00000036412,3
ENSDARG00000036414,60
ENSDARG00000036415,20
ENSDARG00000036420,0
ENSDARG00000036422,175
ENSDARG00000036424,23
ENSDARG00000036426,18
ENSDARG00000036427,69
ENSDARG00000036428,6
ENSDARG00000036430,0
ENSDARG00000036438,126
ENSDARG00000036442,134
ENSDARG00000036445,35
ENSDARG00000036446,9
ENSDARG00000036456,75
ENSDARG00000036457,8
ENSDARG00000036458,0
ENSDARG00000036460,0
ENSDARG00000036462,23
ENSDARG00000036471,0
ENSDARG00000036473,0
ENSDARG00000036479,2
ENSDARG00000036481,53
ENSDARG00000036482,77
ENSDARG00000036483,0
ENSDARG00000036489,46
ENSDARG00000036493,12
ENSDARG00000036494,20
ENSDARG00000036499,16
ENSDARG00000036500,24
ENSDARG00000036501,10
ENSDARG00000036505,28
ENSDARG00000036510,72
ENSDARG00000036541,37
ENSDARG00000036542,19
ENSDARG00000036545,0
ENSDARG00000036546,25
ENSDARG00000036548,31
ENSDARG00000036549,228
ENSDARG00000036558,263
ENSDARG00000036560,6
ENSDARG00000036567,7
ENSDARG00000036569,2
ENSDARG00000036571,32
ENSDARG00000036575,65
ENSDARG00000036577,157
ENSDARG00000036584,21
ENSDARG00000036587,14
ENSDARG00000036588,41
ENSDARG00000036592,6
ENSDARG00000036593,189
ENSDARG00000036613,7
ENSDARG00000036616,0
ENSDARG00000036619,77
ENSDARG00000036625,64
ENSDARG00000036626,41
ENSDARG00000036628,2
ENSDARG00000036629,910
ENSDARG00000036630,38
ENSDARG00000036636,1
ENSDARG00000036637,0
ENSDARG00000036645,4
ENSDARG00000036650,5
ENSDARG00000036658,169
ENSDARG00000036670,0
ENSDARG00000036671,57
ENSDARG00000036675,102
ENSDARG00000036678,5
ENSDARG00000036684,0
ENSDARG00000036685,72
ENSDARG00000036687,98
ENSDARG00000036695,35
ENSDARG00000036698,207
ENSDARG00000036700,105
ENSDARG00000036704,1
ENSDARG00000036721,28
ENSDARG00000036722,1
ENSDARG00000036728,0
ENSDARG00000036743,0
ENSDARG00000036748,0
ENSDARG00000036754,101
ENSDARG00000036755,3
ENSDARG00000036764,55
ENSDARG00000036767,19
ENSDARG00000036772,65
ENSDARG00000036773,12
ENSDARG00000036774,18
ENSDARG00000036775,12
ENSDARG00000036776,0
ENSDARG00000036778,90
ENSDARG00000036781,0
ENSDARG00000036784,3
ENSDARG00000036785,68
ENSDARG00000036787,0
ENSDARG00000036791,39
ENSDARG00000036793,2
ENSDARG00000036809,43
ENSDARG00000036811,35
ENSDARG00000036816,57
ENSDARG00000036818,0
ENSDARG00000036820,60
ENSDARG00000036826,19
ENSDARG00000036830,2945
ENSDARG00000036831,33
ENSDARG00000036832,1869
ENSDARG00000036833,0
ENSDARG00000036834,421
ENSDARG00000036840,212
ENSDARG00000036844,2
ENSDARG00000036846,21
ENSDARG00000036848,36
ENSDARG00000036852,21
ENSDARG00000036855,89
ENSDARG00000036863,88
ENSDARG00000036864,116
ENSDARG00000036865,11
ENSDARG00000036868,1
ENSDARG00000036869,0
ENSDARG00000036870,78
ENSDARG00000036875,253
ENSDARG00000036876,0
ENSDARG00000036878,29
ENSDARG00000036888,16
ENSDARG00000036893,37
ENSDARG00000036894,36
ENSDARG00000036897,7
ENSDARG00000036903,0
ENSDARG00000036911,5
ENSDARG00000036912,0
ENSDARG00000036913,8
ENSDARG00000036915,16
ENSDARG00000036924,2
ENSDARG00000036929,0
ENSDARG00000036930,12
ENSDARG00000036940,0
ENSDARG00000036942,25
ENSDARG00000036943,25
ENSDARG00000036944,1
ENSDARG00000036952,0
ENSDARG00000036956,177
ENSDARG00000036965,31
ENSDARG00000036966,1
ENSDARG00000036967,104
ENSDARG00000036968,2
ENSDARG00000036974,4
ENSDARG00000036985,117
ENSDARG00000036987,2
ENSDARG00000036990,0
ENSDARG00000036993,26
ENSDARG00000036994,0
ENSDARG00000036995,0
ENSDARG00000036998,48
ENSDARG00000036999,10
ENSDARG00000037000,0
ENSDARG00000037002,0
ENSDARG00000037008,22
ENSDARG00000037009,157
ENSDARG00000037012,134
ENSDARG00000037017,90
ENSDARG00000037018,62
ENSDARG00000037020,333
ENSDARG00000037030,129
ENSDARG00000037033,0
ENSDARG00000037038,20
ENSDARG00000037040,0
ENSDARG00000037042,45
ENSDARG00000037046,4
ENSDARG00000037056,0
ENSDARG00000037057,75
ENSDARG00000037059,52
ENSDARG00000037060,236
ENSDARG00000037061,54
ENSDARG00000037062,0
ENSDARG00000037064,13
ENSDARG00000037066,29
ENSDARG00000037067,11
ENSDARG00000037068,7
ENSDARG00000037069,28
ENSDARG00000037070,10
ENSDARG00000037071,29
ENSDARG00000037073,10
ENSDARG00000037079,27
ENSDARG00000037091,42
ENSDARG00000037097,50
ENSDARG00000037099,112
ENSDARG00000037100,10
ENSDARG00000037101,6
ENSDARG00000037108,3
ENSDARG00000037109,139
ENSDARG00000037116,51
ENSDARG00000037121,77
ENSDARG00000037122,121
ENSDARG00000037140,19
ENSDARG00000037142,0
ENSDARG00000037144,5
ENSDARG00000037145,34
ENSDARG00000037153,12
ENSDARG00000037154,54
ENSDARG00000037155,0
ENSDARG00000037158,8
ENSDARG00000037159,5
ENSDARG00000037172,2
ENSDARG00000037174,3
ENSDARG00000037176,1
ENSDARG00000037177,66
ENSDARG00000037178,0
ENSDARG00000037186,9
ENSDARG00000037188,5
ENSDARG00000037191,16
ENSDARG00000037192,0
ENSDARG00000037195,0
ENSDARG00000037196,112
ENSDARG00000037199,6
ENSDARG00000037229,87
ENSDARG00000037238,19
ENSDARG00000037244,0
ENSDARG00000037245,0
ENSDARG00000037246,0
ENSDARG00000037256,6
ENSDARG00000037259,2
ENSDARG00000037260,15
ENSDARG00000037261,41
ENSDARG00000037262,7
ENSDARG00000037266,8
ENSDARG00000037267,3
ENSDARG00000037276,0
ENSDARG00000037278,0
ENSDARG00000037281,60
ENSDARG00000037283,8
ENSDARG00000037284,18
ENSDARG00000037285,80
ENSDARG00000037286,4
ENSDARG00000037291,29
ENSDARG00000037292,0
ENSDARG00000037307,17
ENSDARG00000037309,25
ENSDARG00000037318,49
ENSDARG00000037320,4
ENSDARG00000037324,2
ENSDARG00000037334,8
ENSDARG00000037337,35
ENSDARG00000037350,174
ENSDARG00000037353,24
ENSDARG00000037358,64
ENSDARG00000037359,0
ENSDARG00000037361,21
ENSDARG00000037362,0
ENSDARG00000037363,39
ENSDARG00000037373,25
ENSDARG00000037378,4
ENSDARG00000037383,0
ENSDARG00000037390,23
ENSDARG00000037392,20
ENSDARG00000037393,5
ENSDARG00000037397,23
ENSDARG00000037398,4
ENSDARG00000037402,16
ENSDARG00000037403,0
ENSDARG00000037405,2
ENSDARG00000037406,12
ENSDARG00000037408,0
ENSDARG00000037409,0
ENSDARG00000037410,0
ENSDARG00000037411,0
ENSDARG00000037415,34
ENSDARG00000037421,117
ENSDARG00000037423,19
ENSDARG00000037425,10
ENSDARG00000037427,7
ENSDARG00000037429,5
ENSDARG00000037432,2
ENSDARG00000037433,92
ENSDARG00000037455,35
ENSDARG00000037473,0
ENSDARG00000037475,0
ENSDARG00000037476,22
ENSDARG00000037484,0
ENSDARG00000037487,4
ENSDARG00000037488,372
ENSDARG00000037491,7
ENSDARG00000037495,0
ENSDARG00000037496,54
ENSDARG00000037498,78
ENSDARG00000037501,15
ENSDARG00000037503,315
ENSDARG00000037506,50
ENSDARG00000037507,15
ENSDARG00000037514,21
ENSDARG00000037517,47
ENSDARG00000037526,0
ENSDARG00000037527,5
ENSDARG00000037528,1
ENSDARG00000037532,0
ENSDARG00000037533,8
ENSDARG00000037537,12
ENSDARG00000037539,128
ENSDARG00000037545,0
ENSDARG00000037550,0
ENSDARG00000037551,53
ENSDARG00000037553,12
ENSDARG00000037554,0
ENSDARG00000037555,37
ENSDARG00000037556,51
ENSDARG00000037558,0
ENSDARG00000037559,899
ENSDARG00000037560,53
ENSDARG00000037570,24
ENSDARG00000037574,51
ENSDARG00000037576,0
ENSDARG00000037587,66
ENSDARG00000037588,0
ENSDARG00000037589,39
ENSDARG00000037593,45
ENSDARG00000037598,5
ENSDARG00000037603,0
ENSDARG00000037607,5
ENSDARG00000037613,0
ENSDARG00000037618,11
ENSDARG00000037628,23
ENSDARG00000037633,12
ENSDARG00000037639,4
ENSDARG00000037640,46
ENSDARG00000037645,0
ENSDARG00000037646,4
ENSDARG00000037647,9
ENSDARG00000037652,13
ENSDARG00000037654,13
ENSDARG00000037655,147
ENSDARG00000037675,20
ENSDARG00000037677,22
ENSDARG00000037679,4
ENSDARG00000037691,0
ENSDARG00000037695,26
ENSDARG00000037706,9
ENSDARG00000037708,54
ENSDARG00000037713,1
ENSDARG00000037738,17
ENSDARG00000037739,6
ENSDARG00000037746,791
ENSDARG00000037747,59
ENSDARG00000037748,34
ENSDARG00000037758,0
ENSDARG00000037760,4
ENSDARG00000037773,73
ENSDARG00000037777,2
ENSDARG00000037781,51
ENSDARG00000037782,5
ENSDARG00000037783,112
ENSDARG00000037789,3428
ENSDARG00000037790,86
ENSDARG00000037794,27
ENSDARG00000037804,16
ENSDARG00000037805,0
ENSDARG00000037810,56
ENSDARG00000037813,17
ENSDARG00000037815,29
ENSDARG00000037833,0
ENSDARG00000037835,0
ENSDARG00000037836,10
ENSDARG00000037837,172
ENSDARG00000037838,210
ENSDARG00000037845,386
ENSDARG00000037846,24
ENSDARG00000037852,10
ENSDARG00000037855,19
ENSDARG00000037859,0
ENSDARG00000037860,223
ENSDARG00000037861,0
ENSDARG00000037865,5
ENSDARG00000037867,48
ENSDARG00000037870,3544
ENSDARG00000037871,24
ENSDARG00000037872,48
ENSDARG00000037873,24
ENSDARG00000037874,4
ENSDARG00000037879,48
ENSDARG00000037883,7
ENSDARG00000037884,17
ENSDARG00000037889,51
ENSDARG00000037891,40
ENSDARG00000037892,0
ENSDARG00000037894,82
ENSDARG00000037895,5
ENSDARG00000037905,220
ENSDARG00000037906,10
ENSDARG00000037909,0
ENSDARG00000037913,0
ENSDARG00000037914,0
ENSDARG00000037916,14
ENSDARG00000037917,11
ENSDARG00000037919,242
ENSDARG00000037921,38
ENSDARG00000037924,40
ENSDARG00000037925,76
ENSDARG00000037928,72
ENSDARG00000037929,24
ENSDARG00000037930,6
ENSDARG00000037932,35
ENSDARG00000037935,15
ENSDARG00000037941,52
ENSDARG00000037943,3
ENSDARG00000037946,0
ENSDARG00000037954,9
ENSDARG00000037955,7
ENSDARG00000037958,2
ENSDARG00000037960,11
ENSDARG00000037961,20
ENSDARG00000037962,34
ENSDARG00000037963,16
ENSDARG00000037964,4
ENSDARG00000037965,293
ENSDARG00000037966,0
ENSDARG00000037967,6
ENSDARG00000037968,15
ENSDARG00000037980,43
ENSDARG00000037995,0
ENSDARG00000037997,236
ENSDARG00000037998,170
ENSDARG00000038000,5
ENSDARG00000038005,84
ENSDARG00000038006,1
ENSDARG00000038010,3
ENSDARG00000038011,0
ENSDARG00000038012,8
ENSDARG00000038018,73
ENSDARG00000038024,30
ENSDARG00000038025,44
ENSDARG00000038027,0
ENSDARG00000038028,5
ENSDARG00000038030,12
ENSDARG00000038040,11
ENSDARG00000038052,9
ENSDARG00000038056,28
ENSDARG00000038059,35
ENSDARG00000038064,24
ENSDARG00000038066,8
ENSDARG00000038067,29
ENSDARG00000038068,355
ENSDARG00000038069,10
ENSDARG00000038072,0
ENSDARG00000038074,63
ENSDARG00000038075,77
ENSDARG00000038076,54
ENSDARG00000038089,0
ENSDARG00000038094,49
ENSDARG00000038095,22
ENSDARG00000038097,12
ENSDARG00000038099,50
ENSDARG00000038106,4
ENSDARG00000038107,285
ENSDARG00000038112,0
ENSDARG00000038113,26
ENSDARG00000038114,0
ENSDARG00000038116,1
ENSDARG00000038121,20
ENSDARG00000038123,19
ENSDARG00000038133,2
ENSDARG00000038139,9
ENSDARG00000038141,190
ENSDARG00000038147,0
ENSDARG00000038151,25
ENSDARG00000038153,152
ENSDARG00000038154,2
ENSDARG00000038156,14
ENSDARG00000038159,58
ENSDARG00000038166,0
ENSDARG00000038176,0
ENSDARG00000038185,0
ENSDARG00000038186,1
ENSDARG00000038191,0
ENSDARG00000038199,4
ENSDARG00000038205,2
ENSDARG00000038207,242
ENSDARG00000038213,21
ENSDARG00000038222,0
ENSDARG00000038225,16
ENSDARG00000038226,0
ENSDARG00000038228,121
ENSDARG00000038235,42
ENSDARG00000038239,92
ENSDARG00000038242,1
ENSDARG00000038243,28
ENSDARG00000038248,5
ENSDARG00000038258,31
ENSDARG00000038270,12
ENSDARG00000038271,0
ENSDARG00000038278,0
ENSDARG00000038281,21
ENSDARG00000038283,0
ENSDARG00000038288,9
ENSDARG00000038290,8
ENSDARG00000038293,0
ENSDARG00000038296,29
ENSDARG00000038297,4
ENSDARG00000038300,31
ENSDARG00000038302,22
ENSDARG00000038305,0
ENSDARG00000038306,152
ENSDARG00000038308,5
ENSDARG00000038309,0
ENSDARG00000038312,16
ENSDARG00000038321,0
ENSDARG00000038348,26
ENSDARG00000038352,0
ENSDARG00000038359,16
ENSDARG00000038360,6
ENSDARG00000038363,2
ENSDARG00000038378,499
ENSDARG00000038384,0
ENSDARG00000038386,3
ENSDARG00000038392,0
ENSDARG00000038397,4
ENSDARG00000038398,75
ENSDARG00000038405,0
ENSDARG00000038414,13
ENSDARG00000038422,18
ENSDARG00000038424,10
ENSDARG00000038428,34
ENSDARG00000038429,13
ENSDARG00000038432,16
ENSDARG00000038439,427
ENSDARG00000038442,150
ENSDARG00000038445,17
ENSDARG00000038446,130
ENSDARG00000038456,21
ENSDARG00000038465,66
ENSDARG00000038467,38
ENSDARG00000038473,32
ENSDARG00000038475,130
ENSDARG00000038476,12
ENSDARG00000038489,24
ENSDARG00000038500,0
ENSDARG00000038505,6
ENSDARG00000038508,2
ENSDARG00000038518,24
ENSDARG00000038524,699
ENSDARG00000038537,27
ENSDARG00000038541,0
ENSDARG00000038543,43
ENSDARG00000038553,0
ENSDARG00000038556,26
ENSDARG00000038557,4
ENSDARG00000038559,151
ENSDARG00000038561,2
ENSDARG00000038563,31
ENSDARG00000038566,32
ENSDARG00000038567,5
ENSDARG00000038569,0
ENSDARG00000038574,268
ENSDARG00000038576,35
ENSDARG00000038577,15
ENSDARG00000038583,60
ENSDARG00000038585,15
ENSDARG00000038587,0
ENSDARG00000038593,0
ENSDARG00000038608,70
ENSDARG00000038609,49
ENSDARG00000038612,0
ENSDARG00000038615,30
ENSDARG00000038618,11
ENSDARG00000038635,38
ENSDARG00000038639,7
ENSDARG00000038643,3
ENSDARG00000038646,0
ENSDARG00000038655,86
ENSDARG00000038658,52
ENSDARG00000038666,0
ENSDARG00000038667,2
ENSDARG00000038668,0
ENSDARG00000038669,8
ENSDARG00000038672,18
ENSDARG00000038681,0
ENSDARG00000038682,0
ENSDARG00000038683,0
ENSDARG00000038686,4
ENSDARG00000038687,7
ENSDARG00000038693,22
ENSDARG00000038694,24
ENSDARG00000038695,190
ENSDARG00000038700,0
ENSDARG00000038703,47
ENSDARG00000038709,0
ENSDARG00000038713,34
ENSDARG00000038716,391
ENSDARG00000038720,0
ENSDARG00000038728,2
ENSDARG00000038729,0
ENSDARG00000038731,77
ENSDARG00000038737,96
ENSDARG00000038742,0
ENSDARG00000038743,112
ENSDARG00000038754,53
ENSDARG00000038768,12
ENSDARG00000038770,0
ENSDARG00000038780,147
ENSDARG00000038784,15
ENSDARG00000038785,38
ENSDARG00000038786,79
ENSDARG00000038787,3
ENSDARG00000038788,16
ENSDARG00000038789,3
ENSDARG00000038792,2
ENSDARG00000038793,0
ENSDARG00000038794,1
ENSDARG00000038801,32
ENSDARG00000038802,0
ENSDARG00000038805,6
ENSDARG00000038812,5
ENSDARG00000038814,78
ENSDARG00000038822,32
ENSDARG00000038826,106
ENSDARG00000038834,71
ENSDARG00000038835,49
ENSDARG00000038845,3
ENSDARG00000038847,3
ENSDARG00000038855,2
ENSDARG00000038858,29
ENSDARG00000038859,5
ENSDARG00000038862,37
ENSDARG00000038863,34
ENSDARG00000038865,13
ENSDARG00000038866,89
ENSDARG00000038867,7
ENSDARG00000038868,36
ENSDARG00000038869,0
ENSDARG00000038870,74
ENSDARG00000038876,0
ENSDARG00000038878,0
ENSDARG00000038879,8
ENSDARG00000038881,40
ENSDARG00000038882,89
ENSDARG00000038891,4
ENSDARG00000038894,42
ENSDARG00000038898,0
ENSDARG00000038900,114
ENSDARG00000038901,15
ENSDARG00000038905,90
ENSDARG00000038909,10
ENSDARG00000038910,73
ENSDARG00000038917,86
ENSDARG00000038918,18
ENSDARG00000038938,88
ENSDARG00000038941,12
ENSDARG00000038954,29
ENSDARG00000038955,0
ENSDARG00000038956,0
ENSDARG00000038957,0
ENSDARG00000038964,0
ENSDARG00000038967,210
ENSDARG00000038968,0
ENSDARG00000038969,0
ENSDARG00000038974,112
ENSDARG00000038976,32
ENSDARG00000038977,0
ENSDARG00000038978,5
ENSDARG00000038979,0
ENSDARG00000038980,25
ENSDARG00000038981,52
ENSDARG00000038985,13
ENSDARG00000038987,0
ENSDARG00000038990,1
ENSDARG00000038991,14
ENSDARG00000038996,4
ENSDARG00000039005,10
ENSDARG00000039007,821
ENSDARG00000039008,17
ENSDARG00000039020,17
ENSDARG00000039022,106
ENSDARG00000039034,232
ENSDARG00000039041,10
ENSDARG00000039051,99
ENSDARG00000039052,39
ENSDARG00000039062,26
ENSDARG00000039063,13
ENSDARG00000039064,26
ENSDARG00000039065,0
ENSDARG00000039066,375
ENSDARG00000039067,0
