Probe Id	BMDS Model		Genes	Gene Symbols	BMD	BMDL	BMDU	fitPValue	fitLogLikelihood	AIC	adverseDirection	2BMD/BMDL	Flagged Hill					
ENSDARG00000037613	Exp 4		100334749	lgals8b	3.51E-05	1.96E-05	3.47E-04	0.3348	270.6096	-533.2191	-1	1.790470207	TRUE	2.78E-06	17998.2	0.695289		
ENSDARG00000037747	Exp 4		570314	fscn1b	4.39E-05	1.96E-07	1.03E-04	0.4965	241.7631	-475.5261	-1	224.3944716	TRUE	2.07E-05	5393.45	0.585173		
ENSDARG00000037789	Exp 4		402805	pvalb1	6.53E-05	3.69E-05	1.46E-04	0.5826	120.5399	-233.0797	1	1.769361432	TRUE	0.00994394	3064.93	1.59071		
ENSDARG00000037790	Exp 4		360208	pvalb8	1.00E-04	4.73E-05	3.08E-04	0.2227	195.1415	-382.2829	1	2.124518098	TRUE	1.59E-04	2804.17	1.53853		
ENSDARG00000037845	Hill		567110	col9a3	1.29E-04	1.42E-05	1.79E-04	0.4758	204.054508	-398.109015	-1	9.085305062	0	2.44E-04	-9.75E-05	3.1715	2.33E-04	TRUE
ENSDARG00000037916	Exp 4		568402	cdk5r1a	8.94E-05	2.49E-07	3.24E-04	0.9435	254.6507	-501.3013	-1	359.5152314	TRUE	8.31E-06	3900.36	0.625171		
ENSDARG00000037995	Exp 2		30125	gdf3	71.6273	2.77602	30000	1.00E-04	268.8896	-531.7791	1	25.8021556	TRUE	1	1.81E-06	0.00299178		
ENSDARG00000038009	Poly 2		798736	ct573429.1	0.343218	0.141703	2.78879	0.01556	262.335299	-516.670598	1	2.422094098	TRUE	2.44E-06	2.04E-06	-7.58E-07		
ENSDARG00000038176	Exp 2		568765	cyb561	7.22397	1.8146	30000	0.003091	267.694	-529.388	-1	3.981026121	TRUE	-1	1.78E-06	0.0414707		
ENSDARG00000038222	Exp 4		436884	tyw3	1.14E-04	5.88E-05	3.04E-04	0.4012	261.7471	-515.4942	1	1.939054496	TRUE	5.64E-06	2048.96	1.53712		
ENSDARG00000038242	Exp 4		541364	zgc:113333	9.38E-05	7.90E-07	4.42E-04	0.3398	242.7454	-477.4908	1	118.7286754	TRUE	1.17E-05	4755.57	1.40892		
ENSDARG00000038312	Exp 4		445388	rcl1	1.30E-04	7.15E-05	2.90E-04	0.05595	239.5503	-471.1006	1	1.823921269	TRUE	2.45E-05	1571.86	1.44752		
ENSDARG00000038321	Exp 4		100002541	zgc:172053	0.00186759	5.71E-04	0.0122154	0.997	256.1863	-504.3726	1	3.270758464	TRUE	9.23E-07	245.194	3.49313		
ENSDARG00000038359	Linear		558186	enosf1	74.6671	2.74712	90000	9.00E-05	229.171434	-452.342868	-1	27.18013774	TRUE	2.25E-05	-4.69E-08			
ENSDARG00000038378	Hill		619268	sagb	9.44E-05	1.61E-05	5.53E-04	0.9913	185.776651	-363.553303	1	5.848128004	0	1.91E-04	1.17E-04	1	2.27E-04	TRUE
ENSDARG00000038384	Poly 2		414844	th2	0.276293	0.128541	4.34183	9.28E-04	285.110482	-562.220964	1	2.14945426	TRUE	5.14E-07	7.39E-07	-2.58E-07		
ENSDARG00000038445	Exp 4				1.28E-04	5.76E-05	4.39E-04	0.7269	269.8004	-531.6008	-1	2.227394494	TRUE	3.75E-06	2370.36	0.579754		
ENSDARG00000038609	Exp 2		114417	mpz	2.32932	1.0126	25.9455	7.02E-04	224.6758	-443.3515	-1	2.300335769	TRUE	-1	1.75E-05	0.125831		
ENSDARG00000038668	Linear		436615	gbp1	1.40013	0.896713	3.15345	0.2025	253.597803	-501.195606	1	1.561402589	TRUE	3.52E-06	6.92E-07			
ENSDARG00000038669	Linear		570622	gbp2	1.23057	0.814663	2.48085	0.5748	262.913866	-519.827732	1	1.510526439	TRUE	2.82E-06	4.82E-07			
ENSDARG00000038700	Hill		100007673	gpr160	0.00211795	0.00211794	0.00211795	0.02264	281.761401	-553.522802	-1	1.000004722	0	1.68E-06	-4.35E-07	1.1278	0.00211212	TRUE
ENSDARG00000038703	Hill		321224	hkdc1	2.87E-04	2.87E-04	7.77E-04	0.3392	248.56152	-487.123039	-1	1.00000348	0	1.12E-05	-3.56E-06	2.11945	3.81E-04	TRUE
ENSDARG00000038709	Exp 4		561899	myadm	4.91E-05	1.55E-07	1.69E-04	0.2335	280.4019	-552.8038	-1	315.9320681	TRUE	1.80E-06	7247.79	0.561909		
ENSDARG00000038729	Exp 4		554089	s100z	4.98E-05	2.96E-05	2.55E-04	0.3268	257.2281	-506.4561	1	1.680852214	TRUE	4.62E-06	9266.88	1.46929		
ENSDARG00000038792	Exp 4		65238	klf17	0.0249306	4.77E-05	0.722809	0.004542	257.1412	-506.2824	1	523.136646	TRUE	5.17E-06	28.1309	1.3082		
ENSDARG00000038867	Exp 2		30444	shhb	2.02398	1.02731	10.4967	0.002851	263.3123	-520.6246	-1	1.970174533	TRUE	-1	3.84E-06	0.0810486		
ENSDARG00000038891	Hill		560023	al954146.1	2.90E-04	2.90E-04	2.90E-04	0.07059	250.843704	-491.687409	1	1.000003449	0	5.55E-06	2.53E-06	6.77463	3.00E-04	TRUE
ENSDARG00000038974	Exp 4		798555	fo904844.1	1.48E-04	5.95E-05	5.29E-04	0.009704	242.2585	-476.517	-1	2.48714424	TRUE	1.70E-05	2436.84	0.659151		
ENSDARG00000039108	Poly 2		541547	trim35-9	0.119957	0.0770558	0.26819	0.02853	289.41046	-570.82092	1	1.556754975	TRUE	7.76E-07	1.28E-06	-4.26E-07		
ENSDARG00000039174	Poly 2		561648	olfm3b	0.161176	0.0946266	0.539431	0.03263	283.303316	-558.606632	-1	1.703284277	TRUE	1.09E-06	-1.33E-06	4.15E-07		
ENSDARG00000039181	Exp 4		565807	trpm3	1.24E-04	1.38E-06	6.40E-04	0.5879	247.1811	-486.3623	-1	89.82733604	TRUE	1.15E-05	3543.71	0.667613		
ENSDARG00000039211	Exp 4		378987	zgc:77439	1.50E-04	7.12E-05	4.35E-04	0.1296	216.9904	-425.9808	1	2.113645591	TRUE	5.56E-05	1805.89	1.50316		
ENSDARG00000039220	Hill		563594	st6galnac5a	1.87E-04	1.87E-04	1.87E-04	0.02364	281.335098	-552.670197	-1	1.000005336	0	1.41E-06	-5.67E-07	1.00002	2.88E-04	TRUE
ENSDARG00000039256	Hill		570504	spega	6.99E-05	6.99E-05	1.12E-04	0.02356	250.400417	-490.800833	-1	1.000084362	0	1.31E-05	-3.25E-06	1.67035	1.01E-04	TRUE
ENSDARG00000039269	Exp 4		322614	arg2	2.36E-04	8.60E-05	0.00103157	0.7635	184.5212	-361.0425	1	2.744728587	TRUE	1.42E-04	1673.18	1.79374		
ENSDARG00000039310	Linear		541485	parla	4.17127	1.67723	90000	0.03444	253.104256	-500.208511	1	2.486999398	TRUE	4.51E-06	2.38E-07			
ENSDARG00000039381	Exp 4		336673	ch25hl1.1	1.03E-04	2.32E-06	4.57E-04	0.4116	247.6719	-487.3438	1	44.45956011	TRUE	6.70E-06	4049.18	1.57798		
ENSDARG00000039435	Exp 5		436796	rgs17	9.10E-05	6.86E-07	2.83E-04	0.07246	262.5682	-515.1364	-1	132.6936139	TRUE	9.24E-06	4928.22	0.715554	1.67454	
ENSDARG00000039499	Poly 2		557389	soul2	0.297105	0.133382	3.0496	0.002043	214.605875	-421.211749	1	2.227474472	TRUE	4.14E-05	2.81E-05	-9.29E-06		
ENSDARG00000039500	Exp 2		100333421	si:cabz01090165.1	2.20297	1.04578	16.4874	1.00E-04	252.2171	-498.4341	-1	2.106532923	TRUE	-1	5.47E-06	0.0958983		
ENSDARG00000039522	Exp 5		554127	tubb2	1.14E-04	7.40E-07	2.83E-04	0.4983	234.9884	-459.9768	-1	154.1224351	TRUE	3.13E-05	4598.4	0.646179	2.05957	
ENSDARG00000039770	Poly 2		393452	dync2li1	0.252493	0.123135	3.25991	0.008263	272.19758	-536.395159	1	2.050538027	TRUE	1.78E-06	1.57E-06	-4.98E-07		
ENSDARG00000039806	Exp 4		100004296	tbxtb	1.61E-05	1.61E-05	7.14E-05	0.5737	271.2959	-534.5918	-1	1.000012459	TRUE	2.01E-06	18426.4	0.258884		
ENSDARG00000039929	Exp 4		799492	ckmt2b	8.21E-05	4.28E-05	2.12E-04	0.7354	188.815	-369.63	1	1.915185844	TRUE	2.85E-04	2871.65	1.48899		
ENSDARG00000039951	Exp 4		100330221	si:ch211-87j1.4	9.19E-05	4.05E-05	2.88E-04	0.4849	269.6046	-531.2092	-1	2.268601725	TRUE	3.50E-06	3229.78	0.535739		
ENSDARG00000040004	Exp 4		569167	pkhd1l1	1.08E-04	4.84E-05	3.75E-04	0.718	244.5052	-481.0103	1	2.236372088	TRUE	5.68E-06	2799.68	2.05261		
ENSDARG00000040039	Exp 4		449768	pttg1ipb	1.18E-04	5.73E-05	3.32E-04	0.119	234.491	-460.982	1	2.054215491	TRUE	2.49E-05	2276.53	1.45184		
ENSDARG00000040045	Exp 4				2.32E-04	8.91E-05	8.14E-04	0.1055	221.9721	-435.9442	1	2.599532037	TRUE	4.03E-05	1705.34	1.38909		
ENSDARG00000040065	Poly 2		404729	gja5a	0.326923	0.138879	2.82979	0.005212	289.966932	-571.933864	-1	2.354013206	TRUE	5.27E-07	-4.96E-07	1.80E-07		
ENSDARG00000040118	Exp 4		541546	zgc:113232	1.72E-05	5.87E-08	3.53E-05	0.7607	206.7224	-405.4448	-1	293.3488247	TRUE	9.81E-05	8712.58	0.164097		
ENSDARG00000040135	Exp 4		570238	fosaa	4.83E-05	7.17E-07	1.54E-04	0.9587	249.7701	-491.5403	-1	67.41743668	TRUE	7.35E-06	6863.66	0.429225		
ENSDARG00000040177	Exp 4		569828	rgs16	1.20E-04	5.54E-05	4.20E-04	0.4988	228.7852	-449.5703	1	2.17332405	TRUE	2.73E-05	2415.88	1.51874		
ENSDARG00000040246	Exp 4		100003903	rap2ab	3.99E-05	6.30E-07	1.06E-04	0.9692	278.7824	-549.5648	-1	63.45088085	TRUE	2.38E-06	6774.29	0.544207		
ENSDARG00000040257	Exp 4		550337	slc38a11	2.69E-04	5.38E-06	0.00230374	0.08136	278.8193	-549.6385	1	49.95549824	TRUE	1.23E-06	2359.59	1.44567		
ENSDARG00000040306	Exp 4		565818	otomp	6.28E-05	6.99E-07	2.32E-04	0.2863	248.5192	-489.0385	-1	89.84885568	TRUE	1.09E-05	6130.15	0.636397		
ENSDARG00000040427	Poly 2		492778	acot19	0.151111	0.0904885	0.472517	0.4724	282.714051	-557.428102	1	1.66994701	TRUE	1.05E-06	1.46E-06	-5.24E-07		
ENSDARG00000040432	Exp 4		117509	klf2b	7.10E-05	2.10E-07	2.51E-04	0.642	232.2706	-456.5413	1	339.0154842	TRUE	1.65E-05	5191.14	1.58616		
ENSDARG00000040439	Poly 2		406266	rsl24d1	0.243117	0.120707	3.26804	9.00E-05	169.844855	-331.68971	1	2.014108544	TRUE	4.91E-04	3.55E-04	-1.12E-04		
ENSDARG00000040445	Linear		791754	si:ch211-219a4.3	1.77074	1.05553	5.42985	0.07003	253.226173	-500.452345	1	1.677583773	TRUE	5.84E-06	5.58E-07			
ENSDARG00000040465	Exp 4		494071	irf2	1.87E-04	7.46E-05	8.34E-04	0.7889	246.4394	-484.8789	1	2.508128872	TRUE	9.94E-06	1851	1.48505		
ENSDARG00000040466	Exp 2		393207	vil1	1.64091	0.889578	5.52233	0.1081	186.5306	-367.0611	-1	1.844593729	TRUE	-1	2.18E-04	0.10025		
ENSDARG00000040513	Exp 4		436869	zgc:92313	1.25E-04	1.28E-06	7.09E-04	0.3767	231.1493	-454.2985	1	97.87422082	TRUE	1.77E-05	3799.21	1.47215		
ENSDARG00000040535	Exp 4		793671	csgalnact1a	1.20E-04	5.55E-05	4.44E-04	0.4695	274.9474	-541.8949	-1	2.162760271	TRUE	3.61E-06	2399.66	0.651051		
ENSDARG00000040547	Exp 4		548607	b3gat1a	7.63E-05	9.64E-07	2.79E-04	0.777	260.6038	-513.2077	-1	79.17304033	TRUE	6.46E-06	4911.21	0.668056		
ENSDARG00000040565	Exp 4		794752	ckmb	5.73E-05	3.53E-05	1.13E-04	0.05223	134.4978	-260.9955	1	1.624085595	TRUE	0.00552974	2804.93	1.62258		
ENSDARG00000040633	Hill		556054	prmt8	4.19E-05	4.19E-05	4.19E-05	0.02182	272.088893	-534.177786	-1	1.000004771	0	2.97E-06	-1.42E-06	1.25963	9.51E-05	TRUE
ENSDARG00000040703	Hill				3.35E-04	3.35E-04	3.35E-04	0.1704	272.774578	-535.549156	-1	1.000005976	0	1.66E-06	-5.38E-07	1.09529	1.76E-04	TRUE
ENSDARG00000040707	Exp 4		450030	chchd4b	8.08E-05	9.70E-07	4.43E-04	0.1111	262.5084	-517.0168	1	83.32058164	TRUE	2.68E-06	6214.24	1.573		
ENSDARG00000040717	Exp 4		558777	macc1	6.47E-05	9.30E-07	2.33E-04	0.4133	254.3185	-500.6369	1	69.57021666	TRUE	6.39E-06	5843.49	1.46379		
ENSDARG00000040747	Linear		445095	tm4sf4	1.3336	0.865287	2.8705	0.1933	191.112885	-376.22577	-1	1.541222739	TRUE	1.80E-04	-1.95E-05			
ENSDARG00000040841	Hill		266750	adra2a	1.26E-04	1.26E-04	1.26E-04	0.05709	277.987899	-545.975798	-1	1	0	1.87E-06	-6.10E-07	1.00078	1.50E-04	TRUE
ENSDARG00000040851	Exp 4		568304	plekhh2	1.57E-04	1.55E-07	8.83E-04	0.06607	273.3043	-538.6087	-1	1009.687587	TRUE	3.05E-06	3155.5	0.711684		
ENSDARG00000040921	Exp 4				0.148693	3.56E-04	30000	0.2442	268.028	-528.056	1	417.9834092	TRUE	1.09E-06	5.65846	1.73137		
ENSDARG00000040982	Exp 4		497642	fgf14	1.23E-04	1.50E-06	6.33E-04	0.3128	254.9204	-501.8408	-1	81.95679205	TRUE	6.64E-06	3640.11	0.62362		
ENSDARG00000041034	Linear		767762	zgc:152857	1.85508	1.08821	6.21041	0.1458	286.403979	-566.807958	1	1.704707731	TRUE	5.18E-07	9.29E-08			
ENSDARG00000041073	Linear		558132	si:dkey-12e7.4	1.0449	0.717035	1.89653	0.5142	277.774683	-549.549365	1	1.457251041	TRUE	1.41E-06	2.60E-07			
ENSDARG00000041086	Hill		101886560	lo018380.1	7.92E-04	7.92E-04	7.92E-04	0.7673	276.358571	-544.717141	-1	1.000003789	0	2.45E-06	-1.02E-06	1	0.00188622	TRUE
ENSDARG00000041117	Exp 2		30127	wnt2	1.95342	1.23721	5.93015	0.00256	252.1835	-498.3671	1	1.578891215	TRUE	1	5.17E-06	0.0940465		
ENSDARG00000041119	Exp 4		114465	ceacam1	1.07E-04	9.24E-07	6.40E-04	0.5617	214.7362	-421.4725	1	116.2505817	TRUE	4.45E-05	4738.24	1.42189		
ENSDARG00000041140	Exp 4		100004133	ddb2	1.66E-04	1.06E-06	0.00171312	0.9541	205.194	-402.388	1	155.9456335	TRUE	2.10E-05	3466.31	2.34688		
ENSDARG00000041150	Hill		100149756	slc17a6b	1.06E-04	1.06E-04	1.06E-04	0.003382	216.488193	-424.976387	-1	1.00017021	0	7.41E-05	-2.22E-05	1.00025	1.36E-04	TRUE
ENSDARG00000041295	Exp 2		541395	lim2.5	3.19385	1.26499	30000	0.0683	230.0182	-454.0364	-1	2.524802568	TRUE	-1	1.46E-05	0.081909		
ENSDARG00000041339	Exp 2		445086	zgc:92380	262.958	2.80934	30000	4.67E-04	195.6528	-385.3057	-1	93.60134409	TRUE	-1	9.51E-05	9.20E-04		
ENSDARG00000041375	Poly 2		565103	si:ch211-57i17.5	0.126549	0.0801619	0.296553	0.1048	292.156016	-576.312032	1	1.578667671	TRUE	4.05E-07	1.05E-06	-3.29E-07		
ENSDARG00000041413	Exp 4		563883	adgrg11	3.19E-04	5.25E-05	0.00703521	0.8575	265.4268	-522.8536	1	6.081561128	TRUE	1.85E-06	2052.63	1.58545		
ENSDARG00000041433	Exp 4		562950	si:dkey-7c18.24	0.0848836	1.44E-04	30000	0.00392	175.8232	-343.6463	1	591.1937596	TRUE	1.36E-04	14.2269	1.60984		
ENSDARG00000041492	Linear		556372	si:ch211-196f5.2	7.44789	2.05459	90000	0.002169	235.677838	-465.355677	-1	3.625000608	TRUE	8.75E-06	-3.34E-07			
ENSDARG00000041515	Exp 2				2.48459	0.999551	66.808	0.06592	290.2325	-574.4651	-1	2.485706082	TRUE	-1	4.97E-07	0.134223		
ENSDARG00000041572	Exp 4		407655	zfpm1	7.72E-05	3.30E-05	2.23E-04	0.3408	258.7687	-509.5373	-1	2.340137456	TRUE	7.76E-06	3676.43	0.615396		
ENSDARG00000041595	Exp 4		560651	ces3	4.66E-04	1.20E-04	0.00255683	0.9642	207.9476	-407.8951	1	3.870533712	TRUE	5.95E-05	1032.67	1.471		
ENSDARG00000041607	Exp 4		324490	eif4ebp3l	2.23E-04	8.37E-05	9.38E-04	0.8256	196.2763	-384.5526	1	2.660962416	TRUE	1.11E-04	1703.65	1.56477		
ENSDARG00000041660	Exp 4		30509	oprd1a	5.09E-05	6.33E-07	1.43E-04	0.4286	282.5287	-557.0574	-1	80.39450194	TRUE	1.56E-06	5814.87	0.470969		
ENSDARG00000041715	Exp 4		678554	bco2b	0.00292775	1.01E-05	30000	0.3751	287.9797	-567.9594	1	289.5522831	TRUE	3.76E-07	298.341	1.72362		
ENSDARG00000041724	Linear		325699	glipr2	2.65617	1.34855	82.5995	0.03997	262.266321	-518.532643	1	1.969648882	TRUE	2.96E-06	2.31E-07			
ENSDARG00000041734	Linear		566474	tbc1d32	4.35714	1.70793	90000	0.00103	258.380202	-510.760405	-1	2.55112329	TRUE	4.67E-06	-1.73E-07			
ENSDARG00000041791	Exp 4		100333333	mgat4c	1.02E-04	1.35E-06	3.89E-04	0.2328	270.0808	-532.1616	-1	75.00738116	TRUE	3.23E-06	3648.98	0.593832		
ENSDARG00000041864	Exp 2		447832	capn3a	2.93248	0.981833	30000	0.007502	181.0483	-356.0967	-1	2.986740108	TRUE	-1	1.18E-04	0.159706		
ENSDARG00000041910	Exp 4		101882368	znf512	0.0909616	1.53E-04	30000	1.00E-04	269.1293	-530.2585	-1	595.4660016	TRUE	2.05E-06	18.2122	0.741858		
ENSDARG00000041911	Linear		563420	si:ch211-245h14.1	2.04426	1.15742	8.63804	0.1214	270.476606	-534.953213	1	1.766221424	TRUE	1.47E-06	1.95E-07			
ENSDARG00000041915	Exp 2		562918	stum	1.87936	0.948935	8.51943	0.1069	268.3521	-530.7042	-1	1.980493922	TRUE	-1	2.48E-06	0.105302		
ENSDARG00000041919	Hill		794050	ccl38.1	0.0331967	3.17E-06	90000	0.5493	285.965457	-563.930915	1	10481.63479	0	4.24E-07	2.92E-07	1	0.0217997	TRUE
ENSDARG00000041926	Exp 4		100000823	dlg4a	9.93E-05	1.28E-06	4.32E-04	0.8764	253.632	-499.264	-1	77.33142764	TRUE	6.46E-06	4111.93	0.553559		
ENSDARG00000041952	Exp 4		100003863	prox2	1.46E-04	5.30E-05	8.92E-04	0.7228	257.2377	-506.4754	-1	2.752338433	TRUE	4.69E-06	2672.57	0.471234		
ENSDARG00000042054	Hill		569690	zgc:171971	9.64E-05	9.64E-05	9.64E-05	0.06464	259.983145	-509.966291	-1	1.000004151	0	6.83E-06	-2.14E-06	1.02251	1.85E-04	TRUE
ENSDARG00000042055	Exp 4		559657	niban1a	9.15E-05	1.13E-06	3.32E-04	0.1386	229.9398	-451.8796	1	80.75718915	TRUE	2.07E-05	3957.29	1.53598		
ENSDARG00000042114	Exp 4				4.30E-05	6.79E-07	1.06E-04	0.1194	259.5424	-511.0848	-1	63.32767677	TRUE	7.28E-06	5877.01	0.564077		
ENSDARG00000042123	Exp 2		450013	nudt3b	103.216	2.73176	30000	7.86E-04	264.2063	-522.4127	-1	37.78369989	TRUE	-1	2.47E-06	0.00246546		
ENSDARG00000042133	Exp 4		558617	si:dkey-51e6.1	1.83E-04	7.59E-05	6.84E-04	0.7541	236.8561	-465.7122	1	2.415035361	TRUE	1.75E-05	1814.35	1.47126		
ENSDARG00000042210	Exp 4		30267	sema3ab	1.50E-04	6.54E-05	4.99E-04	0.2235	264.7941	-521.5882	-1	2.294978197	TRUE	6.67E-06	2128.76	0.705306		
ENSDARG00000042245	Exp 4		393488	myl13	7.84E-05	3.76E-05	2.12E-04	0.1561	182.5157	-357.0314	1	2.088121616	TRUE	3.96E-04	3356.27	1.44563		
ENSDARG00000042259	Exp 4		792928	tgfbr1b	1.11E-04	4.25E-07	4.51E-04	0.05175	252.6711	-497.3422	-1	260.810598	TRUE	9.28E-06	3536.85	0.662474		
ENSDARG00000042277	Exp 4		114378	efnb3b	6.81E-05	2.44E-05	1.87E-04	0.04194	249.1296	-490.2592	-1	2.796721527	TRUE	1.33E-05	4133.74	0.625574		
ENSDARG00000042291	Exp 4		30586	dlx6a	1.04E-05	4.11E-08	1.72E-05	0.0506	275.6796	-543.3593	-1	253.8467526	TRUE	4.12E-06	22949.2	0.654796		
ENSDARG00000042293	Linear		553246	ca4b	3.22694	1.49185	90000	0.1307	232.766886	-459.533771	-1	2.163045883	TRUE	1.28E-05	-8.99E-07			
ENSDARG00000042350	Exp 4		100034471	syt1b	0.0459649	4.88E-05	30000	0.09456	276.7642	-545.5284	-1	941.8361388	TRUE	1.09E-06	27.618	0.63599		
ENSDARG00000042383	Exp 4		567401	zbtb25	1.94E-04	1.56E-06	0.00737152	0.7082	266.9963	-525.9926	-1	124.8208858	TRUE	3.52E-06	3219.82	0.707343		
ENSDARG00000042390	Exp 4		555204	syndig1l	1.35E-04	5.75E-05	5.05E-04	0.2441	265.0932	-522.1863	-1	2.355740869	TRUE	4.19E-06	2442.64	0.55136		
ENSDARG00000042492	Hill				9.57E-04	9.51E-04	90000	0.005436	259.701766	-511.403531	-1	1.006525684	0	4.42E-06	-1.22E-06	18	9.41E-04	TRUE
ENSDARG00000042510	Exp 4		553440	acot20	7.97E-05	2.50E-05	2.47E-04	0.5803	260.3281	-512.6562	-1	3.184049031	TRUE	8.05E-06	3918.91	0.685539		
ENSDARG00000042518	Exp 4		557551	hipk2	1.10E-04	3.48E-05	4.07E-04	0.001943	241.4691	-474.9381	-1	3.148111977	TRUE	2.25E-05	3363.05	0.735509		
ENSDARG00000042613	Linear		100141350	crp3	4.70589	1.76141	90000	3.16E-04	206.977156	-407.954312	-1	2.671660772	TRUE	5.17E-05	-2.39E-06			
ENSDARG00000042616	Linear		30252	sema3h	3.44344	1.53932	90000	0.005842	266.739546	-527.479092	-1	2.236987761	TRUE	2.41E-06	-1.41E-07			
ENSDARG00000042677	Exp 2		562183	cadm1b	2.37147	1.06193	29.1894	0.07433	256.0456	-506.0911	-1	2.233169795	TRUE	-1	3.89E-06	0.10406		
ENSDARG00000042689	Exp 4		568471	zbtb37	3.47E-04	1.07E-04	0.00169694	0.1795	264.9322	-521.8644	-1	3.258640758	TRUE	4.54E-06	1555.59	0.718472		
ENSDARG00000042723	Hill		405794	gfra2a	6.00E-05	6.00E-05	6.00E-05	0.008664	271.310912	-532.621824	-1	1.000003336	0	5.03E-06	-1.72E-06	1.26737	1.72E-04	TRUE
ENSDARG00000042727	Exp 4		641427	exo5	1.33E-04	2.83E-06	7.20E-04	0.3231	263.896	-519.7919	1	47.2099253	TRUE	3.37E-06	3389.96	1.45905		
ENSDARG00000042829	Linear				4.86277	1.78387	90000	0.01861	234.895512	-463.791024	1	2.725966578	TRUE	9.97E-06	5.33E-07			
ENSDARG00000042845	Exp 2		352920	oxt	2.15217	0.602292	27.4426	1.00E-04	256.7032	-507.4063	-1	3.573299994	TRUE	-1	2.01E-06	0.244374		
ENSDARG00000042846	Exp 2		405793	disp2	2.86465	1.2478	30000	0.003029	235.89	-465.78	-1	2.295760539	TRUE	-1	1.39E-05	0.0677739		
ENSDARG00000042850	Exp 4		557914	nphs2	6.15E-05	3.37E-05	1.39E-04	0.1324	295.8328	-583.6655	-1	1.828276917	TRUE	8.86E-07	3421.87	0.376603		
ENSDARG00000042857	Exp 4		100000527	si:ch211-246m6.4	7.67E-05	8.77E-07	2.99E-04	0.9684	253.7333	-499.4667	1	87.49013336	TRUE	5.55E-06	5174.42	1.52935		
ENSDARG00000042866	Exp 4		550380	cx35.4	7.75E-05	8.71E-07	3.43E-04	0.3719	247.8234	-487.6468	1	88.95407812	TRUE	8.08E-06	5673.66	1.45642		
ENSDARG00000042873	Exp 4		393312	slc25a27	1.19E-04	3.24E-06	6.68E-04	0.9207	279.8693	-551.7386	-1	36.67918375	TRUE	2.10E-06	3619.17	0.668402		
ENSDARG00000042874	Exp 4		553622	phlda2	2.35E-04	1.64E-06	0.011125	0.5209	236.1555	-464.3109	1	142.8949148	TRUE	1.16E-05	2745.47	1.44003		
ENSDARG00000042902	Exp 4		555926	afg1lb	0.210932	0.00111615	30000	0.06288	266.6665	-525.333	1	188.9817677	TRUE	2.67E-06	4.36626	1.30255		
ENSDARG00000042920	Linear		571461	sult3st3	1.64976	1.00653	4.51874	0.4547	252.201299	-498.402599	-1	1.639056958	TRUE	6.58E-06	-6.32E-07			
ENSDARG00000042922	Exp 4		57926	gpr173	6.48E-05	2.10E-07	2.23E-04	0.476	258.9076	-509.8152	-1	309.0217599	TRUE	6.91E-06	5611.74	0.652183		
ENSDARG00000042937	Exp 4				4.95E-05	2.58E-05	1.83E-04	0.5206	283.4005	-558.8011	1	1.914354037	TRUE	6.92E-07	7626.74	1.92814		
ENSDARG00000042948	Exp 4		386768	dnajc5aa	7.30E-05	2.57E-05	2.09E-04	0.1933	237.2427	-466.4855	-1	2.837589857	TRUE	2.35E-05	4014.26	0.616705		
ENSDARG00000043026	Exp 4		569881	ttbk2b	1.01E-04	4.60E-05	3.13E-04	0.2929	240.6193	-473.2385	-1	2.200011305	TRUE	2.31E-05	2915.38	0.674626		
ENSDARG00000043074	Linear		559978	grp	6.08965	1.93208	90000	7.62E-04	263.955261	-521.910523	-1	3.151862242	TRUE	2.55E-06	-9.22E-08			
ENSDARG00000043079	Exp 4		101882601	mmp23b	7.58E-05	1.08E-06	2.42E-04	0.246	270.9639	-533.9279	-1	70.33110371	TRUE	4.78E-06	4298.09	0.707539		
ENSDARG00000043102	Exp 4		494053	lxn	2.16E-04	1.04E-04	5.40E-04	0.01765	211.4163	-414.8326	1	2.068104068	TRUE	4.68E-05	1267.42	1.79649		
ENSDARG00000043128	Exp 4		81584	cldne	1.18E-04	1.31E-06	7.15E-04	0.6878	204.2553	-400.5105	1	90.02471509	TRUE	7.79E-05	4271.31	1.42178		
ENSDARG00000043148	Exp 2		556181	slc1a3b	2.55922	1.18338	62.8925	1.00E-04	229.3553	-452.7105	-1	2.16263584	TRUE	-1	2.22E-05	0.0665011		
ENSDARG00000043154	Exp 4		555812	ucp2	1.31E-04	1.84E-06	7.49E-04	0.9058	179.7321	-351.4642	1	71.13301242	TRUE	2.36E-04	3408.35	1.55598		
ENSDARG00000043182	Exp 4		541514	hhla2a.1	1.67E-04	7.94E-05	4.68E-04	0.5859	244.7909	-481.5818	1	2.10633697	TRUE	1.26E-05	1561.5	1.53073		
ENSDARG00000043226	Poly 2		103909284	nfixa	0.278818	0.129323	3.02566	3.57E-04	262.453585	-516.907169	-1	2.155981535	TRUE	2.54E-06	-2.40E-06	7.98E-07		
ENSDARG00000043241	Exp 4		553266	arrb1	3.10E-05	2.08E-05	8.64E-05	0.2557	259.5053	-511.0105	-1	1.48818118	TRUE	6.29E-06	8521.79	0.513685		
ENSDARG00000043332	Exp 4		555737	prkcz	4.35E-05	2.07E-05	9.31E-05	0.02325	262.2229	-516.4459	-1	2.102006786	TRUE	8.85E-06	4709.37	0.624616		
