GO/Pathway/Gene Set/Gene ID,GO/Pathway/Gene Set/Gene Name,All Genes (Expression Data),All Genes (Platform),Input Genes,Genes with BMD <= Highest Dose,Genes with BMD p-Value >= ,Genes with BMD/BMDL <= ,Genes with BMDU/BMD <= ,Genes with BMDU/BMDL <= ,Genes with BMD <= N-Fold Lowest Positive Dose ,Genes That Passed All Filters,Fisher's A Parameter,Fisher's B Parameter,Fisher's C Parameter,Fisher's D Parameter,Fisher's Exact Left P-Value,Fisher's Exact Right P-Value,Fisher's Exact Two Tail,Percentage,Entrez Gene IDs,Gene Symbols,Probe IDs,Genes with Conflicting Probesets,BMD Mean,BMD Median,BMD Minimum,BMD Standard Deviation,BMD wMean,BMD wSD,BMDL Mean,BMDL Median,BMDL Minimum,BMDL Standard Deviation,BMDL wMean,BMDL wSD,BMDU Mean,BMDU Median,BMDU Minimum,BMDU Standard Deviation,BMDU wMean,BMDU wSD,5th Percentile Index,BMD at 5th Percentile of Total Genes,10th Percentile Index,BMD at 10th Percentile of Total Genes,BMD List,BMDL List,BMDU List,Probes with Adverse Direction Up,Probes with Adverse Direction Down,Genes with Adverse Direction Up,Genes Up List,Genes Up Probes List,Genes Up BMD Mean,Genes Up BMD Median,Genes Up SD,Genes Up BMDL Mean,Genes Up BMDL Median,Genes Up BMDL SD,Genes Up BMDU Mean,Genes Up BMDU Median,Genes Up BMDU SD,BMD list (up),BMDL List (up),BMDU List (up),Genes with Adverse Direction Down,Genes Down List,Genes Down Probes List,Genes Down BMD Mean,Genes Down BMD Median,Genes Down SD,Genes Down BMDL Mean,Genes Down BMDL Median,Genes Down BMDL SD,Genes Down BMDU Mean,Genes Down BMDU Median,Genes Down BMDU SD,BMD list (down),BMDL List (down),BMDU List (down),Genes with Adverse Conflict Count,Genes Conflict List,Genes Conflict Probes List,BMD list (Conflict),BMDL list (Conflict),BMDU list (Conflict),Model Counts,Mean Fold Change,Total Fold Change,Min Fold Change,Max Fold Change,Standard Deviation Fold Change,Median Fold Change,Lower bound of the 95% confidence interval -  BMD,Upper bound of the 95% confidence interval -  BMD,Lower bound of the 95% confidence interval -  BMDL,Upper bound of the 95% confidence interval -  BMDL,Lower bound of the 95% confidence interval -  BMDU,Upper bound of the 95% confidence interval -  BMDU,Overall Direction,Percent Genes With Overall Direction Up,Percent Genes With Overall Direction Down,Percent Genes With Overall Direction Conflict
R-DRE-2559584,Formation of Senescence-Associated Heterochromatin Foci (SAHF),6,19,1,0,0,1,1,0,1,0,0,55,19,4818,0.80636,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-2559586,DNA Damage/Telomere Stress Induced Senescence,14,48,2,1,1,2,2,1,2,1,1,54,47,4790,0.8991,0.42036,0.42036,2.08,394048,h2ax,ENSDARG00000029406,,676.223,676.223,676.223,,676.223,,314.783,314.783,314.783,,314.783,,1452.67,1452.67,1452.67,,1452.67,,,,,,676.223,314.783,1452.67,0,1,0,,,,,,,,,,,,,,,1,394048,ENSDARG00000029406,676.223,676.223,,314.783,314.783,,1452.67,1452.67,,676.223,314.783,1452.67,0,,,,,,"Linear,1(1)",2.064291239,2.064291239,2.064291239,2.064291239,0,2.064291239,676.223,676.223,314.783,314.783,1452.67,1452.67,DOWN,0,1,0
R-DRE-75153,Apoptotic execution phase,17,34,1,0,0,1,1,0,1,0,0,55,34,4803,0.67995,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-4085001,Sialic acid metabolism,2,17,1,1,1,1,1,1,1,1,1,54,16,4821,0.98485,0.17513,0.17513,5.88,554166,st3gal7,ENSDARG00000039064,,588.837,588.837,588.837,,588.837,,298.373,298.373,298.373,,298.373,,1162.06,1162.06,1162.06,,1162.06,,0,588.837,,,588.837,298.373,1162.06,1,0,1,554166,ENSDARG00000039064,588.837,588.837,,298.373,298.373,,1162.06,1162.06,,588.837,298.373,1162.06,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.712301373,1.712301373,1.712301373,1.712301373,0,1.712301373,588.837,588.837,298.373,298.373,1162.06,1162.06,UP,1,0,0
R-DRE-425397,"Transport of vitamins, nucleosides, and related molecules",8,23,3,2,1,2,2,2,3,1,1,54,22,4815,0.973,0.22944,0.22944,4.35,336492,ptgdsb.1,ENSDARG00000027088,,515.462,515.462,515.462,,515.462,,279.873,279.873,279.873,,279.873,,949.364,949.364,949.364,,949.364,,,,,,515.462,279.873,949.364,1,0,1,336492,ENSDARG00000027088,515.462,515.462,,279.873,279.873,,949.364,949.364,,515.462,279.873,949.364,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.602800012,1.602800012,1.602800012,1.602800012,0,1.602800012,515.462,515.462,279.873,279.873,949.364,949.364,UP,1,0,0
R-DRE-446193,"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",8,43,1,1,1,1,1,1,1,1,1,54,42,4795,0.91635,0.38633,0.38633,2.33,554166,st3gal7,ENSDARG00000039064,,588.837,588.837,588.837,,588.837,,298.373,298.373,298.373,,298.373,,1162.06,1162.06,1162.06,,1162.06,,,,,,588.837,298.373,1162.06,1,0,1,554166,ENSDARG00000039064,588.837,588.837,,298.373,298.373,,1162.06,1162.06,,588.837,298.373,1162.06,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.712301373,1.712301373,1.712301373,1.712301373,0,1.712301373,588.837,588.837,298.373,298.373,1162.06,1162.06,UP,1,0,0
R-DRE-446219,Synthesis of substrates in N-glycan biosythesis,6,37,1,1,1,1,1,1,1,1,1,54,36,4801,0.93565,0.34289,0.34289,2.7,554166,st3gal7,ENSDARG00000039064,,588.837,588.837,588.837,,588.837,,298.373,298.373,298.373,,298.373,,1162.06,1162.06,1162.06,,1162.06,,,,,,588.837,298.373,1162.06,1,0,1,554166,ENSDARG00000039064,588.837,588.837,,298.373,298.373,,1162.06,1162.06,,588.837,298.373,1162.06,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.712301373,1.712301373,1.712301373,1.712301373,0,1.712301373,588.837,588.837,298.373,298.373,1162.06,1162.06,UP,1,0,0
R-DRE-77387,Insulin receptor recycling,11,13,1,1,0,1,1,1,1,0,0,55,13,4824,0.86315,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-983712,Ion channel transport,32,65,4,2,0,3,3,3,4,0,0,55,65,4772,0.47721,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-2990846,SUMOylation,52,123,6,5,2,6,6,5,6,1,1,54,122,4715,0.59536,0.75548,1,0.81,30749,nr5a2,ENSDARG00000100940,,327.524,327.524,327.524,,327.524,,210.573,210.573,210.573,,210.573,,509.43,509.43,509.43,,509.43,,,,,,327.524,210.573,509.43,1,0,1,30749,ENSDARG00000100940,327.524,327.524,,210.573,210.573,,509.43,509.43,,327.524,210.573,509.43,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.316220045,2.316220045,2.316220045,2.316220045,0,2.316220045,327.524,327.524,210.573,210.573,509.43,509.43,UP,1,0,0
R-DRE-3108232,SUMO E3 ligases SUMOylate target proteins,49,117,6,5,2,6,6,5,6,1,1,54,116,4721,0.61944,0.73786,1,0.85,30749,nr5a2,ENSDARG00000100940,,327.524,327.524,327.524,,327.524,,210.573,210.573,210.573,,210.573,,509.43,509.43,509.43,,509.43,,,,,,327.524,210.573,509.43,1,0,1,30749,ENSDARG00000100940,327.524,327.524,,210.573,210.573,,509.43,509.43,,327.524,210.573,509.43,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.316220045,2.316220045,2.316220045,2.316220045,0,2.316220045,327.524,327.524,210.573,210.573,509.43,509.43,UP,1,0,0
R-DRE-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,16,28,1,0,0,0,0,0,1,0,0,55,28,4809,0.72799,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-383280,Nuclear Receptor transcription pathway,16,37,2,2,2,1,1,1,2,1,1,54,36,4801,0.93565,0.34289,0.34289,2.7,30749,nr5a2,ENSDARG00000100940,,327.524,327.524,327.524,,327.524,,210.573,210.573,210.573,,210.573,,509.43,509.43,509.43,,509.43,,,,,,327.524,210.573,509.43,1,0,1,30749,ENSDARG00000100940,327.524,327.524,,210.573,210.573,,509.43,509.43,,327.524,210.573,509.43,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.316220045,2.316220045,2.316220045,2.316220045,0,2.316220045,327.524,327.524,210.573,210.573,509.43,509.43,UP,1,0,0
R-DRE-4090294,SUMOylation of intracellular receptors,11,22,1,1,1,1,1,1,1,1,1,54,21,4816,0.97517,0.22064,0.22064,4.55,30749,nr5a2,ENSDARG00000100940,,327.524,327.524,327.524,,327.524,,210.573,210.573,210.573,,210.573,,509.43,509.43,509.43,,509.43,,,,,,327.524,210.573,509.43,1,0,1,30749,ENSDARG00000100940,327.524,327.524,,210.573,210.573,,509.43,509.43,,327.524,210.573,509.43,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.316220045,2.316220045,2.316220045,2.316220045,0,2.316220045,327.524,327.524,210.573,210.573,509.43,509.43,UP,1,0,0
R-DRE-5625740,RHO GTPases activate PKNs,26,47,2,1,1,1,1,1,2,1,1,54,46,4791,0.90263,0.41371,0.41371,2.13,394048,h2ax,ENSDARG00000029406,,676.223,676.223,676.223,,676.223,,314.783,314.783,314.783,,314.783,,1452.67,1452.67,1452.67,,1452.67,,,,,,676.223,314.783,1452.67,0,1,0,,,,,,,,,,,,,,,1,394048,ENSDARG00000029406,676.223,676.223,,314.783,314.783,,1452.67,1452.67,,676.223,314.783,1452.67,0,,,,,,"Linear,1(1)",2.064291239,2.064291239,2.064291239,2.064291239,0,2.064291239,676.223,676.223,314.783,314.783,1452.67,1452.67,DOWN,0,1,0
R-DRE-5625886,Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3,11,31,1,1,1,1,1,1,1,1,1,54,30,4807,0.95312,0.29643,0.29643,3.23,394048,h2ax,ENSDARG00000029406,,676.223,676.223,676.223,,676.223,,314.783,314.783,314.783,,314.783,,1452.67,1452.67,1452.67,,1452.67,,,,,,676.223,314.783,1452.67,0,1,0,,,,,,,,,,,,,,,1,394048,ENSDARG00000029406,676.223,676.223,,314.783,314.783,,1452.67,1452.67,,676.223,314.783,1452.67,0,,,,,,"Linear,1(1)",2.064291239,2.064291239,2.064291239,2.064291239,0,2.064291239,676.223,676.223,314.783,314.783,1452.67,1452.67,DOWN,0,1,0
R-DRE-8941326,RUNX2 regulates bone development,4,6,2,2,2,2,2,2,2,2,2,53,4,4833,0.99997,0.0018088,0.0018088,33.33,557528;30628,rbm4.2;smad1,ENSDARG00000055080;ENSDARG00000027199,,528.098,528.098,496.977,44.01174027,527.6893267,44.00794535,283.003,283.003,274.831,11.55695323,282.8956873,11.55595673,986.346,986.346,898.682,123.9756177,985.1948181,123.9649279,0,496.977,0,496.977,496.977;559.219,274.831;291.175,898.682;1074.01,0,2,0,,,,,,,,,,,,,,,2,557528;30628,ENSDARG00000055080;ENSDARG00000027199,528.098,528.098,44.01174027,283.003,283.003,11.55695323,986.346,986.346,123.9756177,496.977;559.219,274.831;291.175,898.682;1074.01,0,,,,,,"Linear,2(1)",1.671658602,3.348847628,1.578233242,1.770614386,0.136034011,1.674423814,467.10084,589.09516,266.98588,299.02012,814.52456,1158.16744,DOWN,0,1,0
R-DRE-177929,Signaling by EGFR,18,27,4,3,2,1,1,1,4,0,0,55,27,4810,0.73632,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-180292,GAB1 signalosome,6,12,1,1,1,0,0,0,1,0,0,55,12,4825,0.87299,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-182971,EGFR downregulation,11,18,3,2,1,1,1,1,3,0,0,55,18,4819,0.81557,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-8856825,Cargo recognition for clathrin-mediated endocytosis,36,58,8,4,3,3,3,2,8,1,1,54,57,4780,0.86208,0.48297,0.48297,1.72,327007,vamp8,ENSDARG00000024116,,513.845,513.845,513.845,,513.845,,279.552,279.552,279.552,,279.552,,944.499,944.499,944.499,,944.499,,,,,,513.845,279.552,944.499,1,0,1,327007,ENSDARG00000024116,513.845,513.845,,279.552,279.552,,944.499,944.499,,513.845,279.552,944.499,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.001615524,2.001615524,2.001615524,2.001615524,0,2.001615524,513.845,513.845,279.552,279.552,944.499,944.499,UP,1,0,0
R-DRE-9035034,RHOF GTPase cycle,13,22,1,0,0,1,1,0,1,0,0,55,22,4815,0.77936,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-8876725,Protein methylation,5,12,2,1,0,2,2,1,2,0,0,55,12,4825,0.87299,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-216083,Integrin cell surface interactions,13,30,1,1,1,1,1,1,1,1,1,54,29,4808,0.95583,0.28838,0.28838,3.33,403026,vtnb,ENSDARG00000053831,,458.324,458.324,458.324,,458.324,,262.495,262.495,262.495,,262.495,,800.246,800.246,800.246,,800.246,,,,,,458.324,262.495,800.246,1,0,1,403026,ENSDARG00000053831,458.324,458.324,,262.495,262.495,,800.246,800.246,,458.324,262.495,800.246,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.067078114,2.067078114,2.067078114,2.067078114,0,2.067078114,458.324,458.324,262.495,262.495,800.246,800.246,UP,1,0,0
R-DRE-3000178,ECM proteoglycans,11,20,2,1,1,2,2,2,2,1,1,54,19,4818,0.97928,0.20274,0.20274,5,403026,vtnb,ENSDARG00000053831,,458.324,458.324,458.324,,458.324,,262.495,262.495,262.495,,262.495,,800.246,800.246,800.246,,800.246,,0,458.324,,,458.324,262.495,800.246,1,0,1,403026,ENSDARG00000053831,458.324,458.324,,262.495,262.495,,800.246,800.246,,458.324,262.495,800.246,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.067078114,2.067078114,2.067078114,2.067078114,0,2.067078114,458.324,458.324,262.495,262.495,800.246,800.246,UP,1,0,0
R-DRE-8875878,MET promotes cell motility,15,24,1,1,1,0,0,0,1,0,0,55,24,4813,0.76185,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5578775,Ion homeostasis,18,27,3,1,0,2,2,2,3,0,0,55,27,4810,0.73632,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-936837,Ion transport by P-type ATPases,14,20,2,0,0,1,1,1,2,0,0,55,20,4817,0.79726,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-72165,mRNA Splicing - Minor Pathway,31,43,1,0,0,0,0,0,1,0,0,55,43,4794,0.61367,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-72172,mRNA Splicing,96,127,4,1,1,0,0,0,4,0,0,55,127,4710,0.23343,1,0.404,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5358351,Signaling by Hedgehog,50,81,7,5,4,4,4,4,7,2,2,53,79,4758,0.93793,0.23091,0.23091,2.47,415221;406445,psmd8;psma8,ENSDARG00000020454;ENSDARG00000010965,,536.99,536.99,526.625,14.65832357,540.4445911,13.82020444,285.82,285.82,282.962,4.041822361,286.7725539,3.810723038,1008.9655,1008.9655,980.111,40.80642524,1018.582528,38.4732358,,,,,547.355;526.625,288.678;282.962,1037.82;980.111,1,1,1,406445,ENSDARG00000010965,526.625,526.625,,282.962,282.962,,980.111,980.111,,526.625,282.962,980.111,1,415221,ENSDARG00000020454,547.355,547.355,,288.678,288.678,,1037.82,1037.82,,547.355,288.678,1037.82,0,,,,,,"Linear,2(1)",1.922320259,3.855995297,1.780147195,2.075848103,0.209092117,1.927997649,516.6746,557.3054,280.21832,291.42168,952.41068,1065.52032,CONFLICT,0.5,0.5,0
R-DRE-5632684,Hedgehog 'on' state,37,53,7,5,4,4,4,4,7,2,2,53,51,4786,0.9788,0.11904,0.11904,3.77,415221;406445,psmd8;psma8,ENSDARG00000020454;ENSDARG00000010965,,536.99,536.99,526.625,14.65832357,540.4445911,13.82020444,285.82,285.82,282.962,4.041822361,286.7725539,3.810723038,1008.9655,1008.9655,980.111,40.80642524,1018.582528,38.4732358,,,,,547.355;526.625,288.678;282.962,1037.82;980.111,1,1,1,406445,ENSDARG00000010965,526.625,526.625,,282.962,282.962,,980.111,980.111,,526.625,282.962,980.111,1,415221,ENSDARG00000020454,547.355,547.355,,288.678,288.678,,1037.82,1037.82,,547.355,288.678,1037.82,0,,,,,,"Linear,2(1)",1.922320259,3.855995297,1.780147195,2.075848103,0.209092117,1.927997649,516.6746,557.3054,280.21832,291.42168,952.41068,1065.52032,CONFLICT,0.5,0.5,0
R-DRE-3928665,EPH-ephrin mediated repulsion of cells,17,31,2,1,1,1,1,1,2,1,1,54,30,4807,0.95312,0.29643,0.29643,3.23,402810,psenen,ENSDARG00000068698,,903.797,903.797,903.797,,903.797,,334.59,334.59,334.59,,334.59,,2441.34,2441.34,2441.34,,2441.34,,,,,,903.797,334.59,2441.34,0,1,0,,,,,,,,,,,,,,,1,402810,ENSDARG00000068698,903.797,903.797,,334.59,334.59,,2441.34,2441.34,,903.797,334.59,2441.34,0,,,,,,"Linear,1(1)",2.124051809,2.124051809,2.124051809,2.124051809,0,2.124051809,903.797,903.797,334.59,334.59,2441.34,2441.34,DOWN,0,1,0
R-DRE-181429,Serotonin Neurotransmitter Release Cycle,8,11,2,2,0,2,2,2,2,0,0,55,11,4826,0.88294,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-181430,Norepinephrine Neurotransmitter Release Cycle,7,10,1,1,0,1,1,1,1,0,0,55,10,4827,0.893,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-210500,Glutamate Neurotransmitter Release Cycle,12,18,2,2,1,1,1,1,2,0,0,55,18,4819,0.81557,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-264642,Acetylcholine Neurotransmitter Release Cycle,8,11,1,1,0,1,1,1,1,0,0,55,11,4826,0.88294,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-9033658,Blood group systems biosynthesis,2,10,2,2,1,2,2,2,2,1,1,54,9,4828,0.99473,0.107,0.107,10,554166,st3gal7,ENSDARG00000039064,,588.837,588.837,588.837,,588.837,,298.373,298.373,298.373,,298.373,,1162.06,1162.06,1162.06,,1162.06,,0,588.837,0,588.837,588.837,298.373,1162.06,1,0,1,554166,ENSDARG00000039064,588.837,588.837,,298.373,298.373,,1162.06,1162.06,,588.837,298.373,1162.06,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.712301373,1.712301373,1.712301373,1.712301373,0,1.712301373,588.837,588.837,298.373,298.373,1162.06,1162.06,UP,1,0,0
R-DRE-422085,"Synthesis, secretion, and deacylation of Ghrelin",4,11,1,1,1,0,0,0,1,0,0,55,11,4826,0.88294,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-200425,Carnitine metabolism,9,10,2,2,2,1,1,1,2,1,1,54,9,4828,0.99473,0.107,0.107,10,449677,cpt1b,ENSDARG00000058285,,608.839,608.839,608.839,,608.839,,301.826,301.826,301.826,,301.826,,1228.14,1228.14,1228.14,,1228.14,,0,608.839,0,608.839,608.839,301.826,1228.14,0,1,0,,,,,,,,,,,,,,,1,449677,ENSDARG00000058285,608.839,608.839,,301.826,301.826,,1228.14,1228.14,,608.839,301.826,1228.14,0,,,,,,"Linear,1(1)",1.862719774,1.862719774,1.862719774,1.862719774,0,1.862719774,608.839,608.839,301.826,301.826,1228.14,1228.14,DOWN,0,1,0
R-DRE-170834,Signaling by TGF-beta Receptor Complex,27,39,4,3,1,2,2,2,4,0,0,55,39,4798,0.64231,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-2173791,TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition),5,5,3,2,1,1,1,1,3,0,0,55,5,4832,0.94501,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-73614,Pyrimidine salvage,2,5,1,1,0,1,1,1,1,0,0,55,5,4832,0.94501,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-9013424,RHOV GTPase cycle,9,21,1,0,0,0,0,0,1,0,0,55,21,4816,0.78826,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5654687,Downstream signaling of activated FGFR1,7,23,1,1,1,0,0,0,1,0,0,55,23,4814,0.77056,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5654689,PI-3K cascade:FGFR1,3,16,1,1,1,0,0,0,1,0,0,55,16,4821,0.83428,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5654695,PI-3K cascade:FGFR2,2,16,1,1,1,0,0,0,1,0,0,55,16,4821,0.83428,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5654696,Downstream signaling of activated FGFR2,4,20,1,1,1,0,0,0,1,0,0,55,20,4817,0.79726,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5654726,Negative regulation of FGFR1 signaling,10,25,3,2,1,1,1,1,3,0,0,55,25,4812,0.75325,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5654727,Negative regulation of FGFR2 signaling,9,25,3,2,1,1,1,1,3,0,0,55,25,4812,0.75325,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5654736,Signaling by FGFR1,18,37,4,3,2,1,1,1,4,0,0,55,37,4800,0.65711,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5654738,Signaling by FGFR2,27,54,6,3,2,1,1,1,6,0,0,55,54,4783,0.54123,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-72163,mRNA Splicing - Major Pathway,93,120,4,1,1,0,0,0,4,0,0,55,120,4717,0.25318,1,0.64583,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-193704,p75 NTR receptor-mediated signalling,20,47,5,3,2,3,3,3,5,1,1,54,46,4791,0.90263,0.41371,0.41371,2.13,402810,psenen,ENSDARG00000068698,,903.797,903.797,903.797,,903.797,,334.59,334.59,334.59,,334.59,,2441.34,2441.34,2441.34,,2441.34,,,,,,903.797,334.59,2441.34,0,1,0,,,,,,,,,,,,,,,1,402810,ENSDARG00000068698,903.797,903.797,,334.59,334.59,,2441.34,2441.34,,903.797,334.59,2441.34,0,,,,,,"Linear,1(1)",2.124051809,2.124051809,2.124051809,2.124051809,0,2.124051809,903.797,903.797,334.59,334.59,2441.34,2441.34,DOWN,0,1,0
