GO/Pathway/Gene Set/Gene ID,GO/Pathway/Gene Set/Gene Name,All Genes (Expression Data),All Genes (Platform),Input Genes,Genes with BMD <= Highest Dose,Genes with BMD p-Value >= ,Genes with BMD/BMDL <= ,Genes with BMDU/BMD <= ,Genes with BMDU/BMDL <= ,Genes with BMD <= N-Fold Lowest Positive Dose ,Genes That Passed All Filters,Fisher's A Parameter,Fisher's B Parameter,Fisher's C Parameter,Fisher's D Parameter,Fisher's Exact Left P-Value,Fisher's Exact Right P-Value,Fisher's Exact Two Tail,Percentage,Entrez Gene IDs,Gene Symbols,Probe IDs,Genes with Conflicting Probesets,BMD Mean,BMD Median,BMD Minimum,BMD Standard Deviation,BMD wMean,BMD wSD,BMDL Mean,BMDL Median,BMDL Minimum,BMDL Standard Deviation,BMDL wMean,BMDL wSD,BMDU Mean,BMDU Median,BMDU Minimum,BMDU Standard Deviation,BMDU wMean,BMDU wSD,5th Percentile Index,BMD at 5th Percentile of Total Genes,10th Percentile Index,BMD at 10th Percentile of Total Genes,BMD List,BMDL List,BMDU List,Probes with Adverse Direction Up,Probes with Adverse Direction Down,Genes with Adverse Direction Up,Genes Up List,Genes Up Probes List,Genes Up BMD Mean,Genes Up BMD Median,Genes Up SD,Genes Up BMDL Mean,Genes Up BMDL Median,Genes Up BMDL SD,Genes Up BMDU Mean,Genes Up BMDU Median,Genes Up BMDU SD,BMD list (up),BMDL List (up),BMDU List (up),Genes with Adverse Direction Down,Genes Down List,Genes Down Probes List,Genes Down BMD Mean,Genes Down BMD Median,Genes Down SD,Genes Down BMDL Mean,Genes Down BMDL Median,Genes Down BMDL SD,Genes Down BMDU Mean,Genes Down BMDU Median,Genes Down BMDU SD,BMD list (down),BMDL List (down),BMDU List (down),Genes with Adverse Conflict Count,Genes Conflict List,Genes Conflict Probes List,BMD list (Conflict),BMDL list (Conflict),BMDU list (Conflict),Model Counts,Mean Fold Change,Total Fold Change,Min Fold Change,Max Fold Change,Standard Deviation Fold Change,Median Fold Change,Lower bound of the 95% confidence interval -  BMD,Upper bound of the 95% confidence interval -  BMD,Lower bound of the 95% confidence interval -  BMDL,Upper bound of the 95% confidence interval -  BMDL,Lower bound of the 95% confidence interval -  BMDU,Upper bound of the 95% confidence interval -  BMDU,Overall Direction,Percent Genes With Overall Direction Up,Percent Genes With Overall Direction Down,Percent Genes With Overall Direction Conflict
R-DRE-74160,Gene expression (Transcription),242,586,15,9,6,9,9,9,15,2,2,12,584,4294,0.76947,0.5134,0.68056,0.34,445170;393690,polr2eb;med30,ENSDARG00000026183;ENSDARG00000101115,,49.72505,49.72505,49.3327,0.554866691,49.95887349,0.44556727,27.47095,27.47095,27.3386,0.187171165,27.54982483,0.150301588,90.00795,90.00795,89.0213,1.395333811,90.59595038,1.120476479,,,,,50.1174;49.3327,27.6033;27.3386,90.9946;89.0213,1,1,1,445170,ENSDARG00000026183,50.1174,50.1174,,27.6033,27.6033,,90.9946,90.9946,,50.1174,27.6033,90.9946,1,393690,ENSDARG00000101115,49.3327,49.3327,,27.3386,27.3386,,89.0213,89.0213,,49.3327,27.3386,89.0213,0,,,,,,"Linear,2(1)",2.136535473,4.28192687,2.003338575,2.278588295,0.194630943,2.140963435,48.956044,50.494056,27.211544,27.730356,88.074116,91.941784,CONFLICT,0.5,0.5,0
R-DRE-8876198,RAB GEFs exchange GTP for GDP on RABs,17,46,1,1,1,0,0,0,1,0,0,14,46,4832,0.87595,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-8878166,Transcriptional regulation by RUNX2,36,48,4,2,1,3,3,3,4,0,0,14,48,4830,0.8709,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-8939211,ESR-mediated signaling,61,118,5,3,3,2,2,2,5,1,1,13,117,4761,0.95655,0.28986,0.28986,0.85,445170,polr2eb,ENSDARG00000026183,,50.1174,50.1174,50.1174,,50.1174,,27.6033,27.6033,27.6033,,27.6033,,90.9946,90.9946,90.9946,,90.9946,,,,,,50.1174,27.6033,90.9946,1,0,1,445170,ENSDARG00000026183,50.1174,50.1174,,27.6033,27.6033,,90.9946,90.9946,,50.1174,27.6033,90.9946,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.003338575,2.003338575,2.003338575,2.003338575,0,2.003338575,50.1174,50.1174,27.6033,27.6033,90.9946,90.9946,UP,1,0,0
R-DRE-8948751,Regulation of PTEN stability and activity,30,46,4,2,1,3,3,3,4,0,0,14,46,4832,0.87595,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-9006925,Intracellular signaling by second messengers,66,175,7,3,1,5,5,5,7,0,0,14,175,4703,0.60008,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-9006931,Signaling by Nuclear Receptors,84,155,7,4,3,3,3,3,7,1,1,13,154,4724,0.92925,0.36325,0.36325,0.65,445170,polr2eb,ENSDARG00000026183,,50.1174,50.1174,50.1174,,50.1174,,27.6033,27.6033,27.6033,,27.6033,,90.9946,90.9946,90.9946,,90.9946,,,,,,50.1174,27.6033,90.9946,1,0,1,445170,ENSDARG00000026183,50.1174,50.1174,,27.6033,27.6033,,90.9946,90.9946,,50.1174,27.6033,90.9946,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.003338575,2.003338575,2.003338575,2.003338575,0,2.003338575,50.1174,50.1174,27.6033,27.6033,90.9946,90.9946,UP,1,0,0
R-DRE-9006934,Signaling by Receptor Tyrosine Kinases,115,254,12,8,4,7,7,7,12,1,1,13,253,4625,0.83767,0.52644,0.52644,0.39,445170,polr2eb,ENSDARG00000026183,,50.1174,50.1174,50.1174,,50.1174,,27.6033,27.6033,27.6033,,27.6033,,90.9946,90.9946,90.9946,,90.9946,,,,,,50.1174,27.6033,90.9946,1,0,1,445170,ENSDARG00000026183,50.1174,50.1174,,27.6033,27.6033,,90.9946,90.9946,,50.1174,27.6033,90.9946,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.003338575,2.003338575,2.003338575,2.003338575,0,2.003338575,50.1174,50.1174,27.6033,27.6033,90.9946,90.9946,UP,1,0,0
R-DRE-9007101,Rab regulation of trafficking,24,67,1,1,1,0,0,0,1,0,0,14,67,4811,0.82421,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-9614085,FOXO-mediated transcription,10,19,1,0,0,1,1,1,1,0,0,14,19,4859,0.94691,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-211945,Phase I - Functionalization of compounds,29,61,3,2,0,2,2,2,3,0,0,14,61,4817,0.8387,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-416476,G alpha (q) signalling events,27,125,1,1,1,1,1,1,1,1,1,13,124,4754,0.95177,0.30432,0.30432,0.8,767657,abhd12,ENSDARG00000071004,,85.0347,85.0347,85.0347,,85.0347,,33.1646,33.1646,33.1646,,33.1646,,218.031,218.031,218.031,,218.031,,,,,,85.0347,33.1646,218.031,0,1,0,,,,,,,,,,,,,,,1,767657,ENSDARG00000071004,85.0347,85.0347,,33.1646,33.1646,,218.031,218.031,,85.0347,33.1646,218.031,0,,,,,,"Linear,1(1)",2.230941772,2.230941772,2.230941772,2.230941772,0,2.230941772,85.0347,85.0347,33.1646,33.1646,218.031,218.031,DOWN,0,1,0
R-DRE-418594,G alpha (i) signalling events,38,166,3,1,1,1,1,0,3,0,0,14,166,4712,0.61634,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-983168,Antigen processing: Ubiquitination & Proteasome degradation,70,193,6,3,2,5,5,3,6,0,0,14,193,4685,0.56877,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-983169,Class I MHC mediated antigen processing & presentation,82,231,6,3,2,5,5,3,6,0,0,14,231,4647,0.50757,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-397014,Muscle contraction,41,92,1,1,0,1,1,1,1,0,0,14,92,4786,0.76632,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5576891,Cardiac conduction,16,61,1,1,0,1,1,1,1,0,0,14,61,4817,0.8387,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-1236975,Antigen processing-Cross presentation,33,65,4,2,1,3,3,3,4,0,0,14,65,4813,0.82902,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-382551,Transport of small molecules,155,372,9,5,2,7,7,5,9,0,0,14,372,4506,0.32996,1,0.61872,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-917937,Iron uptake and transport,21,45,1,1,0,1,1,1,1,0,0,14,45,4833,0.87849,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-917977,Transferrin endocytosis and recycling,11,27,1,1,0,1,1,1,1,0,0,14,27,4851,0.92535,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-109704,PI3K Cascade,7,31,1,1,0,1,1,1,1,0,0,14,31,4847,0.91474,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-112399,IRS-mediated signalling,7,31,1,1,0,1,1,1,1,0,0,14,31,4847,0.91474,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-190236,Signaling by FGFR,31,64,6,3,2,3,3,3,6,1,1,13,63,4815,0.98614,0.16857,0.16857,1.56,445170,polr2eb,ENSDARG00000026183,,50.1174,50.1174,50.1174,,50.1174,,27.6033,27.6033,27.6033,,27.6033,,90.9946,90.9946,90.9946,,90.9946,,,,,,50.1174,27.6033,90.9946,1,0,1,445170,ENSDARG00000026183,50.1174,50.1174,,27.6033,27.6033,,90.9946,90.9946,,50.1174,27.6033,90.9946,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.003338575,2.003338575,2.003338575,2.003338575,0,2.003338575,50.1174,50.1174,27.6033,27.6033,90.9946,90.9946,UP,1,0,0
R-DRE-2404192,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),9,36,2,2,0,2,2,2,2,0,0,14,36,4842,0.90164,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-2428924,IGF1R signaling cascade,8,35,2,2,0,2,2,2,2,0,0,14,35,4843,0.90424,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-2428928,IRS-related events triggered by IGF1R,8,34,2,2,0,2,2,2,2,0,0,14,34,4844,0.90686,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5654716,Downstream signaling of activated FGFR4,3,19,1,1,0,1,1,1,1,0,0,14,19,4859,0.94691,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5654720,PI-3K cascade:FGFR4,2,15,1,1,0,1,1,1,1,0,0,14,15,4863,0.95786,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5654733,Negative regulation of FGFR4 signaling,8,24,1,0,0,0,0,0,1,0,0,14,24,4854,0.93338,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5654743,Signaling by FGFR4,11,31,2,1,0,1,1,1,2,0,0,14,31,4847,0.91474,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5673001,RAF/MAP kinase cascade,66,157,6,2,1,4,4,4,6,0,0,14,157,4721,0.633,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5683057,MAPK family signaling cascades,78,180,6,2,1,4,4,4,6,0,0,14,180,4698,0.59123,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5684996,MAPK1/MAPK3 signaling,69,161,6,2,1,4,4,4,6,0,0,14,161,4717,0.62554,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",15,67,3,1,0,2,2,2,3,0,0,14,67,4811,0.82421,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-74751,Insulin receptor signalling cascade,7,34,1,1,0,1,1,1,1,0,0,14,34,4844,0.90686,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-74752,Signaling by Insulin receptor,17,46,2,2,0,2,2,2,2,0,0,14,46,4832,0.87595,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-141424,Amplification of signal from the kinetochores,22,61,2,1,1,1,1,1,2,1,1,13,60,4818,0.98736,0.1613,0.1613,1.64,404604,clasp2,ENSDARG00000020345,,53.8493,53.8493,53.8493,,53.8493,,28.5343,28.5343,28.5343,,28.5343,,101.623,101.623,101.623,,101.623,,,,,,53.8493,28.5343,101.623,1,0,1,404604,ENSDARG00000020345,53.8493,53.8493,,28.5343,28.5343,,101.623,101.623,,53.8493,28.5343,101.623,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.261548519,2.261548519,2.261548519,2.261548519,0,2.261548519,53.8493,53.8493,28.5343,28.5343,101.623,101.623,UP,1,0,0
R-DRE-141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,22,61,2,1,1,1,1,1,2,1,1,13,60,4818,0.98736,0.1613,0.1613,1.64,404604,clasp2,ENSDARG00000020345,,53.8493,53.8493,53.8493,,53.8493,,28.5343,28.5343,28.5343,,28.5343,,101.623,101.623,101.623,,101.623,,,,,,53.8493,28.5343,101.623,1,0,1,404604,ENSDARG00000020345,53.8493,53.8493,,28.5343,28.5343,,101.623,101.623,,53.8493,28.5343,101.623,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.261548519,2.261548519,2.261548519,2.261548519,0,2.261548519,53.8493,53.8493,28.5343,28.5343,101.623,101.623,UP,1,0,0
R-DRE-194315,Signaling by Rho GTPases,161,394,9,7,5,7,7,5,9,2,2,12,392,4486,0.90293,0.31288,0.31288,0.51,80963;404604,rnd3a;clasp2,ENSDARG00000076799;ENSDARG00000020345,,63.1849,63.1849,53.8493,13.20253213,62.25467082,13.13682618,30.3045,30.3045,28.5343,2.503440848,30.12811158,2.490981801,132.7955,132.7955,101.623,44.08457227,129.6893719,43.86517354,,,,,72.5205;53.8493,32.0747;28.5343,163.968;101.623,1,1,1,404604,ENSDARG00000020345,53.8493,53.8493,,28.5343,28.5343,,101.623,101.623,,53.8493,28.5343,101.623,1,80963,ENSDARG00000076799,72.5205,72.5205,,32.0747,32.0747,,163.968,163.968,,72.5205,32.0747,163.968,0,,,,,,"Linear,2(1)",2.157595465,4.319969177,2.058420658,2.261548519,0.143633088,2.159984589,44.887124,81.482676,26.834908,33.774092,71.6974,193.8936,CONFLICT,0.5,0.5,0
R-DRE-195258,RHO GTPase Effectors,83,179,5,4,3,3,3,2,5,1,1,13,178,4700,0.90917,0.40701,0.40701,0.56,404604,clasp2,ENSDARG00000020345,,53.8493,53.8493,53.8493,,53.8493,,28.5343,28.5343,28.5343,,28.5343,,101.623,101.623,101.623,,101.623,,,,,,53.8493,28.5343,101.623,1,0,1,404604,ENSDARG00000020345,53.8493,53.8493,,28.5343,28.5343,,101.623,101.623,,53.8493,28.5343,101.623,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.261548519,2.261548519,2.261548519,2.261548519,0,2.261548519,53.8493,53.8493,28.5343,28.5343,101.623,101.623,UP,1,0,0
R-DRE-2467813,Separation of Sister Chromatids,64,129,8,4,3,6,6,6,8,2,2,12,127,4751,0.99473,0.051049,0.051049,1.55,550576;404604,anapc16;clasp2,ENSDARG00000013822;ENSDARG00000020345,,62.1235,62.1235,53.8493,11.70148586,59.75758221,11.21292278,30.187,30.187,28.5343,2.337270755,29.71442835,2.239684499,128.636,128.636,101.623,38.20215096,120.9119255,36.60712613,,,,,70.3977;53.8493,31.8397;28.5343,155.649;101.623,1,1,1,404604,ENSDARG00000020345,53.8493,53.8493,,28.5343,28.5343,,101.623,101.623,,53.8493,28.5343,101.623,1,550576,ENSDARG00000013822,70.3977,70.3977,,31.8397,31.8397,,155.649,155.649,,70.3977,31.8397,155.649,0,,,,,,"Linear,2(1)",1.99131948,4.014928222,1.753379703,2.261548519,0.359329616,2.007464111,45.906068,78.340932,26.947708,33.426292,75.69052,181.58148,CONFLICT,0.5,0.5,0
R-DRE-2500257,Resolution of Sister Chromatid Cohesion,32,78,3,1,1,2,2,2,3,1,1,13,77,4801,0.97983,0.20174,0.20174,1.28,404604,clasp2,ENSDARG00000020345,,53.8493,53.8493,53.8493,,53.8493,,28.5343,28.5343,28.5343,,28.5343,,101.623,101.623,101.623,,101.623,,,,,,53.8493,28.5343,101.623,1,0,1,404604,ENSDARG00000020345,53.8493,53.8493,,28.5343,28.5343,,101.623,101.623,,53.8493,28.5343,101.623,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.261548519,2.261548519,2.261548519,2.261548519,0,2.261548519,53.8493,53.8493,28.5343,28.5343,101.623,101.623,UP,1,0,0
R-DRE-2555396,Mitotic Metaphase and Anaphase,76,156,8,4,3,6,6,6,8,2,2,12,154,4724,0.99106,0.07155,0.07155,1.28,550576;404604,anapc16;clasp2,ENSDARG00000013822;ENSDARG00000020345,,62.1235,62.1235,53.8493,11.70148586,59.75758221,11.21292278,30.187,30.187,28.5343,2.337270755,29.71442835,2.239684499,128.636,128.636,101.623,38.20215096,120.9119255,36.60712613,,,,,70.3977;53.8493,31.8397;28.5343,155.649;101.623,1,1,1,404604,ENSDARG00000020345,53.8493,53.8493,,28.5343,28.5343,,101.623,101.623,,53.8493,28.5343,101.623,1,550576,ENSDARG00000013822,70.3977,70.3977,,31.8397,31.8397,,155.649,155.649,,70.3977,31.8397,155.649,0,,,,,,"Linear,2(1)",1.99131948,4.014928222,1.753379703,2.261548519,0.359329616,2.007464111,45.906068,78.340932,26.947708,33.426292,75.69052,181.58148,CONFLICT,0.5,0.5,0
R-DRE-5663220,RHO GTPases Activate Formins,32,79,3,2,1,2,2,2,3,1,1,13,78,4800,0.97933,0.20406,0.20406,1.27,404604,clasp2,ENSDARG00000020345,,53.8493,53.8493,53.8493,,53.8493,,28.5343,28.5343,28.5343,,28.5343,,101.623,101.623,101.623,,101.623,,,,,,53.8493,28.5343,101.623,1,0,1,404604,ENSDARG00000020345,53.8493,53.8493,,28.5343,28.5343,,101.623,101.623,,53.8493,28.5343,101.623,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.261548519,2.261548519,2.261548519,2.261548519,0,2.261548519,53.8493,53.8493,28.5343,28.5343,101.623,101.623,UP,1,0,0
R-DRE-68877,Mitotic Prometaphase,44,119,4,2,2,3,3,3,4,2,2,12,117,4761,0.9958,0.044124,0.044124,1.68,404604;394141,clasp2;dctn2,ENSDARG00000020345;ENSDARG00000031388,,42.5081,42.5081,31.1669,16.03887885,42.5345884,16.03883511,24.415,24.415,20.2957,5.825569927,24.424621,5.825554038,74.742,74.742,47.861,38.01547477,74.80478301,38.01537108,,,,,53.8493;31.1669,28.5343;20.2957,101.623;47.861,1,1,1,404604,ENSDARG00000020345,53.8493,53.8493,,28.5343,28.5343,,101.623,101.623,,53.8493,28.5343,101.623,1,394141,ENSDARG00000031388,31.1669,31.1669,,20.2957,20.2957,,47.861,47.861,,31.1669,20.2957,47.861,0,,,,,,"Linear,2(1)",2.300786214,4.602253199,2.261548519,2.340704679,0.055971858,2.301126599,20.279348,64.736852,16.341172,32.488828,22.05524,127.42876,CONFLICT,0.5,0.5,0
R-DRE-68882,Mitotic Anaphase,76,155,8,4,3,6,6,6,8,2,2,12,153,4725,0.99122,0.070748,0.070748,1.29,550576;404604,anapc16;clasp2,ENSDARG00000013822;ENSDARG00000020345,,62.1235,62.1235,53.8493,11.70148586,59.75758221,11.21292278,30.187,30.187,28.5343,2.337270755,29.71442835,2.239684499,128.636,128.636,101.623,38.20215096,120.9119255,36.60712613,,,,,70.3977;53.8493,31.8397;28.5343,155.649;101.623,1,1,1,404604,ENSDARG00000020345,53.8493,53.8493,,28.5343,28.5343,,101.623,101.623,,53.8493,28.5343,101.623,1,550576,ENSDARG00000013822,70.3977,70.3977,,31.8397,31.8397,,155.649,155.649,,70.3977,31.8397,155.649,0,,,,,,"Linear,2(1)",1.99131948,4.014928222,1.753379703,2.261548519,0.359329616,2.007464111,45.906068,78.340932,26.947708,33.426292,75.69052,181.58148,CONFLICT,0.5,0.5,0
R-DRE-68886,M Phase,112,252,11,6,5,7,7,7,11,3,3,11,249,4629,0.99543,0.032232,0.032232,1.19,550576;404604;394141,anapc16;clasp2;dctn2,ENSDARG00000013822;ENSDARG00000020345;ENSDARG00000031388,,51.80463333,53.8493,31.1669,19.69516218,48.60052822,18.68852985,26.8899,28.5343,20.2957,5.945083895,26.03892107,5.827340873,101.711,101.623,47.861,53.89405388,92.4049765,50.17540798,,,,,70.3977;53.8493;31.1669,31.8397;28.5343;20.2957,155.649;101.623;47.861,1,2,1,404604,ENSDARG00000020345,53.8493,53.8493,,28.5343,28.5343,,101.623,101.623,,53.8493,28.5343,101.623,2,550576;394141,ENSDARG00000013822;ENSDARG00000031388,50.7823,50.7823,27.74036471,26.0677,26.0677,8.162840682,101.755,101.755,76.21762573,70.3977;31.1669,31.8397;20.2957,155.649;47.861,0,,,,,,"Linear,3(1)",2.101565043,6.355632901,1.753379703,2.340704679,0.31870882,2.261548519,29.51745924,74.09180742,20.16240426,33.61739574,40.72413683,162.6978632,DOWN,0.333333333,0.666666667,0
R-DRE-69618,Mitotic Spindle Checkpoint,28,75,3,2,2,2,2,2,3,2,2,12,73,4805,0.99888,0.018735,0.018735,2.67,550576;404604,anapc16;clasp2,ENSDARG00000013822;ENSDARG00000020345,,62.1235,62.1235,53.8493,11.70148586,59.75758221,11.21292278,30.187,30.187,28.5343,2.337270755,29.71442835,2.239684499,128.636,128.636,101.623,38.20215096,120.9119255,36.60712613,,,,,70.3977;53.8493,31.8397;28.5343,155.649;101.623,1,1,1,404604,ENSDARG00000020345,53.8493,53.8493,,28.5343,28.5343,,101.623,101.623,,53.8493,28.5343,101.623,1,550576,ENSDARG00000013822,70.3977,70.3977,,31.8397,31.8397,,155.649,155.649,,70.3977,31.8397,155.649,0,,,,,,"Linear,2(1)",1.99131948,4.014928222,1.753379703,2.261548519,0.359329616,2.007464111,45.906068,78.340932,26.947708,33.426292,75.69052,181.58148,CONFLICT,0.5,0.5,0
R-DRE-69620,Cell Cycle Checkpoints,80,187,8,4,3,6,6,5,8,2,2,12,185,4693,0.98535,0.097884,0.097884,1.07,550576;404604,anapc16;clasp2,ENSDARG00000013822;ENSDARG00000020345,,62.1235,62.1235,53.8493,11.70148586,59.75758221,11.21292278,30.187,30.187,28.5343,2.337270755,29.71442835,2.239684499,128.636,128.636,101.623,38.20215096,120.9119255,36.60712613,,,,,70.3977;53.8493,31.8397;28.5343,155.649;101.623,1,1,1,404604,ENSDARG00000020345,53.8493,53.8493,,28.5343,28.5343,,101.623,101.623,,53.8493,28.5343,101.623,1,550576,ENSDARG00000013822,70.3977,70.3977,,31.8397,31.8397,,155.649,155.649,,70.3977,31.8397,155.649,0,,,,,,"Linear,2(1)",1.99131948,4.014928222,1.753379703,2.261548519,0.359329616,2.007464111,45.906068,78.340932,26.947708,33.426292,75.69052,181.58148,CONFLICT,0.5,0.5,0
