Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 03/16/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: SANT_ds_DESeq_normData
Work Source: SANT_ds_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 10/10/2022 17:46.07
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 478
Total Run Time: 14 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-163685	Integration of energy metabolism	51	52	1	1	1	1	1	0	1	0	0	42	52	4798	0.63716	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-195721	Signaling by WNT	179	199	3	1	0	1	1	1	3	0	0	42	199	4651	0.17347	1.0	0.41645	0.0																														0	0	0															0															0																							
R-DRE-3858494	Beta-catenin independent WNT signaling	89	92	1	0	0	0	0	0	1	0	0	42	92	4758	0.44898	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-451326	Activation of kainate receptors upon glutamate binding	18	18	1	1	1	1	1	1	1	1	1	41	17	4833	0.98991	0.14399	0.14399	5.56	100334689	grik3	ENSDARG00000077715		0.00294354	0.00294354	0.00294354		0.00294354		5.85741E-4	5.85741E-4	5.85741E-4		5.85741E-4		0.0147922	0.0147922	0.0147922		0.0147922		0.0	0.00294354			0.00294354	5.85741E-4	0.0147922	0	1	0															1	100334689	ENSDARG00000077715	0.00294354	0.00294354		5.85741E-4	5.85741E-4		0.0147922	0.0147922		0.00294354	5.85741E-4	0.0147922	0						Hill,1(1)	1.8621068000793457	1.8621068000793457	1.8621068000793457	1.8621068000793457	0.0	1.8621068000793457	0.00294354	0.00294354	5.85741E-4	5.85741E-4	0.0147922	0.0147922	DOWN	0.0	1.0	0.0	
R-DRE-500657	Presynaptic function of Kainate receptors	15	15	1	1	1	1	1	1	1	1	1	41	14	4836	0.99296	0.12149	0.12149	6.67	100334689	grik3	ENSDARG00000077715		0.00294354	0.00294354	0.00294354		0.00294354		5.85741E-4	5.85741E-4	5.85741E-4		5.85741E-4		0.0147922	0.0147922	0.0147922		0.0147922		0.0	0.00294354			0.00294354	5.85741E-4	0.0147922	0	1	0															1	100334689	ENSDARG00000077715	0.00294354	0.00294354		5.85741E-4	5.85741E-4		0.0147922	0.0147922		0.00294354	5.85741E-4	0.0147922	0						Hill,1(1)	1.8621068000793457	1.8621068000793457	1.8621068000793457	1.8621068000793457	0.0	1.8621068000793457	0.00294354	0.00294354	5.85741E-4	5.85741E-4	0.0147922	0.0147922	DOWN	0.0	1.0	0.0	
R-DRE-1483191	Synthesis of PC	16	16	1	1	1	1	1	0	1	0	0	42	16	4834	0.87095	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1483206	Glycerophospholipid biosynthesis	65	68	3	3	1	3	3	2	3	0	0	42	68	4782	0.55411	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1483257	Phospholipid metabolism	104	108	4	4	2	3	3	2	4	0	0	42	108	4742	0.39	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5357905	Regulation of TNFR1 signaling	27	27	1	1	0	1	1	1	1	0	0	42	27	4823	0.79181	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-73887	Death Receptor Signalling	74	78	2	2	1	2	2	1	2	0	0	42	78	4772	0.50767	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-75893	TNF signaling	31	31	1	1	0	1	1	1	1	0	0	42	31	4819	0.76481	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-71336	Pentose phosphate pathway	9	9	1	1	0	1	1	1	1	0	0	42	9	4841	0.92527	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1296071	Potassium Channels	60	65	4	4	2	4	4	4	4	2	2	40	63	4787	0.98222	0.10671	0.10671	3.08	558708;327415	gabbr1b;kcnd3	ENSDARG00000016667;ENSDARG00000056101		2.107945	2.107945	2.10674	0.0017041273425380578	2.1079727963164747	0.0017036738912584867	0.916663	0.916663	0.916461	2.856711394476214E-4	0.9166676596314753	2.8559512548153026E-4	4.84739	4.84739	4.84291	0.006335676759109849	4.8474933423218305	0.006333990901049527					2.10674;2.10915	0.916461;0.916865	4.84291;4.85187	0	2	0															2	558708;327415	ENSDARG00000016667;ENSDARG00000056101	2.107945	2.107945	0.0017041273425380578	0.916663	0.916663	2.856711394476214E-4	4.84739	4.84739	0.006335676759109849	2.10674;2.10915	0.916461;0.916865	4.84291;4.85187	0						Linear,2(1)	1.6256417206147238	3.2550222873687744	1.5495270490646362	1.7054952383041382	0.11028616426063854	1.6275111436843872	2.1055832	2.1103068	0.9162670799999999	0.9170589200000001	4.8386092	4.8561708	DOWN	0.0	1.0	0.0	
R-DRE-1296072	Voltage gated Potassium channels	22	22	1	1	1	1	1	1	1	1	1	41	21	4829	0.98509	0.17313	0.17313	4.55	327415	kcnd3	ENSDARG00000056101		2.10915	2.10915	2.10915		2.10915		0.916865	0.916865	0.916865		0.916865		4.85187	4.85187	4.85187		4.85187						2.10915	0.916865	4.85187	0	1	0															1	327415	ENSDARG00000056101	2.10915	2.10915		0.916865	0.916865		4.85187	4.85187		2.10915	0.916865	4.85187	0						Linear,1(1)	1.5495270490646362	1.5495270490646362	1.5495270490646362	1.5495270490646362	0.0	1.5495270490646362	2.10915	2.10915	0.916865	0.916865	4.85187	4.85187	DOWN	0.0	1.0	0.0	
R-DRE-5576894	Phase 1 - inactivation of fast Na+ channels	3	3	1	1	1	1	1	1	1	1	1	41	2	4848	0.99979	0.025541	0.025541	33.33	327415	kcnd3	ENSDARG00000056101		2.10915	2.10915	2.10915		2.10915		0.916865	0.916865	0.916865		0.916865		4.85187	4.85187	4.85187		4.85187		0.0	2.10915	0.0	2.10915	2.10915	0.916865	4.85187	0	1	0															1	327415	ENSDARG00000056101	2.10915	2.10915		0.916865	0.916865		4.85187	4.85187		2.10915	0.916865	4.85187	0						Linear,1(1)	1.5495270490646362	1.5495270490646362	1.5495270490646362	1.5495270490646362	0.0	1.5495270490646362	2.10915	2.10915	0.916865	0.916865	4.85187	4.85187	DOWN	0.0	1.0	0.0	
R-DRE-1566948	Elastic fibre formation	20	21	1	1	1	1	1	1	1	1	1	41	20	4830	0.98637	0.16594	0.16594	4.76	100320658	loxl4	ENSDARG00000025089		1.10001	1.10001	1.10001		1.10001		0.661595	0.661595	0.661595		0.661595		1.82895	1.82895	1.82895		1.82895						1.10001	0.661595	1.82895	1	0	1	100320658	ENSDARG00000025089	1.10001	1.10001		0.661595	0.661595		1.82895	1.82895		1.10001	0.661595	1.82895	0															0						Linear,1(1)	1.6611875295639038	1.6611875295639038	1.6611875295639038	1.6611875295639038	0.0	1.6611875295639038	1.10001	1.10001	0.661595	0.661595	1.82895	1.82895	UP	1.0	0.0	0.0	
R-DRE-350562	Regulation of ornithine decarboxylase (ODC)	36	39	1	0	0	0	0	0	1	0	0	42	39	4811	0.71348	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-351202	Metabolism of polyamines	40	44	1	0	0	0	0	0	1	0	0	42	44	4806	0.68313	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-189445	Metabolism of porphyrins	13	16	2	1	1	1	1	1	2	1	1	41	15	4835	0.992	0.12905	0.12905	6.25	64607	alas2	ENSDARG00000038643		1.37804	1.37804	1.37804		1.37804		0.76142	0.76142	0.76142		0.76142		2.49403	2.49403	2.49403		2.49403		0.0	1.37804			1.37804	0.76142	2.49403	1	0	1	64607	ENSDARG00000038643	1.37804	1.37804		0.76142	0.76142		2.49403	2.49403		1.37804	0.76142	2.49403	0															0						Linear,1(1)	1.8178291320800781	1.8178291320800781	1.8178291320800781	1.8178291320800781	0.0	1.8178291320800781	1.37804	1.37804	0.76142	0.76142	2.49403	2.49403	UP	1.0	0.0	0.0	
R-DRE-189483	Heme degradation	8	11	1	0	0	0	0	0	1	0	0	42	11	4839	0.90942	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2142753	Arachidonic acid metabolism	29	30	3	3	2	3	3	3	3	2	2	40	28	4822	0.99797	0.026893	0.026893	6.67	768298;544666	faah2b;ptges	ENSDARG00000054786;ENSDARG00000020136		1.540743	1.540743	0.973716	0.8018972736317289	1.40573763916105	0.7788365313385663	0.7613479999999999	0.7613479999999999	0.606547	0.21892167366891796	0.7244909105435362	0.21262598410259434	3.20623	3.20623	1.56315	2.323666020063985	2.815023570169919	2.2568426687120233	0.5	1.540743			0.973716;2.10777	0.606547;0.916149	1.56315;4.84931	0	2	0															2	768298;544666	ENSDARG00000054786;ENSDARG00000020136	1.540743	1.540743	0.8018972736317289	0.7613479999999999	0.7613479999999999	0.21892167366891796	3.20623	3.20623	2.323666020063985	0.973716;2.10777	0.606547;0.916149	1.56315;4.84931	0						Linear,2(1)	1.764848637495609	3.529964804649353	1.7432529926300049	1.7867118120193481	0.030730025892566036	1.7649824023246765	0.4293700800000002	2.65211592	0.4579380399999999	1.06475796	-0.014206799999999742	6.4266668	DOWN	0.0	1.0	0.0	
R-DRE-382556	ABC-family proteins mediated transport	62	65	2	1	1	0	0	0	2	0	0	42	65	4785	0.56883	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1483226	Synthesis of PI	2	2	1	1	0	1	1	1	1	0	0	42	2	4848	0.9829	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5173105	O-linked glycosylation	50	52	2	2	2	2	2	2	2	2	2	40	50	4800	0.99029	0.072872	0.072872	3.85	556471;446213	sema5ba;large1	ENSDARG00000061471;ENSDARG00000005126		1.5984099999999999	1.5984099999999999	1.55956	0.054942196898203205	1.5814594167062992	0.049436832948787895	0.823182	0.823182	0.813418	0.013808381223015613	0.8189218842913849	0.012424742262856359	3.104185	3.104185	2.99015	0.16126984358520086	3.0544305658713724	0.14511014788456386					1.55956;1.63726	0.813418;0.832946	2.99015;3.21822	0	2	0															2	556471;446213	ENSDARG00000061471;ENSDARG00000005126	1.5984099999999999	1.5984099999999999	0.054942196898203205	0.823182	0.823182	0.013808381223015613	3.104185	3.104185	0.16126984358520086	1.55956;1.63726	0.813418;0.832946	2.99015;3.21822	0						Linear,2(1)	1.826578230993605	3.6584423780441284	1.7309250831604004	1.927517294883728	0.13901168603802647	1.8292211890220642	1.522264	1.6745559999999997	0.80404456	0.8423194399999999	2.8806764	3.3276936000000004	DOWN	0.0	1.0	0.0	
R-DRE-186763	Downstream signal transduction	18	18	1	1	1	1	1	1	1	1	1	41	17	4833	0.98991	0.14399	0.14399	5.56	369197	stat5a	ENSDARG00000019392		1.0835	1.0835	1.0835		1.0835		0.654314	0.654314	0.654314		0.654314		1.7942	1.7942	1.7942		1.7942		0.0	1.0835			1.0835	0.654314	1.7942	0	1	0															1	369197	ENSDARG00000019392	1.0835	1.0835		0.654314	0.654314		1.7942	1.7942		1.0835	0.654314	1.7942	0						Linear,1(1)	1.7066079378128052	1.7066079378128052	1.7066079378128052	1.7066079378128052	0.0	1.7066079378128052	1.0835	1.0835	0.654314	0.654314	1.7942	1.7942	DOWN	0.0	1.0	0.0	
R-DRE-186797	Signaling by PDGF	30	30	1	1	1	1	1	1	1	1	1	41	29	4821	0.97311	0.22852	0.22852	3.33	369197	stat5a	ENSDARG00000019392		1.0835	1.0835	1.0835		1.0835		0.654314	0.654314	0.654314		0.654314		1.7942	1.7942	1.7942		1.7942						1.0835	0.654314	1.7942	0	1	0															1	369197	ENSDARG00000019392	1.0835	1.0835		0.654314	0.654314		1.7942	1.7942		1.0835	0.654314	1.7942	0						Linear,1(1)	1.7066079378128052	1.7066079378128052	1.7066079378128052	1.7066079378128052	0.0	1.7066079378128052	1.0835	1.0835	0.654314	0.654314	1.7942	1.7942	DOWN	0.0	1.0	0.0	
R-DRE-5658442	Regulation of RAS by GAPs	45	48	1	0	0	0	0	0	1	0	0	42	48	4802	0.65975	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1834949	Cytosolic sensors of pathogen-associated DNA 	19	19	1	1	1	1	1	1	1	1	1	41	18	4832	0.98878	0.15137	0.15137	5.26	369197	stat5a	ENSDARG00000019392		1.0835	1.0835	1.0835		1.0835		0.654314	0.654314	0.654314		0.654314		1.7942	1.7942	1.7942		1.7942		0.0	1.0835			1.0835	0.654314	1.7942	0	1	0															1	369197	ENSDARG00000019392	1.0835	1.0835		0.654314	0.654314		1.7942	1.7942		1.0835	0.654314	1.7942	0						Linear,1(1)	1.7066079378128052	1.7066079378128052	1.7066079378128052	1.7066079378128052	0.0	1.7066079378128052	1.0835	1.0835	0.654314	0.654314	1.7942	1.7942	DOWN	0.0	1.0	0.0	
R-DRE-6811442	Intra-Golgi and retrograde Golgi-to-ER traffic	98	100	1	1	1	0	0	0	1	0	0	42	100	4750	0.41848	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-352230	Amino acid transport across the plasma membrane	23	29	1	1	1	1	1	1	1	1	1	41	28	4822	0.97476	0.2218	0.2218	3.45	797250	slc7a5	ENSDARG00000099265		0.00401294	0.00401294	0.00401294		0.00401294		7.48696E-4	7.48696E-4	7.48696E-4		7.48696E-4		0.021509	0.021509	0.021509		0.021509						0.00401294	7.48696E-4	0.021509	0	1	0															1	797250	ENSDARG00000099265	0.00401294	0.00401294		7.48696E-4	7.48696E-4		0.021509	0.021509		0.00401294	7.48696E-4	0.021509	0						Hill,1(1)	1.5663057565689087	1.5663057565689087	1.5663057565689087	1.5663057565689087	0.0	1.5663057565689087	0.00401294	0.00401294	7.48696E-4	7.48696E-4	0.021509	0.021509	DOWN	0.0	1.0	0.0	
R-DRE-425393	Transport of inorganic cations/anions and amino acids/oligopeptides	55	62	2	2	2	2	2	2	2	2	2	40	60	4790	0.98433	0.098558	0.098558	3.23	797250;100005108	slc7a5;slc26a6	ENSDARG00000099265;ENSDARG00000055835		0.74899647	0.74899647	0.00401294	1.0535658118705837	0.41334309970525845	0.9405713954623989	0.398332348	0.398332348	7.48696E-4	0.5622681928362249	0.21920047810766605	0.5019652050222865	1.4129045	1.4129045	0.021509	1.9677303867248939	0.7860093134877063	1.756692268183569					0.00401294;1.49398	7.48696E-4;0.795916	0.021509;2.8043	0	2	0															2	797250;100005108	ENSDARG00000099265;ENSDARG00000055835	0.74899647	0.74899647	1.0535658118705837	0.398332348	0.398332348	0.5622681928362249	1.4129045	1.4129045	1.9677303867248939	0.00401294;1.49398	7.48696E-4;0.795916	0.021509;2.8043	0						Hill,1(0.5);Linear,1(0.5)	1.6259816493203818	3.254236936569214	1.5663057565689087	1.6879311800003052	0.08600216167302567	1.627118468284607	-0.7111712488000002	2.2091641888	-0.38093160991999997	1.1775963059199999	-1.3142306799999999	4.14003968	DOWN	0.0	1.0	0.0	
R-DRE-425407	SLC-mediated transmembrane transport	111	121	4	3	3	3	3	3	4	3	3	39	118	4732	0.98068	0.084453	0.084453	2.48	797250;560546;100005108	slc7a5;slc2a10;slc26a6	ENSDARG00000099265;ENSDARG00000090820;ENSDARG00000055835		0.9178376466666668	1.25552	0.00401294	0.8003264888692704	0.605288217800911	0.8363587121382179	0.505963232	0.721225	7.48696E-4	0.43911955309405365	0.33361961749253105	0.46090159610116144	1.670483	2.18564	0.021509	1.461171272783242	1.1050067560901806	1.5179097102942138					0.00401294;1.25552;1.49398	7.48696E-4;0.721225;0.795916	0.021509;2.18564;2.8043	1	2	1	560546	ENSDARG00000090820	1.25552	1.25552		0.721225	0.721225		2.18564	2.18564		1.25552	0.721225	2.18564	2	797250;100005108	ENSDARG00000099265;ENSDARG00000055835	0.74899647	0.74899647	1.0535658118705837	0.398332348	0.398332348	0.5622681928362249	1.4129045	1.4129045	1.9677303867248939	0.00401294;1.49398	7.48696E-4;0.795916	0.021509;2.8043	0						Hill,1(0.34);Linear,2(0.67)	1.5989185769622551	4.800373196601868	1.5461362600326538	1.6879311800003052	0.07670870392163802	1.5663057565689087	0.01218296764167437	1.8234923256916589	0.009052679316850942	1.0028737846831488	0.017012049759836056	3.323953950240164	DOWN	0.3333333333333333	0.6666666666666666	0.0	
R-DRE-983695	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	12	13	2	1	1	1	1	1	2	1	1	41	12	4838	0.99471	0.10616	0.10616	7.69	100004856	si:ch211-137i24.12	ENSDARG00000094537		1.70288	1.70288	1.70288		1.70288		0.848687	0.848687	0.848687		0.848687		3.41682	3.41682	3.41682		3.41682		0.0	1.70288			1.70288	0.848687	3.41682	1	0	1	100004856	ENSDARG00000094537	1.70288	1.70288		0.848687	0.848687		3.41682	3.41682		1.70288	0.848687	3.41682	0															0						Linear,1(1)	2.214689016342163	2.214689016342163	2.214689016342163	2.214689016342163	0.0	2.214689016342163	1.70288	1.70288	0.848687	0.848687	3.41682	3.41682	UP	1.0	0.0	0.0	
R-DRE-983705	Signaling by the B Cell Receptor (BCR)	55	59	4	2	2	2	2	2	4	2	2	40	57	4793	0.98629	0.090603	0.090603	3.39	393785;100004856	fkbp1b;si:ch211-137i24.12	ENSDARG00000052625;ENSDARG00000094537		1.142108	1.142108	0.581336	0.7930513677990854	1.101903983719233	0.7910105853386489	0.6237485	0.6237485	0.39881	0.3181110773998602	0.6076217477438758	0.31729247278786665	2.1321105	2.1321105	0.847401	1.8168535986095575	2.0400044717852244	1.8121782356913738					0.581336;1.70288	0.39881;0.848687	0.847401;3.41682	2	0	2	393785;100004856	ENSDARG00000052625;ENSDARG00000094537	1.142108	1.142108	0.7930513677990854	0.6237485	0.6237485	0.3181110773998602	2.1321105	2.1321105	1.8168535986095575	0.581336;1.70288	0.39881;0.848687	0.847401;3.41682	0															0						Linear,2(1)	1.8329791364661685	3.7317473888397217	1.5170583724975586	2.214689016342163	0.49329935902605704	1.8658736944198608	0.042994879999999736	2.24122112	0.18286904000000015	1.06462796	-0.38592011999999976	4.65014112	UP	1.0	0.0	0.0	
R-DRE-674695	RNA Polymerase II Pre-transcription Events	48	48	1	1	1	1	1	1	1	1	1	41	47	4803	0.93668	0.34025	0.34025	2.08	556421	aff4	ENSDARG00000001857		1.33338	1.33338	1.33338		1.33338		0.746992	0.746992	0.746992		0.746992		2.38008	2.38008	2.38008		2.38008						1.33338	0.746992	2.38008	0	1	0															1	556421	ENSDARG00000001857	1.33338	1.33338		0.746992	0.746992		2.38008	2.38008		1.33338	0.746992	2.38008	0						Linear,1(1)	1.5677909851074219	1.5677909851074219	1.5677909851074219	1.5677909851074219	0.0	1.5677909851074219	1.33338	1.33338	0.746992	0.746992	2.38008	2.38008	DOWN	0.0	1.0	0.0	
R-DRE-1483255	PI Metabolism	40	41	1	1	1	0	0	0	1	0	0	42	41	4809	0.70119	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-202733	Cell surface interactions at the vascular wall	54	57	2	2	2	2	2	2	2	2	2	40	55	4795	0.98752	0.085413	0.085413	3.51	797250;100004856	slc7a5;si:ch211-137i24.12	ENSDARG00000099265;ENSDARG00000094537		0.85344647	0.85344647	0.00401294	1.2012804184604533	0.2838850539479253	0.8912206407315939	0.424717848	0.424717848	7.48696E-4	0.5995829247862201	0.1404384287786781	0.44482592922352676	1.7191645	1.7191645	0.021509	2.400847432337278	0.5808540420309192	1.7811701198697847					0.00401294;1.70288	7.48696E-4;0.848687	0.021509;3.41682	1	1	1	100004856	ENSDARG00000094537	1.70288	1.70288		0.848687	0.848687		3.41682	3.41682		1.70288	0.848687	3.41682	1	797250	ENSDARG00000099265	0.00401294	0.00401294		7.48696E-4	7.48696E-4		0.021509	0.021509		0.00401294	7.48696E-4	0.021509	0						Hill,1(0.5);Linear,1(0.5)	1.8624929947000242	3.7809947729110718	1.5663057565689087	2.214689016342163	0.458476199793507	1.8904973864555359	-0.8114432487999999	2.5183361887999998	-0.40626168991999984	1.2556973859199998	-1.6082402799999993	5.046569279999999	CONFLICT	0.5	0.5	0.0	
R-DRE-2029485	Role of phospholipids in phagocytosis	13	14	1	1	1	1	1	1	1	1	1	41	13	4837	0.99387	0.11386	0.11386	7.14	100004856	si:ch211-137i24.12	ENSDARG00000094537		1.70288	1.70288	1.70288		1.70288		0.848687	0.848687	0.848687		0.848687		3.41682	3.41682	3.41682		3.41682		0.0	1.70288			1.70288	0.848687	3.41682	1	0	1	100004856	ENSDARG00000094537	1.70288	1.70288		0.848687	0.848687		3.41682	3.41682		1.70288	0.848687	3.41682	0															0						Linear,1(1)	2.214689016342163	2.214689016342163	2.214689016342163	2.214689016342163	0.0	2.214689016342163	1.70288	1.70288	0.848687	0.848687	3.41682	3.41682	UP	1.0	0.0	0.0	
R-DRE-451927	Interleukin-2 family signaling	15	17	1	1	1	1	1	1	1	1	1	41	16	4834	0.99098	0.13655	0.13655	5.88	369197	stat5a	ENSDARG00000019392		1.0835	1.0835	1.0835		1.0835		0.654314	0.654314	0.654314		0.654314		1.7942	1.7942	1.7942		1.7942		0.0	1.0835			1.0835	0.654314	1.7942	0	1	0															1	369197	ENSDARG00000019392	1.0835	1.0835		0.654314	0.654314		1.7942	1.7942		1.0835	0.654314	1.7942	0						Linear,1(1)	1.7066079378128052	1.7066079378128052	1.7066079378128052	1.7066079378128052	0.0	1.7066079378128052	1.0835	1.0835	0.654314	0.654314	1.7942	1.7942	DOWN	0.0	1.0	0.0	
R-DRE-8853659	RET signaling	22	22	1	1	1	1	1	0	1	0	0	42	22	4828	0.82687	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-373752	Netrin-1 signaling	19	19	1	1	1	1	1	0	1	0	0	42	19	4831	0.84863	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-376172	DSCAM interactions	5	5	1	1	1	1	1	0	1	0	0	42	5	4845	0.95779	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-6794361	Neurexins and neuroligins	14	14	1	1	1	1	1	1	1	1	1	41	13	4837	0.99387	0.11386	0.11386	7.14	100002610	nlgn1	ENSDARG00000077710		1.69925	1.69925	1.69925		1.6992500000000001		0.846874	0.846874	0.846874		0.8468740000000001		3.40953	3.40953	3.40953		3.4095300000000006		0.0	1.69925			1.69925	0.846874	3.40953	0	1	0															1	100002610	ENSDARG00000077710	1.69925	1.69925		0.846874	0.846874		3.40953	3.40953		1.69925	0.846874	3.40953	0						Linear,1(1)	2.002363681793213	2.002363681793213	2.002363681793213	2.002363681793213	0.0	2.002363681793213	1.69925	1.69925	0.846874	0.846874	3.40953	3.40953	DOWN	0.0	1.0	0.0	
R-DRE-6794362	Protein-protein interactions at synapses	37	38	1	1	1	1	1	1	1	1	1	41	37	4813	0.95837	0.28029	0.28029	2.63	100002610	nlgn1	ENSDARG00000077710		1.69925	1.69925	1.69925		1.6992500000000001		0.846874	0.846874	0.846874		0.8468740000000001		3.40953	3.40953	3.40953		3.4095300000000006						1.69925	0.846874	3.40953	0	1	0															1	100002610	ENSDARG00000077710	1.69925	1.69925		0.846874	0.846874		3.40953	3.40953		1.69925	0.846874	3.40953	0						Linear,1(1)	2.002363681793213	2.002363681793213	2.002363681793213	2.002363681793213	0.0	2.002363681793213	1.69925	1.69925	0.846874	0.846874	3.40953	3.40953	DOWN	0.0	1.0	0.0	
R-DRE-5687128	MAPK6/MAPK4 signaling	53	56	1	0	0	0	0	0	1	0	0	42	56	4794	0.61532	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2029481	FCGR activation	5	6	1	1	1	1	1	1	1	1	1	41	5	4845	0.99894	0.050445	0.050445	16.67	100004856	si:ch211-137i24.12	ENSDARG00000094537		1.70288	1.70288	1.70288		1.70288		0.848687	0.848687	0.848687		0.848687		3.41682	3.41682	3.41682		3.41682		0.0	1.70288	0.0	1.70288	1.70288	0.848687	3.41682	1	0	1	100004856	ENSDARG00000094537	1.70288	1.70288		0.848687	0.848687		3.41682	3.41682		1.70288	0.848687	3.41682	0															0						Linear,1(1)	2.214689016342163	2.214689016342163	2.214689016342163	2.214689016342163	0.0	2.214689016342163	1.70288	1.70288	0.848687	0.848687	3.41682	3.41682	UP	1.0	0.0	0.0	
R-DRE-2454202	Fc epsilon receptor (FCERI) signaling	41	43	2	2	2	2	2	1	2	1	1	41	42	4808	0.94794	0.3109	0.3109	2.33	100004856	si:ch211-137i24.12	ENSDARG00000094537		1.70288	1.70288	1.70288		1.70288		0.848687	0.848687	0.848687		0.848687		3.41682	3.41682	3.41682		3.41682						1.70288	0.848687	3.41682	1	0	1	100004856	ENSDARG00000094537	1.70288	1.70288		0.848687	0.848687		3.41682	3.41682		1.70288	0.848687	3.41682	0															0						Linear,1(1)	2.214689016342163	2.214689016342163	2.214689016342163	2.214689016342163	0.0	2.214689016342163	1.70288	1.70288	0.848687	0.848687	3.41682	3.41682	UP	1.0	0.0	0.0	
