GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-382556	ABC-family proteins mediated transport	41	65	10	5	4	5	5	4	10	2	2	53	63	4774	0.96402	0.16536	0.16536	3.08	415221;406445	psmd8;psma8	ENSDARG00000020454;ENSDARG00000010965		536.99	536.99	526.625	14.658323573996183	540.4445910906319	13.820204441069317	285.82	285.82	282.962	4.041822361262908	286.7725539157767	3.81072303835716	1008.9655	1008.9655	980.111	40.80642523549188	1018.5825283284745	38.47323579787461					547.355;526.625	288.678;282.962	1037.82;980.111	1	1	1	406445	ENSDARG00000010965	526.625	526.625		282.962	282.962		980.111	980.111		526.625	282.962	980.111	1	415221	ENSDARG00000020454	547.355	547.355		288.678	288.678		1037.82	1037.82		547.355	288.678	1037.82	0						Linear,2(1)	1.922320258632677	3.855995297431946	1.7801471948623657	2.07584810256958	0.2090921170427887	1.927997648715973	516.6745999999999	557.3054000000001	280.21832	291.42168	952.4106800000001	1065.5203199999999	CONFLICT	0.5	0.5	0.0	
R-DRE-1638074	Keratan sulfate/keratin metabolism	4	23	1	1	1	1	1	1	1	1	1	54	22	4815	0.973	0.22944	0.22944	4.35	554166	st3gal7	ENSDARG00000039064		588.837	588.837	588.837		588.837		298.373	298.373	298.373		298.373		1162.06	1162.06	1162.06		1162.06						588.837	298.373	1162.06	1	0	1	554166	ENSDARG00000039064	588.837	588.837		298.373	298.373		1162.06	1162.06		588.837	298.373	1162.06	0															0						Linear,1(1)	1.7123013734817505	1.7123013734817505	1.7123013734817505	1.7123013734817505	0.0	1.7123013734817505	588.837	588.837	298.373	298.373	1162.06	1162.06	UP	1.0	0.0	0.0	
R-DRE-2022854	Keratan sulfate biosynthesis	3	21	1	1	1	1	1	1	1	1	1	54	20	4817	0.97727	0.21174	0.21174	4.76	554166	st3gal7	ENSDARG00000039064		588.837	588.837	588.837		588.837		298.373	298.373	298.373		298.373		1162.06	1162.06	1162.06		1162.06						588.837	298.373	1162.06	1	0	1	554166	ENSDARG00000039064	588.837	588.837		298.373	298.373		1162.06	1162.06		588.837	298.373	1162.06	0															0						Linear,1(1)	1.7123013734817505	1.7123013734817505	1.7123013734817505	1.7123013734817505	0.0	1.7123013734817505	588.837	588.837	298.373	298.373	1162.06	1162.06	UP	1.0	0.0	0.0	
R-DRE-5173105	O-linked glycosylation	8	52	1	0	0	0	0	0	1	0	0	55	52	4785	0.55375	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-913709	O-linked glycosylation of mucins	4	29	1	0	0	0	0	0	1	0	0	55	29	4808	0.71976	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-390522	Striated Muscle Contraction	21	25	6	4	3	2	2	2	6	1	1	54	24	4813	0.96844	0.24675	0.24675	4.0	799300	myhz1.2	ENSDARG00000067995		579.309	579.309	579.309		579.309		295.901	295.901	295.901		295.901		1134.16	1134.16	1134.16		1134.16						579.309	295.901	1134.16	1	0	1	799300	ENSDARG00000067995	579.309	579.309		295.901	295.901		1134.16	1134.16		579.309	295.901	1134.16	0															0						Linear,1(1)	1.6611096858978271	1.6611096858978271	1.6611096858978271	1.6611096858978271	0.0	1.6611096858978271	579.309	579.309	295.901	295.901	1134.16	1134.16	UP	1.0	0.0	0.0	
R-DRE-186797	Signaling by PDGF	14	30	1	1	1	1	1	1	1	1	1	54	29	4808	0.95583	0.28838	0.28838	3.33	322691	plg	ENSDARG00000023111		472.768	472.768	472.768		472.7679999999999		267.165	267.165	267.165		267.165		836.596	836.596	836.596		836.596						472.768	267.165	836.596	1	0	1	322691	ENSDARG00000023111	472.768	472.768		267.165	267.165		836.596	836.596		472.768	267.165	836.596	0															0						Linear,1(1)	2.0082809925079346	2.0082809925079346	2.0082809925079346	2.0082809925079346	0.0	2.0082809925079346	472.768	472.768	267.165	267.165	836.596	836.596	UP	1.0	0.0	0.0	
R-DRE-2682334	EPH-Ephrin signaling	33	53	2	1	1	1	1	1	2	1	1	54	52	4785	0.88096	0.45254	0.45254	1.89	402810	psenen	ENSDARG00000068698		903.797	903.797	903.797		903.797		334.59	334.59	334.59		334.59000000000003		2441.34	2441.34	2441.34		2441.34						903.797	334.59	2441.34	0	1	0															1	402810	ENSDARG00000068698	903.797	903.797		334.59	334.59		2441.34	2441.34		903.797	334.59	2441.34	0						Linear,1(1)	2.124051809310913	2.124051809310913	2.124051809310913	2.124051809310913	0.0	2.124051809310913	903.797	903.797	334.59	334.59	2441.34	2441.34	DOWN	0.0	1.0	0.0	
R-DRE-5658442	Regulation of RAS by GAPs	32	48	7	5	4	4	4	4	7	2	2	53	46	4791	0.98372	0.1009	0.1009	4.17	415221;406445	psmd8;psma8	ENSDARG00000020454;ENSDARG00000010965		536.99	536.99	526.625	14.658323573996183	540.4445910906319	13.820204441069317	285.82	285.82	282.962	4.041822361262908	286.7725539157767	3.81072303835716	1008.9655	1008.9655	980.111	40.80642523549188	1018.5825283284745	38.47323579787461					547.355;526.625	288.678;282.962	1037.82;980.111	1	1	1	406445	ENSDARG00000010965	526.625	526.625		282.962	282.962		980.111	980.111		526.625	282.962	980.111	1	415221	ENSDARG00000020454	547.355	547.355		288.678	288.678		1037.82	1037.82		547.355	288.678	1037.82	0						Linear,2(1)	1.922320258632677	3.855995297431946	1.7801471948623657	2.07584810256958	0.2090921170427887	1.927997648715973	516.6745999999999	557.3054000000001	280.21832	291.42168	952.4106800000001	1065.5203199999999	CONFLICT	0.5	0.5	0.0	
R-DRE-8848021	Signaling by PTK6	16	26	3	2	1	1	1	1	3	0	0	55	26	4811	0.74473	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9006927	Signaling by Non-Receptor Tyrosine Kinases	16	26	3	2	1	1	1	1	3	0	0	55	26	4811	0.74473	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1606322	ZBP1(DAI) mediated induction of type I IFNs	2	9	1	1	1	1	1	1	1	1	1	54	8	4829	0.99575	0.096828	0.096828	11.11	393287	chuk	ENSDARG00000011662		798.483	798.483	798.483		798.483		328.072	328.072	328.072		328.072		1943.4	1943.4	1943.4		1943.4		0.0	798.483	0.0	798.483	798.483	328.072	1943.4	0	1	0															1	393287	ENSDARG00000011662	798.483	798.483		328.072	328.072		1943.4	1943.4		798.483	328.072	1943.4	0						Linear,1(1)	1.88880455493927	1.88880455493927	1.88880455493927	1.88880455493927	0.0	1.88880455493927	798.483	798.483	328.072	328.072	1943.4	1943.4	DOWN	0.0	1.0	0.0	
R-DRE-168928	DDX58/IFIH1-mediated induction of interferon-alpha/beta	11	23	1	1	1	1	1	1	1	1	1	54	22	4815	0.973	0.22944	0.22944	4.35	393287	chuk	ENSDARG00000011662		798.483	798.483	798.483		798.483		328.072	328.072	328.072		328.072		1943.4	1943.4	1943.4		1943.4						798.483	328.072	1943.4	0	1	0															1	393287	ENSDARG00000011662	798.483	798.483		328.072	328.072		1943.4	1943.4		798.483	328.072	1943.4	0						Linear,1(1)	1.88880455493927	1.88880455493927	1.88880455493927	1.88880455493927	0.0	1.88880455493927	798.483	798.483	328.072	328.072	1943.4	1943.4	DOWN	0.0	1.0	0.0	
R-DRE-1810476	RIP-mediated NFkB activation via ZBP1	2	8	1	1	1	1	1	1	1	1	1	54	7	4830	0.99667	0.086542	0.086542	12.5	393287	chuk	ENSDARG00000011662		798.483	798.483	798.483		798.483		328.072	328.072	328.072		328.072		1943.4	1943.4	1943.4		1943.4		0.0	798.483	0.0	798.483	798.483	328.072	1943.4	0	1	0															1	393287	ENSDARG00000011662	798.483	798.483		328.072	328.072		1943.4	1943.4		798.483	328.072	1943.4	0						Linear,1(1)	1.88880455493927	1.88880455493927	1.88880455493927	1.88880455493927	0.0	1.88880455493927	798.483	798.483	328.072	328.072	1943.4	1943.4	DOWN	0.0	1.0	0.0	
R-DRE-1834949	Cytosolic sensors of pathogen-associated DNA 	8	19	4	3	2	2	2	2	4	1	1	54	18	4819	0.98122	0.19364	0.19364	5.26	393287	chuk	ENSDARG00000011662		798.483	798.483	798.483		798.483		328.072	328.072	328.072		328.072		1943.4	1943.4	1943.4		1943.4		0.0	798.483			798.483	328.072	1943.4	0	1	0															1	393287	ENSDARG00000011662	798.483	798.483		328.072	328.072		1943.4	1943.4		798.483	328.072	1943.4	0						Linear,1(1)	1.88880455493927	1.88880455493927	1.88880455493927	1.88880455493927	0.0	1.88880455493927	798.483	798.483	328.072	328.072	1943.4	1943.4	DOWN	0.0	1.0	0.0	
R-DRE-445989	TAK1 activates NFkB by phosphorylation and activation of IKKs complex	11	22	7	4	2	4	4	4	7	1	1	54	21	4816	0.97517	0.22064	0.22064	4.55	393287	chuk	ENSDARG00000011662		798.483	798.483	798.483		798.483		328.072	328.072	328.072		328.072		1943.4	1943.4	1943.4		1943.4						798.483	328.072	1943.4	0	1	0															1	393287	ENSDARG00000011662	798.483	798.483		328.072	328.072		1943.4	1943.4		798.483	328.072	1943.4	0						Linear,1(1)	1.88880455493927	1.88880455493927	1.88880455493927	1.88880455493927	0.0	1.88880455493927	798.483	798.483	328.072	328.072	1943.4	1943.4	DOWN	0.0	1.0	0.0	
R-DRE-9020702	Interleukin-1 signaling	13	28	7	4	2	4	4	4	7	1	1	54	27	4810	0.96107	0.27201	0.27201	3.57	393287	chuk	ENSDARG00000011662		798.483	798.483	798.483		798.483		328.072	328.072	328.072		328.072		1943.4	1943.4	1943.4		1943.4						798.483	328.072	1943.4	0	1	0															1	393287	ENSDARG00000011662	798.483	798.483		328.072	328.072		1943.4	1943.4		798.483	328.072	1943.4	0						Linear,1(1)	1.88880455493927	1.88880455493927	1.88880455493927	1.88880455493927	0.0	1.88880455493927	798.483	798.483	328.072	328.072	1943.4	1943.4	DOWN	0.0	1.0	0.0	
R-DRE-933542	TRAF6 mediated NF-kB activation	4	11	1	1	1	1	1	1	1	1	1	54	10	4827	0.9936	0.11706	0.11706	9.09	393287	chuk	ENSDARG00000011662		798.483	798.483	798.483		798.483		328.072	328.072	328.072		328.072		1943.4	1943.4	1943.4		1943.4		0.0	798.483			798.483	328.072	1943.4	0	1	0															1	393287	ENSDARG00000011662	798.483	798.483		328.072	328.072		1943.4	1943.4		798.483	328.072	1943.4	0						Linear,1(1)	1.88880455493927	1.88880455493927	1.88880455493927	1.88880455493927	0.0	1.88880455493927	798.483	798.483	328.072	328.072	1943.4	1943.4	DOWN	0.0	1.0	0.0	
R-DRE-6811442	Intra-Golgi and retrograde Golgi-to-ER traffic	45	100	4	4	1	4	4	4	4	1	1	54	99	4738	0.68947	0.68092	1.0	1.0	447926	kif2a	ENSDARG00000043571		553.238	553.238	553.238		553.238		289.093	289.093	289.093		289.093		1058.73	1058.73	1058.73		1058.73						553.238	289.093	1058.73	1	0	1	447926	ENSDARG00000043571	553.238	553.238		289.093	289.093		1058.73	1058.73		553.238	289.093	1058.73	0															0						Linear,1(1)	1.641464352607727	1.641464352607727	1.641464352607727	1.641464352607727	0.0	1.641464352607727	553.238	553.238	289.093	289.093	1058.73	1058.73	UP	1.0	0.0	0.0	
R-DRE-112310	Neurotransmitter release cycle	22	41	3	3	1	2	2	2	3	0	0	55	41	4796	0.62783	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-352230	Amino acid transport across the plasma membrane	9	29	1	1	1	0	0	0	1	0	0	55	29	4808	0.71976	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-425366	Transport of bile salts and organic acids, metal ions and amine compounds	8	39	1	1	1	1	1	1	1	1	1	54	38	4799	0.9294	0.35769	0.35769	2.56	337596	rhbg	ENSDARG00000009018		464.825	464.825	464.825		464.825		264.643	264.643	264.643		264.643		816.43	816.43	816.43		816.43						464.825	264.643	816.43	1	0	1	337596	ENSDARG00000009018	464.825	464.825		264.643	264.643		816.43	816.43		464.825	264.643	816.43	0															0						Linear,1(1)	1.8267126083374023	1.8267126083374023	1.8267126083374023	1.8267126083374023	0.0	1.8267126083374023	464.825	464.825	264.643	264.643	816.43	816.43	UP	1.0	0.0	0.0	
R-DRE-425393	Transport of inorganic cations/anions and amino acids/oligopeptides	22	62	1	1	1	0	0	0	1	0	0	55	62	4775	0.49389	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-425407	SLC-mediated transmembrane transport	37	121	5	4	3	3	3	3	5	2	2	53	119	4718	0.84582	0.39666	0.39666	1.65	337596;336492	rhbg;ptgdsb.1	ENSDARG00000009018;ENSDARG00000027088		490.1435	490.1435	464.825	35.805766078942504	499.48898689902245	33.27726902467136	272.258	272.258	264.643	10.769236277471885	275.0688253939236	10.008744736969199	882.8969999999999	882.8969999999999	816.43	93.99853285025316	907.4310947416838	87.36063511909886					464.825;515.462	264.643;279.873	816.43;949.364	2	0	2	337596;336492	ENSDARG00000009018;ENSDARG00000027088	490.1435	490.1435	35.805766078942504	272.258	272.258	10.769236277471885	882.8969999999999	882.8969999999999	93.99853285025316	464.825;515.462	264.643;279.873	816.43;949.364	0															0						Linear,2(1)	1.7110975980044718	3.429512619972229	1.6028000116348267	1.8267126083374023	0.15833011552147985	1.7147563099861145	440.51924	539.7677600000001	257.33259999999996	287.1834	752.6216799999999	1013.17232	UP	1.0	0.0	0.0	
R-DRE-71288	Creatine metabolism	5	13	1	0	0	0	0	0	1	0	0	55	13	4824	0.86315	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-888590	GABA synthesis, release, reuptake and degradation	11	21	1	1	0	1	1	1	1	0	0	55	21	4816	0.78826	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-983705	Signaling by the B Cell Receptor (BCR)	36	59	5	4	4	4	4	4	5	3	3	52	56	4781	0.99588	0.028067	0.028067	5.08	415221;406445;393287	psmd8;psma8;chuk	ENSDARG00000020454;ENSDARG00000010965;ENSDARG00000011662		624.1543333333333	547.355	526.625	151.3284383099662	572.3225602769497	104.59376157253537	299.904	288.678	282.962	24.56105315331554	291.87467214402574	16.928386846425177	1320.4436666666668	1037.82	980.111	540.2670886703474	1132.8341352482335	374.01293382391117	1.5	672.919			547.355;526.625;798.483	288.678;282.962;328.072	1037.82;980.111;1943.4	1	2	1	406445	ENSDARG00000010965	526.625	526.625		282.962	282.962		980.111	980.111		526.625	282.962	980.111	2	415221;393287	ENSDARG00000020454;ENSDARG00000011662	672.919	672.919	177.57431174581498	308.375	308.375	27.85576453806268	1490.6100000000001	1490.6100000000001	640.3417589069135	547.355;798.483	288.678;328.072	1037.82;1943.4	0						Linear,3(1)	1.9110827936385448	5.744799852371216	1.7801471948623657	2.07584810256958	0.14957202135196979	1.88880455493927	452.9100847284958	795.3985819381708	272.11055192669085	327.69744807330915	709.0739024735502	1931.8134308597832	DOWN	0.3333333333333333	0.6666666666666666	0.0	
R-DRE-674695	RNA Polymerase II Pre-transcription Events	32	48	3	2	0	2	2	2	3	0	0	55	48	4789	0.57964	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-73776	RNA Polymerase II Promoter Escape	21	34	1	0	0	0	0	0	1	0	0	55	34	4803	0.67995	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-73779	RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	21	34	1	0	0	0	0	0	1	0	0	55	34	4803	0.67995	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-75953	RNA Polymerase II Transcription Initiation	21	34	1	0	0	0	0	0	1	0	0	55	34	4803	0.67995	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-76042	RNA Polymerase II Transcription Initiation And Promoter Clearance	21	34	1	0	0	0	0	0	1	0	0	55	34	4803	0.67995	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1483255	PI Metabolism	17	41	1	1	1	0	0	0	1	0	0	55	41	4796	0.62783	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-201556	Signaling by ALK	7	12	1	0	0	1	1	1	1	0	0	55	12	4825	0.87299	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	10	21	3	2	1	1	1	1	3	0	0	55	21	4816	0.78826	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-8853659	RET signaling	10	22	1	1	1	0	0	0	1	0	0	55	22	4815	0.77936	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9006335	Signaling by Erythropoietin	4	6	1	1	1	0	0	0	1	0	0	55	6	4831	0.93438	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9027276	Erythropoietin activates Phosphoinositide-3-kinase (PI3K)	4	6	1	1	1	0	0	0	1	0	0	55	6	4831	0.93438	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-912631	Regulation of signaling by CBL	9	15	3	2	1	1	1	1	3	0	0	55	15	4822	0.8438	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1614635	Sulfur amino acid metabolism	8	11	1	0	0	0	0	0	1	0	0	55	11	4826	0.88294	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-168638	NOD1/2 Signaling Pathway	13	25	8	5	3	5	5	5	8	2	2	53	23	4814	0.9974	0.031563	0.031563	8.0	393287;259303	chuk;caspb	ENSDARG00000011662;ENSDARG00000052039		583.8845	583.8845	369.286	303.4881091649224	557.4800949364986	301.1820831174811	278.573	278.573	229.074	70.00215712390612	272.4825956111611	69.47025227218336	1269.359	1269.359	595.318	953.2379237955238	1186.4243495089322	945.9948344773605	0.5	583.8845			798.483;369.286	328.072;229.074	1943.4;595.318	1	1	1	259303	ENSDARG00000052039	369.286	369.286		229.074	229.074		595.318	595.318		369.286	229.074	595.318	1	393287	ENSDARG00000011662	798.483	798.483		328.072	328.072		1943.4	1943.4		798.483	328.072	1943.4	0						Linear,2(1)	1.8317495337664411	3.6652225255966187	1.7764179706573486	1.88880455493927	0.07946931586014007	1.8326112627983093	163.2714400000001	1004.4975599999999	181.55496	375.59103999999996	-51.761360000000195	2590.4793600000003	CONFLICT	0.5	0.5	0.0	
R-DRE-196807	Nicotinate metabolism	4	16	1	0	0	0	0	0	1	0	0	55	16	4821	0.83428	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-6794361	Neurexins and neuroligins	6	14	1	1	0	1	1	1	1	0	0	55	14	4823	0.85342	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-6794362	Protein-protein interactions at synapses	15	38	1	1	0	1	1	1	1	0	0	55	38	4799	0.64967	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9013419	RHOT2 GTPase cycle	2	4	1	0	0	1	1	1	1	0	0	55	4	4833	0.95577	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9013425	RHOT1 GTPase cycle	2	3	1	0	0	1	1	1	1	0	0	55	3	4834	0.96664	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9715370	Miro GTPase Cycle	3	5	1	0	0	1	1	1	1	0	0	55	5	4832	0.94501	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5687128	MAPK6/MAPK4 signaling	39	56	9	7	5	6	6	6	9	3	3	52	53	4784	0.99659	0.024501	0.024501	5.36	565830;415221;406445	mapk6;psmd8;psma8	ENSDARG00000032103;ENSDARG00000020454;ENSDARG00000010965		569.8693333333334	547.355	526.625	57.88423711454823	557.877230190917	46.369327550519984	292.9883333333333	288.678	282.962	12.740611144421004	290.5366907471806	10.182668895079685	1110.8603333333333	1037.82	980.111	178.83023611887768	1072.8066566941436	143.44838416536078	1.5	591.4915000000001			635.628;547.355;526.625	307.325;288.678;282.962	1314.65;1037.82;980.111	1	2	1	406445	ENSDARG00000010965	526.625	526.625		282.962	282.962		980.111	980.111		526.625	282.962	980.111	2	565830;415221	ENSDARG00000032103;ENSDARG00000020454	591.4915000000001	591.4915000000001	62.41843689567842	298.00149999999996	298.00149999999996	13.185420148787788	1176.2350000000001	1176.2350000000001	195.74837023587148	635.628;547.355	307.325;288.678	1314.65;1037.82	0						Linear,3(1)	1.841580316594898	5.546126842498779	1.6901315450668335	2.07584810256958	0.20179160321098266	1.7801471948623657	504.36715276868824	635.3715138979786	278.57097459654506	307.4056920701215	908.4948708068764	1313.2257958597907	DOWN	0.3333333333333333	0.6666666666666666	0.0	
R-DRE-6806834	Signaling by MET	29	47	4	3	2	1	1	1	4	0	0	55	47	4790	0.58629	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-8854214	TBC/RABGAPs	17	28	1	1	1	0	0	0	1	0	0	55	28	4809	0.72799	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-8856828	Clathrin-mediated endocytosis	49	84	8	4	3	3	3	2	8	1	1	54	83	4754	0.75655	0.61632	0.61632	1.19	327007	vamp8	ENSDARG00000024116		513.845	513.845	513.845		513.845		279.552	279.552	279.552		279.552		944.499	944.499	944.499		944.499						513.845	279.552	944.499	1	0	1	327007	ENSDARG00000024116	513.845	513.845		279.552	279.552		944.499	944.499		513.845	279.552	944.499	0															0						Linear,1(1)	2.001615524291992	2.001615524291992	2.001615524291992	2.001615524291992	0.0	2.001615524291992	513.845	513.845	279.552	279.552	944.499	944.499	UP	1.0	0.0	0.0	
R-DRE-8875656	MET receptor recycling	4	11	1	1	1	0	0	0	1	0	0	55	11	4826	0.88294	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2454202	Fc epsilon receptor (FCERI) signaling	22	43	9	6	4	6	6	6	9	3	3	52	40	4797	0.99872	0.012081	0.012081	6.98	393287;101887158;100331329	chuk;tmem176l.3a;tmem176l.3b	ENSDARG00000011662;ENSDARG00000098387;ENSDARG00000096874		613.1853333333332	536.449	504.624	161.25950083741836	551.6044048686825	99.7040399879676	296.86833333333334	285.591	276.942	27.367004043799145	286.97125187894574	17.022808789610746	1290.1836666666666	1007.66	919.491	567.4170659579545	1069.643172362007	350.744666231795	1.5	667.4659999999999			798.483;504.624;536.449	328.072;276.942;285.591	1943.4;919.491;1007.66	2	1	2	101887158;100331329	ENSDARG00000098387;ENSDARG00000096874	520.5364999999999	520.5364999999999	22.50367331126643	281.2665	281.2665	6.115766550480484	963.5754999999999	963.5754999999999	62.344897790437486	504.624;536.449	276.942;285.591	919.491;1007.66	1	393287	ENSDARG00000011662	798.483	798.483		328.072	328.072		1943.4	1943.4		798.483	328.072	1943.4	0						Linear,3(1)	1.9111661883574687	5.804329872131348	1.587579369544983	2.3279459476470947	0.3723180640876429	1.88880455493927	430.70302954631177	795.6676371203549	265.89965291619507	327.8370137504716	648.0908109503862	1932.2765223829474	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-2871796	FCERI mediated MAPK activation	10	24	2	2	2	2	2	2	2	2	2	53	22	4815	0.9977	0.029245	0.029245	8.33	101887158;100331329	tmem176l.3a;tmem176l.3b	ENSDARG00000098387;ENSDARG00000096874		520.5364999999999	520.5364999999999	504.624	22.50367331126643	525.5943186880888	21.336641083753104	281.2665	281.2665	276.942	6.115766550480484	282.64105063105353	5.798605144808103	963.5754999999999	963.5754999999999	919.491	62.344897790437486	977.5878429979608	59.111714303638806	0.5	520.5364999999999			504.624;536.449	276.942;285.591	919.491;1007.66	2	0	2	101887158;100331329	ENSDARG00000098387;ENSDARG00000096874	520.5364999999999	520.5364999999999	22.50367331126643	281.2665	281.2665	6.115766550480484	963.5754999999999	963.5754999999999	62.344897790437486	504.624;536.449	276.942;285.591	919.491;1007.66	0															0						Linear,2(1)	1.9224460876446892	3.9155253171920776	1.587579369544983	2.3279459476470947	0.5235182279398829	1.9577626585960388	489.348	551.7249999999999	272.79048	289.74252	877.1698799999999	1049.98112	UP	1.0	0.0	0.0	
R-DRE-2871809	FCERI mediated Ca+2 mobilization	11	22	2	2	2	2	2	2	2	2	2	53	20	4817	0.99822	0.024829	0.024829	9.09	101887158;100331329	tmem176l.3a;tmem176l.3b	ENSDARG00000098387;ENSDARG00000096874		520.5364999999999	520.5364999999999	504.624	22.50367331126643	525.5943186880888	21.336641083753104	281.2665	281.2665	276.942	6.115766550480484	282.64105063105353	5.798605144808103	963.5754999999999	963.5754999999999	919.491	62.344897790437486	977.5878429979608	59.111714303638806	0.5	520.5364999999999			504.624;536.449	276.942;285.591	919.491;1007.66	2	0	2	101887158;100331329	ENSDARG00000098387;ENSDARG00000096874	520.5364999999999	520.5364999999999	22.50367331126643	281.2665	281.2665	6.115766550480484	963.5754999999999	963.5754999999999	62.344897790437486	504.624;536.449	276.942;285.591	919.491;1007.66	0															0						Linear,2(1)	1.9224460876446892	3.9155253171920776	1.587579369544983	2.3279459476470947	0.5235182279398829	1.9577626585960388	489.348	551.7249999999999	272.79048	289.74252	877.1698799999999	1049.98112	UP	1.0	0.0	0.0	
