GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0023061	6	signal release	27	50	2	2	2	2	2	2	2	2	2	112	48	18789	0.99662	0.036431	0.036431	4.0	560648;393682	si:ch211-81a5.8;lin7a	ENSDARG00000070972;ENSDARG00000013414		0.5433304999999999	0.5433304999999999	0.359383	0.26014104926462517	0.48358163826057166	0.2460355920475434	0.2732585	0.2732585	0.224836	0.06847975622401119	0.2575301576328709	0.06476662338940309	1.1093635	1.1093635	0.574447	0.7564861690371479	0.9356147292874927	0.715467716459859					0.359383;0.727278	0.224836;0.321681	0.574447;1.64428	1	1	1	560648	ENSDARG00000070972	0.359383	0.359383		0.224836	0.224836		0.574447	0.574447		0.359383	0.224836	0.574447	1	393682	ENSDARG00000013414	0.727278	0.727278		0.321681	0.321681		1.64428	1.64428		0.727278	0.321681	1.64428	0						Linear,2(1)	2.2528684789839035	4.51364803314209	2.1232640743255615	2.3903839588165283	0.1888822817133299	2.256824016571045	0.1827934	0.9038675999999999	0.17835040000000002	0.3681666	0.06092716000000009	2.15779984	CONFLICT	0.5	0.5	0.0	
GO:0030001	7	metal ion transport	121	457	5	4	2	5	5	5	5	2	2	112	455	18382	0.47893	0.76478	1.0	0.44	565942;327439	meltf;slc30a7	ENSDARG00000075159;ENSDARG00000019998		0.484155	0.484155	0.46521	0.026792275939157933	0.4777525606110368	0.025215939200064333	0.27056349999999996	0.27056349999999996	0.264989	0.007883533503451088	0.2686796045989034	0.007419701930364821	0.866661	0.866661	0.816717	0.07063148215916218	0.8497824867858338	0.06647584414927388					0.5031;0.46521	0.276138;0.264989	0.916605;0.816717	2	0	2	565942;327439	ENSDARG00000075159;ENSDARG00000019998	0.484155	0.484155	0.026792275939157933	0.27056349999999996	0.27056349999999996	0.007883533503451088	0.866661	0.866661	0.07063148215916218	0.5031;0.46521	0.276138;0.264989	0.916605;0.816717	0															0						Linear,2(1)	2.5103123547138346	5.0812742710113525	2.1492691040039062	2.9320051670074463	0.5534779780290638	2.5406371355056763	0.44702280000000005	0.5212872	0.2596374799999999	0.28148952	0.76877076	0.96455124	UP	1.0	0.0	0.0	
GO:0030003	7	cellular cation homeostasis	99	291	3	3	2	3	3	3	3	2	2	112	289	18548	0.74457	0.52472	0.69516	0.69	334466;322811	atp13a1;atp6v0d1	ENSDARG00000029931;ENSDARG00000069090		0.0064177900000000005	0.0064177900000000005	0.00279388	0.0051249826708194834	0.0036999778335804656	0.0033900503583758033	0.0040580345	0.0040580345	5.08179E-4	0.0050202537925647245	0.0013957607495670974	0.0033207747736443	0.0143071	0.0143071	0.013254	0.0014893083025350818	0.015096890031335328	9.851409202782163E-4					0.00279388;0.0100417	5.08179E-4;0.00760789	0.0153602;0.013254	1	1	1	334466	ENSDARG00000029931	0.00279388	0.00279388		5.08179E-4	5.08179E-4		0.0153602	0.0153602		0.00279388	5.08179E-4	0.0153602	1	322811	ENSDARG00000069090	0.0100417	0.0100417		0.00760789	0.00760789		0.013254	0.013254		0.0100417	0.00760789	0.013254	0						Exp 5,2(1)	1.651065992715859	3.311050295829773	1.5340977907180786	1.7769525051116943	0.17172421539084792	1.6555251479148865	-6.850736000000007E-4	0.0135206536	-0.0028996822799999995	0.01101575128	0.012243024000000002	0.016371175999999998	CONFLICT	0.5	0.5	0.0	
GO:0030004	8	cellular monovalent inorganic cation homeostasis	26	56	1	1	1	1	1	1	1	1	1	113	55	18782	0.95525	0.28707	0.28707	1.79	322811	atp6v0d1	ENSDARG00000069090		0.0100417	0.0100417	0.0100417		0.0100417		0.00760789	0.00760789	0.00760789		0.00760789		0.013254	0.013254	0.013254		0.013254						0.0100417	0.00760789	0.013254	0	1	0															1	322811	ENSDARG00000069090	0.0100417	0.0100417		0.00760789	0.00760789		0.013254	0.013254		0.0100417	0.00760789	0.013254	0						Exp 5,1(1)	1.5340977907180786	1.5340977907180786	1.5340977907180786	1.5340977907180786	0.0	1.5340977907180786	0.0100417	0.0100417	0.00760789	0.00760789	0.013254	0.013254	DOWN	0.0	1.0	0.0	
GO:0030008	4	TRAPP complex	6	11	1	1	1	0	0	0	1	0	0	114	11	18826	0.93577	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0030010	4	establishment of cell polarity	14	20	1	1	0	1	1	1	1	0	0	114	20	18817	0.88627	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0030011	4	maintenance of cell polarity	6	9	2	2	2	2	2	2	2	2	2	112	7	18830	0.99998	0.0012562	0.0012562	22.22	393682;117507	lin7a;prkci	ENSDARG00000013414;ENSDARG00000021225		0.5309195	0.5309195	0.334561	0.27769285378723735	0.39504466223840673	0.2004728858749269	0.26766	0.26766	0.213639	0.076397230852957	0.23027891076414297	0.05515292573455945	1.0841025	1.0841025	0.523925	0.7922106178362546	0.6964746309228026	0.5719151451411669	0.0	0.334561	0.0	0.334561	0.727278;0.334561	0.321681;0.213639	1.64428;0.523925	0	2	0															2	393682;117507	ENSDARG00000013414;ENSDARG00000021225	0.5309195	0.5309195	0.27769285378723735	0.26766	0.26766	0.076397230852957	1.0841025	1.0841025	0.7922106178362546	0.727278;0.334561	0.321681;0.213639	1.64428;0.523925	0						Linear,2(1)	2.7747869050870597	5.749493360519409	2.1232640743255615	3.6262292861938477	1.0627568931995413	2.8747466802597046	0.14605683999999997	0.91578216	0.16177884000000003	0.37354116	-0.013845399999999897	2.1820503999999996	DOWN	0.0	1.0	0.0	
GO:0030015	3	CCR4-NOT core complex	6	7	1	1	0	1	1	1	1	0	0	114	7	18830	0.95864	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0030018	3	Z disc	33	55	1	1	1	1	1	1	1	1	1	113	54	18783	0.95668	0.28275	0.28275	1.82	445393	ppp1r12a	ENSDARG00000010784		0.340412	0.340412	0.340412		0.340412		0.216471	0.216471	0.216471		0.216471		0.535316	0.535316	0.535316		0.535316						0.340412	0.216471	0.535316	1	0	1	445393	ENSDARG00000010784	0.340412	0.340412		0.216471	0.216471		0.535316	0.535316		0.340412	0.216471	0.535316	0															0						Linear,1(1)	1.5895261764526367	1.5895261764526367	1.5895261764526367	1.5895261764526367	0.0	1.5895261764526367	0.340412	0.340412	0.216471	0.216471	0.535316	0.535316	UP	1.0	0.0	0.0	
GO:0030027	5	lamellipodium	33	60	2	0	0	1	1	1	2	0	0	114	60	18777	0.69587	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0030029	3	actin filament-based process	134	286	9	8	4	5	5	5	9	1	1	113	285	18552	0.48458	0.82427	1.0	0.35	100006456	fmnl2a	ENSDARG00000012586		0.400144	0.400144	0.400144		0.400144		0.241933	0.241933	0.241933		0.241933		0.661816	0.661816	0.661816		0.661816						0.400144	0.241933	0.661816	1	0	1	100006456	ENSDARG00000012586	0.400144	0.400144		0.241933	0.241933		0.661816	0.661816		0.400144	0.241933	0.661816	0															0						Linear,1(1)	1.5336766242980957	1.5336766242980957	1.5336766242980957	1.5336766242980957	0.0	1.5336766242980957	0.400144	0.400144	0.241933	0.241933	0.661816	0.661816	UP	1.0	0.0	0.0	
GO:0030030	5	cell projection organization	220	563	20	15	11	13	13	7	20	3	3	111	560	18277	0.55975	0.66255	1.0	0.53	445393;322811;117507	ppp1r12a;atp6v0d1;prkci	ENSDARG00000010784;ENSDARG00000069090;ENSDARG00000021225		0.22833823333333333	0.334561	0.0100417	0.18907297770771828	0.3100296941471949	0.10966938818685439	0.14590596333333333	0.213639	0.00760789	0.11977801497680628	0.1977635450883555	0.06950369802949827	0.3574983333333333	0.523925	0.013254	0.29817873749537094	0.4860666290676313	0.17289207491054448					0.340412;0.0100417;0.334561	0.216471;0.00760789;0.213639	0.535316;0.013254;0.523925	1	2	1	445393	ENSDARG00000010784	0.340412	0.340412		0.216471	0.216471		0.535316	0.535316		0.340412	0.216471	0.535316	2	322811;117507	ENSDARG00000069090;ENSDARG00000021225	0.17230135	0.17230135	0.22946979765591158	0.110623445	0.110623445	0.14568599501639148	0.2685895	0.2685895	0.3610989270553154	0.0100417;0.334561	0.00760789;0.213639	0.013254;0.523925	0						Exp 5,1(0.34);Linear,2(0.67)	2.0678799861761616	6.749853253364563	1.5340977907180786	3.6262292861938477	1.192214050799068	1.5895261764526367	0.01438201756430424	0.44229444910236243	0.010364379721211375	0.28144754694545526	0.020077327588566007	0.6949193390781006	DOWN	0.3333333333333333	0.6666666666666666	0.0	
GO:0030031	6	cell projection assembly	88	283	9	9	7	3	3	3	9	2	2	112	281	18556	0.75744	0.50978	0.68878	0.71	322811;117507	atp6v0d1;prkci	ENSDARG00000069090;ENSDARG00000021225		0.17230135	0.17230135	0.0100417	0.22946979765591158	0.29430832326171763	0.15127784037086878	0.110623445	0.110623445	0.00760789	0.14568599501639148	0.18808334377598035	0.09604341365833377	0.2685895	0.2685895	0.013254	0.3610989270553154	0.4605824663429405	0.23805427295089032					0.0100417;0.334561	0.00760789;0.213639	0.013254;0.523925	0	2	0															2	322811;117507	ENSDARG00000069090;ENSDARG00000021225	0.17230135	0.17230135	0.22946979765591158	0.110623445	0.110623445	0.14568599501639148	0.2685895	0.2685895	0.3610989270553154	0.0100417;0.334561	0.00760789;0.213639	0.013254;0.523925	0						Exp 5,1(0.5);Linear,1(0.5)	2.3585992318719975	5.160327076911926	1.5340977907180786	3.6262292861938477	1.479360367584869	2.580163538455963	-0.14572756399999992	0.49033026399999996	-0.09128704280000001	0.3125339328	-0.2318680800000001	0.76904708	DOWN	0.0	1.0	0.0	
GO:0030036	5	actin cytoskeleton organization	112	241	7	6	3	5	5	5	7	1	1	113	240	18597	0.57336	0.76856	1.0	0.41	100006456	fmnl2a	ENSDARG00000012586		0.400144	0.400144	0.400144		0.400144		0.241933	0.241933	0.241933		0.241933		0.661816	0.661816	0.661816		0.661816						0.400144	0.241933	0.661816	1	0	1	100006456	ENSDARG00000012586	0.400144	0.400144		0.241933	0.241933		0.661816	0.661816		0.400144	0.241933	0.661816	0															0						Linear,1(1)	1.5336766242980957	1.5336766242980957	1.5336766242980957	1.5336766242980957	0.0	1.5336766242980957	0.400144	0.400144	0.241933	0.241933	0.661816	0.661816	UP	1.0	0.0	0.0	
GO:0030042	8	actin filament depolymerization	7	10	2	2	1	0	0	0	2	0	0	114	10	18827	0.94143	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0030043	9	actin filament fragmentation	3	3	2	2	1	0	0	0	2	0	0	114	3	18834	0.98206	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0030054	3	cell junction	244	631	19	13	7	15	15	13	19	3	3	111	628	18209	0.47111	0.7362	1.0	0.48	560648;393682;117507	si:ch211-81a5.8;lin7a;prkci	ENSDARG00000070972;ENSDARG00000013414;ENSDARG00000021225		0.47374066666666664	0.359383	0.334561	0.2199202525151637	0.38676875948358796	0.15325475013606318	0.25338533333333335	0.224836	0.213639	0.059410157097362803	0.22901578960377567	0.041950790998308944	0.9142173333333332	0.574447	0.523925	0.6327572528753294	0.6681560180615544	0.4385956543198485					0.359383;0.727278;0.334561	0.224836;0.321681;0.213639	0.574447;1.64428;0.523925	1	2	1	560648	ENSDARG00000070972	0.359383	0.359383		0.224836	0.224836		0.574447	0.574447		0.359383	0.224836	0.574447	2	393682;117507	ENSDARG00000013414;ENSDARG00000021225	0.5309195	0.5309195	0.27769285378723735	0.26766	0.26766	0.076397230852957	1.0841025	1.0841025	0.7922106178362546	0.727278;0.334561	0.321681;0.213639	1.64428;0.523925	0						Linear,3(1)	2.6402333514384386	8.139877319335938	2.1232640743255615	3.6262292861938477	0.8018282374234006	2.3903839588165283	0.22487747336650152	0.7226038599668317	0.18615641175552297	0.3206142549111437	0.19818509558598485	1.630249571080682	DOWN	0.3333333333333333	0.6666666666666666	0.0	
GO:0030055	5	cell-substrate junction	26	59	2	1	0	1	1	1	2	0	0	114	59	18778	0.7001	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0030097	6	hemopoiesis	95	208	5	5	3	5	5	4	5	2	2	112	206	18631	0.86964	0.35656	0.35656	0.96	393922;140815	psmd13;cebpa	ENSDARG00000016239;ENSDARG00000036074		0.4393045	0.4393045	0.394791	0.06295159540869567	0.43933789495410397	0.06295157769312976	0.25515699999999997	0.25515699999999997	0.239496	0.022147998600325954	0.2551687492081329	0.02214799236753091	0.7575625	0.7575625	0.650784	0.15100760286985532	0.7576426074529479	0.1510075603739487					0.394791;0.483818	0.239496;0.270818	0.650784;0.864341	2	0	2	393922;140815	ENSDARG00000016239;ENSDARG00000036074	0.4393045	0.4393045	0.06295159540869567	0.25515699999999997	0.25515699999999997	0.022147998600325954	0.7575625	0.7575625	0.15100760286985532	0.394791;0.483818	0.239496;0.270818	0.650784;0.864341	0															0						Linear,2(1)	1.6691527169976588	3.3564646244049072	1.503896713256836	1.8525679111480713	0.24654776843332918	1.6782323122024536	0.35205803999999996	0.52655096	0.22446143999999996	0.28585256	0.5482766400000001	0.96684836	UP	1.0	0.0	0.0	
GO:0030099	5	myeloid cell differentiation	57	138	3	3	2	3	3	2	3	1	1	113	137	18700	0.79834	0.56642	0.56642	0.72	140815	cebpa	ENSDARG00000036074		0.483818	0.483818	0.483818		0.483818		0.270818	0.270818	0.270818		0.270818		0.864341	0.864341	0.864341		0.864341						0.483818	0.270818	0.864341	1	0	1	140815	ENSDARG00000036074	0.483818	0.483818		0.270818	0.270818		0.864341	0.864341		0.483818	0.270818	0.864341	0															0						Linear,1(1)	1.8525679111480713	1.8525679111480713	1.8525679111480713	1.8525679111480713	0.0	1.8525679111480713	0.483818	0.483818	0.270818	0.270818	0.864341	0.864341	UP	1.0	0.0	0.0	
GO:0030100	6	regulation of endocytosis	21	39	3	2	2	3	3	2	3	1	1	113	38	18799	0.977	0.20986	0.20986	2.56	619262	ston2	ENSDARG00000057452		0.51753	0.51753	0.51753		0.51753		0.280576	0.280576	0.280576		0.280576		0.954596	0.954596	0.954596		0.954596						0.51753	0.280576	0.954596	0	1	0															1	619262	ENSDARG00000057452	0.51753	0.51753		0.280576	0.280576		0.954596	0.954596		0.51753	0.280576	0.954596	0						Linear,1(1)	1.968065619468689	1.968065619468689	1.968065619468689	1.968065619468689	0.0	1.968065619468689	0.51753	0.51753	0.280576	0.280576	0.954596	0.954596	DOWN	0.0	1.0	0.0	
GO:0030111	6	regulation of Wnt signaling pathway	88	168	2	2	1	2	2	2	2	1	1	113	167	18670	0.73184	0.63874	1.0	0.6	337298	sulf1	ENSDARG00000038428		0.689007	0.689007	0.689007		0.689007		0.314652	0.314652	0.314652		0.314652		1.50875	1.50875	1.50875		1.50875						0.689007	0.314652	1.50875	0	1	0															1	337298	ENSDARG00000038428	0.689007	0.689007		0.314652	0.314652		1.50875	1.50875		0.689007	0.314652	1.50875	0						Linear,1(1)	1.577191710472107	1.577191710472107	1.577191710472107	1.577191710472107	0.0	1.577191710472107	0.689007	0.689007	0.314652	0.314652	1.50875	1.50875	DOWN	0.0	1.0	0.0	
GO:0030117	4	membrane coat	38	54	4	3	2	3	3	1	4	0	0	114	54	18783	0.72161	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0030119	4	AP-type membrane coat adaptor complex	12	24	3	2	1	2	2	1	3	0	0	114	24	18813	0.86511	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0030120	5	vesicle coat	28	38	1	1	1	1	1	0	1	0	0	114	38	18799	0.79493	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0030122	5	AP-2 adaptor complex	4	5	2	1	0	2	2	1	2	0	0	114	5	18832	0.97028	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0030127	6	COPII vesicle coat	8	14	1	1	1	1	1	0	1	0	0	114	14	18823	0.91897	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0030131	5	clathrin adaptor complex	11	18	3	2	1	2	2	1	3	0	0	114	18	18819	0.89704	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0030133	8	transport vesicle	53	116	5	3	2	4	4	3	5	1	1	113	115	18722	0.84561	0.50443	0.50443	0.86	619262	ston2	ENSDARG00000057452		0.51753	0.51753	0.51753		0.51753		0.280576	0.280576	0.280576		0.280576		0.954596	0.954596	0.954596		0.954596						0.51753	0.280576	0.954596	0	1	0															1	619262	ENSDARG00000057452	0.51753	0.51753		0.280576	0.280576		0.954596	0.954596		0.51753	0.280576	0.954596	0						Linear,1(1)	1.968065619468689	1.968065619468689	1.968065619468689	1.968065619468689	0.0	1.968065619468689	0.51753	0.51753	0.280576	0.280576	0.954596	0.954596	DOWN	0.0	1.0	0.0	
GO:0030134	9	COPII-coated ER to Golgi transport vesicle	11	25	1	1	1	1	1	1	1	1	1	113	24	18813	0.99017	0.1401	0.1401	4.0	559775	lman1	ENSDARG00000069980		0.75566	0.75566	0.75566		0.75566		0.323644	0.323644	0.323644		0.323644		1.76435	1.76435	1.76435		1.76435						0.75566	0.323644	1.76435	1	0	1	559775	ENSDARG00000069980	0.75566	0.75566		0.323644	0.323644		1.76435	1.76435		0.75566	0.323644	1.76435	0															0						Linear,1(1)	2.9395344257354736	2.9395344257354736	2.9395344257354736	2.9395344257354736	0.0	2.9395344257354736	0.75566	0.75566	0.323644	0.323644	1.76435	1.76435	UP	1.0	0.0	0.0	
GO:0030135	8	coated vesicle	27	59	2	2	2	2	2	2	2	2	2	112	57	18780	0.9946	0.04915	0.04915	3.39	619262;559775	ston2;lman1	ENSDARG00000057452;ENSDARG00000069980		0.636595	0.636595	0.51753	0.16838333780395265	0.5692167089925521	0.13882824010924902	0.30211	0.30211	0.280576	0.030453674852142072	0.2899240165577257	0.025108363688006747	1.359473	1.359473	0.954596	0.5725825444929318	1.1303551204533444	0.47208131164248446					0.51753;0.75566	0.280576;0.323644	0.954596;1.76435	1	1	1	559775	ENSDARG00000069980	0.75566	0.75566		0.323644	0.323644		1.76435	1.76435		0.75566	0.323644	1.76435	1	619262	ENSDARG00000057452	0.51753	0.51753		0.280576	0.280576		0.954596	0.954596		0.51753	0.280576	0.954596	0						Linear,2(1)	2.405243571976573	4.907600045204163	1.968065619468689	2.9395344257354736	0.6869321806224439	2.4538000226020813	0.4032276000000001	0.8699623999999999	0.25990336	0.34431663999999995	0.56591408	2.15303192	CONFLICT	0.5	0.5	0.0	
GO:0030136	9	clathrin-coated vesicle	15	33	1	1	1	1	1	1	1	1	1	113	32	18805	0.98323	0.18068	0.18068	3.03	619262	ston2	ENSDARG00000057452		0.51753	0.51753	0.51753		0.51753		0.280576	0.280576	0.280576		0.280576		0.954596	0.954596	0.954596		0.954596						0.51753	0.280576	0.954596	0	1	0															1	619262	ENSDARG00000057452	0.51753	0.51753		0.280576	0.280576		0.954596	0.954596		0.51753	0.280576	0.954596	0						Linear,1(1)	1.968065619468689	1.968065619468689	1.968065619468689	1.968065619468689	0.0	1.968065619468689	0.51753	0.51753	0.280576	0.280576	0.954596	0.954596	DOWN	0.0	1.0	0.0	
GO:0030150	6	protein import into mitochondrial matrix	11	19	4	4	3	3	3	3	4	2	2	112	17	18820	0.99981	0.0057371	0.0057371	10.53	405895;393734	tomm40l;dnajc19	ENSDARG00000036721;ENSDARG00000044420		0.5029	0.5029	0.398932	0.14703295565280552	0.4946762463489228	0.1465722681811699	0.27132049999999996	0.27132049999999996	0.240713	0.04328554161033474	0.26889948064909064	0.04314991822825411	0.9404695	0.9404695	0.661149	0.39501883934883397	0.9183755578091749	0.39378115607204583	0.0	0.398932	0.5	0.5029	0.398932;0.606868	0.240713;0.301928	0.661149;1.21979	2	0	2	405895;393734	ENSDARG00000036721;ENSDARG00000044420	0.5029	0.5029	0.14703295565280552	0.27132049999999996	0.27132049999999996	0.04328554161033474	0.9404695	0.9404695	0.39501883934883397	0.398932;0.606868	0.240713;0.301928	0.661149;1.21979	0															0						Linear,2(1)	1.641629118739742	3.284095883369446	1.6049631834030151	1.6791326999664307	0.05244576811931907	1.642047941684723	0.29912272000000006	0.70667728	0.2113298	0.3313111999999999	0.3930013200000001	1.48793768	UP	1.0	0.0	0.0	
GO:0030154	4	cell differentiation	414	1111	27	24	16	22	22	19	27	10	10	104	1101	17736	0.92916	0.13175	0.22413	0.9	100005449;563892;394060;337298;326282;140815;117507;30418;30398;30200	zfyve9a;cald1b;hmgcs1;sulf1;smad7;cebpa;prkci;nr2f1a;pou3f1;myog	ENSDARG00000101903;ENSDARG00000086391;ENSDARG00000103025;ENSDARG00000038428;ENSDARG00000016858;ENSDARG00000036074;ENSDARG00000021225;ENSDARG00000052695;ENSDARG00000009823;ENSDARG00000009438		0.542052	0.5189085	0.334561	0.1438549102703447	0.46434672345385847	0.14385282019585904	0.2791199	0.280427	0.213639	0.036070784852533844	0.256085252205945	0.03976899622234393	1.0712296000000001	0.9612655	0.523925	0.43744338018668827	0.859257882169597	0.4166344257325661					0.577224;0.445291;0.397968;0.689007;0.466812;0.483818;0.334561;0.553999;0.68172;0.79012	0.295272;0.258706;0.240678;0.314652;0.265141;0.270818;0.213639;0.290036;0.314372;0.327885	1.12841;0.766443;0.65805;1.50875;0.821877;0.864341;0.523925;1.05819;1.47832;1.90399	6	4	6	100005449;563892;394060;326282;140815;30418	ENSDARG00000101903;ENSDARG00000086391;ENSDARG00000103025;ENSDARG00000016858;ENSDARG00000036074;ENSDARG00000052695	0.4875186666666667	0.47531500000000004	0.067396795560817	0.27010850000000003	0.26797950000000004	0.020256642226686553	0.8828851666666666	0.843109	0.1784319148800648	0.577224;0.445291;0.397968;0.466812;0.483818;0.553999	0.295272;0.258706;0.240678;0.265141;0.270818;0.290036	1.12841;0.766443;0.65805;0.821877;0.864341;1.05819	4	337298;117507;30398;30200	ENSDARG00000038428;ENSDARG00000021225;ENSDARG00000009823;ENSDARG00000009438	0.623852	0.6853635	0.1991048383423501	0.292637	0.314512	0.05304141764696719	1.3537462500000002	1.493535	0.586207094540473	0.689007;0.334561;0.68172;0.79012	0.314652;0.213639;0.314372;0.327885	1.50875;0.523925;1.47832;1.90399	0						Linear,10(1)	2.051723894177115	21.250047087669373	1.5768914222717285	3.6262292861938477	0.6441435330075256	1.924387812614441	0.45288980286552627	0.6312141971344737	0.2567629959237141	0.30147680407628585	0.8000993839644301	1.34235981603557	UP	0.6	0.4	0.0	
GO:0030155	5	regulation of cell adhesion	49	136	6	5	3	6	6	5	6	2	2	112	134	18703	0.95109	0.19728	0.19728	1.47	445393;436730	ppp1r12a;egfl6	ENSDARG00000010784;ENSDARG00000045958		0.3365975	0.3365975	0.332783	0.005394517633672671	0.3385281209918926	0.00465255044801232	0.2147795	0.2147795	0.213088	0.0023921422407506975	0.21563561362112632	0.0020631246776257827	0.5275145	0.5275145	0.519713	0.011032987106856707	0.5314630488709531	0.009515499363007138					0.340412;0.332783	0.216471;0.213088	0.535316;0.519713	1	1	1	445393	ENSDARG00000010784	0.340412	0.340412		0.216471	0.216471		0.535316	0.535316		0.340412	0.216471	0.535316	1	436730	ENSDARG00000045958	0.332783	0.332783		0.213088	0.213088		0.519713	0.519713		0.332783	0.213088	0.519713	0						Linear,2(1)	1.821444288864687	3.6767263412475586	1.5895261764526367	2.087200164794922	0.3519086519769846	1.8383631706237793	0.32912108	0.34407392	0.21146416	0.21809484	0.51222356	0.54280544	CONFLICT	0.5	0.5	0.0	
GO:0030162	7	regulation of proteolysis	72	197	4	4	2	3	3	3	4	1	1	113	196	18641	0.6675	0.69725	1.0	0.51	447800	serpinf1	ENSDARG00000069048		0.514936	0.514936	0.514936		0.514936		0.279927	0.279927	0.279927		0.2799269999999999		0.947245	0.947245	0.947245		0.947245						0.514936	0.279927	0.947245	0	1	0															1	447800	ENSDARG00000069048	0.514936	0.514936		0.279927	0.279927		0.947245	0.947245		0.514936	0.279927	0.947245	0						Linear,1(1)	1.7522759437561035	1.7522759437561035	1.7522759437561035	1.7522759437561035	0.0	1.7522759437561035	0.514936	0.514936	0.279927	0.279927	0.947245	0.947245	DOWN	0.0	1.0	0.0	
GO:0030163	5	protein catabolic process	119	245	8	7	6	6	6	5	8	3	3	111	242	18595	0.93938	0.18334	0.18334	1.22	406757;386590;321315	canx;hsp90b1;calr3b	ENSDARG00000037488;ENSDARG00000003570;ENSDARG00000102808		0.438657	0.440193	0.361538	0.07636258686686827	0.4279708231711868	0.0851092298245079	0.2539883333333333	0.256436	0.225837	0.027010804511034603	0.2497093457693716	0.030138221281540603	0.7599619999999999	0.755626	0.57878	0.1833884488510662	0.7364481229520758	0.20404983527518414					0.361538;0.440193;0.51424	0.225837;0.256436;0.279692	0.57878;0.755626;0.94548	3	0	3	406757;386590;321315	ENSDARG00000037488;ENSDARG00000003570;ENSDARG00000102808	0.438657	0.440193	0.07636258686686827	0.2539883333333333	0.256436	0.027010804511034603	0.7599619999999999	0.755626	0.1833884488510662	0.361538;0.440193;0.51424	0.225837;0.256436;0.279692	0.57878;0.755626;0.94548	0															0						Linear,3(1)	1.7821609941098677	5.37506377696991	1.5488258600234985	1.9868613481521606	0.22287760593711256	1.8393765687942505	0.35224459823613896	0.5250694017638611	0.2234227306326038	0.28455393603406287	0.5524384341915557	0.9674855658084444	UP	1.0	0.0	0.0	
GO:0030168	4	platelet activation	5	9	1	1	1	0	0	0	1	0	0	114	9	18828	0.94713	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0030170	5	pyridoxal phosphate binding	25	49	1	1	1	0	0	0	1	0	0	114	49	18788	0.74377	1.0	1.0	0.0																														0	0	0															0															0																							
