Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 03/16/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: DES_DESeq_normData
Work Source: DES_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 10/24/2022 10:21.05
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 609
Total Run Time: 14 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-202733	Cell surface interactions at the vascular wall	40	57	1	1	1	1	1	1	1	1	1	66	56	4769	0.81677	0.54644	0.54644	1.75	64272	atp1b3b	ENSDARG00000042837		56.7179	56.7179	56.7179		56.71790000000001		29.3038	29.3038	29.3038		29.3038		109.778	109.778	109.778		109.77800000000002						56.7179	29.3038	109.778	0	1	0															1	64272	ENSDARG00000042837	56.7179	56.7179		29.3038	29.3038		109.778	109.778		56.7179	29.3038	109.778	0						Linear,1(1)	1.591921329498291	1.591921329498291	1.591921329498291	1.591921329498291	0.0	1.591921329498291	56.7179	56.7179	29.3038	29.3038	109.778	109.778	DOWN	0.0	1.0	0.0	
R-DRE-2172127	DAP12 interactions	11	20	1	1	0	1	1	1	1	0	0	67	20	4805	0.75855	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2424491	DAP12 signaling	9	15	1	1	0	1	1	1	1	0	0	67	15	4810	0.81289	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1614635	Sulfur amino acid metabolism	11	11	1	1	0	1	1	1	1	0	0	67	11	4814	0.85912	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-168638	NOD1/2 Signaling Pathway	21	25	2	2	1	2	2	2	2	1	1	66	24	4801	0.95472	0.29222	0.29222	4.0	556823	cylda	ENSDARG00000060058		48.5428	48.5428	48.5428		48.5428		27.1078	27.1078	27.1078		27.1078		86.9272	86.9272	86.9272		86.9272						48.5428	27.1078	86.9272	0	1	0															1	556823	ENSDARG00000060058	48.5428	48.5428		27.1078	27.1078		86.9272	86.9272		48.5428	27.1078	86.9272	0						Linear,1(1)	2.568633794784546	2.568633794784546	2.568633794784546	2.568633794784546	0.0	2.568633794784546	48.5428	48.5428	27.1078	27.1078	86.9272	86.9272	DOWN	0.0	1.0	0.0	
R-DRE-373752	Netrin-1 signaling	17	19	1	1	0	1	1	1	1	0	0	67	19	4806	0.76912	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-6794362	Protein-protein interactions at synapses	33	38	3	3	1	3	3	3	3	1	1	66	37	4788	0.90517	0.40906	0.40906	2.63	100005675	grin1b	ENSDARG00000025728		42.5849	42.5849	42.5849		42.5849		25.1205	25.1205	25.1205		25.1205		72.191	72.191	72.191		72.191						42.5849	25.1205	72.191	0	1	0															1	100005675	ENSDARG00000025728	42.5849	42.5849		25.1205	25.1205		72.191	72.191		42.5849	25.1205	72.191	0						Linear,1(1)	2.0394840240478516	2.0394840240478516	2.0394840240478516	2.0394840240478516	0.0	2.0394840240478516	42.5849	42.5849	25.1205	25.1205	72.191	72.191	DOWN	0.0	1.0	0.0	
R-DRE-1483213	Synthesis of PE	6	6	1	1	0	1	1	1	1	0	0	67	6	4819	0.92055	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5687128	MAPK6/MAPK4 signaling	44	56	3	2	1	3	3	3	3	1	1	66	55	4770	0.82171	0.54007	0.54007	1.79	321947	psmc3	ENSDARG00000007141		47.7358	47.7358	47.7358		47.7358		26.8761	26.8761	26.8761		26.8761		84.7855	84.7855	84.7855		84.7855						47.7358	26.8761	84.7855	0	1	0															1	321947	ENSDARG00000007141	47.7358	47.7358		26.8761	26.8761		84.7855	84.7855		47.7358	26.8761	84.7855	0						Linear,1(1)	2.4327120780944824	2.4327120780944824	2.4327120780944824	2.4327120780944824	0.0	2.4327120780944824	47.7358	47.7358	26.8761	26.8761	84.7855	84.7855	DOWN	0.0	1.0	0.0	
R-DRE-5686938	Regulation of TLR by endogenous ligand	3	6	1	1	1	0	0	0	1	0	0	67	6	4819	0.92055	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-6806834	Signaling by MET	45	47	2	2	1	2	2	2	2	1	1	66	46	4779	0.86496	0.4786	0.4786	2.13	321107	rap1b	ENSDARG00000008867		43.4416	43.4416	43.4416		43.4416		25.4353	25.4353	25.4353		25.4353		74.1949	74.1949	74.1949		74.1949						43.4416	25.4353	74.1949	0	1	0															1	321107	ENSDARG00000008867	43.4416	43.4416		25.4353	25.4353		74.1949	74.1949		43.4416	25.4353	74.1949	0						Linear,1(1)	1.6764631271362305	1.6764631271362305	1.6764631271362305	1.6764631271362305	0.0	1.6764631271362305	43.4416	43.4416	25.4353	25.4353	74.1949	74.1949	DOWN	0.0	1.0	0.0	
R-DRE-8856828	Clathrin-mediated endocytosis	74	84	2	1	1	1	1	1	2	0	0	67	84	4741	0.31086	1.0	0.63106	0.0																														0	0	0															0															0																							
R-DRE-2454202	Fc epsilon receptor (FCERI) signaling	32	43	4	3	1	4	4	4	4	1	1	66	42	4783	0.88329	0.44875	0.44875	2.33	100331729	tmem176l.4	ENSDARG00000074390		48.5716	48.5716	48.5716		48.5716		27.1129	27.1129	27.1129		27.112900000000003		87.0139	87.0139	87.0139		87.0139						48.5716	27.1129	87.0139	0	1	0															1	100331729	ENSDARG00000074390	48.5716	48.5716		27.1129	27.1129		87.0139	87.0139		48.5716	27.1129	87.0139	0						Linear,1(1)	2.3910698890686035	2.3910698890686035	2.3910698890686035	2.3910698890686035	0.0	2.3910698890686035	48.5716	48.5716	27.1129	27.1129	87.0139	87.0139	DOWN	0.0	1.0	0.0	
R-DRE-2871796	FCERI mediated MAPK activation	14	24	2	2	1	2	2	2	2	1	1	66	23	4802	0.95798	0.28234	0.28234	4.17	100331729	tmem176l.4	ENSDARG00000074390		48.5716	48.5716	48.5716		48.5716		27.1129	27.1129	27.1129		27.112900000000003		87.0139	87.0139	87.0139		87.0139						48.5716	27.1129	87.0139	0	1	0															1	100331729	ENSDARG00000074390	48.5716	48.5716		27.1129	27.1129		87.0139	87.0139		48.5716	27.1129	87.0139	0						Linear,1(1)	2.3910698890686035	2.3910698890686035	2.3910698890686035	2.3910698890686035	0.0	2.3910698890686035	48.5716	48.5716	27.1129	27.1129	87.0139	87.0139	DOWN	0.0	1.0	0.0	
R-DRE-2871809	FCERI mediated Ca+2 mobilization	12	22	3	2	1	3	3	3	3	1	1	66	21	4804	0.96421	0.26217	0.26217	4.55	100331729	tmem176l.4	ENSDARG00000074390		48.5716	48.5716	48.5716		48.5716		27.1129	27.1129	27.1129		27.112900000000003		87.0139	87.0139	87.0139		87.0139						48.5716	27.1129	87.0139	0	1	0															1	100331729	ENSDARG00000074390	48.5716	48.5716		27.1129	27.1129		87.0139	87.0139		48.5716	27.1129	87.0139	0						Linear,1(1)	2.3910698890686035	2.3910698890686035	2.3910698890686035	2.3910698890686035	0.0	2.3910698890686035	48.5716	48.5716	27.1129	27.1129	87.0139	87.0139	DOWN	0.0	1.0	0.0	
R-DRE-2871837	FCERI mediated NF-kB activation	19	26	2	2	1	2	2	2	2	1	1	66	25	4800	0.95137	0.30196	0.30196	3.85	100331729	tmem176l.4	ENSDARG00000074390		48.5716	48.5716	48.5716		48.5716		27.1129	27.1129	27.1129		27.112900000000003		87.0139	87.0139	87.0139		87.0139						48.5716	27.1129	87.0139	0	1	0															1	100331729	ENSDARG00000074390	48.5716	48.5716		27.1129	27.1129		87.0139	87.0139		48.5716	27.1129	87.0139	0						Linear,1(1)	2.3910698890686035	2.3910698890686035	2.3910698890686035	2.3910698890686035	0.0	2.3910698890686035	48.5716	48.5716	27.1129	27.1129	87.0139	87.0139	DOWN	0.0	1.0	0.0	
R-DRE-3214847	HATs acetylate histones	23	34	1	1	0	1	1	1	1	0	0	67	34	4791	0.6247	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1474290	Collagen formation	25	34	1	1	0	1	1	1	1	0	0	67	34	4791	0.6247	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1650814	Collagen biosynthesis and modifying enzymes	22	30	1	1	0	1	1	1	1	0	0	67	30	4795	0.66037	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-429914	Deadenylation-dependent mRNA decay	26	33	1	1	1	1	1	1	1	1	1	66	32	4793	0.92564	0.36656	0.36656	3.03	606498	pabpc1a	ENSDARG00000017219		53.668	53.668	53.668		53.668000000000006		28.5564	28.5564	28.5564		28.5564		100.862	100.862	100.862		100.86199999999998						53.668	28.5564	100.862	0	1	0															1	606498	ENSDARG00000017219	53.668	53.668		28.5564	28.5564		100.862	100.862		53.668	28.5564	100.862	0						Linear,1(1)	1.7547359466552734	1.7547359466552734	1.7547359466552734	1.7547359466552734	0.0	1.7547359466552734	53.668	53.668	28.5564	28.5564	100.862	100.862	DOWN	0.0	1.0	0.0	
R-DRE-450531	Regulation of mRNA stability by proteins that bind AU-rich elements	47	60	3	3	3	2	2	2	3	2	2	65	58	4767	0.95169	0.19816	0.19816	3.33	606498;321947	pabpc1a;psmc3	ENSDARG00000017219;ENSDARG00000007141		50.701899999999995	50.701899999999995	47.7358	4.19469884735492	51.363686641294024	4.08895772817592	27.716250000000002	27.716250000000002	26.8761	1.1881515244275975	27.903701551425502	1.1582002748817686	92.82374999999999	92.82374999999999	84.7855	11.367802167745705	94.61721834880203	11.08123949243438					53.668;47.7358	28.5564;26.8761	100.862;84.7855	0	2	0															2	606498;321947	ENSDARG00000017219;ENSDARG00000007141	50.701899999999995	50.701899999999995	4.19469884735492	27.716250000000002	27.716250000000002	1.1881515244275975	92.82374999999999	92.82374999999999	11.367802167745705	53.668;47.7358	28.5564;26.8761	100.862;84.7855	0						Linear,2(1)	2.0660995453498456	4.187448024749756	1.7547359466552734	2.4327120780944824	0.47940152002328673	2.093724012374878	44.888344	56.51545599999999	26.069556000000002	29.362944000000002	77.06878	108.57871999999998	DOWN	0.0	1.0	0.0	
R-DRE-8932339	ROS sensing by NFE2L2	30	39	1	1	1	1	1	1	1	1	1	66	38	4787	0.90089	0.41722	0.41722	2.56	321947	psmc3	ENSDARG00000007141		47.7358	47.7358	47.7358		47.7358		26.8761	26.8761	26.8761		26.8761		84.7855	84.7855	84.7855		84.7855						47.7358	26.8761	84.7855	0	1	0															1	321947	ENSDARG00000007141	47.7358	47.7358		26.8761	26.8761		84.7855	84.7855		47.7358	26.8761	84.7855	0						Linear,1(1)	2.4327120780944824	2.4327120780944824	2.4327120780944824	2.4327120780944824	0.0	2.4327120780944824	47.7358	47.7358	26.8761	26.8761	84.7855	84.7855	DOWN	0.0	1.0	0.0	
R-DRE-8951664	Neddylation	106	144	3	3	2	3	3	3	3	2	2	65	142	4683	0.68445	0.59221	1.0	1.39	556885;321947	enc2;psmc3	ENSDARG00000102418;ENSDARG00000007141		44.8445	44.8445	41.9532	4.0889156728893985	45.4948690483148	3.9841274555401247	25.881700000000002	25.881700000000002	24.8873	1.4062939664237697	26.105380345050406	1.3702543291214484	77.7536	77.7536	70.7217	9.944608349251247	79.33535564999994	9.689754039571211					41.9532;47.7358	24.8873;26.8761	70.7217;84.7855	0	2	0															2	556885;321947	ENSDARG00000102418;ENSDARG00000007141	44.8445	44.8445	4.0889156728893985	25.881700000000002	25.881700000000002	1.4062939664237697	77.7536	77.7536	9.944608349251247	41.9532;47.7358	24.8873;26.8761	70.7217;84.7855	0						Linear,2(1)	2.452259683118395	4.90467643737793	2.4327120780944824	2.4719643592834473	0.0277555542057582	2.452338218688965	39.177552	50.511447999999994	23.932676	27.830724000000004	63.971076000000004	91.536124	DOWN	0.0	1.0	0.0	
R-DRE-9707587	Regulation of HMOX1 expression and activity	35	45	1	1	1	1	1	1	1	1	1	66	44	4781	0.87421	0.46388	0.46388	2.22	321947	psmc3	ENSDARG00000007141		47.7358	47.7358	47.7358		47.7358		26.8761	26.8761	26.8761		26.8761		84.7855	84.7855	84.7855		84.7855						47.7358	26.8761	84.7855	0	1	0															1	321947	ENSDARG00000007141	47.7358	47.7358		26.8761	26.8761		84.7855	84.7855		47.7358	26.8761	84.7855	0						Linear,1(1)	2.4327120780944824	2.4327120780944824	2.4327120780944824	2.4327120780944824	0.0	2.4327120780944824	47.7358	47.7358	26.8761	26.8761	84.7855	84.7855	DOWN	0.0	1.0	0.0	
R-DRE-157579	Telomere Maintenance	32	45	1	1	0	1	1	1	1	0	0	67	45	4780	0.53612	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-171319	Telomere Extension By Telomerase	9	13	1	1	0	1	1	1	1	0	0	67	13	4812	0.83569	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-180786	Extension of Telomeres	21	28	1	1	0	1	1	1	1	0	0	67	28	4797	0.67895	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-73886	Chromosome Maintenance	41	63	1	1	0	1	1	1	1	0	0	67	63	4762	0.41712	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-210991	Basigin interactions	15	19	1	1	1	1	1	1	1	1	1	66	18	4807	0.9728	0.23088	0.23088	5.26	64272	atp1b3b	ENSDARG00000042837		56.7179	56.7179	56.7179		56.71790000000001		29.3038	29.3038	29.3038		29.3038		109.778	109.778	109.778		109.77800000000002		0.0	56.7179			56.7179	29.3038	109.778	0	1	0															1	64272	ENSDARG00000042837	56.7179	56.7179		29.3038	29.3038		109.778	109.778		56.7179	29.3038	109.778	0						Linear,1(1)	1.591921329498291	1.591921329498291	1.591921329498291	1.591921329498291	0.0	1.591921329498291	56.7179	56.7179	29.3038	29.3038	109.778	109.778	DOWN	0.0	1.0	0.0	
R-DRE-373080	Class B/2 (Secretin family receptors)	21	38	1	1	1	1	1	1	1	1	1	66	37	4788	0.90517	0.40906	0.40906	2.63	567940	crhr1	ENSDARG00000003989		60.8212	60.8212	60.8212		60.8212		30.222	30.222	30.222		30.222		122.402	122.402	122.402		122.40199999999999						60.8212	30.222	122.402	0	1	0															1	567940	ENSDARG00000003989	60.8212	60.8212		30.222	30.222		122.402	122.402		60.8212	30.222	122.402	0						Linear,1(1)	2.827180862426758	2.827180862426758	2.827180862426758	2.827180862426758	0.0	2.827180862426758	60.8212	60.8212	30.222	30.222	122.402	122.402	DOWN	0.0	1.0	0.0	
R-DRE-212676	Dopamine Neurotransmitter Release Cycle	14	14	1	1	1	1	1	1	1	1	1	66	13	4812	0.98488	0.17579	0.17579	7.14	393682	lin7a	ENSDARG00000013414		86.5706	86.5706	86.5706		86.5706		33.2514	33.2514	33.2514		33.2514		225.388	225.388	225.388		225.388		0.0	86.5706			86.5706	33.2514	225.388	0	1	0															1	393682	ENSDARG00000013414	86.5706	86.5706		33.2514	33.2514		225.388	225.388		86.5706	33.2514	225.388	0						Linear,1(1)	2.3558831214904785	2.3558831214904785	2.3558831214904785	2.3558831214904785	0.0	2.3558831214904785	86.5706	86.5706	33.2514	33.2514	225.388	225.388	DOWN	0.0	1.0	0.0	
R-DRE-159236	Transport of Mature mRNA derived from an Intron-Containing Transcript	35	43	4	4	2	3	3	3	4	1	1	66	42	4783	0.88329	0.44875	0.44875	2.33	406691	srsf2a	ENSDARG00000057484		38.9643	38.9643	38.9643		38.9643		23.744	23.744	23.744		23.744		63.9411	63.9411	63.9411		63.9411						38.9643	23.744	63.9411	0	1	0															1	406691	ENSDARG00000057484	38.9643	38.9643		23.744	23.744		63.9411	63.9411		38.9643	23.744	63.9411	0						Linear,1(1)	2.2285213470458984	2.2285213470458984	2.2285213470458984	2.2285213470458984	0.0	2.2285213470458984	38.9643	38.9643	23.744	23.744	63.9411	63.9411	DOWN	0.0	1.0	0.0	
R-DRE-72187	mRNA 3'-end processing	31	36	4	4	3	3	3	3	4	2	2	65	34	4791	0.9873	0.086458	0.086458	5.56	406691;406543	srsf2a;pabpn1	ENSDARG00000057484;ENSDARG00000045373		60.73425	60.73425	38.9643	30.787358542184137	48.5309070809591	25.495456246272322	28.3836	28.3836	23.744	6.561385243986198	25.78283014029972	5.433577881446916	135.03355	135.03355	63.9411	100.53990697233118	95.18203236652958	83.258548982212	0.5	60.73425			38.9643;82.5042	23.744;33.0232	63.9411;206.126	0	2	0															2	406691;406543	ENSDARG00000057484;ENSDARG00000045373	60.73425	60.73425	30.787358542184137	28.3836	28.3836	6.561385243986198	135.03355	135.03355	100.53990697233118	38.9643;82.5042	23.744;33.0232	63.9411;206.126	0						Linear,2(1)	2.1169972572723217	4.239575624465942	2.011054277420044	2.2285213470458984	0.1537724396172088	2.119787812232971	18.065148000000008	103.403352	19.289983999999997	37.477216000000006	-4.30765199999999	274.37475199999994	DOWN	0.0	1.0	0.0	
R-DRE-72202	Transport of Mature Transcript to Cytoplasm	35	43	4	4	2	3	3	3	4	1	1	66	42	4783	0.88329	0.44875	0.44875	2.33	406691	srsf2a	ENSDARG00000057484		38.9643	38.9643	38.9643		38.9643		23.744	23.744	23.744		23.744		63.9411	63.9411	63.9411		63.9411						38.9643	23.744	63.9411	0	1	0															1	406691	ENSDARG00000057484	38.9643	38.9643		23.744	23.744		63.9411	63.9411		38.9643	23.744	63.9411	0						Linear,1(1)	2.2285213470458984	2.2285213470458984	2.2285213470458984	2.2285213470458984	0.0	2.2285213470458984	38.9643	38.9643	23.744	23.744	63.9411	63.9411	DOWN	0.0	1.0	0.0	
R-DRE-72203	Processing of Capped Intron-Containing Pre-mRNA	125	157	11	9	6	10	10	9	11	5	5	62	152	4673	0.98025	0.062773	0.062773	3.18	562370;446117;406691;406543;322206	puf60a;sf3b1;srsf2a;pabpn1;ddx5	ENSDARG00000032175;ENSDARG00000056138;ENSDARG00000057484;ENSDARG00000045373;ENSDARG00000038068		54.85386000000001	50.447	38.9643	16.359660516282077	49.18453485721189	16.664834182762434	28.03564	27.6764	23.744	3.3182109227714793	26.398789203884117	3.686942970164876	110.00910000000002	91.9518	63.9411	55.3419338918509	94.26341763907648	54.30530381741339					50.447;49.2962;38.9643;82.5042;53.0576	27.6764;27.337;23.744;33.0232;28.3976	91.9518;88.8946;63.9411;206.126;99.132	0	5	0															5	562370;446117;406691;406543;322206	ENSDARG00000032175;ENSDARG00000056138;ENSDARG00000057484;ENSDARG00000045373;ENSDARG00000038068	54.85386000000001	50.447	16.359660516282077	28.03564	27.6764	3.3182109227714793	110.00910000000002	91.9518	55.3419338918509	50.447;49.2962;38.9643;82.5042;53.0576	27.6764;27.337;23.744;33.0232;28.3976	91.9518;88.8946;63.9411;206.126;99.132	0						Linear,5(1)	2.4604186071424063	12.839091062545776	1.9048142433166504	4.148985862731934	0.9172325742322067	2.2285213470458984	40.513985302735364	69.19373469726465	25.127099886696254	30.944180113303748	61.49975613411655	158.51844386588346	DOWN	0.0	1.0	0.0	
R-DRE-9006936	Signaling by TGFB family members	43	55	3	3	3	2	2	2	3	2	2	65	53	4772	0.96115	0.17337	0.17337	3.64	563633;192302	smurf2;hdac1	ENSDARG00000038067;ENSDARG00000015427		69.65530000000001	69.65530000000001	61.5339	11.485394025456712	69.13735731338886	11.462013203044753	31.49765	31.49765	30.3415	1.6350430101375464	31.423916476577254	1.6317145522571002	155.023	155.023	124.793	42.7516759905387	153.09508025509703	42.66464638215605					61.5339;77.7767	30.3415;32.6538	124.793;185.253	0	2	0															2	563633;192302	ENSDARG00000038067;ENSDARG00000015427	69.65530000000001	69.65530000000001	11.485394025456712	31.49765	31.49765	1.6350430101375464	155.023	155.023	42.7516759905387	61.5339;77.7767	30.3415;32.6538	124.793;185.253	0						Linear,2(1)	2.804513369149115	5.809863567352295	2.1477439403533936	3.6621196269989014	1.0708253172910727	2.9049317836761475	53.73735600000001	85.57324400000002	29.231596000000003	33.763704	95.77220000000003	214.27379999999997	DOWN	0.0	1.0	0.0	
R-DRE-8957322	Metabolism of steroids	44	62	2	2	0	2	2	2	2	0	0	67	62	4763	0.42298	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5607761	Dectin-1 mediated noncanonical NF-kB signaling	32	40	2	2	1	2	2	2	2	1	1	66	39	4786	0.89657	0.42526	0.42526	2.5	321947	psmc3	ENSDARG00000007141		47.7358	47.7358	47.7358		47.7358		26.8761	26.8761	26.8761		26.8761		84.7855	84.7855	84.7855		84.7855						47.7358	26.8761	84.7855	0	1	0															1	321947	ENSDARG00000007141	47.7358	47.7358		26.8761	26.8761		84.7855	84.7855		47.7358	26.8761	84.7855	0						Linear,1(1)	2.4327120780944824	2.4327120780944824	2.4327120780944824	2.4327120780944824	0.0	2.4327120780944824	47.7358	47.7358	26.8761	26.8761	84.7855	84.7855	DOWN	0.0	1.0	0.0	
R-DRE-5607764	CLEC7A (Dectin-1) signaling	44	53	3	2	1	3	3	3	3	1	1	66	52	4773	0.83638	0.52042	0.52042	1.89	321947	psmc3	ENSDARG00000007141		47.7358	47.7358	47.7358		47.7358		26.8761	26.8761	26.8761		26.8761		84.7855	84.7855	84.7855		84.7855						47.7358	26.8761	84.7855	0	1	0															1	321947	ENSDARG00000007141	47.7358	47.7358		26.8761	26.8761		84.7855	84.7855		47.7358	26.8761	84.7855	0						Linear,1(1)	2.4327120780944824	2.4327120780944824	2.4327120780944824	2.4327120780944824	0.0	2.4327120780944824	47.7358	47.7358	26.8761	26.8761	84.7855	84.7855	DOWN	0.0	1.0	0.0	
R-DRE-5621481	C-type lectin receptors (CLRs)	51	61	3	2	1	3	3	3	3	1	1	66	60	4765	0.79683	0.57107	0.57107	1.64	321947	psmc3	ENSDARG00000007141		47.7358	47.7358	47.7358		47.7358		26.8761	26.8761	26.8761		26.8761		84.7855	84.7855	84.7855		84.7855						47.7358	26.8761	84.7855	0	1	0															1	321947	ENSDARG00000007141	47.7358	47.7358		26.8761	26.8761		84.7855	84.7855		47.7358	26.8761	84.7855	0						Linear,1(1)	2.4327120780944824	2.4327120780944824	2.4327120780944824	2.4327120780944824	0.0	2.4327120780944824	47.7358	47.7358	26.8761	26.8761	84.7855	84.7855	DOWN	0.0	1.0	0.0	
R-DRE-5668541	TNFR2 non-canonical NF-kB pathway	39	59	2	2	1	2	2	2	2	1	1	66	58	4767	0.80684	0.55892	0.55892	1.69	321947	psmc3	ENSDARG00000007141		47.7358	47.7358	47.7358		47.7358		26.8761	26.8761	26.8761		26.8761		84.7855	84.7855	84.7855		84.7855						47.7358	26.8761	84.7855	0	1	0															1	321947	ENSDARG00000007141	47.7358	47.7358		26.8761	26.8761		84.7855	84.7855		47.7358	26.8761	84.7855	0						Linear,1(1)	2.4327120780944824	2.4327120780944824	2.4327120780944824	2.4327120780944824	0.0	2.4327120780944824	47.7358	47.7358	26.8761	26.8761	84.7855	84.7855	DOWN	0.0	1.0	0.0	
R-DRE-5676590	NIK-->noncanonical NF-kB signaling	32	40	2	2	1	2	2	2	2	1	1	66	39	4786	0.89657	0.42526	0.42526	2.5	321947	psmc3	ENSDARG00000007141		47.7358	47.7358	47.7358		47.7358		26.8761	26.8761	26.8761		26.8761		84.7855	84.7855	84.7855		84.7855						47.7358	26.8761	84.7855	0	1	0															1	321947	ENSDARG00000007141	47.7358	47.7358		26.8761	26.8761		84.7855	84.7855		47.7358	26.8761	84.7855	0						Linear,1(1)	2.4327120780944824	2.4327120780944824	2.4327120780944824	2.4327120780944824	0.0	2.4327120780944824	47.7358	47.7358	26.8761	26.8761	84.7855	84.7855	DOWN	0.0	1.0	0.0	
R-DRE-373755	Semaphorin interactions	27	30	1	1	1	0	0	0	1	0	0	67	30	4795	0.66037	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-400685	Sema4D in semaphorin signaling	10	10	1	1	1	0	0	0	1	0	0	67	10	4815	0.87107	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-416550	Sema4D mediated inhibition of cell attachment and migration	7	7	1	1	1	0	0	0	1	0	0	67	7	4818	0.90793	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-8980692	RHOA GTPase cycle	71	77	7	6	2	7	7	7	7	2	2	65	75	4750	0.91214	0.28456	0.28456	2.6	792854;557983	stbd1;arhgef1b	ENSDARG00000098408;ENSDARG00000055837		46.75305	46.75305	44.8828	2.6449329150283356	47.29086742626418	2.53321435275678	26.5397	26.5397	25.9294	0.8630945371164188	26.715200588289814	0.8266385346810974	82.3853	82.3853	77.6902	6.639874096697828	83.73544388346635	6.359414360448375					48.6233;44.8828	27.15;25.9294	87.0804;77.6902	0	2	0															2	792854;557983	ENSDARG00000098408;ENSDARG00000055837	46.75305	46.75305	2.6449329150283356	26.5397	26.5397	0.8630945371164188	82.3853	82.3853	6.639874096697828	48.6233;44.8828	27.15;25.9294	87.0804;77.6902	0						Linear,2(1)	1.9997142058266204	4.077200651168823	1.642324686050415	2.434875965118408	0.5604183838670498	2.0386003255844116	43.087360000000004	50.41874	25.343512000000004	27.735887999999996	73.18290400000001	91.587696	DOWN	0.0	1.0	0.0	
