Gene Ontology Analyses
GO Category: ALL
GO File Creation Date: 03/16/22
Deduplicate Gene Sets: false
Data Source: EE2_DESeq_normData
Work Source: EE2_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 10/24/2022 10:20.14
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 1979
Total Run Time: 1 seconds

GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0006139	4	nucleobase-containing compound metabolic process	802	1635	20	11	7	14	14	7	20	3	3	19	1632	17297	0.88393	0.29426	0.43149	0.18	101886162;561082;449949	sprtn;cavin1b;ssrp1b	ENSDARG00000104709;ENSDARG00000059362;ENSDARG00000016994		0.48952333333333337	0.484364	0.461335	0.031090735988928697	0.49421182695390625	0.034063149711602986	0.2722293333333334	0.271058	0.263635	0.009235876587164791	0.2735492043036205	0.010120985209864129	0.880773	0.865529	0.807293	0.0821694533023061	0.893484479745764	0.08999881391209304					0.484364;0.522871;0.461335	0.271058;0.281995;0.263635	0.865529;0.969497;0.807293	3	0	3	101886162;561082;449949	ENSDARG00000104709;ENSDARG00000059362;ENSDARG00000016994	0.48952333333333337	0.484364	0.031090735988928697	0.2722293333333334	0.271058	0.009235876587164791	0.880773	0.865529	0.0821694533023061	0.484364;0.522871;0.461335	0.271058;0.281995;0.263635	0.865529;0.969497;0.807293	0															0						Linear,3(1)	2.1162722525111914	6.427046895027161	1.7943323850631714	2.6050593852996826	0.41735545400520735	2.0276551246643066	0.45434085354000947	0.5247058131266573	0.26177795509908225	0.2826807115675844	0.7877895102728275	0.9737564897271725	UP	1.0	0.0	0.0	
GO:0006144	6	purine nucleobase metabolic process	7	19	1	0	0	0	0	0	1	0	0	22	19	18910	0.97816	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006145	7	purine nucleobase catabolic process	1	3	1	0	0	0	0	0	1	0	0	22	3	18926	0.99652	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006163	6	purine nucleotide metabolic process	135	232	2	1	1	1	1	0	2	0	0	22	232	18697	0.76251	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006165	7	nucleoside diphosphate phosphorylation	36	57	1	1	1	1	1	0	1	0	0	22	57	18872	0.93584	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006259	5	DNA metabolic process	152	393	6	4	3	5	5	3	6	2	2	20	391	18538	0.98983	0.075462	0.075462	0.51	101886162;449949	sprtn;ssrp1b	ENSDARG00000104709;ENSDARG00000016994		0.47284950000000003	0.47284950000000003	0.461335	0.016283962063944352	0.4694940761009218	0.015577216741606222	0.26734650000000004	0.26734650000000004	0.263635	0.005248853636745964	0.26626493711829186	0.0050210465010638505	0.836411	0.836411	0.807293	0.04117907050917966	0.8279257654615174	0.03939184481150748					0.484364;0.461335	0.271058;0.263635	0.865529;0.807293	2	0	2	101886162;449949	ENSDARG00000104709;ENSDARG00000016994	0.47284950000000003	0.47284950000000003	0.016283962063944352	0.26734650000000004	0.26734650000000004	0.005248853636745964	0.836411	0.836411	0.04117907050917966	0.484364;0.461335	0.271058;0.263635	0.865529;0.807293	0															0						Linear,2(1)	2.1620227612252325	4.399391770362854	1.7943323850631714	2.6050593852996826	0.5732705595582648	2.199695885181427	0.45028108	0.49541792000000007	0.26007196000000005	0.27462104000000004	0.7793397200000001	0.89348228	UP	1.0	0.0	0.0	
GO:0006260	6	DNA replication	32	88	3	3	2	2	2	1	3	1	1	21	87	18842	0.99536	0.097379	0.097379	1.14	449949	ssrp1b	ENSDARG00000016994		0.461335	0.461335	0.461335		0.461335		0.263635	0.263635	0.263635		0.263635		0.807293	0.807293	0.807293		0.807293						0.461335	0.263635	0.807293	1	0	1	449949	ENSDARG00000016994	0.461335	0.461335		0.263635	0.263635		0.807293	0.807293		0.461335	0.263635	0.807293	0															0						Linear,1(1)	1.7943323850631714	1.7943323850631714	1.7943323850631714	1.7943323850631714	0.0	1.7943323850631714	0.461335	0.461335	0.263635	0.263635	0.807293	0.807293	UP	1.0	0.0	0.0	
GO:0006271	7	DNA strand elongation involved in DNA replication	7	12	1	1	0	1	1	0	1	0	0	22	12	18917	0.98615	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006272	8	leading strand elongation	3	4	1	1	0	1	1	0	1	0	0	22	4	18925	0.99536	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006275	8	regulation of DNA replication	13	23	1	1	0	1	1	0	1	0	0	22	23	18906	0.97362	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006281	6	DNA repair	116	283	6	4	3	5	5	3	6	2	2	20	281	18648	0.99589	0.042181	0.042181	0.71	101886162;449949	sprtn;ssrp1b	ENSDARG00000104709;ENSDARG00000016994		0.47284950000000003	0.47284950000000003	0.461335	0.016283962063944352	0.4694940761009218	0.015577216741606222	0.26734650000000004	0.26734650000000004	0.263635	0.005248853636745964	0.26626493711829186	0.0050210465010638505	0.836411	0.836411	0.807293	0.04117907050917966	0.8279257654615174	0.03939184481150748					0.484364;0.461335	0.271058;0.263635	0.865529;0.807293	2	0	2	101886162;449949	ENSDARG00000104709;ENSDARG00000016994	0.47284950000000003	0.47284950000000003	0.016283962063944352	0.26734650000000004	0.26734650000000004	0.005248853636745964	0.836411	0.836411	0.04117907050917966	0.484364;0.461335	0.271058;0.263635	0.865529;0.807293	0															0						Linear,2(1)	2.1620227612252325	4.399391770362854	1.7943323850631714	2.6050593852996826	0.5732705595582648	2.199695885181427	0.45028108	0.49541792000000007	0.26007196000000005	0.27462104000000004	0.7793397200000001	0.89348228	UP	1.0	0.0	0.0	
GO:0006298	7	mismatch repair	5	15	1	1	0	1	1	0	1	0	0	22	15	18914	0.98272	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006301	7	postreplication repair	7	18	1	1	0	1	1	0	1	0	0	22	18	18911	0.9793	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006302	7	double-strand break repair	41	111	1	0	0	1	1	0	1	0	0	22	111	18818	0.8787	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006303	8	double-strand break repair via nonhomologous end joining	5	18	1	0	0	1	1	0	1	0	0	22	18	18911	0.9793	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006310	6	DNA recombination	40	117	1	0	0	1	1	0	1	0	0	22	117	18812	0.87256	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006325	5	chromatin organization	278	409	4	3	3	2	2	1	4	1	1	21	408	18521	0.91916	0.38138	0.38138	0.24	323181	kat7b	ENSDARG00000031770		0.480523	0.480523	0.480523		0.480523		0.269546	0.269546	0.269546		0.269546		0.856635	0.856635	0.856635		0.856635						0.480523	0.269546	0.856635	1	0	1	323181	ENSDARG00000031770	0.480523	0.480523		0.269546	0.269546		0.856635	0.856635		0.480523	0.269546	0.856635	0															0						Linear,1(1)	3.357515573501587	3.357515573501587	3.357515573501587	3.357515573501587	0.0	3.357515573501587	0.480523	0.480523	0.269546	0.269546	0.856635	0.856635	UP	1.0	0.0	0.0	
GO:0006333	6	chromatin assembly or disassembly	30	44	1	1	1	0	0	0	1	0	0	22	44	18885	0.95012	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006338	6	chromatin remodeling	56	87	2	1	1	1	1	0	2	0	0	22	87	18842	0.90367	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006351	7	transcription, DNA-templated	65	130	1	1	0	1	1	1	1	0	0	22	130	18799	0.8594	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006352	7	DNA-templated transcription, initiation	22	45	3	3	2	2	2	2	3	1	1	21	44	18885	0.99876	0.050985	0.050985	2.22	561082	cavin1b	ENSDARG00000059362		0.522871	0.522871	0.522871		0.522871		0.281995	0.281995	0.281995		0.281995		0.969497	0.969497	0.969497		0.9694970000000002						0.522871	0.281995	0.969497	1	0	1	561082	ENSDARG00000059362	0.522871	0.522871		0.281995	0.281995		0.969497	0.969497		0.522871	0.281995	0.969497	0															0						Linear,1(1)	2.0276551246643066	2.0276551246643066	2.0276551246643066	2.0276551246643066	0.0	2.0276551246643066	0.522871	0.522871	0.281995	0.281995	0.969497	0.969497	UP	1.0	0.0	0.0	
GO:0006353	7	DNA-templated transcription, termination	7	11	1	1	1	1	1	1	1	1	1	21	10	18919	0.99993	0.012699	0.012699	9.09	561082	cavin1b	ENSDARG00000059362		0.522871	0.522871	0.522871		0.522871		0.281995	0.281995	0.281995		0.281995		0.969497	0.969497	0.969497		0.9694970000000002		0.0	0.522871			0.522871	0.281995	0.969497	1	0	1	561082	ENSDARG00000059362	0.522871	0.522871		0.281995	0.281995		0.969497	0.969497		0.522871	0.281995	0.969497	0															0						Linear,1(1)	2.0276551246643066	2.0276551246643066	2.0276551246643066	2.0276551246643066	0.0	2.0276551246643066	0.522871	0.522871	0.281995	0.281995	0.969497	0.969497	UP	1.0	0.0	0.0	
GO:0006354	7	DNA-templated transcription, elongation	12	17	1	1	1	0	0	0	1	0	0	22	17	18912	0.98044	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006355	7	regulation of transcription, DNA-templated	1097	2119	22	11	5	14	14	9	22	1	1	21	2118	16811	0.2774	0.92648	0.50392	0.047	323181	kat7b	ENSDARG00000031770		0.480523	0.480523	0.480523		0.480523		0.269546	0.269546	0.269546		0.269546		0.856635	0.856635	0.856635		0.856635						0.480523	0.269546	0.856635	1	0	1	323181	ENSDARG00000031770	0.480523	0.480523		0.269546	0.269546		0.856635	0.856635		0.480523	0.269546	0.856635	0															0						Linear,1(1)	3.357515573501587	3.357515573501587	3.357515573501587	3.357515573501587	0.0	3.357515573501587	0.480523	0.480523	0.269546	0.269546	0.856635	0.856635	UP	1.0	0.0	0.0	
GO:0006356	8	regulation of transcription by RNA polymerase I	5	7	1	0	0	1	1	1	1	0	0	22	7	18922	0.9919	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006357	8	regulation of transcription by RNA polymerase II	826	1639	18	10	4	11	11	7	18	1	1	21	1638	17291	0.42125	0.86347	1.0	0.061	323181	kat7b	ENSDARG00000031770		0.480523	0.480523	0.480523		0.480523		0.269546	0.269546	0.269546		0.269546		0.856635	0.856635	0.856635		0.856635						0.480523	0.269546	0.856635	1	0	1	323181	ENSDARG00000031770	0.480523	0.480523		0.269546	0.269546		0.856635	0.856635		0.480523	0.269546	0.856635	0															0						Linear,1(1)	3.357515573501587	3.357515573501587	3.357515573501587	3.357515573501587	0.0	3.357515573501587	0.480523	0.480523	0.269546	0.269546	0.856635	0.856635	UP	1.0	0.0	0.0	
GO:0006361	8	transcription initiation from RNA polymerase I promoter	3	3	1	1	1	1	1	1	1	1	1	21	2	18927	1.0	0.0034788	0.0034788	33.33	561082	cavin1b	ENSDARG00000059362		0.522871	0.522871	0.522871		0.522871		0.281995	0.281995	0.281995		0.281995		0.969497	0.969497	0.969497		0.9694970000000002		0.0	0.522871	0.0	0.522871	0.522871	0.281995	0.969497	1	0	1	561082	ENSDARG00000059362	0.522871	0.522871		0.281995	0.281995		0.969497	0.969497		0.522871	0.281995	0.969497	0															0						Linear,1(1)	2.0276551246643066	2.0276551246643066	2.0276551246643066	2.0276551246643066	0.0	2.0276551246643066	0.522871	0.522871	0.281995	0.281995	0.969497	0.969497	UP	1.0	0.0	0.0	
GO:0006363	8	termination of RNA polymerase I transcription	4	5	1	1	1	1	1	1	1	1	1	21	4	18925	0.99999	0.0057916	0.0057916	20.0	561082	cavin1b	ENSDARG00000059362		0.522871	0.522871	0.522871		0.522871		0.281995	0.281995	0.281995		0.281995		0.969497	0.969497	0.969497		0.9694970000000002		0.0	0.522871	0.0	0.522871	0.522871	0.281995	0.969497	1	0	1	561082	ENSDARG00000059362	0.522871	0.522871		0.281995	0.281995		0.969497	0.969497		0.522871	0.281995	0.969497	0															0						Linear,1(1)	2.0276551246643066	2.0276551246643066	2.0276551246643066	2.0276551246643066	0.0	2.0276551246643066	0.522871	0.522871	0.281995	0.281995	0.969497	0.969497	UP	1.0	0.0	0.0	
GO:0006364	9	rRNA processing	76	147	3	0	0	3	3	1	3	0	0	22	147	18782	0.84248	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006367	8	transcription initiation from RNA polymerase II promoter	13	25	1	1	1	0	0	0	1	0	0	22	25	18904	0.97136	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006368	8	transcription elongation from RNA polymerase II promoter	12	15	1	1	1	0	0	0	1	0	0	22	15	18914	0.98272	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006376	8	mRNA splice site selection	16	22	2	1	0	1	1	1	2	0	0	22	22	18907	0.97476	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006383	8	transcription by RNA polymerase III	8	17	1	1	0	1	1	1	1	0	0	22	17	18912	0.98044	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006396	7	RNA processing	302	581	7	3	1	5	5	2	7	0	0	22	581	18348	0.50388	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006397	8	mRNA processing	178	273	3	2	0	2	2	1	3	0	0	22	273	18656	0.72658	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006405	7	RNA export from nucleus	29	42	1	0	0	1	1	0	1	0	0	22	42	18887	0.95233	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006406	8	mRNA export from nucleus	21	31	1	0	0	1	1	0	1	0	0	22	31	18898	0.9646	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006412	6	translation	189	284	3	3	0	1	1	1	3	0	0	22	284	18645	0.71722	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006413	4	translational initiation	48	63	2	2	0	1	1	1	2	0	0	22	63	18866	0.92932	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006457	3	protein folding	76	123	2	2	2	0	0	0	2	0	0	22	123	18806	0.86646	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006458	4	'de novo' protein folding	13	28	1	1	1	0	0	0	1	0	0	22	28	18901	0.96798	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006464	6	cellular protein modification process	1047	2059	20	10	6	13	13	12	20	5	5	17	2054	16875	0.97364	0.082742	0.082742	0.24	101886162;566845;393598;323181;245950	sprtn;mylk4a;alg9;kat7b;ptk2bb	ENSDARG00000104709;ENSDARG00000091260;ENSDARG00000012840;ENSDARG00000031770;ENSDARG00000039577		0.4132803	0.484364	0.0102665	0.22941072019349915	0.3870844728264203	0.23175991898297008	0.22371603799999998	0.271058	0.00367519	0.12352051081748419	0.21266259153435638	0.12754488470720787	0.76553226	0.865529	0.0286793	0.4299205511181551	0.7061573917025294	0.4227369463576526					0.484364;0.0102665;0.587414;0.480523;0.503834	0.271058;0.00367519;0.297681;0.269546;0.27662	0.865529;0.0286793;1.15914;0.856635;0.917678	4	1	4	101886162;393598;323181;245950	ENSDARG00000104709;ENSDARG00000012840;ENSDARG00000031770;ENSDARG00000039577	0.51403375	0.494099	0.04997319421700057	0.27872625	0.273839	0.012997408520547454	0.9497454999999999	0.8916035	0.14216934182985322	0.484364;0.587414;0.480523;0.503834	0.271058;0.297681;0.269546;0.27662	0.865529;1.15914;0.856635;0.917678	1	566845	ENSDARG00000091260	0.0102665	0.0102665		0.00367519	0.00367519		0.0286793	0.0286793		0.0102665	0.00367519	0.0286793	0						Hill,1(0.2);Linear,4(0.8)	2.5961763358103522	13.223542094230652	1.929970622062683	3.357515573501587	0.5606561081247263	2.6050593852996826	0.21219293767301958	0.6143676623269804	0.11544553654907007	0.33198653945092993	0.38869028172804787	1.1423742382719522	UP	0.8	0.2	0.0	
GO:0006468	7	protein phosphorylation	386	659	9	5	3	6	6	5	9	2	2	20	657	18272	0.96057	0.1771	0.1771	0.3	566845;245950	mylk4a;ptk2bb	ENSDARG00000091260;ENSDARG00000039577		0.25705025	0.25705025	0.0102665	0.34900492622329127	0.23329384263258127	0.34738408821664746	0.14014759499999999	0.14014759499999999	0.00367519	0.19300112604067376	0.12701020630406135	0.192104796112621	0.47317865	0.47317865	0.0286793	0.6286170092360251	0.4303893349290002	0.6256976053433114					0.0102665;0.503834	0.00367519;0.27662	0.0286793;0.917678	1	1	1	245950	ENSDARG00000039577	0.503834	0.503834		0.27662	0.27662		0.917678	0.917678		0.503834	0.27662	0.917678	1	566845	ENSDARG00000091260	0.0102665	0.0102665		0.00367519	0.00367519		0.0286793	0.0286793		0.0102665	0.00367519	0.0286793	0						Hill,1(0.5);Linear,1(0.5)	2.643274622973209	5.330996513366699	2.3220157623291016	3.0089807510375977	0.48575760195351764	2.6654982566833496	-0.2266459	0.7407463999999999	-0.1273383188	0.40763350879999993	-0.3980400759999999	1.3443973759999999	CONFLICT	0.5	0.5	0.0	
GO:0006469	8	negative regulation of protein kinase activity	28	49	1	0	0	0	0	0	1	0	0	22	49	18880	0.9446	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006470	7	protein dephosphorylation	82	136	1	1	0	1	1	1	1	0	0	22	136	18793	0.85339	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006471	7	protein ADP-ribosylation	8	17	1	0	0	0	0	0	1	0	0	22	17	18912	0.98044	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006473	8	protein acetylation	48	67	1	1	1	1	1	1	1	1	1	21	66	18863	0.99728	0.074999	0.074999	1.49	323181	kat7b	ENSDARG00000031770		0.480523	0.480523	0.480523		0.480523		0.269546	0.269546	0.269546		0.269546		0.856635	0.856635	0.856635		0.856635						0.480523	0.269546	0.856635	1	0	1	323181	ENSDARG00000031770	0.480523	0.480523		0.269546	0.269546		0.856635	0.856635		0.480523	0.269546	0.856635	0															0						Linear,1(1)	3.357515573501587	3.357515573501587	3.357515573501587	3.357515573501587	0.0	3.357515573501587	0.480523	0.480523	0.269546	0.269546	0.856635	0.856635	UP	1.0	0.0	0.0	
GO:0006475	9	internal protein amino acid acetylation	38	56	1	1	1	1	1	1	1	1	1	21	55	18874	0.99809	0.063066	0.063066	1.79	323181	kat7b	ENSDARG00000031770		0.480523	0.480523	0.480523		0.480523		0.269546	0.269546	0.269546		0.269546		0.856635	0.856635	0.856635		0.856635						0.480523	0.269546	0.856635	1	0	1	323181	ENSDARG00000031770	0.480523	0.480523		0.269546	0.269546		0.856635	0.856635		0.480523	0.269546	0.856635	0															0						Linear,1(1)	3.357515573501587	3.357515573501587	3.357515573501587	3.357515573501587	0.0	3.357515573501587	0.480523	0.480523	0.269546	0.269546	0.856635	0.856635	UP	1.0	0.0	0.0	
GO:0006486	6	protein glycosylation	77	181	2	1	1	1	1	1	2	1	1	21	180	18749	0.98151	0.19043	0.19043	0.55	393598	alg9	ENSDARG00000012840		0.587414	0.587414	0.587414		0.587414		0.297681	0.297681	0.297681		0.297681		1.15914	1.15914	1.15914		1.15914						0.587414	0.297681	1.15914	1	0	1	393598	ENSDARG00000012840	0.587414	0.587414		0.297681	0.297681		1.15914	1.15914		0.587414	0.297681	1.15914	0															0						Linear,1(1)	1.929970622062683	1.929970622062683	1.929970622062683	1.929970622062683	0.0	1.929970622062683	0.587414	0.587414	0.297681	0.297681	1.15914	1.15914	UP	1.0	0.0	0.0	
GO:0006487	7	protein N-linked glycosylation	21	41	2	1	1	1	1	1	2	1	1	21	40	18889	0.99897	0.046556	0.046556	2.44	393598	alg9	ENSDARG00000012840		0.587414	0.587414	0.587414		0.587414		0.297681	0.297681	0.297681		0.297681		1.15914	1.15914	1.15914		1.15914						0.587414	0.297681	1.15914	1	0	1	393598	ENSDARG00000012840	0.587414	0.587414		0.297681	0.297681		1.15914	1.15914		0.587414	0.297681	1.15914	0															0						Linear,1(1)	1.929970622062683	1.929970622062683	1.929970622062683	1.929970622062683	0.0	1.929970622062683	0.587414	0.587414	0.297681	0.297681	1.15914	1.15914	UP	1.0	0.0	0.0	
GO:0006491	6	N-glycan processing	11	18	1	0	0	1	1	1	1	0	0	22	18	18911	0.9793	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006497	7	protein lipidation	23	72	2	0	0	1	1	1	2	0	0	22	72	18857	0.91962	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006508	5	proteolysis	435	904	8	5	4	4	4	3	8	2	2	20	902	18027	0.91507	0.2828	0.2828	0.22	101886162;559455	sprtn;otud7a	ENSDARG00000104709;ENSDARG00000045556		0.668053	0.668053	0.484364	0.2597754750587514	0.6626928953161205	0.2596648532195983	0.3013885	0.3013885	0.271058	0.04289380445355735	0.30050344615837415	0.04287553871259053	1.5262595	1.5262595	0.865529	0.934414034173556	1.5069791693986465	0.9340161267153286					0.484364;0.851742	0.271058;0.331719	0.865529;2.18699	1	1	1	101886162	ENSDARG00000104709	0.484364	0.484364		0.271058	0.271058		0.865529	0.865529		0.484364	0.271058	0.865529	1	559455	ENSDARG00000045556	0.851742	0.851742		0.331719	0.331719		2.18699	2.18699		0.851742	0.331719	2.18699	0						Linear,2(1)	2.6809663815064297	5.364144563674927	2.6050593852996826	2.759085178375244	0.10891268276136552	2.6820722818374634	0.30802256000000006	1.02808344	0.24194072000000005	0.36083627999999995	0.23122772000000014	2.82129128	CONFLICT	0.5	0.5	0.0	
GO:0006511	8	ubiquitin-dependent protein catabolic process	204	366	3	2	2	0	0	0	3	0	0	22	366	18563	0.65098	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006517	6	protein deglycosylation	4	9	1	0	0	1	1	1	1	0	0	22	9	18920	0.9896	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006518	5	peptide metabolic process	235	369	3	3	0	1	1	1	3	0	0	22	369	18560	0.64867	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006520	6	cellular amino acid metabolic process	111	210	2	0	0	1	1	1	2	0	0	22	210	18719	0.78248	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006556	5	S-adenosylmethionine biosynthetic process	3	6	1	0	0	0	0	0	1	0	0	22	6	18923	0.99305	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006570	7	tyrosine metabolic process	8	11	1	0	0	1	1	1	1	0	0	22	11	18918	0.9873	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006582	5	melanin metabolic process	6	7	1	0	0	1	1	1	1	0	0	22	7	18922	0.9919	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006583	8	melanin biosynthetic process from tyrosine	1	1	1	0	0	1	1	1	1	0	0	22	1	18928	0.99884	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006605	6	protein targeting	43	89	3	0	0	2	2	2	3	0	0	22	89	18840	0.90157	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006612	6	protein targeting to membrane	22	49	2	0	0	1	1	1	2	0	0	22	49	18880	0.9446	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006627	7	protein processing involved in protein targeting to mitochondrion	4	6	1	0	0	0	0	0	1	0	0	22	6	18923	0.99305	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006629	4	lipid metabolic process	327	743	6	4	1	4	4	4	6	0	0	22	743	18186	0.41462	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006631	6	fatty acid metabolic process	79	165	1	1	1	0	0	0	1	0	0	22	165	18764	0.8249	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006633	6	fatty acid biosynthetic process	30	75	1	1	1	0	0	0	1	0	0	22	75	18854	0.91641	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006637	7	acyl-CoA metabolic process	28	60	1	0	0	0	0	0	1	0	0	22	60	18869	0.93258	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006638	5	neutral lipid metabolic process	24	44	1	1	0	0	0	0	1	0	0	22	44	18885	0.95012	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006639	6	acylglycerol metabolic process	24	44	1	1	0	0	0	0	1	0	0	22	44	18885	0.95012	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006641	7	triglyceride metabolic process	16	29	1	1	0	0	0	0	1	0	0	22	29	18900	0.96685	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006644	5	phospholipid metabolic process	119	252	2	1	0	2	2	2	2	0	0	22	252	18677	0.74478	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006650	6	glycerophospholipid metabolic process	94	182	1	1	0	1	1	1	1	0	0	22	182	18747	0.80862	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006651	7	diacylglycerol biosynthetic process	1	2	1	1	0	0	0	0	1	0	0	22	2	18927	0.99768	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0006661	7	phosphatidylinositol biosynthetic process	41	80	1	1	0	1	1	1	1	0	0	22	80	18849	0.91108	1.0	1.0	0.0																														0	0	0															0															0																							
