F12,Counts
ENSDARG00000037318,23
ENSDARG00000037320,2
ENSDARG00000037324,19
ENSDARG00000037334,9
ENSDARG00000037337,26
ENSDARG00000037350,229
ENSDARG00000037353,2
ENSDARG00000037358,34
ENSDARG00000037359,5
ENSDARG00000037361,10
ENSDARG00000037362,10
ENSDARG00000037363,62
ENSDARG00000037373,51
ENSDARG00000037378,1
ENSDARG00000037383,11
ENSDARG00000037390,11
ENSDARG00000037392,54
ENSDARG00000037393,5
ENSDARG00000037397,0
ENSDARG00000037398,9
ENSDARG00000037402,7
ENSDARG00000037403,42
ENSDARG00000037405,0
ENSDARG00000037406,22
ENSDARG00000037408,13
ENSDARG00000037409,3
ENSDARG00000037410,3
ENSDARG00000037411,0
ENSDARG00000037415,86
ENSDARG00000037421,135
ENSDARG00000037423,5
ENSDARG00000037425,12
ENSDARG00000037427,1
ENSDARG00000037429,6
ENSDARG00000037432,1
ENSDARG00000037433,173
ENSDARG00000037455,102
ENSDARG00000037473,0
ENSDARG00000037475,0
ENSDARG00000037476,32
ENSDARG00000037484,0
ENSDARG00000037487,37
ENSDARG00000037488,500
ENSDARG00000037491,0
ENSDARG00000037495,15
ENSDARG00000037496,228
ENSDARG00000037498,50
ENSDARG00000037501,12
ENSDARG00000037503,276
ENSDARG00000037506,12
ENSDARG00000037507,34
ENSDARG00000037514,21
ENSDARG00000037517,35
ENSDARG00000037526,0
ENSDARG00000037527,0
ENSDARG00000037528,0
ENSDARG00000037532,0
ENSDARG00000037533,0
ENSDARG00000037537,6
ENSDARG00000037539,128
ENSDARG00000037545,0
ENSDARG00000037550,0
ENSDARG00000037551,23
ENSDARG00000037553,25
ENSDARG00000037554,4
ENSDARG00000037555,52
ENSDARG00000037556,9
ENSDARG00000037558,0
ENSDARG00000037559,246
ENSDARG00000037560,60
ENSDARG00000037570,27
ENSDARG00000037574,41
ENSDARG00000037576,0
ENSDARG00000037587,49
ENSDARG00000037588,12
ENSDARG00000037589,12
ENSDARG00000037593,92
ENSDARG00000037598,0
ENSDARG00000037603,0
ENSDARG00000037607,46
ENSDARG00000037613,4
ENSDARG00000037618,27
ENSDARG00000037628,24
ENSDARG00000037633,23
ENSDARG00000037639,0
ENSDARG00000037640,0
ENSDARG00000037645,0
ENSDARG00000037646,11
ENSDARG00000037647,0
ENSDARG00000037652,29
ENSDARG00000037654,8
ENSDARG00000037655,136
ENSDARG00000037675,46
ENSDARG00000037677,2
ENSDARG00000037679,13
ENSDARG00000037691,30
ENSDARG00000037695,0
ENSDARG00000037706,5
ENSDARG00000037708,98
ENSDARG00000037713,12
ENSDARG00000037738,0
ENSDARG00000037739,20
ENSDARG00000037746,815
ENSDARG00000037747,66
ENSDARG00000037748,53
ENSDARG00000037758,0
ENSDARG00000037760,15
ENSDARG00000037773,75
ENSDARG00000037777,13
ENSDARG00000037781,113
ENSDARG00000037782,18
ENSDARG00000037783,132
ENSDARG00000037789,2066
ENSDARG00000037790,83
ENSDARG00000037794,16
ENSDARG00000037804,0
ENSDARG00000037805,0
ENSDARG00000037810,36
ENSDARG00000037813,28
ENSDARG00000037815,30
ENSDARG00000037833,0
ENSDARG00000037835,3
ENSDARG00000037836,0
ENSDARG00000037837,190
ENSDARG00000037838,348
ENSDARG00000037845,372
ENSDARG00000037846,19
ENSDARG00000037852,13
ENSDARG00000037855,16
ENSDARG00000037859,0
ENSDARG00000037860,141
ENSDARG00000037861,8
ENSDARG00000037865,6
ENSDARG00000037867,28
ENSDARG00000037870,3867
ENSDARG00000037871,13
ENSDARG00000037872,24
ENSDARG00000037873,23
ENSDARG00000037874,6
ENSDARG00000037879,85
ENSDARG00000037883,7
ENSDARG00000037884,39
ENSDARG00000037889,30
ENSDARG00000037891,3
ENSDARG00000037892,4
ENSDARG00000037894,183
ENSDARG00000037895,0
ENSDARG00000037905,317
ENSDARG00000037906,10
ENSDARG00000037909,15
ENSDARG00000037913,6
ENSDARG00000037914,4
ENSDARG00000037916,17
ENSDARG00000037917,18
ENSDARG00000037919,387
ENSDARG00000037921,73
ENSDARG00000037924,39
ENSDARG00000037925,128
ENSDARG00000037928,68
ENSDARG00000037929,6
ENSDARG00000037930,1
ENSDARG00000037932,56
ENSDARG00000037935,1
ENSDARG00000037941,96
ENSDARG00000037943,4
ENSDARG00000037946,0
ENSDARG00000037954,31
ENSDARG00000037955,19
ENSDARG00000037958,6
ENSDARG00000037960,39
ENSDARG00000037961,1
ENSDARG00000037962,24
ENSDARG00000037963,0
ENSDARG00000037964,10
ENSDARG00000037965,378
ENSDARG00000037966,3
ENSDARG00000037967,2
ENSDARG00000037968,84
ENSDARG00000037980,56
ENSDARG00000037995,1
ENSDARG00000037997,207
ENSDARG00000037998,105
ENSDARG00000038000,38
ENSDARG00000038005,12
ENSDARG00000038006,12
ENSDARG00000038010,18
ENSDARG00000038011,0
ENSDARG00000038012,6
ENSDARG00000038018,170
ENSDARG00000038024,28
ENSDARG00000038025,82
ENSDARG00000038027,27
ENSDARG00000038028,11
ENSDARG00000038030,11
ENSDARG00000038040,6
ENSDARG00000038052,0
ENSDARG00000038056,0
ENSDARG00000038059,74
ENSDARG00000038064,20
ENSDARG00000038066,3
ENSDARG00000038067,60
ENSDARG00000038068,427
ENSDARG00000038069,9
ENSDARG00000038072,1
ENSDARG00000038074,56
ENSDARG00000038075,109
ENSDARG00000038076,92
ENSDARG00000038089,0
ENSDARG00000038094,78
ENSDARG00000038095,0
ENSDARG00000038097,17
ENSDARG00000038099,39
ENSDARG00000038106,3
ENSDARG00000038107,270
ENSDARG00000038112,0
ENSDARG00000038113,44
ENSDARG00000038114,20
ENSDARG00000038116,6
ENSDARG00000038121,95
ENSDARG00000038123,7
ENSDARG00000038133,13
ENSDARG00000038139,17
ENSDARG00000038141,299
ENSDARG00000038147,0
ENSDARG00000038151,74
ENSDARG00000038153,127
ENSDARG00000038154,8
ENSDARG00000038156,16
ENSDARG00000038159,33
ENSDARG00000038166,0
ENSDARG00000038176,4
ENSDARG00000038185,0
ENSDARG00000038186,1
ENSDARG00000038191,0
ENSDARG00000038199,0
ENSDARG00000038205,0
ENSDARG00000038207,241
ENSDARG00000038213,51
ENSDARG00000038222,2
ENSDARG00000038225,28
ENSDARG00000038226,0
ENSDARG00000038228,96
ENSDARG00000038235,36
ENSDARG00000038239,130
ENSDARG00000038242,31
ENSDARG00000038243,19
ENSDARG00000038248,9
ENSDARG00000038258,10
ENSDARG00000038270,21
ENSDARG00000038271,0
ENSDARG00000038278,15
ENSDARG00000038281,62
ENSDARG00000038283,0
ENSDARG00000038288,10
ENSDARG00000038290,30
ENSDARG00000038293,0
ENSDARG00000038296,28
ENSDARG00000038297,0
ENSDARG00000038300,20
ENSDARG00000038302,23
ENSDARG00000038305,6
ENSDARG00000038306,186
ENSDARG00000038308,20
ENSDARG00000038309,5
ENSDARG00000038312,2
ENSDARG00000038321,0
ENSDARG00000038348,21
ENSDARG00000038352,0
ENSDARG00000038359,61
ENSDARG00000038360,4
ENSDARG00000038363,28
ENSDARG00000038378,518
ENSDARG00000038384,0
ENSDARG00000038386,1
ENSDARG00000038392,4
ENSDARG00000038397,0
ENSDARG00000038398,66
ENSDARG00000038405,0
ENSDARG00000038414,6
ENSDARG00000038422,16
ENSDARG00000038424,12
ENSDARG00000038428,59
ENSDARG00000038429,93
ENSDARG00000038432,99
ENSDARG00000038439,351
ENSDARG00000038442,174
ENSDARG00000038445,39
ENSDARG00000038446,238
ENSDARG00000038456,51
ENSDARG00000038465,50
ENSDARG00000038467,37
ENSDARG00000038473,68
ENSDARG00000038475,33
ENSDARG00000038476,33
ENSDARG00000038489,6
ENSDARG00000038500,0
ENSDARG00000038505,5
ENSDARG00000038508,2
ENSDARG00000038518,67
ENSDARG00000038524,812
ENSDARG00000038537,18
ENSDARG00000038541,0
ENSDARG00000038543,30
ENSDARG00000038553,0
ENSDARG00000038556,7
ENSDARG00000038557,0
ENSDARG00000038559,312
ENSDARG00000038561,0
ENSDARG00000038563,29
ENSDARG00000038566,33
ENSDARG00000038567,0
ENSDARG00000038569,18
ENSDARG00000038574,335
ENSDARG00000038576,45
ENSDARG00000038577,22
ENSDARG00000038583,102
ENSDARG00000038585,8
ENSDARG00000038587,0
ENSDARG00000038593,0
ENSDARG00000038608,62
ENSDARG00000038609,53
ENSDARG00000038612,0
ENSDARG00000038615,40
ENSDARG00000038618,10
ENSDARG00000038635,13
ENSDARG00000038639,4
ENSDARG00000038643,0
ENSDARG00000038646,0
ENSDARG00000038655,136
ENSDARG00000038658,44
ENSDARG00000038666,2
ENSDARG00000038667,27
ENSDARG00000038668,0
ENSDARG00000038669,4
ENSDARG00000038672,2
ENSDARG00000038681,0
ENSDARG00000038682,0
ENSDARG00000038683,0
ENSDARG00000038686,17
ENSDARG00000038687,40
ENSDARG00000038693,22
ENSDARG00000038694,16
ENSDARG00000038695,225
ENSDARG00000038700,0
ENSDARG00000038703,19
ENSDARG00000038709,0
ENSDARG00000038713,48
ENSDARG00000038716,383
ENSDARG00000038720,0
ENSDARG00000038728,0
ENSDARG00000038729,0
ENSDARG00000038731,178
ENSDARG00000038737,61
ENSDARG00000038742,0
ENSDARG00000038743,126
ENSDARG00000038754,101
ENSDARG00000038768,32
ENSDARG00000038770,0
ENSDARG00000038780,200
ENSDARG00000038784,7
ENSDARG00000038785,50
ENSDARG00000038786,88
ENSDARG00000038787,0
ENSDARG00000038788,5
ENSDARG00000038789,12
ENSDARG00000038792,8
ENSDARG00000038793,5
ENSDARG00000038794,10
ENSDARG00000038801,68
ENSDARG00000038802,0
ENSDARG00000038805,14
ENSDARG00000038812,0
ENSDARG00000038814,97
ENSDARG00000038822,26
ENSDARG00000038826,202
ENSDARG00000038834,38
ENSDARG00000038835,33
ENSDARG00000038845,1
ENSDARG00000038847,2
ENSDARG00000038855,9
ENSDARG00000038858,35
ENSDARG00000038859,117
ENSDARG00000038862,56
ENSDARG00000038863,21
ENSDARG00000038865,8
ENSDARG00000038866,153
ENSDARG00000038867,0
ENSDARG00000038868,13
ENSDARG00000038869,4
ENSDARG00000038870,159
ENSDARG00000038876,4
ENSDARG00000038878,0
ENSDARG00000038879,31
ENSDARG00000038881,105
ENSDARG00000038882,49
ENSDARG00000038891,18
ENSDARG00000038894,106
ENSDARG00000038898,0
ENSDARG00000038900,148
ENSDARG00000038901,4
ENSDARG00000038905,75
ENSDARG00000038909,12
ENSDARG00000038910,76
ENSDARG00000038917,48
ENSDARG00000038918,44
ENSDARG00000038938,53
ENSDARG00000038941,7
ENSDARG00000038954,1
ENSDARG00000038955,0
ENSDARG00000038956,0
ENSDARG00000038957,0
ENSDARG00000038964,0
ENSDARG00000038967,296
ENSDARG00000038968,0
ENSDARG00000038969,0
ENSDARG00000038974,60
ENSDARG00000038976,66
ENSDARG00000038977,0
ENSDARG00000038978,24
ENSDARG00000038979,0
ENSDARG00000038980,21
ENSDARG00000038981,141
ENSDARG00000038985,20
ENSDARG00000038987,0
ENSDARG00000038990,0
ENSDARG00000038991,34
ENSDARG00000038996,0
ENSDARG00000039005,14
ENSDARG00000039007,1012
ENSDARG00000039008,13
ENSDARG00000039020,5
ENSDARG00000039022,67
ENSDARG00000039034,256
ENSDARG00000039041,17
ENSDARG00000039051,92
ENSDARG00000039052,28
ENSDARG00000039062,30
ENSDARG00000039063,10
ENSDARG00000039064,44
ENSDARG00000039065,0
ENSDARG00000039066,624
ENSDARG00000039067,0
ENSDARG00000039069,1
ENSDARG00000039070,0
ENSDARG00000039077,81
ENSDARG00000039082,62
ENSDARG00000039093,401
ENSDARG00000039095,1
ENSDARG00000039096,0
ENSDARG00000039098,14
ENSDARG00000039099,56
ENSDARG00000039100,0
ENSDARG00000039108,0
ENSDARG00000039116,4
ENSDARG00000039117,404
ENSDARG00000039123,29
ENSDARG00000039125,134
ENSDARG00000039130,1
ENSDARG00000039131,116
ENSDARG00000039133,64
ENSDARG00000039136,12
ENSDARG00000039142,38
ENSDARG00000039145,1
ENSDARG00000039150,300
ENSDARG00000039152,0
ENSDARG00000039162,33
ENSDARG00000039164,0
ENSDARG00000039173,0
ENSDARG00000039174,0
ENSDARG00000039181,122
ENSDARG00000039185,67
ENSDARG00000039196,10
ENSDARG00000039203,12
ENSDARG00000039208,5
ENSDARG00000039211,18
ENSDARG00000039213,54
ENSDARG00000039215,31
ENSDARG00000039217,43
ENSDARG00000039218,11
ENSDARG00000039220,39
ENSDARG00000039222,0
ENSDARG00000039225,245
ENSDARG00000039229,18
ENSDARG00000039234,0
ENSDARG00000039240,0
ENSDARG00000039243,0
ENSDARG00000039255,67
ENSDARG00000039256,83
ENSDARG00000039263,16
ENSDARG00000039264,4
ENSDARG00000039265,2
ENSDARG00000039266,47
ENSDARG00000039268,22
ENSDARG00000039269,105
ENSDARG00000039270,9
ENSDARG00000039272,32
ENSDARG00000039273,2
ENSDARG00000039279,72
ENSDARG00000039299,4
ENSDARG00000039302,7
ENSDARG00000039304,3
ENSDARG00000039309,33
ENSDARG00000039310,9
ENSDARG00000039319,31
ENSDARG00000039325,0
ENSDARG00000039328,18
ENSDARG00000039335,132
ENSDARG00000039338,36
ENSDARG00000039340,39
ENSDARG00000039343,203
ENSDARG00000039345,55
ENSDARG00000039346,27
ENSDARG00000039347,368
ENSDARG00000039349,0
ENSDARG00000039350,4
ENSDARG00000039351,5
ENSDARG00000039352,30
ENSDARG00000039354,9
ENSDARG00000039356,19
ENSDARG00000039363,9
ENSDARG00000039365,11
ENSDARG00000039373,89
ENSDARG00000039374,32
ENSDARG00000039378,0
ENSDARG00000039381,10
ENSDARG00000039385,63
ENSDARG00000039390,1
ENSDARG00000039392,672
ENSDARG00000039393,0
ENSDARG00000039399,66
ENSDARG00000039400,28
ENSDARG00000039406,194
ENSDARG00000039411,6
ENSDARG00000039412,30
ENSDARG00000039422,0
ENSDARG00000039424,15
ENSDARG00000039429,101
ENSDARG00000039430,155
ENSDARG00000039434,9
ENSDARG00000039435,10
ENSDARG00000039436,2
ENSDARG00000039439,0
ENSDARG00000039443,7
ENSDARG00000039452,107
ENSDARG00000039453,13
ENSDARG00000039455,8
ENSDARG00000039456,47
ENSDARG00000039458,33
ENSDARG00000039459,40
ENSDARG00000039466,31
ENSDARG00000039477,0
ENSDARG00000039482,5
ENSDARG00000039483,21
ENSDARG00000039486,21
ENSDARG00000039489,82
ENSDARG00000039490,43
ENSDARG00000039493,42
ENSDARG00000039497,25
ENSDARG00000039499,15
ENSDARG00000039500,18
ENSDARG00000039501,0
ENSDARG00000039502,143
ENSDARG00000039512,2
ENSDARG00000039513,0
ENSDARG00000039516,11
ENSDARG00000039517,1
ENSDARG00000039521,7
ENSDARG00000039522,98
ENSDARG00000039534,18
ENSDARG00000039535,2
ENSDARG00000039543,3
ENSDARG00000039563,61
ENSDARG00000039569,2
ENSDARG00000039576,213
ENSDARG00000039577,76
ENSDARG00000039578,81
ENSDARG00000039579,25
ENSDARG00000039601,7
ENSDARG00000039602,0
ENSDARG00000039605,58
ENSDARG00000039613,22
ENSDARG00000039615,7
ENSDARG00000039616,0
ENSDARG00000039626,21
ENSDARG00000039647,774
ENSDARG00000039649,17
ENSDARG00000039650,29
ENSDARG00000039652,9
ENSDARG00000039657,0
ENSDARG00000039661,65
ENSDARG00000039666,15
ENSDARG00000039667,47
ENSDARG00000039669,37
ENSDARG00000039677,71
ENSDARG00000039681,71
ENSDARG00000039682,0
ENSDARG00000039684,13
ENSDARG00000039687,0
ENSDARG00000039697,10
ENSDARG00000039699,38
ENSDARG00000039701,29
ENSDARG00000039719,21
ENSDARG00000039724,69
ENSDARG00000039726,14
ENSDARG00000039729,140
ENSDARG00000039730,61
ENSDARG00000039747,2
ENSDARG00000039750,5
ENSDARG00000039752,15
ENSDARG00000039754,126
ENSDARG00000039756,0
ENSDARG00000039757,12
ENSDARG00000039770,0
ENSDARG00000039806,5
ENSDARG00000039820,47
ENSDARG00000039824,20
ENSDARG00000039827,2
ENSDARG00000039828,0
ENSDARG00000039830,4
ENSDARG00000039832,19
ENSDARG00000039843,21
ENSDARG00000039850,0
ENSDARG00000039851,0
ENSDARG00000039852,0
ENSDARG00000039863,10
ENSDARG00000039871,12
ENSDARG00000039872,3
ENSDARG00000039878,65
ENSDARG00000039880,1
ENSDARG00000039881,116
ENSDARG00000039882,10
ENSDARG00000039887,84
ENSDARG00000039888,0
ENSDARG00000039891,1
ENSDARG00000039892,2
ENSDARG00000039899,16
ENSDARG00000039900,0
ENSDARG00000039901,52
ENSDARG00000039910,47
ENSDARG00000039913,23
ENSDARG00000039914,277
ENSDARG00000039915,0
ENSDARG00000039929,147
ENSDARG00000039931,23
ENSDARG00000039934,0
ENSDARG00000039935,8
ENSDARG00000039937,0
ENSDARG00000039943,156
ENSDARG00000039949,6
ENSDARG00000039951,7
ENSDARG00000039958,23
ENSDARG00000039959,9
ENSDARG00000039960,0
ENSDARG00000039963,1
ENSDARG00000039964,10
ENSDARG00000039966,59
ENSDARG00000039969,45
ENSDARG00000039970,0
ENSDARG00000039974,149
ENSDARG00000039979,0
ENSDARG00000039980,24
ENSDARG00000039987,477
ENSDARG00000039989,3
ENSDARG00000039996,0
ENSDARG00000039997,37
ENSDARG00000039999,0
ENSDARG00000040001,715
ENSDARG00000040002,120
ENSDARG00000040004,35
ENSDARG00000040005,34
ENSDARG00000040008,12
ENSDARG00000040009,163
ENSDARG00000040021,42
ENSDARG00000040024,15
ENSDARG00000040027,28
ENSDARG00000040031,299
ENSDARG00000040033,9
ENSDARG00000040036,0
ENSDARG00000040039,48
ENSDARG00000040041,54
ENSDARG00000040045,0
ENSDARG00000040046,49
ENSDARG00000040048,32
ENSDARG00000040059,44
ENSDARG00000040064,0
ENSDARG00000040065,0
ENSDARG00000040070,9
ENSDARG00000040072,32
ENSDARG00000040076,40
ENSDARG00000040080,0
ENSDARG00000040081,3
ENSDARG00000040085,2
ENSDARG00000040087,8
ENSDARG00000040100,106
ENSDARG00000040110,107
ENSDARG00000040111,33
ENSDARG00000040116,0
ENSDARG00000040118,42
ENSDARG00000040121,24
ENSDARG00000040123,123
ENSDARG00000040130,0
ENSDARG00000040131,73
ENSDARG00000040133,0
ENSDARG00000040135,7
ENSDARG00000040137,12
ENSDARG00000040141,0
ENSDARG00000040152,42
ENSDARG00000040156,10
ENSDARG00000040157,4
ENSDARG00000040158,115
ENSDARG00000040159,9
ENSDARG00000040161,18
ENSDARG00000040162,15
ENSDARG00000040163,8
ENSDARG00000040177,46
ENSDARG00000040178,3
ENSDARG00000040179,0
ENSDARG00000040180,18
ENSDARG00000040184,385
ENSDARG00000040186,48
ENSDARG00000040190,23
ENSDARG00000040192,2
ENSDARG00000040198,276
ENSDARG00000040214,17
ENSDARG00000040224,16
ENSDARG00000040230,0
ENSDARG00000040237,225
ENSDARG00000040245,228
ENSDARG00000040246,66
ENSDARG00000040247,0
ENSDARG00000040248,30
ENSDARG00000040249,25
ENSDARG00000040250,0
ENSDARG00000040251,9
ENSDARG00000040252,16
ENSDARG00000040253,56
ENSDARG00000040254,0
ENSDARG00000040255,31
ENSDARG00000040257,12
ENSDARG00000040258,0
ENSDARG00000040261,0
ENSDARG00000040265,5
ENSDARG00000040266,0
ENSDARG00000040274,16
ENSDARG00000040277,30
ENSDARG00000040278,4
ENSDARG00000040280,6
ENSDARG00000040282,2
ENSDARG00000040284,3
ENSDARG00000040286,6
ENSDARG00000040287,291
ENSDARG00000040290,14
ENSDARG00000040291,59
ENSDARG00000040295,385
ENSDARG00000040298,505
ENSDARG00000040300,21
ENSDARG00000040302,4
ENSDARG00000040303,28
ENSDARG00000040306,13
ENSDARG00000040309,2
ENSDARG00000040310,100
ENSDARG00000040314,7
ENSDARG00000040319,0
ENSDARG00000040321,87
ENSDARG00000040326,35
ENSDARG00000040332,5
ENSDARG00000040334,171
ENSDARG00000040338,61
ENSDARG00000040350,7
ENSDARG00000040352,34
ENSDARG00000040358,81
ENSDARG00000040362,6
ENSDARG00000040374,103
ENSDARG00000040380,29
ENSDARG00000040387,42
ENSDARG00000040396,0
ENSDARG00000040401,4
ENSDARG00000040407,53
ENSDARG00000040427,0
ENSDARG00000040430,32
ENSDARG00000040432,43
ENSDARG00000040433,0
ENSDARG00000040439,63
ENSDARG00000040440,32
ENSDARG00000040442,0
ENSDARG00000040443,10
ENSDARG00000040445,17
ENSDARG00000040452,279
ENSDARG00000040453,28
ENSDARG00000040455,1
ENSDARG00000040463,26
ENSDARG00000040465,35
ENSDARG00000040466,460
ENSDARG00000040469,0
ENSDARG00000040474,2
ENSDARG00000040478,0
ENSDARG00000040479,4
ENSDARG00000040482,14
ENSDARG00000040485,35
ENSDARG00000040487,39
ENSDARG00000040490,0
ENSDARG00000040492,38
ENSDARG00000040497,0
ENSDARG00000040503,28
ENSDARG00000040505,73
ENSDARG00000040510,0
ENSDARG00000040513,10
ENSDARG00000040523,14
ENSDARG00000040526,3
ENSDARG00000040527,8
ENSDARG00000040528,17
ENSDARG00000040534,69
ENSDARG00000040535,5
ENSDARG00000040536,0
ENSDARG00000040538,9
ENSDARG00000040547,94
ENSDARG00000040553,0
ENSDARG00000040555,69
ENSDARG00000040556,11
ENSDARG00000040557,3
ENSDARG00000040559,0
ENSDARG00000040564,208
ENSDARG00000040565,11185
ENSDARG00000040566,15
ENSDARG00000040568,26
ENSDARG00000040571,140
ENSDARG00000040582,0
ENSDARG00000040584,0
ENSDARG00000040594,0
ENSDARG00000040601,0
ENSDARG00000040606,129
ENSDARG00000040607,73
ENSDARG00000040608,28
ENSDARG00000040610,64
ENSDARG00000040614,76
ENSDARG00000040615,0
ENSDARG00000040620,0
ENSDARG00000040621,2
ENSDARG00000040623,69
ENSDARG00000040627,34
ENSDARG00000040628,9
ENSDARG00000040632,0
ENSDARG00000040633,25
ENSDARG00000040635,11
ENSDARG00000040640,1
ENSDARG00000040643,0
ENSDARG00000040644,10
ENSDARG00000040649,67
ENSDARG00000040650,126
ENSDARG00000040657,66
ENSDARG00000040666,19
ENSDARG00000040668,0
ENSDARG00000040674,81
ENSDARG00000040678,62
ENSDARG00000040683,55
ENSDARG00000040684,34
ENSDARG00000040695,3
ENSDARG00000040698,86
ENSDARG00000040700,30
ENSDARG00000040701,5
ENSDARG00000040705,35
ENSDARG00000040707,0
ENSDARG00000040712,11
ENSDARG00000040713,36
ENSDARG00000040717,21
ENSDARG00000040727,0
ENSDARG00000040730,65
ENSDARG00000040732,0
ENSDARG00000040735,0
ENSDARG00000040736,0
ENSDARG00000040738,0
ENSDARG00000040741,2
ENSDARG00000040747,22
ENSDARG00000040764,88
ENSDARG00000040765,0
ENSDARG00000040777,23
ENSDARG00000040778,17
ENSDARG00000040779,16
ENSDARG00000040781,3
ENSDARG00000040799,21
ENSDARG00000040803,38
ENSDARG00000040812,9
ENSDARG00000040815,15
ENSDARG00000040816,2
ENSDARG00000040822,19
ENSDARG00000040838,26
ENSDARG00000040841,6
ENSDARG00000040851,15
ENSDARG00000040853,247
ENSDARG00000040854,81
ENSDARG00000040861,37
ENSDARG00000040864,35
ENSDARG00000040869,1
ENSDARG00000040874,152
ENSDARG00000040881,30
ENSDARG00000040884,126
ENSDARG00000040890,66
ENSDARG00000040898,0
ENSDARG00000040901,0
ENSDARG00000040902,0
ENSDARG00000040907,0
ENSDARG00000040910,6
ENSDARG00000040911,0
ENSDARG00000040912,3
ENSDARG00000040917,14
ENSDARG00000040920,16
ENSDARG00000040921,4
ENSDARG00000040925,0
ENSDARG00000040926,217
ENSDARG00000040930,145
ENSDARG00000040938,0
ENSDARG00000040942,29
ENSDARG00000040944,0
ENSDARG00000040946,0
ENSDARG00000040948,1
ENSDARG00000040955,0
ENSDARG00000040959,8
ENSDARG00000040965,0
ENSDARG00000040966,1
ENSDARG00000040971,72
ENSDARG00000040982,16
ENSDARG00000040984,8
ENSDARG00000040985,20
ENSDARG00000040988,1250
ENSDARG00000040990,39
ENSDARG00000040991,111
ENSDARG00000041003,0
ENSDARG00000041005,0
ENSDARG00000041006,1
ENSDARG00000041011,0
ENSDARG00000041019,0
ENSDARG00000041022,52
ENSDARG00000041024,0
ENSDARG00000041030,0
ENSDARG00000041032,0
ENSDARG00000041033,1
ENSDARG00000041034,0
ENSDARG00000041040,3
ENSDARG00000041041,0
ENSDARG00000041051,7
ENSDARG00000041060,149
ENSDARG00000041062,29
ENSDARG00000041065,4
ENSDARG00000041068,73
ENSDARG00000041071,9
ENSDARG00000041072,27
ENSDARG00000041073,0
ENSDARG00000041078,86
ENSDARG00000041080,0
ENSDARG00000041081,219
ENSDARG00000041083,11
ENSDARG00000041085,6
ENSDARG00000041086,19
ENSDARG00000041092,0
ENSDARG00000041098,0
ENSDARG00000041107,0
ENSDARG00000041108,18
ENSDARG00000041110,10
ENSDARG00000041113,11
ENSDARG00000041115,5
ENSDARG00000041117,0
ENSDARG00000041119,21
ENSDARG00000041133,6
ENSDARG00000041137,24
ENSDARG00000041140,153
ENSDARG00000041141,1
ENSDARG00000041145,0
ENSDARG00000041150,161
ENSDARG00000041155,49
ENSDARG00000041159,3
ENSDARG00000041165,3
ENSDARG00000041170,16
ENSDARG00000041171,0
ENSDARG00000041173,0
ENSDARG00000041179,8
ENSDARG00000041182,949
ENSDARG00000041199,14
ENSDARG00000041203,24
ENSDARG00000041205,14
ENSDARG00000041215,0
ENSDARG00000041217,34
ENSDARG00000041220,0
ENSDARG00000041221,0
ENSDARG00000041223,6
ENSDARG00000041226,53
ENSDARG00000041232,6
ENSDARG00000041237,3
ENSDARG00000041239,20
ENSDARG00000041243,177
ENSDARG00000041248,0
ENSDARG00000041252,22
ENSDARG00000041257,1
ENSDARG00000041292,0
ENSDARG00000041294,10
ENSDARG00000041295,7
ENSDARG00000041299,25
ENSDARG00000041300,10
ENSDARG00000041301,0
ENSDARG00000041304,222
ENSDARG00000041306,55
ENSDARG00000041314,40
ENSDARG00000041317,40
ENSDARG00000041323,33
ENSDARG00000041332,12
ENSDARG00000041333,0
ENSDARG00000041339,72
ENSDARG00000041340,57
ENSDARG00000041348,0
ENSDARG00000041350,8
ENSDARG00000041358,6
ENSDARG00000041359,62
ENSDARG00000041361,65
ENSDARG00000041362,7
ENSDARG00000041363,32
ENSDARG00000041372,7
ENSDARG00000041375,0
ENSDARG00000041376,0
ENSDARG00000041378,13
ENSDARG00000041379,0
ENSDARG00000041381,9
ENSDARG00000041382,33
ENSDARG00000041389,0
ENSDARG00000041391,52
ENSDARG00000041394,24
ENSDARG00000041397,17
ENSDARG00000041399,0
ENSDARG00000041400,38
ENSDARG00000041402,53
ENSDARG00000041407,30
ENSDARG00000041411,0
ENSDARG00000041413,5
ENSDARG00000041414,27
ENSDARG00000041417,96
ENSDARG00000041421,41
ENSDARG00000041428,12
ENSDARG00000041429,3
ENSDARG00000041430,0
ENSDARG00000041431,26
ENSDARG00000041433,4
ENSDARG00000041435,117
ENSDARG00000041449,71
ENSDARG00000041450,129
ENSDARG00000041454,0
ENSDARG00000041462,0
ENSDARG00000041481,57
ENSDARG00000041483,56
ENSDARG00000041490,0
ENSDARG00000041492,16
ENSDARG00000041493,13
ENSDARG00000041502,29
ENSDARG00000041503,4
ENSDARG00000041505,23
ENSDARG00000041511,14
ENSDARG00000041515,0
ENSDARG00000041530,0
ENSDARG00000041533,4
ENSDARG00000041538,0
ENSDARG00000041540,40
ENSDARG00000041546,1
ENSDARG00000041550,0
ENSDARG00000041554,5
ENSDARG00000041560,26
ENSDARG00000041565,2
ENSDARG00000041569,99
ENSDARG00000041570,11
ENSDARG00000041572,30
ENSDARG00000041575,20
ENSDARG00000041576,0
ENSDARG00000041581,0
ENSDARG00000041586,52
ENSDARG00000041589,0
ENSDARG00000041592,16
ENSDARG00000041595,6
ENSDARG00000041599,128
ENSDARG00000041600,0
ENSDARG00000041602,18
