H6,Counts
ENSDARG00000038967,238
ENSDARG00000038968,1
ENSDARG00000038969,0
ENSDARG00000038974,175
ENSDARG00000038976,101
ENSDARG00000038977,0
ENSDARG00000038978,35
ENSDARG00000038979,0
ENSDARG00000038980,23
ENSDARG00000038981,112
ENSDARG00000038985,30
ENSDARG00000038987,0
ENSDARG00000038990,8
ENSDARG00000038991,7
ENSDARG00000038996,2
ENSDARG00000039005,4
ENSDARG00000039007,1388
ENSDARG00000039008,13
ENSDARG00000039020,23
ENSDARG00000039022,197
ENSDARG00000039034,261
ENSDARG00000039041,9
ENSDARG00000039051,85
ENSDARG00000039052,1
ENSDARG00000039062,17
ENSDARG00000039063,20
ENSDARG00000039064,11
ENSDARG00000039065,0
ENSDARG00000039066,651
ENSDARG00000039067,0
ENSDARG00000039069,4
ENSDARG00000039070,0
ENSDARG00000039077,92
ENSDARG00000039082,39
ENSDARG00000039093,1049
ENSDARG00000039095,13
ENSDARG00000039096,1
ENSDARG00000039098,11
ENSDARG00000039099,1
ENSDARG00000039100,0
ENSDARG00000039108,0
ENSDARG00000039116,14
ENSDARG00000039117,340
ENSDARG00000039123,54
ENSDARG00000039125,279
ENSDARG00000039130,0
ENSDARG00000039131,49
ENSDARG00000039133,110
ENSDARG00000039136,8
ENSDARG00000039142,4
ENSDARG00000039145,6
ENSDARG00000039150,333
ENSDARG00000039152,0
ENSDARG00000039162,25
ENSDARG00000039164,0
ENSDARG00000039173,0
ENSDARG00000039174,14
ENSDARG00000039181,223
ENSDARG00000039185,149
ENSDARG00000039196,28
ENSDARG00000039203,9
ENSDARG00000039208,43
ENSDARG00000039211,21
ENSDARG00000039213,49
ENSDARG00000039215,21
ENSDARG00000039217,2
ENSDARG00000039218,7
ENSDARG00000039220,10
ENSDARG00000039222,0
ENSDARG00000039225,396
ENSDARG00000039229,0
ENSDARG00000039234,1
ENSDARG00000039240,10
ENSDARG00000039243,0
ENSDARG00000039255,77
ENSDARG00000039256,129
ENSDARG00000039263,4
ENSDARG00000039264,44
ENSDARG00000039265,19
ENSDARG00000039266,118
ENSDARG00000039268,21
ENSDARG00000039269,97
ENSDARG00000039270,30
ENSDARG00000039272,19
ENSDARG00000039273,1
ENSDARG00000039279,104
ENSDARG00000039299,2
ENSDARG00000039302,39
ENSDARG00000039304,7
ENSDARG00000039309,77
ENSDARG00000039310,14
ENSDARG00000039319,0
ENSDARG00000039325,1
ENSDARG00000039328,41
ENSDARG00000039335,177
ENSDARG00000039338,9
ENSDARG00000039340,18
ENSDARG00000039343,249
ENSDARG00000039345,44
ENSDARG00000039346,10
ENSDARG00000039347,446
ENSDARG00000039349,2
ENSDARG00000039350,4
ENSDARG00000039351,2
ENSDARG00000039352,22
ENSDARG00000039354,4
ENSDARG00000039356,22
ENSDARG00000039363,55
ENSDARG00000039365,24
ENSDARG00000039373,117
ENSDARG00000039374,53
ENSDARG00000039378,3
ENSDARG00000039381,6
ENSDARG00000039385,55
ENSDARG00000039390,9
ENSDARG00000039392,653
ENSDARG00000039393,2
ENSDARG00000039399,107
ENSDARG00000039400,17
ENSDARG00000039406,19
ENSDARG00000039411,30
ENSDARG00000039412,23
ENSDARG00000039422,2
ENSDARG00000039424,5
ENSDARG00000039429,78
ENSDARG00000039430,139
ENSDARG00000039434,5
ENSDARG00000039435,40
ENSDARG00000039436,5
ENSDARG00000039439,0
ENSDARG00000039443,0
ENSDARG00000039452,117
ENSDARG00000039453,0
ENSDARG00000039455,29
ENSDARG00000039456,58
ENSDARG00000039458,33
ENSDARG00000039459,32
ENSDARG00000039466,48
ENSDARG00000039477,0
ENSDARG00000039482,18
ENSDARG00000039483,67
ENSDARG00000039486,31
ENSDARG00000039489,82
ENSDARG00000039490,63
ENSDARG00000039493,61
ENSDARG00000039497,42
ENSDARG00000039499,20
ENSDARG00000039500,20
ENSDARG00000039501,0
ENSDARG00000039502,243
ENSDARG00000039512,1
ENSDARG00000039513,0
ENSDARG00000039516,3
ENSDARG00000039517,7
ENSDARG00000039521,16
ENSDARG00000039522,236
ENSDARG00000039534,39
ENSDARG00000039535,1
ENSDARG00000039543,5
ENSDARG00000039563,48
ENSDARG00000039569,3
ENSDARG00000039576,150
ENSDARG00000039577,30
ENSDARG00000039578,119
ENSDARG00000039579,0
ENSDARG00000039601,25
ENSDARG00000039602,0
ENSDARG00000039605,51
ENSDARG00000039613,14
ENSDARG00000039615,0
ENSDARG00000039616,0
ENSDARG00000039626,2
ENSDARG00000039647,1160
ENSDARG00000039649,6
ENSDARG00000039650,66
ENSDARG00000039652,12
ENSDARG00000039657,0
ENSDARG00000039661,76
ENSDARG00000039666,17
ENSDARG00000039667,52
ENSDARG00000039669,16
ENSDARG00000039677,56
ENSDARG00000039681,25
ENSDARG00000039682,1
ENSDARG00000039684,15
ENSDARG00000039687,0
ENSDARG00000039697,0
ENSDARG00000039699,31
ENSDARG00000039701,27
ENSDARG00000039719,7
ENSDARG00000039724,83
ENSDARG00000039726,0
ENSDARG00000039729,262
ENSDARG00000039730,106
ENSDARG00000039747,0
ENSDARG00000039750,6
ENSDARG00000039752,15
ENSDARG00000039754,79
ENSDARG00000039756,0
ENSDARG00000039757,33
ENSDARG00000039770,17
ENSDARG00000039806,0
ENSDARG00000039820,68
ENSDARG00000039824,10
ENSDARG00000039827,34
ENSDARG00000039828,0
ENSDARG00000039830,9
ENSDARG00000039832,49
ENSDARG00000039843,20
ENSDARG00000039850,0
ENSDARG00000039851,16
ENSDARG00000039852,1
ENSDARG00000039863,11
ENSDARG00000039871,35
ENSDARG00000039872,7
ENSDARG00000039878,117
ENSDARG00000039880,3
ENSDARG00000039881,140
ENSDARG00000039882,24
ENSDARG00000039887,56
ENSDARG00000039888,0
ENSDARG00000039891,0
ENSDARG00000039892,0
ENSDARG00000039899,21
ENSDARG00000039900,2
ENSDARG00000039901,76
ENSDARG00000039910,17
ENSDARG00000039913,20
ENSDARG00000039914,367
ENSDARG00000039915,4
ENSDARG00000039929,244
ENSDARG00000039931,10
ENSDARG00000039934,41
ENSDARG00000039935,10
ENSDARG00000039937,5
ENSDARG00000039943,173
ENSDARG00000039949,2
ENSDARG00000039951,2
ENSDARG00000039958,0
ENSDARG00000039959,20
ENSDARG00000039960,37
ENSDARG00000039963,3
ENSDARG00000039964,2
ENSDARG00000039966,95
ENSDARG00000039969,25
ENSDARG00000039970,0
ENSDARG00000039974,22
ENSDARG00000039979,0
ENSDARG00000039980,37
ENSDARG00000039987,492
ENSDARG00000039989,14
ENSDARG00000039996,1
ENSDARG00000039997,70
ENSDARG00000039999,0
ENSDARG00000040001,607
ENSDARG00000040002,114
ENSDARG00000040004,85
ENSDARG00000040005,5
ENSDARG00000040008,54
ENSDARG00000040009,191
ENSDARG00000040021,65
ENSDARG00000040024,52
ENSDARG00000040027,26
ENSDARG00000040031,510
ENSDARG00000040033,11
ENSDARG00000040036,0
ENSDARG00000040039,32
ENSDARG00000040041,43
ENSDARG00000040045,9
ENSDARG00000040046,58
ENSDARG00000040048,23
ENSDARG00000040059,30
ENSDARG00000040064,5
ENSDARG00000040065,0
ENSDARG00000040070,15
ENSDARG00000040072,26
ENSDARG00000040076,37
ENSDARG00000040080,10
ENSDARG00000040081,0
ENSDARG00000040085,31
ENSDARG00000040087,92
ENSDARG00000040100,25
ENSDARG00000040110,85
ENSDARG00000040111,13
ENSDARG00000040116,2
ENSDARG00000040118,32
ENSDARG00000040121,31
ENSDARG00000040123,69
ENSDARG00000040130,0
ENSDARG00000040131,154
ENSDARG00000040133,12
ENSDARG00000040135,16
ENSDARG00000040137,20
ENSDARG00000040141,7
ENSDARG00000040152,80
ENSDARG00000040156,141
ENSDARG00000040157,13
ENSDARG00000040158,67
ENSDARG00000040159,8
ENSDARG00000040161,24
ENSDARG00000040162,53
ENSDARG00000040163,18
ENSDARG00000040177,116
ENSDARG00000040178,4
ENSDARG00000040179,13
ENSDARG00000040180,19
ENSDARG00000040184,340
ENSDARG00000040186,48
ENSDARG00000040190,56
ENSDARG00000040192,8
ENSDARG00000040198,705
ENSDARG00000040214,17
ENSDARG00000040224,40
ENSDARG00000040230,0
ENSDARG00000040237,339
ENSDARG00000040245,193
ENSDARG00000040246,14
ENSDARG00000040247,0
ENSDARG00000040248,39
ENSDARG00000040249,20
ENSDARG00000040250,0
ENSDARG00000040251,22
ENSDARG00000040252,41
ENSDARG00000040253,30
ENSDARG00000040254,0
ENSDARG00000040255,34
ENSDARG00000040257,0
ENSDARG00000040258,10
ENSDARG00000040261,45
ENSDARG00000040265,5
ENSDARG00000040266,7
ENSDARG00000040274,24
ENSDARG00000040277,45
ENSDARG00000040278,12
ENSDARG00000040280,4
ENSDARG00000040282,0
ENSDARG00000040284,8
ENSDARG00000040286,10
ENSDARG00000040287,353
ENSDARG00000040290,12
ENSDARG00000040291,93
ENSDARG00000040295,564
ENSDARG00000040298,721
ENSDARG00000040300,17
ENSDARG00000040302,13
ENSDARG00000040303,25
ENSDARG00000040306,38
ENSDARG00000040309,28
ENSDARG00000040310,175
ENSDARG00000040314,12
ENSDARG00000040319,0
ENSDARG00000040321,63
ENSDARG00000040326,39
ENSDARG00000040332,0
ENSDARG00000040334,203
ENSDARG00000040338,25
ENSDARG00000040350,20
ENSDARG00000040352,17
ENSDARG00000040358,81
ENSDARG00000040362,13
ENSDARG00000040374,51
ENSDARG00000040380,31
ENSDARG00000040387,28
ENSDARG00000040396,1
ENSDARG00000040401,0
ENSDARG00000040407,132
ENSDARG00000040427,9
ENSDARG00000040430,51
ENSDARG00000040432,17
ENSDARG00000040433,0
ENSDARG00000040439,37
ENSDARG00000040440,8
ENSDARG00000040442,20
ENSDARG00000040443,4
ENSDARG00000040445,20
ENSDARG00000040452,182
ENSDARG00000040453,25
ENSDARG00000040455,0
ENSDARG00000040463,38
ENSDARG00000040465,21
ENSDARG00000040466,289
ENSDARG00000040469,6
ENSDARG00000040474,0
ENSDARG00000040478,0
ENSDARG00000040479,0
ENSDARG00000040482,32
ENSDARG00000040485,34
ENSDARG00000040487,25
ENSDARG00000040490,0
ENSDARG00000040492,73
ENSDARG00000040497,0
ENSDARG00000040503,13
ENSDARG00000040505,30
ENSDARG00000040510,0
ENSDARG00000040513,10
ENSDARG00000040523,0
ENSDARG00000040526,14
ENSDARG00000040527,0
ENSDARG00000040528,2
ENSDARG00000040534,38
ENSDARG00000040535,2
ENSDARG00000040536,0
ENSDARG00000040538,7
ENSDARG00000040547,168
ENSDARG00000040553,2
ENSDARG00000040555,13
ENSDARG00000040556,16
ENSDARG00000040557,7
ENSDARG00000040559,12
ENSDARG00000040564,294
ENSDARG00000040565,11970
ENSDARG00000040566,20
ENSDARG00000040568,14
ENSDARG00000040571,132
ENSDARG00000040582,3
ENSDARG00000040584,10
ENSDARG00000040594,0
ENSDARG00000040601,0
ENSDARG00000040606,105
ENSDARG00000040607,204
ENSDARG00000040608,7
ENSDARG00000040610,39
ENSDARG00000040614,120
ENSDARG00000040615,5
ENSDARG00000040620,0
ENSDARG00000040621,5
ENSDARG00000040623,108
ENSDARG00000040627,32
ENSDARG00000040628,0
ENSDARG00000040632,14
ENSDARG00000040633,24
ENSDARG00000040635,16
ENSDARG00000040640,5
ENSDARG00000040643,1
ENSDARG00000040644,10
ENSDARG00000040649,58
ENSDARG00000040650,42
ENSDARG00000040657,87
ENSDARG00000040666,19
ENSDARG00000040668,0
ENSDARG00000040674,89
ENSDARG00000040678,63
ENSDARG00000040683,35
ENSDARG00000040684,14
ENSDARG00000040695,2
ENSDARG00000040698,96
ENSDARG00000040700,9
ENSDARG00000040701,5
ENSDARG00000040705,70
ENSDARG00000040707,8
ENSDARG00000040712,8
ENSDARG00000040713,19
ENSDARG00000040717,33
ENSDARG00000040727,20
ENSDARG00000040730,48
ENSDARG00000040732,0
ENSDARG00000040735,0
ENSDARG00000040736,0
ENSDARG00000040738,4
ENSDARG00000040741,24
ENSDARG00000040747,39
ENSDARG00000040764,35
ENSDARG00000040765,1
ENSDARG00000040777,25
ENSDARG00000040778,33
ENSDARG00000040779,4
ENSDARG00000040781,7
ENSDARG00000040799,18
ENSDARG00000040803,66
ENSDARG00000040812,2
ENSDARG00000040815,24
ENSDARG00000040816,0
ENSDARG00000040822,15
ENSDARG00000040838,40
ENSDARG00000040841,0
ENSDARG00000040851,62
ENSDARG00000040853,281
ENSDARG00000040854,15
ENSDARG00000040861,32
ENSDARG00000040864,49
ENSDARG00000040869,0
ENSDARG00000040874,230
ENSDARG00000040881,68
ENSDARG00000040884,189
ENSDARG00000040890,15
ENSDARG00000040898,2
ENSDARG00000040901,0
ENSDARG00000040902,0
ENSDARG00000040907,3
ENSDARG00000040910,11
ENSDARG00000040911,0
ENSDARG00000040912,1
ENSDARG00000040917,42
ENSDARG00000040920,32
ENSDARG00000040921,11
ENSDARG00000040925,10
ENSDARG00000040926,321
ENSDARG00000040930,275
ENSDARG00000040938,0
ENSDARG00000040942,16
ENSDARG00000040944,33
ENSDARG00000040946,6
ENSDARG00000040948,5
ENSDARG00000040955,0
ENSDARG00000040959,8
ENSDARG00000040965,1
ENSDARG00000040966,9
ENSDARG00000040971,49
ENSDARG00000040982,10
ENSDARG00000040984,40
ENSDARG00000040985,46
ENSDARG00000040988,939
ENSDARG00000040990,77
ENSDARG00000040991,185
ENSDARG00000041003,0
ENSDARG00000041005,0
ENSDARG00000041006,20
ENSDARG00000041011,0
ENSDARG00000041019,0
ENSDARG00000041022,39
ENSDARG00000041024,0
ENSDARG00000041030,0
ENSDARG00000041032,0
ENSDARG00000041033,0
ENSDARG00000041034,0
ENSDARG00000041040,0
ENSDARG00000041041,0
ENSDARG00000041051,13
ENSDARG00000041060,55
ENSDARG00000041062,93
ENSDARG00000041065,0
ENSDARG00000041068,69
ENSDARG00000041071,3
ENSDARG00000041072,10
ENSDARG00000041073,0
ENSDARG00000041078,113
ENSDARG00000041080,0
ENSDARG00000041081,130
ENSDARG00000041083,2
ENSDARG00000041085,0
ENSDARG00000041086,33
ENSDARG00000041092,5
ENSDARG00000041098,5
ENSDARG00000041107,0
ENSDARG00000041108,4
ENSDARG00000041110,0
ENSDARG00000041113,17
ENSDARG00000041115,0
ENSDARG00000041117,0
ENSDARG00000041119,9
ENSDARG00000041133,21
ENSDARG00000041137,68
ENSDARG00000041140,93
ENSDARG00000041141,1
ENSDARG00000041145,1
ENSDARG00000041150,361
ENSDARG00000041155,73
ENSDARG00000041159,0
ENSDARG00000041165,0
ENSDARG00000041170,29
ENSDARG00000041171,0
ENSDARG00000041173,0
ENSDARG00000041179,28
ENSDARG00000041182,1608
ENSDARG00000041199,7
ENSDARG00000041203,18
ENSDARG00000041205,26
ENSDARG00000041215,19
ENSDARG00000041217,51
ENSDARG00000041220,0
ENSDARG00000041221,0
ENSDARG00000041223,5
ENSDARG00000041226,84
ENSDARG00000041232,14
ENSDARG00000041237,5
ENSDARG00000041239,43
ENSDARG00000041243,123
ENSDARG00000041248,0
ENSDARG00000041252,9
ENSDARG00000041257,0
ENSDARG00000041292,0
ENSDARG00000041294,0
ENSDARG00000041295,4
ENSDARG00000041299,28
ENSDARG00000041300,3
ENSDARG00000041301,0
ENSDARG00000041304,70
ENSDARG00000041306,29
ENSDARG00000041314,64
ENSDARG00000041317,76
ENSDARG00000041323,43
ENSDARG00000041332,28
ENSDARG00000041333,0
ENSDARG00000041339,51
ENSDARG00000041340,55
ENSDARG00000041348,0
ENSDARG00000041350,6
ENSDARG00000041358,1
ENSDARG00000041359,65
ENSDARG00000041361,47
ENSDARG00000041362,11
ENSDARG00000041363,31
ENSDARG00000041372,7
ENSDARG00000041375,0
ENSDARG00000041376,5
ENSDARG00000041378,3
ENSDARG00000041379,0
ENSDARG00000041381,34
ENSDARG00000041382,24
ENSDARG00000041389,0
ENSDARG00000041391,87
ENSDARG00000041394,10
ENSDARG00000041397,23
ENSDARG00000041399,0
ENSDARG00000041400,18
ENSDARG00000041402,52
ENSDARG00000041407,144
ENSDARG00000041411,2
ENSDARG00000041413,1
ENSDARG00000041414,20
ENSDARG00000041417,142
ENSDARG00000041421,13
ENSDARG00000041428,14
ENSDARG00000041429,19
ENSDARG00000041430,28
ENSDARG00000041431,15
ENSDARG00000041433,7
ENSDARG00000041435,164
ENSDARG00000041449,197
ENSDARG00000041450,175
ENSDARG00000041454,0
ENSDARG00000041462,0
ENSDARG00000041481,91
ENSDARG00000041483,43
ENSDARG00000041490,0
ENSDARG00000041492,1
ENSDARG00000041493,5
ENSDARG00000041502,39
ENSDARG00000041503,4
ENSDARG00000041505,64
ENSDARG00000041511,1
ENSDARG00000041515,5
ENSDARG00000041530,0
ENSDARG00000041533,3
ENSDARG00000041538,0
ENSDARG00000041540,16
ENSDARG00000041546,4
ENSDARG00000041550,0
ENSDARG00000041554,0
ENSDARG00000041560,31
ENSDARG00000041565,16
ENSDARG00000041569,43
ENSDARG00000041570,18
ENSDARG00000041572,71
ENSDARG00000041575,17
ENSDARG00000041576,8
ENSDARG00000041581,8
ENSDARG00000041586,26
ENSDARG00000041589,1
ENSDARG00000041592,29
ENSDARG00000041595,21
ENSDARG00000041599,159
ENSDARG00000041600,0
ENSDARG00000041602,34
ENSDARG00000041607,30
ENSDARG00000041609,116
ENSDARG00000041616,8
ENSDARG00000041617,0
ENSDARG00000041619,1007
ENSDARG00000041621,45
ENSDARG00000041623,20
ENSDARG00000041631,21
ENSDARG00000041644,7
ENSDARG00000041645,87
ENSDARG00000041660,0
ENSDARG00000041665,70
ENSDARG00000041685,51
ENSDARG00000041689,58
ENSDARG00000041691,16
ENSDARG00000041699,4
ENSDARG00000041702,0
ENSDARG00000041703,91
ENSDARG00000041705,0
ENSDARG00000041706,11
ENSDARG00000041708,25
ENSDARG00000041715,0
ENSDARG00000041720,28
ENSDARG00000041724,1
ENSDARG00000041728,125
ENSDARG00000041729,78
ENSDARG00000041734,43
ENSDARG00000041735,73
ENSDARG00000041736,2
ENSDARG00000041747,0
ENSDARG00000041750,67
ENSDARG00000041776,37
ENSDARG00000041779,66
ENSDARG00000041787,2
ENSDARG00000041791,25
ENSDARG00000041792,0
ENSDARG00000041797,7
ENSDARG00000041799,188
ENSDARG00000041802,26
ENSDARG00000041811,197
ENSDARG00000041828,1
ENSDARG00000041830,54
ENSDARG00000041835,0
ENSDARG00000041839,90
ENSDARG00000041848,0
ENSDARG00000041853,196
ENSDARG00000041858,0
ENSDARG00000041864,229
ENSDARG00000041869,29
ENSDARG00000041870,119
ENSDARG00000041873,0
ENSDARG00000041875,15
ENSDARG00000041878,27
ENSDARG00000041887,143
ENSDARG00000041895,384
ENSDARG00000041896,111
ENSDARG00000041904,20
ENSDARG00000041908,30
ENSDARG00000041910,38
ENSDARG00000041911,0
ENSDARG00000041915,0
ENSDARG00000041917,0
ENSDARG00000041919,0
ENSDARG00000041921,15
ENSDARG00000041923,0
ENSDARG00000041925,423
ENSDARG00000041926,256
ENSDARG00000041944,2
ENSDARG00000041947,9
ENSDARG00000041951,43
ENSDARG00000041952,2
ENSDARG00000041959,0
ENSDARG00000041960,7
ENSDARG00000041974,29
ENSDARG00000041976,0
ENSDARG00000041980,1
ENSDARG00000041982,28
ENSDARG00000041991,20
ENSDARG00000041998,5
ENSDARG00000042000,14
ENSDARG00000042004,51
ENSDARG00000042005,15
ENSDARG00000042010,282
ENSDARG00000042014,0
ENSDARG00000042018,23
ENSDARG00000042021,11
ENSDARG00000042025,9
ENSDARG00000042027,29
ENSDARG00000042030,114
ENSDARG00000042031,7
ENSDARG00000042032,94
ENSDARG00000042033,1
ENSDARG00000042041,18
ENSDARG00000042045,21
ENSDARG00000042054,67
ENSDARG00000042055,29
ENSDARG00000042056,73
ENSDARG00000042057,13
ENSDARG00000042063,0
ENSDARG00000042065,4
ENSDARG00000042069,49
ENSDARG00000042072,81
ENSDARG00000042087,30
ENSDARG00000042090,0
ENSDARG00000042091,87
ENSDARG00000042094,3
ENSDARG00000042106,0
ENSDARG00000042107,124
ENSDARG00000042112,13
ENSDARG00000042114,91
ENSDARG00000042115,96
ENSDARG00000042116,13
ENSDARG00000042122,34
ENSDARG00000042123,48
ENSDARG00000042124,4
ENSDARG00000042126,45
ENSDARG00000042128,129
ENSDARG00000042129,0
ENSDARG00000042130,0
ENSDARG00000042133,0
ENSDARG00000042138,0
ENSDARG00000042139,9
ENSDARG00000042141,27
ENSDARG00000042145,0
ENSDARG00000042147,65
ENSDARG00000042151,245
ENSDARG00000042157,1
ENSDARG00000042159,0
ENSDARG00000042172,3
ENSDARG00000042180,6
ENSDARG00000042182,4
ENSDARG00000042186,0
ENSDARG00000042187,288
ENSDARG00000042188,9
ENSDARG00000042189,0
ENSDARG00000042210,37
ENSDARG00000042214,0
ENSDARG00000042215,0
ENSDARG00000042221,53
ENSDARG00000042231,0
ENSDARG00000042232,65
ENSDARG00000042233,5
ENSDARG00000042236,927
ENSDARG00000042245,109
ENSDARG00000042249,245
ENSDARG00000042252,50
ENSDARG00000042259,84
ENSDARG00000042261,0
ENSDARG00000042270,10
ENSDARG00000042272,12
ENSDARG00000042277,78
ENSDARG00000042282,29
ENSDARG00000042285,1
ENSDARG00000042291,0
ENSDARG00000042293,2
ENSDARG00000042296,33
ENSDARG00000042308,120
ENSDARG00000042319,31
ENSDARG00000042322,66
ENSDARG00000042329,31
ENSDARG00000042332,18
ENSDARG00000042336,138
ENSDARG00000042337,32
ENSDARG00000042338,5
ENSDARG00000042341,35
ENSDARG00000042344,27
ENSDARG00000042345,6
ENSDARG00000042350,0
ENSDARG00000042357,5
ENSDARG00000042368,134
ENSDARG00000042370,0
ENSDARG00000042379,3
ENSDARG00000042383,11
ENSDARG00000042387,2
ENSDARG00000042390,0
ENSDARG00000042396,0
ENSDARG00000042401,15
ENSDARG00000042409,17
ENSDARG00000042410,63
ENSDARG00000042418,39
ENSDARG00000042428,11
ENSDARG00000042440,0
ENSDARG00000042452,0
ENSDARG00000042456,7
ENSDARG00000042458,45
ENSDARG00000042467,93
ENSDARG00000042469,0
ENSDARG00000042470,5
ENSDARG00000042477,37
ENSDARG00000042484,121
ENSDARG00000042485,0
ENSDARG00000042489,17
ENSDARG00000042492,97
ENSDARG00000042496,12
ENSDARG00000042508,333
ENSDARG00000042509,0
ENSDARG00000042510,23
ENSDARG00000042513,0
ENSDARG00000042515,7
ENSDARG00000042518,217
ENSDARG00000042520,129
ENSDARG00000042521,9
ENSDARG00000042522,11
ENSDARG00000042525,23
ENSDARG00000042526,14
ENSDARG00000042527,11
ENSDARG00000042529,2536
ENSDARG00000042530,40
ENSDARG00000042533,32
ENSDARG00000042534,283
ENSDARG00000042535,214
ENSDARG00000042536,0
ENSDARG00000042539,195
ENSDARG00000042544,6
ENSDARG00000042545,25
ENSDARG00000042548,8
ENSDARG00000042551,47
ENSDARG00000042552,57
ENSDARG00000042553,8
ENSDARG00000042555,36
ENSDARG00000042557,18
ENSDARG00000042559,9
ENSDARG00000042561,28
ENSDARG00000042562,0
ENSDARG00000042563,51
ENSDARG00000042566,763
ENSDARG00000042571,16
ENSDARG00000042577,0
ENSDARG00000042590,32
ENSDARG00000042608,20
ENSDARG00000042613,4
ENSDARG00000042616,0
ENSDARG00000042620,86
ENSDARG00000042621,2
ENSDARG00000042623,120
ENSDARG00000042627,163
ENSDARG00000042630,45
ENSDARG00000042637,22
ENSDARG00000042641,85
ENSDARG00000042642,82
ENSDARG00000042643,0
ENSDARG00000042644,6
ENSDARG00000042646,133
ENSDARG00000042652,217
ENSDARG00000042656,8
ENSDARG00000042658,18
ENSDARG00000042659,0
ENSDARG00000042660,1
ENSDARG00000042661,0
ENSDARG00000042663,0
ENSDARG00000042667,41
ENSDARG00000042670,558
ENSDARG00000042671,10
ENSDARG00000042677,12
ENSDARG00000042683,0
ENSDARG00000042684,15
ENSDARG00000042688,6
ENSDARG00000042689,3
ENSDARG00000042690,81
ENSDARG00000042698,0
ENSDARG00000042703,32
ENSDARG00000042707,16
ENSDARG00000042708,59
ENSDARG00000042717,21
ENSDARG00000042722,1
ENSDARG00000042723,32
ENSDARG00000042724,61
ENSDARG00000042725,30
ENSDARG00000042726,4
ENSDARG00000042727,40
ENSDARG00000042728,2
ENSDARG00000042732,53
ENSDARG00000042737,26
ENSDARG00000042742,55
ENSDARG00000042747,21
ENSDARG00000042751,43
ENSDARG00000042752,0
ENSDARG00000042753,5
ENSDARG00000042759,66
ENSDARG00000042777,109
ENSDARG00000042780,194
ENSDARG00000042784,1
ENSDARG00000042791,44
ENSDARG00000042793,10
ENSDARG00000042796,84
ENSDARG00000042799,36
ENSDARG00000042807,38
ENSDARG00000042810,0
ENSDARG00000042811,5
ENSDARG00000042815,11
ENSDARG00000042816,1
ENSDARG00000042821,75
ENSDARG00000042823,33
ENSDARG00000042824,357
ENSDARG00000042825,234
ENSDARG00000042826,13
ENSDARG00000042827,17
ENSDARG00000042829,1169
ENSDARG00000042833,13
ENSDARG00000042835,45
ENSDARG00000042837,262
ENSDARG00000042839,10
ENSDARG00000042840,50
ENSDARG00000042845,2
ENSDARG00000042846,66
ENSDARG00000042848,19
ENSDARG00000042850,0
ENSDARG00000042851,40
ENSDARG00000042853,26
ENSDARG00000042854,22
ENSDARG00000042856,56
ENSDARG00000042857,4
ENSDARG00000042859,48
ENSDARG00000042861,50
ENSDARG00000042864,4
ENSDARG00000042866,2
ENSDARG00000042872,18
ENSDARG00000042873,0
ENSDARG00000042874,9
ENSDARG00000042876,7
ENSDARG00000042877,26
ENSDARG00000042880,0
ENSDARG00000042881,9
ENSDARG00000042887,57
ENSDARG00000042892,61
ENSDARG00000042894,11
ENSDARG00000042899,5
ENSDARG00000042900,19
ENSDARG00000042902,46
ENSDARG00000042904,710
ENSDARG00000042905,355
ENSDARG00000042908,0
ENSDARG00000042920,5
ENSDARG00000042922,4
ENSDARG00000042925,3
ENSDARG00000042927,19
ENSDARG00000042929,6
ENSDARG00000042933,86
ENSDARG00000042934,65
ENSDARG00000042936,0
ENSDARG00000042937,0
ENSDARG00000042940,35
ENSDARG00000042946,85
ENSDARG00000042947,0
ENSDARG00000042948,62
ENSDARG00000042953,41
ENSDARG00000042954,0
ENSDARG00000042956,48
ENSDARG00000042961,2
ENSDARG00000042962,260
ENSDARG00000042969,759
ENSDARG00000042970,1
ENSDARG00000042972,0
ENSDARG00000042975,12
ENSDARG00000042977,61
ENSDARG00000042978,29
ENSDARG00000042980,12
ENSDARG00000042982,7
ENSDARG00000042983,0
ENSDARG00000042984,0
ENSDARG00000042988,257
ENSDARG00000042989,99
ENSDARG00000042990,64
ENSDARG00000042992,0
ENSDARG00000042993,553
ENSDARG00000042995,10
ENSDARG00000043002,0
ENSDARG00000043003,134
ENSDARG00000043004,0
ENSDARG00000043006,25
ENSDARG00000043009,118
ENSDARG00000043010,122
ENSDARG00000043011,0
ENSDARG00000043012,41
ENSDARG00000043019,117
ENSDARG00000043021,1
ENSDARG00000043026,62
ENSDARG00000043031,37
ENSDARG00000043035,19
ENSDARG00000043046,160
ENSDARG00000043055,58
ENSDARG00000043066,9
ENSDARG00000043074,1
ENSDARG00000043077,185
ENSDARG00000043079,0
ENSDARG00000043081,44
ENSDARG00000043084,55
ENSDARG00000043085,15
ENSDARG00000043089,27
ENSDARG00000043093,0
ENSDARG00000043094,121
ENSDARG00000043095,26
ENSDARG00000043102,41
ENSDARG00000043105,41
ENSDARG00000043126,24
ENSDARG00000043128,70
ENSDARG00000043130,403
ENSDARG00000043131,0
ENSDARG00000043133,21
ENSDARG00000043134,130
ENSDARG00000043135,1
ENSDARG00000043137,6
ENSDARG00000043141,87
ENSDARG00000043142,0
ENSDARG00000043148,210
ENSDARG00000043154,106
ENSDARG00000043157,13
ENSDARG00000043168,0
ENSDARG00000043171,36
ENSDARG00000043173,0
ENSDARG00000043175,1
