G5,Counts
ENSDARG00000024717,35
ENSDARG00000024728,12
ENSDARG00000024740,0
ENSDARG00000024744,93
ENSDARG00000024746,302
ENSDARG00000024759,0
ENSDARG00000024771,44
ENSDARG00000024775,31
ENSDARG00000024785,81
ENSDARG00000024789,8
ENSDARG00000024815,16
ENSDARG00000024818,16
ENSDARG00000024827,55
ENSDARG00000024828,42
ENSDARG00000024829,609
ENSDARG00000024831,20
ENSDARG00000024844,240
ENSDARG00000024846,22
ENSDARG00000024847,4
ENSDARG00000024865,175
ENSDARG00000024874,192
ENSDARG00000024877,32
ENSDARG00000024894,17
ENSDARG00000024895,68
ENSDARG00000024904,6
ENSDARG00000024920,19
ENSDARG00000024933,30
ENSDARG00000024940,34
ENSDARG00000024954,72
ENSDARG00000024964,245
ENSDARG00000024966,126
ENSDARG00000024967,0
ENSDARG00000025011,204
ENSDARG00000025012,47
ENSDARG00000025013,0
ENSDARG00000025017,20
ENSDARG00000025024,23
ENSDARG00000025032,111
ENSDARG00000025033,13
ENSDARG00000025034,42
ENSDARG00000025043,15
ENSDARG00000025046,0
ENSDARG00000025071,178
ENSDARG00000025073,1408
ENSDARG00000025074,36
ENSDARG00000025076,38
ENSDARG00000025081,148
ENSDARG00000025089,25
ENSDARG00000025091,239
ENSDARG00000025094,118
ENSDARG00000025106,206
ENSDARG00000025108,28
ENSDARG00000025131,41
ENSDARG00000025147,72
ENSDARG00000025150,0
ENSDARG00000025162,48
ENSDARG00000025168,0
ENSDARG00000025174,3
ENSDARG00000025187,11
ENSDARG00000025189,80
ENSDARG00000025206,445
ENSDARG00000025212,104
ENSDARG00000025218,79
ENSDARG00000025220,81
ENSDARG00000025226,8
ENSDARG00000025233,4
ENSDARG00000025254,351
ENSDARG00000025269,280
ENSDARG00000025275,4
ENSDARG00000025285,11
ENSDARG00000025299,4
ENSDARG00000025301,321
ENSDARG00000025302,76
ENSDARG00000025309,64
ENSDARG00000025311,11
ENSDARG00000025319,71
ENSDARG00000025320,17
ENSDARG00000025325,117
ENSDARG00000025326,33
ENSDARG00000025332,151
ENSDARG00000025335,3
ENSDARG00000025338,58
ENSDARG00000025340,37
ENSDARG00000025346,0
ENSDARG00000025348,278
ENSDARG00000025350,183
ENSDARG00000025372,0
ENSDARG00000025375,105
ENSDARG00000025383,3
ENSDARG00000025386,0
ENSDARG00000025391,115
ENSDARG00000025397,80
ENSDARG00000025403,2
ENSDARG00000025404,77
ENSDARG00000025420,29
ENSDARG00000025421,123
ENSDARG00000025428,37
ENSDARG00000025436,64
ENSDARG00000025465,1
ENSDARG00000025467,41
ENSDARG00000025468,76
ENSDARG00000025478,18
ENSDARG00000025495,33
ENSDARG00000025500,41
ENSDARG00000025504,47
ENSDARG00000025505,0
ENSDARG00000025507,96
ENSDARG00000025513,156
ENSDARG00000025518,24
ENSDARG00000025522,80
ENSDARG00000025535,152
ENSDARG00000025547,0
ENSDARG00000025549,34
ENSDARG00000025554,23
ENSDARG00000025555,6
ENSDARG00000025559,15
ENSDARG00000025566,670
ENSDARG00000025567,91
ENSDARG00000025576,94
ENSDARG00000025577,68
ENSDARG00000025581,319
ENSDARG00000025593,59
ENSDARG00000025595,56
ENSDARG00000025600,0
ENSDARG00000025601,0
ENSDARG00000025605,12
ENSDARG00000025607,0
ENSDARG00000025608,1
ENSDARG00000025615,6
ENSDARG00000025641,204
ENSDARG00000025658,0
ENSDARG00000025667,27
ENSDARG00000025670,183
ENSDARG00000025671,109
ENSDARG00000025672,10
ENSDARG00000025679,11
ENSDARG00000025693,60
ENSDARG00000025699,56
ENSDARG00000025703,217
ENSDARG00000025718,97
ENSDARG00000025728,540
ENSDARG00000025754,27
ENSDARG00000025757,4
ENSDARG00000025766,93
ENSDARG00000025783,0
ENSDARG00000025788,4
ENSDARG00000025789,809
ENSDARG00000025797,137
ENSDARG00000025808,34
ENSDARG00000025820,0
ENSDARG00000025824,40
ENSDARG00000025826,54
ENSDARG00000025847,157
ENSDARG00000025850,152
ENSDARG00000025854,21
ENSDARG00000025855,159
ENSDARG00000025858,218
ENSDARG00000025859,0
ENSDARG00000025866,1
ENSDARG00000025875,22
ENSDARG00000025889,44
ENSDARG00000025891,62
ENSDARG00000025899,0
ENSDARG00000025902,174
ENSDARG00000025903,16
ENSDARG00000025904,182
ENSDARG00000025912,50
ENSDARG00000025914,2
ENSDARG00000025920,172
ENSDARG00000025943,0
ENSDARG00000025948,6
ENSDARG00000025949,7
ENSDARG00000025953,36
ENSDARG00000025972,8
ENSDARG00000025974,169
ENSDARG00000025977,21
ENSDARG00000025983,12
ENSDARG00000026017,48
ENSDARG00000026024,83
ENSDARG00000026028,61
ENSDARG00000026035,7
ENSDARG00000026048,217
ENSDARG00000026049,3
ENSDARG00000026052,1
ENSDARG00000026053,65
ENSDARG00000026068,4
ENSDARG00000026070,53
ENSDARG00000026072,56
ENSDARG00000026081,0
ENSDARG00000026084,0
ENSDARG00000026090,0
ENSDARG00000026098,0
ENSDARG00000026109,3
ENSDARG00000026137,73
ENSDARG00000026149,5
ENSDARG00000026165,1371
ENSDARG00000026166,111
ENSDARG00000026170,13
ENSDARG00000026178,19
ENSDARG00000026180,718
ENSDARG00000026183,71
ENSDARG00000026185,24
ENSDARG00000026198,65
ENSDARG00000026224,17
ENSDARG00000026225,56
ENSDARG00000026229,4
ENSDARG00000026236,15
ENSDARG00000026246,0
ENSDARG00000026247,12
ENSDARG00000026248,11
ENSDARG00000026281,25
ENSDARG00000026294,101
ENSDARG00000026296,4
ENSDARG00000026313,0
ENSDARG00000026322,2
ENSDARG00000026325,0
ENSDARG00000026329,56
ENSDARG00000026333,0
ENSDARG00000026335,46
ENSDARG00000026338,0
ENSDARG00000026348,19
ENSDARG00000026350,9
ENSDARG00000026359,12
ENSDARG00000026369,142
ENSDARG00000026376,192
ENSDARG00000026383,0
ENSDARG00000026387,23
ENSDARG00000026395,7
ENSDARG00000026400,11
ENSDARG00000026403,0
ENSDARG00000026406,20
ENSDARG00000026417,0
ENSDARG00000026444,20
ENSDARG00000026448,0
ENSDARG00000026453,136
ENSDARG00000026454,11
ENSDARG00000026473,50
ENSDARG00000026476,73
ENSDARG00000026482,139
ENSDARG00000026484,8
ENSDARG00000026489,156
ENSDARG00000026499,82
ENSDARG00000026500,0
ENSDARG00000026505,98
ENSDARG00000026513,3
ENSDARG00000026519,79
ENSDARG00000026531,336
ENSDARG00000026540,33
ENSDARG00000026548,9
ENSDARG00000026569,0
ENSDARG00000026577,29
ENSDARG00000026582,8
ENSDARG00000026595,140
ENSDARG00000026599,17
ENSDARG00000026611,54
ENSDARG00000026616,0
ENSDARG00000026629,31
ENSDARG00000026630,113
ENSDARG00000026634,86
ENSDARG00000026635,0
ENSDARG00000026654,13
ENSDARG00000026655,12
ENSDARG00000026663,3
ENSDARG00000026664,147
ENSDARG00000026680,55
ENSDARG00000026682,11
ENSDARG00000026701,24
ENSDARG00000026704,0
ENSDARG00000026712,489
ENSDARG00000026723,191
ENSDARG00000026726,542
ENSDARG00000026736,68
ENSDARG00000026753,110
ENSDARG00000026759,42
ENSDARG00000026762,56
ENSDARG00000026764,18
ENSDARG00000026766,37
ENSDARG00000026767,172
ENSDARG00000026771,27
ENSDARG00000026784,223
ENSDARG00000026787,24
ENSDARG00000026796,66
ENSDARG00000026799,13
ENSDARG00000026801,664
ENSDARG00000026806,161
ENSDARG00000026811,67
ENSDARG00000026820,119
ENSDARG00000026829,210
ENSDARG00000026834,59
ENSDARG00000026835,45
ENSDARG00000026839,0
ENSDARG00000026840,39
ENSDARG00000026842,578
ENSDARG00000026845,287
ENSDARG00000026855,36
ENSDARG00000026862,32
ENSDARG00000026864,0
ENSDARG00000026865,82
ENSDARG00000026871,27
ENSDARG00000026875,38
ENSDARG00000026882,77
ENSDARG00000026892,21
ENSDARG00000026895,0
ENSDARG00000026902,12
ENSDARG00000026904,0
ENSDARG00000026907,46
ENSDARG00000026908,316
ENSDARG00000026925,0
ENSDARG00000026926,373
ENSDARG00000026941,29
ENSDARG00000026967,243
ENSDARG00000026972,0
ENSDARG00000026979,34
ENSDARG00000026985,68
ENSDARG00000026986,95
ENSDARG00000026988,177
ENSDARG00000026990,3
ENSDARG00000027009,85
ENSDARG00000027016,190
ENSDARG00000027017,168
ENSDARG00000027041,850
ENSDARG00000027046,82
ENSDARG00000027063,22
ENSDARG00000027065,465
ENSDARG00000027070,16
ENSDARG00000027078,159
ENSDARG00000027079,109
ENSDARG00000027082,120
ENSDARG00000027087,20
ENSDARG00000027088,463
ENSDARG00000027099,55
ENSDARG00000027109,414
ENSDARG00000027112,35
ENSDARG00000027129,5
ENSDARG00000027131,16
ENSDARG00000027140,147
ENSDARG00000027141,182
ENSDARG00000027143,22
ENSDARG00000027153,1
ENSDARG00000027154,109
ENSDARG00000027159,54
ENSDARG00000027161,0
ENSDARG00000027169,0
ENSDARG00000027172,110
ENSDARG00000027182,0
ENSDARG00000027183,67
ENSDARG00000027187,87
ENSDARG00000027192,4
ENSDARG00000027196,2
ENSDARG00000027199,10
ENSDARG00000027200,32
ENSDARG00000027222,20
ENSDARG00000027234,26
ENSDARG00000027236,74
ENSDARG00000027249,490
ENSDARG00000027279,104
ENSDARG00000027285,7
ENSDARG00000027290,107
ENSDARG00000027310,86
ENSDARG00000027316,136
ENSDARG00000027322,112
ENSDARG00000027345,65
ENSDARG00000027353,152
ENSDARG00000027355,749
ENSDARG00000027357,33
ENSDARG00000027360,15
ENSDARG00000027381,17
ENSDARG00000027391,0
ENSDARG00000027394,137
ENSDARG00000027397,199
ENSDARG00000027403,116
ENSDARG00000027418,28
ENSDARG00000027419,389
ENSDARG00000027423,327
ENSDARG00000027424,68
ENSDARG00000027428,13
ENSDARG00000027461,13
ENSDARG00000027465,16
ENSDARG00000027469,0
ENSDARG00000027472,0
ENSDARG00000027491,25
ENSDARG00000027495,117
ENSDARG00000027497,33
ENSDARG00000027500,98
ENSDARG00000027501,42
ENSDARG00000027523,4
ENSDARG00000027529,56
ENSDARG00000027538,0
ENSDARG00000027547,36
ENSDARG00000027552,80
ENSDARG00000027564,37
ENSDARG00000027572,20
ENSDARG00000027582,44
ENSDARG00000027584,97
ENSDARG00000027586,69
ENSDARG00000027587,0
ENSDARG00000027589,101
ENSDARG00000027590,120
ENSDARG00000027595,12
ENSDARG00000027599,0
ENSDARG00000027600,89
ENSDARG00000027602,22
ENSDARG00000027609,12
ENSDARG00000027611,118
ENSDARG00000027612,118
ENSDARG00000027618,11
ENSDARG00000027620,18
ENSDARG00000027638,0
ENSDARG00000027639,0
ENSDARG00000027649,108
ENSDARG00000027657,8
ENSDARG00000027658,0
ENSDARG00000027676,8
ENSDARG00000027687,4
ENSDARG00000027689,44
ENSDARG00000027699,6
ENSDARG00000027710,0
ENSDARG00000027724,19
ENSDARG00000027734,282
ENSDARG00000027738,186
ENSDARG00000027740,260
ENSDARG00000027744,145
ENSDARG00000027749,61
ENSDARG00000027750,22
ENSDARG00000027777,62
ENSDARG00000027797,54
ENSDARG00000027799,5
ENSDARG00000027803,20
ENSDARG00000027807,13
ENSDARG00000027813,116
ENSDARG00000027822,0
ENSDARG00000027824,88
ENSDARG00000027825,164
ENSDARG00000027826,10
ENSDARG00000027828,456
ENSDARG00000027851,0
ENSDARG00000027867,36
ENSDARG00000027887,24
ENSDARG00000027899,31
ENSDARG00000027903,147
ENSDARG00000027907,15
ENSDARG00000027915,13
ENSDARG00000027916,19
ENSDARG00000027930,35
ENSDARG00000027933,0
ENSDARG00000027938,99
ENSDARG00000027940,5
ENSDARG00000027957,17
ENSDARG00000027963,19
ENSDARG00000027966,6
ENSDARG00000027978,45
ENSDARG00000027984,68
ENSDARG00000027986,5
ENSDARG00000027992,9
ENSDARG00000028000,211
ENSDARG00000028012,4
ENSDARG00000028017,87
ENSDARG00000028027,16
ENSDARG00000028048,93
ENSDARG00000028053,7
ENSDARG00000028058,9
ENSDARG00000028066,228
ENSDARG00000028067,61
ENSDARG00000028071,146
ENSDARG00000028082,21
ENSDARG00000028086,73
ENSDARG00000028087,82
ENSDARG00000028088,3
ENSDARG00000028096,23
ENSDARG00000028098,97
ENSDARG00000028099,39
ENSDARG00000028106,39
ENSDARG00000028118,398
ENSDARG00000028119,311
ENSDARG00000028131,26
ENSDARG00000028148,70
ENSDARG00000028159,27
ENSDARG00000028163,23
ENSDARG00000028164,1
ENSDARG00000028173,42
ENSDARG00000028192,0
ENSDARG00000028198,118
ENSDARG00000028201,23
ENSDARG00000028213,61421
ENSDARG00000028222,35
ENSDARG00000028228,122
ENSDARG00000028257,0
ENSDARG00000028259,12
ENSDARG00000028275,82
ENSDARG00000028276,0
ENSDARG00000028295,8
ENSDARG00000028306,36
ENSDARG00000028321,8
ENSDARG00000028322,182
ENSDARG00000028327,35
ENSDARG00000028333,0
ENSDARG00000028335,1453
ENSDARG00000028336,84
ENSDARG00000028346,15
ENSDARG00000028348,27
ENSDARG00000028354,19
ENSDARG00000028367,25
ENSDARG00000028379,12
ENSDARG00000028386,64
ENSDARG00000028389,59
ENSDARG00000028393,65
ENSDARG00000028396,743
ENSDARG00000028401,7
ENSDARG00000028431,117
ENSDARG00000028442,10
ENSDARG00000028448,21
ENSDARG00000028469,60
ENSDARG00000028475,70
ENSDARG00000028478,18
ENSDARG00000028485,48
ENSDARG00000028507,1328
ENSDARG00000028517,89
ENSDARG00000028521,11
ENSDARG00000028523,11
ENSDARG00000028533,4529
ENSDARG00000028539,194
ENSDARG00000028541,0
ENSDARG00000028542,423
ENSDARG00000028546,347
ENSDARG00000028552,114
ENSDARG00000028559,22
ENSDARG00000028581,20
ENSDARG00000028583,0
ENSDARG00000028586,20
ENSDARG00000028614,16
ENSDARG00000028618,274
ENSDARG00000028625,540
ENSDARG00000028628,23
ENSDARG00000028659,0
ENSDARG00000028661,93
ENSDARG00000028663,28
ENSDARG00000028664,7
ENSDARG00000028676,289
ENSDARG00000028688,0
ENSDARG00000028699,77
ENSDARG00000028715,74
ENSDARG00000028721,93
ENSDARG00000028725,24
ENSDARG00000028731,39
ENSDARG00000028740,0
ENSDARG00000028748,65
ENSDARG00000028780,0
ENSDARG00000028784,1
ENSDARG00000028786,58
ENSDARG00000028793,186
ENSDARG00000028800,417
ENSDARG00000028804,94
ENSDARG00000028815,1
ENSDARG00000028816,7
ENSDARG00000028824,12
ENSDARG00000028845,36
ENSDARG00000028848,18
ENSDARG00000028850,4
ENSDARG00000028857,91
ENSDARG00000028862,22
ENSDARG00000028878,17
ENSDARG00000028889,79
ENSDARG00000028894,32
ENSDARG00000028896,35
ENSDARG00000028899,7
ENSDARG00000028900,16
ENSDARG00000028912,0
ENSDARG00000028937,16
ENSDARG00000028943,129
ENSDARG00000028949,55
ENSDARG00000028957,82
ENSDARG00000028971,64
ENSDARG00000028973,0
ENSDARG00000028976,7
ENSDARG00000028982,162
ENSDARG00000029003,46
ENSDARG00000029011,160
ENSDARG00000029018,120
ENSDARG00000029019,101
ENSDARG00000029036,0
ENSDARG00000029039,15
ENSDARG00000029043,13
ENSDARG00000029045,95
ENSDARG00000029051,0
ENSDARG00000029057,41
ENSDARG00000029058,158
ENSDARG00000029063,223
ENSDARG00000029064,20
ENSDARG00000029069,1097
ENSDARG00000029071,0
ENSDARG00000029072,260
ENSDARG00000029075,198
ENSDARG00000029088,26
ENSDARG00000029100,37
ENSDARG00000029105,14
ENSDARG00000029107,3
ENSDARG00000029112,16
ENSDARG00000029114,566
ENSDARG00000029124,1
ENSDARG00000029133,49
ENSDARG00000029146,1279
ENSDARG00000029150,8492
ENSDARG00000029157,132
ENSDARG00000029168,46
ENSDARG00000029170,357
ENSDARG00000029177,97
ENSDARG00000029179,17
ENSDARG00000029204,39
ENSDARG00000029215,39
ENSDARG00000029219,15
ENSDARG00000029230,50
ENSDARG00000029232,41
ENSDARG00000029234,113
ENSDARG00000029239,43
ENSDARG00000029242,31
ENSDARG00000029248,181
ENSDARG00000029250,53
ENSDARG00000029252,83
ENSDARG00000029259,0
ENSDARG00000029263,260
ENSDARG00000029290,31
ENSDARG00000029291,290
ENSDARG00000029292,14
ENSDARG00000029296,136
ENSDARG00000029305,53
ENSDARG00000029307,1
ENSDARG00000029308,0
ENSDARG00000029331,138
ENSDARG00000029353,36
ENSDARG00000029356,7
ENSDARG00000029370,145
ENSDARG00000029372,165
ENSDARG00000029381,83
ENSDARG00000029388,117
ENSDARG00000029402,52
ENSDARG00000029406,16
ENSDARG00000029415,13
ENSDARG00000029431,6
ENSDARG00000029432,0
ENSDARG00000029439,136
ENSDARG00000029443,276
ENSDARG00000029445,114
ENSDARG00000029457,104
ENSDARG00000029461,0
ENSDARG00000029463,407
ENSDARG00000029472,396
ENSDARG00000029473,10
ENSDARG00000029474,200
ENSDARG00000029476,190
ENSDARG00000029479,33
ENSDARG00000029480,117
ENSDARG00000029482,25
ENSDARG00000029493,4
ENSDARG00000029497,16
ENSDARG00000029500,1154
ENSDARG00000029501,37
ENSDARG00000029510,54
ENSDARG00000029511,0
ENSDARG00000029524,261
ENSDARG00000029533,788
ENSDARG00000029544,20
ENSDARG00000029546,10
ENSDARG00000029556,93
ENSDARG00000029569,1
ENSDARG00000029581,22
ENSDARG00000029587,31
ENSDARG00000029596,33
ENSDARG00000029600,25
ENSDARG00000029609,27
ENSDARG00000029612,53
ENSDARG00000029615,19
ENSDARG00000029621,223
ENSDARG00000029635,0
ENSDARG00000029639,93
ENSDARG00000029660,3
ENSDARG00000029663,87
ENSDARG00000029668,545
ENSDARG00000029671,155
ENSDARG00000029688,10
ENSDARG00000029689,500
ENSDARG00000029692,135
ENSDARG00000029695,23
ENSDARG00000029710,1
ENSDARG00000029718,3
ENSDARG00000029720,14
ENSDARG00000029722,175
ENSDARG00000029724,46
ENSDARG00000029729,26
ENSDARG00000029747,148
ENSDARG00000029751,18
ENSDARG00000029761,171
ENSDARG00000029764,519
ENSDARG00000029766,86
ENSDARG00000029768,319
ENSDARG00000029783,96
ENSDARG00000029795,42
ENSDARG00000029803,0
ENSDARG00000029818,372
ENSDARG00000029822,132
ENSDARG00000029830,21
ENSDARG00000029832,21
ENSDARG00000029838,0
ENSDARG00000029841,19
ENSDARG00000029848,0
ENSDARG00000029856,99
ENSDARG00000029859,0
ENSDARG00000029865,50
ENSDARG00000029866,1
ENSDARG00000029874,0
ENSDARG00000029881,13
ENSDARG00000029885,90
ENSDARG00000029890,4
ENSDARG00000029894,9
ENSDARG00000029898,23
ENSDARG00000029905,38
ENSDARG00000029907,7
ENSDARG00000029911,50
ENSDARG00000029928,27
ENSDARG00000029930,3
ENSDARG00000029931,54
ENSDARG00000029936,15
ENSDARG00000029944,15
ENSDARG00000029952,100
ENSDARG00000029955,22
ENSDARG00000029993,0
ENSDARG00000029995,521
ENSDARG00000029997,0
ENSDARG00000030006,33
ENSDARG00000030012,248
ENSDARG00000030020,11
ENSDARG00000030022,96
ENSDARG00000030025,0
ENSDARG00000030038,37
ENSDARG00000030053,1080
ENSDARG00000030058,23
ENSDARG00000030064,129
ENSDARG00000030078,19
ENSDARG00000030087,64
ENSDARG00000030092,44
ENSDARG00000030094,20
ENSDARG00000030095,8
ENSDARG00000030097,104
ENSDARG00000030104,30
ENSDARG00000030106,232
ENSDARG00000030107,502
ENSDARG00000030108,8
ENSDARG00000030110,55
ENSDARG00000030114,29
ENSDARG00000030116,141
ENSDARG00000030125,33
ENSDARG00000030129,14
ENSDARG00000030133,0
ENSDARG00000030139,36
ENSDARG00000030153,153
ENSDARG00000030154,70
ENSDARG00000030155,115
ENSDARG00000030156,5
ENSDARG00000030157,42
ENSDARG00000030161,76
ENSDARG00000030163,0
ENSDARG00000030166,40
ENSDARG00000030173,60
ENSDARG00000030176,62
ENSDARG00000030177,68
ENSDARG00000030213,21
ENSDARG00000030215,203
ENSDARG00000030224,127
ENSDARG00000030236,167
ENSDARG00000030237,152
ENSDARG00000030239,67
ENSDARG00000030241,76
ENSDARG00000030250,6
ENSDARG00000030251,0
ENSDARG00000030254,0
ENSDARG00000030262,1
ENSDARG00000030263,27
ENSDARG00000030265,186
ENSDARG00000030267,23
ENSDARG00000030269,17
ENSDARG00000030270,154
ENSDARG00000030278,296
ENSDARG00000030289,41
ENSDARG00000030297,153
ENSDARG00000030307,26
ENSDARG00000030311,14
ENSDARG00000030326,472
ENSDARG00000030335,10
ENSDARG00000030340,146
ENSDARG00000030347,0
ENSDARG00000030349,407
ENSDARG00000030350,0
ENSDARG00000030357,0
ENSDARG00000030364,11
ENSDARG00000030367,44
ENSDARG00000030368,255
ENSDARG00000030376,157
ENSDARG00000030394,0
ENSDARG00000030402,14
ENSDARG00000030408,246
ENSDARG00000030411,652
ENSDARG00000030417,207
ENSDARG00000030440,346
ENSDARG00000030441,99
ENSDARG00000030448,31
ENSDARG00000030449,70
ENSDARG00000030463,15
ENSDARG00000030465,19
ENSDARG00000030472,15
ENSDARG00000030478,59
ENSDARG00000030479,161
ENSDARG00000030490,525
ENSDARG00000030494,15
ENSDARG00000030508,0
ENSDARG00000030512,5
ENSDARG00000030514,107
ENSDARG00000030530,73
ENSDARG00000030532,161
ENSDARG00000030537,91
ENSDARG00000030547,90
ENSDARG00000030560,430
ENSDARG00000030563,45
ENSDARG00000030573,1
ENSDARG00000030583,81
ENSDARG00000030588,30
ENSDARG00000030591,37
ENSDARG00000030598,191
ENSDARG00000030602,650
ENSDARG00000030604,65
ENSDARG00000030608,3
ENSDARG00000030614,970
ENSDARG00000030616,108
ENSDARG00000030621,53
ENSDARG00000030626,50
ENSDARG00000030630,0
ENSDARG00000030632,90
ENSDARG00000030633,50
ENSDARG00000030634,0
ENSDARG00000030636,0
ENSDARG00000030641,0
ENSDARG00000030644,50
ENSDARG00000030650,0
ENSDARG00000030656,305
ENSDARG00000030665,91
ENSDARG00000030687,196
ENSDARG00000030694,267
ENSDARG00000030700,75
ENSDARG00000030703,4
ENSDARG00000030716,124
ENSDARG00000030722,219
ENSDARG00000030723,54
ENSDARG00000030733,26
ENSDARG00000030743,76
ENSDARG00000030750,5
ENSDARG00000030753,27
ENSDARG00000030756,243
ENSDARG00000030758,75
ENSDARG00000030759,24
ENSDARG00000030761,8
ENSDARG00000030765,92
ENSDARG00000030775,50
ENSDARG00000030778,2
ENSDARG00000030781,220
ENSDARG00000030782,56
ENSDARG00000030786,3
ENSDARG00000030789,86
ENSDARG00000030803,16
ENSDARG00000030804,12
ENSDARG00000030805,0
ENSDARG00000030824,325
ENSDARG00000030830,161
ENSDARG00000030832,232
ENSDARG00000030839,9
ENSDARG00000030844,26
ENSDARG00000030867,3
ENSDARG00000030871,70
ENSDARG00000030872,4
ENSDARG00000030881,0
ENSDARG00000030887,17
ENSDARG00000030896,0
ENSDARG00000030905,39
ENSDARG00000030913,300
ENSDARG00000030914,22
ENSDARG00000030915,220
ENSDARG00000030932,15
ENSDARG00000030933,190
ENSDARG00000030938,14
ENSDARG00000030945,206
ENSDARG00000030949,45
ENSDARG00000030954,7
ENSDARG00000030957,34
ENSDARG00000030961,0
ENSDARG00000030964,18
ENSDARG00000030967,5
ENSDARG00000030972,57
ENSDARG00000030975,65
ENSDARG00000030980,0
ENSDARG00000030981,19
ENSDARG00000030999,34
ENSDARG00000031015,74
ENSDARG00000031020,151
ENSDARG00000031044,93
ENSDARG00000031046,0
ENSDARG00000031048,176
ENSDARG00000031049,46
ENSDARG00000031075,73
ENSDARG00000031095,78
ENSDARG00000031098,26
ENSDARG00000031100,221
ENSDARG00000031108,383
ENSDARG00000031116,25
ENSDARG00000031119,17
ENSDARG00000031126,74
ENSDARG00000031136,11
ENSDARG00000031138,6
ENSDARG00000031150,1
ENSDARG00000031161,7
ENSDARG00000031164,194
ENSDARG00000031198,16
ENSDARG00000031200,138
ENSDARG00000031202,0
ENSDARG00000031203,14
ENSDARG00000031214,65
ENSDARG00000031216,24
ENSDARG00000031222,123
ENSDARG00000031228,185
ENSDARG00000031240,410
ENSDARG00000031243,15
ENSDARG00000031246,9
ENSDARG00000031248,15
ENSDARG00000031261,82
ENSDARG00000031269,81
ENSDARG00000031278,0
ENSDARG00000031283,75
ENSDARG00000031293,16
ENSDARG00000031299,23
ENSDARG00000031302,119
ENSDARG00000031307,19
ENSDARG00000031316,56
ENSDARG00000031317,225
ENSDARG00000031325,1
ENSDARG00000031336,54
ENSDARG00000031337,22
ENSDARG00000031343,96
ENSDARG00000031345,42
ENSDARG00000031346,21
ENSDARG00000031348,43
ENSDARG00000031359,0
ENSDARG00000031366,50
ENSDARG00000031372,45
ENSDARG00000031382,75
ENSDARG00000031383,0
ENSDARG00000031387,21
ENSDARG00000031388,77
ENSDARG00000031420,11
ENSDARG00000031422,61
ENSDARG00000031426,20
ENSDARG00000031427,166
ENSDARG00000031434,33
ENSDARG00000031435,428
ENSDARG00000031438,24
ENSDARG00000031463,11
ENSDARG00000031483,86
ENSDARG00000031489,0
ENSDARG00000031494,840
ENSDARG00000031495,272
ENSDARG00000031496,33
ENSDARG00000031506,43
ENSDARG00000031511,94
ENSDARG00000031533,5
ENSDARG00000031534,6
ENSDARG00000031540,13
ENSDARG00000031548,88
ENSDARG00000031560,41
ENSDARG00000031562,22
ENSDARG00000031587,27
ENSDARG00000031588,84
ENSDARG00000031598,31
ENSDARG00000031600,11
ENSDARG00000031616,35
ENSDARG00000031618,86
ENSDARG00000031632,77
ENSDARG00000031637,40
ENSDARG00000031647,170
ENSDARG00000031649,17
ENSDARG00000031657,20
ENSDARG00000031658,150
ENSDARG00000031664,4
ENSDARG00000031678,641
ENSDARG00000031680,6
ENSDARG00000031681,100
ENSDARG00000031683,29
ENSDARG00000031693,3
ENSDARG00000031698,0
ENSDARG00000031702,121
ENSDARG00000031709,59
ENSDARG00000031712,27
ENSDARG00000031720,2820
ENSDARG00000031731,0
ENSDARG00000031737,6
ENSDARG00000031745,0
ENSDARG00000031751,57
ENSDARG00000031756,175
ENSDARG00000031757,0
ENSDARG00000031761,81
ENSDARG00000031763,125
ENSDARG00000031768,584
ENSDARG00000031770,159
ENSDARG00000031774,37
ENSDARG00000031775,68
ENSDARG00000031776,134
ENSDARG00000031777,45
ENSDARG00000031782,946
ENSDARG00000031783,62
ENSDARG00000031795,58
ENSDARG00000031796,499
ENSDARG00000031809,6
ENSDARG00000031814,11
ENSDARG00000031817,40
ENSDARG00000031819,508
ENSDARG00000031836,31
ENSDARG00000031845,45
ENSDARG00000031848,53
ENSDARG00000031875,1
ENSDARG00000031876,0
ENSDARG00000031885,0
ENSDARG00000031886,20
ENSDARG00000031888,42
ENSDARG00000031890,25
ENSDARG00000031891,31
ENSDARG00000031894,135
ENSDARG00000031907,147
ENSDARG00000031911,129
ENSDARG00000031915,13
ENSDARG00000031929,20
ENSDARG00000031930,59
ENSDARG00000031952,400
ENSDARG00000031954,59
ENSDARG00000031956,45
ENSDARG00000031968,0
ENSDARG00000031971,0
ENSDARG00000031976,7
ENSDARG00000031981,41
ENSDARG00000031983,14
ENSDARG00000031985,67
ENSDARG00000032005,0
ENSDARG00000032010,51
ENSDARG00000032013,265
ENSDARG00000032037,13
ENSDARG00000032039,81
ENSDARG00000032043,0
ENSDARG00000032049,214
ENSDARG00000032056,97
ENSDARG00000032072,137
ENSDARG00000032077,0
ENSDARG00000032079,78
ENSDARG00000032083,215
ENSDARG00000032087,14
ENSDARG00000032098,3
ENSDARG00000032102,67
ENSDARG00000032103,716
ENSDARG00000032114,117
ENSDARG00000032116,7
ENSDARG00000032117,90
ENSDARG00000032126,48
ENSDARG00000032129,56
ENSDARG00000032131,2
ENSDARG00000032155,293
ENSDARG00000032156,0
ENSDARG00000032157,16
ENSDARG00000032161,269
ENSDARG00000032175,232
ENSDARG00000032188,27
ENSDARG00000032197,67
ENSDARG00000032199,7
ENSDARG00000032206,21
