GO/Pathway/Gene Set/Gene ID,GO Level,GO/Pathway/Gene Set/Gene Name,All Genes (Expression Data),All Genes (Platform),Input Genes,Genes with BMD <= Highest Dose,Genes with BMD p-Value >= ,Genes with BMD/BMDL <= ,Genes with BMDU/BMD <= ,Genes with BMDU/BMDL <= ,Genes with BMD <= N-Fold Lowest Positive Dose ,Genes That Passed All Filters,Fisher's A Parameter,Fisher's B Parameter,Fisher's C Parameter,Fisher's D Parameter,Fisher's Exact Left P-Value,Fisher's Exact Right P-Value,Fisher's Exact Two Tail,Percentage,Entrez Gene IDs,Gene Symbols,Probe IDs,Genes with Conflicting Probesets,BMD Mean,BMD Median,BMD Minimum,BMD Standard Deviation,BMD wMean,BMD wSD,BMDL Mean,BMDL Median,BMDL Minimum,BMDL Standard Deviation,BMDL wMean,BMDL wSD,BMDU Mean,BMDU Median,BMDU Minimum,BMDU Standard Deviation,BMDU wMean,BMDU wSD,5th Percentile Index,BMD at 5th Percentile of Total Genes,10th Percentile Index,BMD at 10th Percentile of Total Genes,BMD List,BMDL List,BMDU List,Probes with Adverse Direction Up,Probes with Adverse Direction Down,Genes with Adverse Direction Up,Genes Up List,Genes Up Probes List,Genes Up BMD Mean,Genes Up BMD Median,Genes Up SD,Genes Up BMDL Mean,Genes Up BMDL Median,Genes Up BMDL SD,Genes Up BMDU Mean,Genes Up BMDU Median,Genes Up BMDU SD,BMD list (up),BMDL List (up),BMDU List (up),Genes with Adverse Direction Down,Genes Down List,Genes Down Probes List,Genes Down BMD Mean,Genes Down BMD Median,Genes Down SD,Genes Down BMDL Mean,Genes Down BMDL Median,Genes Down BMDL SD,Genes Down BMDU Mean,Genes Down BMDU Median,Genes Down BMDU SD,BMD list (down),BMDL List (down),BMDU List (down),Genes with Adverse Conflict Count,Genes Conflict List,Genes Conflict Probes List,BMD list (Conflict),BMDL list (Conflict),BMDU list (Conflict),Model Counts,Mean Fold Change,Total Fold Change,Min Fold Change,Max Fold Change,Standard Deviation Fold Change,Median Fold Change,Lower bound of the 95% confidence interval -  BMD,Upper bound of the 95% confidence interval -  BMD,Lower bound of the 95% confidence interval -  BMDL,Upper bound of the 95% confidence interval -  BMDL,Lower bound of the 95% confidence interval -  BMDU,Upper bound of the 95% confidence interval -  BMDU,Overall Direction,Percent Genes With Overall Direction Up,Percent Genes With Overall Direction Down,Percent Genes With Overall Direction Conflict
GO:0030595,6,leukocyte chemotaxis,53,74,2,2,2,2,1,1,2,1,1,80,73,18797,0.96002,0.27209,0.27209,1.35,556770,gpr183a,ENSDARG00000010317,,1.68611,1.68611,1.68611,,1.68611,,1.12526,1.12526,1.12526,,1.12526,,3.92562,3.92562,3.92562,,3.92562,,,,,,1.68611,1.12526,3.92562,1,0,1,556770,ENSDARG00000010317,1.68611,1.68611,,1.12526,1.12526,,3.92562,3.92562,,1.68611,1.12526,3.92562,0,,,,,,,,,,,,,,,0,,,,,,"Exp 2,1(1)",1.674054503,1.674054503,1.674054503,1.674054503,0,1.674054503,1.68611,1.68611,1.12526,1.12526,3.92562,3.92562,UP,1,0,0
GO:0030659,6,cytoplasmic vesicle membrane,271,277,2,2,1,2,2,1,2,0,0,81,277,18593,0.30263,1,0.63482,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0030674,3,protein-macromolecule adaptor activity,138,139,1,1,1,0,0,0,1,0,0,81,139,18731,0.55015,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0030695,5,GTPase regulator activity,357,361,3,3,3,3,3,3,3,3,3,78,358,18512,0.9311,0.20062,0.20062,0.83,100003547;436935;327368,arhgap15;rgs2;rgs14a,ENSDARG00000062349;ENSDARG00000098761;ENSDARG00000021521,,0.5121865,0.185534,0.0224355,0.711713627,0.347237886,0.620587023,0.353275607,0.0956011,0.00718672,0.52473989,0.233347193,0.455539281,1.745716333,2.32212,0.161039,1.389255057,1.470930697,1.493654573,,,,,1.32859;0.0224355;0.185534,0.957039;0.00718672;0.0956011,2.32212;0.161039;2.75399,2,1,2,100003547;436935,ENSDARG00000062349;ENSDARG00000098761,0.67551275,0.67551275,0.923590704,0.48211286,0.48211286,0.671646988,1.2415795,1.2415795,1.52811503,1.32859;0.0224355,0.957039;0.00718672,2.32212;0.161039,1,327368,ENSDARG00000021521,0.185534,0.185534,,0.0956011,0.0956011,,2.75399,2.75399,,0.185534,0.0956011,2.75399,0,,,,,,"Exp 2,1(0.34);Exp 4,1(0.34);Poly 2,1(0.34)",1.874601638,5.660175204,1.656291366,2.176453114,0.265101726,1.827430725,-0.293193286,1.317566286,-0.240523478,0.947074691,0.173626243,3.317806424,UP,0.666666667,0.333333333,0
GO:0030705,5,cytoskeleton-dependent intracellular transport,96,97,2,2,1,2,2,2,2,1,1,80,96,18774,0.93525,0.34068,0.34068,1.03,557863,kif17,ENSDARG00000055238,,1.73094,1.73094,1.73094,,1.73094,,0.864995,0.864995,0.864995,,0.864995,,7.2346,7.2346,7.2346,,7.2346,,,,,,1.73094,0.864995,7.2346,0,1,0,,,,,,,,,,,,,,,1,557863,ENSDARG00000055238,1.73094,1.73094,,0.864995,0.864995,,7.2346,7.2346,,1.73094,0.864995,7.2346,0,,,,,,"Exp 2,1(1)",1.720993876,1.720993876,1.720993876,1.720993876,0,1.720993876,1.73094,1.73094,0.864995,0.864995,7.2346,7.2346,DOWN,0,1,0
GO:0030832,6,regulation of actin filament length,126,132,1,1,1,1,1,1,1,1,1,80,131,18739,0.89054,0.43298,0.43298,0.76,571256,wasa,ENSDARG00000015149,,1.50176,1.50176,1.50176,,1.50176,,1.01933,1.01933,1.01933,,1.01933,,3.13366,3.13366,3.13366,,3.13366,,,,,,1.50176,1.01933,3.13366,1,0,1,571256,ENSDARG00000015149,1.50176,1.50176,,1.01933,1.01933,,3.13366,3.13366,,1.50176,1.01933,3.13366,0,,,,,,,,,,,,,,,0,,,,,,"Exp 2,1(1)",1.533514023,1.533514023,1.533514023,1.533514023,0,1.533514023,1.50176,1.50176,1.01933,1.01933,3.13366,3.13366,UP,1,0,0
GO:0030833,8,regulation of actin filament polymerization,123,129,1,1,1,1,1,1,1,1,1,80,128,18742,0.89464,0.4256,0.4256,0.78,571256,wasa,ENSDARG00000015149,,1.50176,1.50176,1.50176,,1.50176,,1.01933,1.01933,1.01933,,1.01933,,3.13366,3.13366,3.13366,,3.13366,,,,,,1.50176,1.01933,3.13366,1,0,1,571256,ENSDARG00000015149,1.50176,1.50176,,1.01933,1.01933,,3.13366,3.13366,,1.50176,1.01933,3.13366,0,,,,,,,,,,,,,,,0,,,,,,"Exp 2,1(1)",1.533514023,1.533514023,1.533514023,1.533514023,0,1.533514023,1.50176,1.50176,1.01933,1.01933,3.13366,3.13366,UP,1,0,0
GO:0030838,8,positive regulation of actin filament polymerization,56,58,1,1,1,1,1,1,1,1,1,80,57,18813,0.97444,0.22027,0.22027,1.72,571256,wasa,ENSDARG00000015149,,1.50176,1.50176,1.50176,,1.50176,,1.01933,1.01933,1.01933,,1.01933,,3.13366,3.13366,3.13366,,3.13366,,,,,,1.50176,1.01933,3.13366,1,0,1,571256,ENSDARG00000015149,1.50176,1.50176,,1.01933,1.01933,,3.13366,3.13366,,1.50176,1.01933,3.13366,0,,,,,,,,,,,,,,,0,,,,,,"Exp 2,1(1)",1.533514023,1.533514023,1.533514023,1.533514023,0,1.533514023,1.50176,1.50176,1.01933,1.01933,3.13366,3.13366,UP,1,0,0
GO:0030855,5,epithelial cell differentiation,107,112,2,2,1,1,1,1,2,1,1,80,111,18759,0.91698,0.38193,0.38193,0.89,335409,socs3a,ENSDARG00000025428,,1.3858,1.3858,1.3858,,1.3858,,0.883474,0.883474,0.883474,,0.883474,,3.16384,3.16384,3.16384,,3.16384,,,,,,1.3858,0.883474,3.16384,1,0,1,335409,ENSDARG00000025428,1.3858,1.3858,,0.883474,0.883474,,3.16384,3.16384,,1.3858,0.883474,3.16384,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.66484642,2.66484642,2.66484642,2.66484642,0,2.66484642,1.3858,1.3858,0.883474,0.883474,3.16384,3.16384,UP,1,0,0
GO:0030856,6,regulation of epithelial cell differentiation,16,16,1,1,0,0,0,0,1,0,0,81,16,18854,0.93374,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0030900,4,forebrain development,34,35,1,1,1,1,1,1,1,1,1,80,34,18836,0.9902,0.13934,0.13934,2.86,724016,npas4a,ENSDARG00000055752,,0.014167,0.014167,0.014167,,0.014167,,0.00547584,0.00547584,0.00547584,,0.00547584,,0.148216,0.148216,0.148216,,0.148216,,,,,,0.014167,0.00547584,0.148216,1,0,1,724016,ENSDARG00000055752,0.014167,0.014167,,0.00547584,0.00547584,,0.148216,0.148216,,0.014167,0.00547584,0.148216,0,,,,,,,,,,,,,,,0,,,,,,"Exp 4,1(1)",3.46395278,3.46395278,3.46395278,3.46395278,0,3.46395278,0.014167,0.014167,0.00547584,0.00547584,0.148216,0.148216,UP,1,0,0
GO:0030964,4,NADH dehydrogenase complex,32,32,1,1,0,1,1,1,1,0,0,81,32,18838,0.87181,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0030968,5,endoplasmic reticulum unfolded protein response,24,24,1,1,1,1,1,1,1,1,1,80,23,18847,0.99531,0.097749,0.097749,4.17,100538072,creb3l3b,ENSDARG00000090903,,1.13374,1.13374,1.13374,,1.13374,,0.671764,0.671764,0.671764,,0.671764,,2.70333,2.70333,2.70333,,2.70333,,,,,,1.13374,0.671764,2.70333,0,1,0,,,,,,,,,,,,,,,1,100538072,ENSDARG00000090903,1.13374,1.13374,,0.671764,0.671764,,2.70333,2.70333,,1.13374,0.671764,2.70333,0,,,,,,"Exp 2,1(1)",1.604870319,1.604870319,1.604870319,1.604870319,0,1.604870319,1.13374,1.13374,0.671764,0.671764,2.70333,2.70333,DOWN,0,1,0
GO:0030971,5,receptor tyrosine kinase binding,27,28,1,1,1,0,0,0,1,0,0,81,28,18842,0.8869,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0031012,4,extracellular matrix,254,282,6,6,4,6,5,5,6,3,3,78,279,18591,0.96727,0.11998,0.11998,1.06,571317;561688;116993,thbs3b;si:dkey-32e6.6;vcana,ENSDARG00000012060;ENSDARG00000070857;ENSDARG00000103515,,0.804707067,0.994222,0.0121792,0.716812712,0.968197328,0.607007623,0.500475933,0.604106,0.0036638,0.453956839,0.602245608,0.386716402,1.840150067,2.18992,0.0659002,1.627796774,2.202635916,1.389945727,,,,,0.994222;0.0121792;1.40772,0.604106;0.0036638;0.893658,2.18992;0.0659002;3.26463,1,2,1,116993,ENSDARG00000103515,1.40772,1.40772,,0.893658,0.893658,,3.26463,3.26463,,1.40772,0.893658,3.26463,2,571317;561688,ENSDARG00000012060;ENSDARG00000070857,0.5032006,0.5032006,0.694409123,0.3038849,0.3038849,0.424576751,1.1279101,1.1279101,1.501908804,0.994222;0.0121792,0.604106;0.0036638,2.18992;0.0659002,0,,,,,,"Exp 2,1(0.34);Exp 4,1(0.34);Linear,1(0.34)",1.735406663,5.207365394,1.6966995,1.784528375,0.044702722,1.726137519,-0.006442877,1.61585701,-0.013224589,1.014176456,-0.001875389,3.682175522,DOWN,0.333333333,0.666666667,0
GO:0031017,6,exocrine pancreas development,42,44,1,1,1,1,1,1,1,1,1,80,43,18827,0.9848,0.17195,0.17195,2.27,562469,ptger4a,ENSDARG00000059236,,1.71702,1.71702,1.71702,,1.71702,,1.02712,1.02712,1.02712,,1.02712,,5.15599,5.15599,5.15599,,5.15599,,,,,,1.71702,1.02712,5.15599,1,0,1,562469,ENSDARG00000059236,1.71702,1.71702,,1.02712,1.02712,,5.15599,5.15599,,1.71702,1.02712,5.15599,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.895251513,2.895251513,2.895251513,2.895251513,0,2.895251513,1.71702,1.71702,1.02712,1.02712,5.15599,5.15599,UP,1,0,0
GO:0031032,6,actomyosin structure organization,104,108,1,0,1,1,0,0,1,0,0,81,108,18762,0.62882,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0031056,7,regulation of histone modification,29,29,1,1,1,1,0,0,1,0,0,81,29,18841,0.88311,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0031063,8,regulation of histone deacetylation,6,6,1,1,1,1,0,0,1,0,0,81,6,18864,0.97462,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0031090,4,organelle membrane,1321,1363,16,12,9,15,10,9,16,6,6,75,1357,17513,0.6355,0.53131,0.83017,0.44,100538072;100150190;565316;560225;559020;503601,creb3l3b;zdhhc23a;dgat2;cept1a;ptgs2b;sft2d2a,ENSDARG00000090903;ENSDARG00000029039;ENSDARG00000018846;ENSDARG00000058716;ENSDARG00000010276;ENSDARG00000070746,,1.405133287,1.510395,0.00351972,0.811643069,1.431074753,0.641722002,0.831643723,0.977969,0.00127034,0.459097682,0.855805303,0.365896291,5.581063617,3.668565,0.0121417,5.453750561,4.903442035,4.206102066,,,,,1.13374;1.76175;1.25904;1.99908;0.00351972;2.27367,0.671764;1.13341;0.822528;1.13407;0.00127034;1.22682,2.70333;4.6338;2.64016;8.29865;0.0121417;15.1983,3,3,3,100150190;559020;503601,ENSDARG00000029039;ENSDARG00000010276;ENSDARG00000070746,1.34631324,1.76175,1.190729335,0.78716678,1.13341,0.68220691,6.614747233,4.6338,7.78446947,1.76175;0.00351972;2.27367,1.13341;0.00127034;1.22682,4.6338;0.0121417;15.1983,3,100538072;565316;560225,ENSDARG00000090903;ENSDARG00000018846;ENSDARG00000058716,1.463953333,1.25904,0.467648837,0.876120667,0.822528,0.235766494,4.54738,2.70333,3.248848653,1.13374;1.25904;1.99908,0.671764;0.822528;1.13407,2.70333;2.64016;8.29865,0,,,,,,"Exp 2,2(0.34);Exp 4,1(0.17);Linear,3(0.5)",1.743473914,10.62789905,1.5036304,2.521341562,0.375504711,1.625620008,0.755683572,2.054583001,0.46428907,1.198998377,1.217154304,9.94497293,CONFLICT,0.5,0.5,0
GO:0031099,4,regeneration,161,173,2,2,1,1,2,1,2,1,1,80,172,18698,0.83101,0.52498,0.52498,0.58,335409,socs3a,ENSDARG00000025428,,1.3858,1.3858,1.3858,,1.3858,,0.883474,0.883474,0.883474,,0.883474,,3.16384,3.16384,3.16384,,3.16384,,,,,,1.3858,0.883474,3.16384,1,0,1,335409,ENSDARG00000025428,1.3858,1.3858,,0.883474,0.883474,,3.16384,3.16384,,1.3858,0.883474,3.16384,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.66484642,2.66484642,2.66484642,2.66484642,0,2.66484642,1.3858,1.3858,0.883474,0.883474,3.16384,3.16384,UP,1,0,0
GO:0031146,9,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,44,44,2,1,1,2,1,1,2,1,1,80,43,18827,0.9848,0.17195,0.17195,2.27,100319387,fbxo4,ENSDARG00000074170,,0.199011,0.199011,0.199011,,0.199011,,0.0992824,0.0992824,0.0992824,,0.0992824,,2.94499,2.94499,2.94499,,2.94499,,,,,,0.199011,0.0992824,2.94499,1,0,1,100319387,ENSDARG00000074170,0.199011,0.199011,,0.0992824,0.0992824,,2.94499,2.94499,,0.199011,0.0992824,2.94499,0,,,,,,,,,,,,,,,0,,,,,,"Poly 2,1(1)",1.560827971,1.560827971,1.560827971,1.560827971,0,1.560827971,0.199011,0.199011,0.0992824,0.0992824,2.94499,2.94499,UP,1,0,0
GO:0031224,3,intrinsic component of membrane,4820,5562,74,64,39,69,53,50,74,31,31,50,5531,13339,0.96816,0.052475,0.086606,0.56,101883814;100538072;100334171;100150190;100150018;100037308;100005520;100004272;100002125;100001900;768298;678537;571892;571189;569007;568465;565980;565316;563369;562469;560225;557817;557256;556770;556746;553256;503601;474353;447920;245951;30356,si:dkey-23a13.2;creb3l3b;slc6a19a.2;zdhhc23a;mhc1lja;calhm5.1;slc25a22b;slc15a1a;tacr2;ponzr10;faah2b;xkr9;gdpd4b;abcb11b;si:ch211-283g2.1;si:dkey-93h22.7;ace;dgat2;cyp2r1;ptger4a;cept1a;enpp7.2;vwa10.1;gpr183a;si:ch73-364h19.1;slc6a19a.1;sft2d2a;trpa1b;aldh3a2b;ros1;or101-1,ENSDARG00000105470;ENSDARG00000090903;ENSDARG00000091560;ENSDARG00000029039;ENSDARG00000096830;ENSDARG00000074947;ENSDARG00000058336;ENSDARG00000100315;ENSDARG00000074509;ENSDARG00000087764;ENSDARG00000054786;ENSDARG00000026500;ENSDARG00000079293;ENSDARG00000070078;ENSDARG00000046091;ENSDARG00000099600;ENSDARG00000079166;ENSDARG00000018846;ENSDARG00000056587;ENSDARG00000059236;ENSDARG00000058716;ENSDARG00000053525;ENSDARG00000077874;ENSDARG00000010317;ENSDARG00000097523;ENSDARG00000018621;ENSDARG00000070746;ENSDARG00000031875;ENSDARG00000029381;ENSDARG00000087197;ENSDARG00000013014,,1.113441461,1.15657,3.17E-04,0.739246758,1.063774363,0.630910674,0.655471501,0.759025,8.25E-05,0.411065574,0.657171954,0.370621067,4.577896646,2.6192,0.00195402,5.695344221,3.327260063,4.018247977,,,,,2.38731;1.13374;0.831123;1.76175;0.0137536;0.109986;0.87404;0.827975;0.237676;0.120781;0.164508;1.55205;0.129158;0.600206;1.08143;1.52288;1.15657;1.25904;1.21118;1.71702;1.99908;1.75954;1.47116;1.68611;2.18439;0.205368;2.27367;0.937774;1.18203;3.16694E-4;2.12507,1.26233;0.671764;0.535805;1.13341;0.00273034;0.0686384;0.613694;0.537331;0.10882;0.0732854;0.0896091;0.958236;0.0768078;0.414139;0.625556;0.945522;0.770567;0.822528;0.798569;1.02712;1.13407;0.759025;0.922567;1.12526;0.901163;0.101632;1.22682;0.650913;0.783712;8.25032E-5;1.17791,21.4173;2.70333;1.61856;4.6338;0.107744;0.272397;1.48701;1.59568;3.05391;0.339222;0.859721;4.02253;0.391928;1.01816;2.6192;3.85465;2.27854;2.64016;2.4652;5.15599;8.29865;9.256;3.57625;3.92562;22.1999;2.24527;15.1983;1.64409;2.36393;0.00195402;10.6698,14,17,14,100150190;100150018;100037308;100005520;100002125;100001900;571892;568465;563369;562469;557256;556770;503601;30356,ENSDARG00000029039;ENSDARG00000096830;ENSDARG00000074947;ENSDARG00000058336;ENSDARG00000074509;ENSDARG00000087764;ENSDARG00000079293;ENSDARG00000099600;ENSDARG00000056587;ENSDARG00000059236;ENSDARG00000077874;ENSDARG00000010317;ENSDARG00000070746;ENSDARG00000013014,1.089588186,1.34117,0.821535879,0.664368139,0.860568,0.488819449,3.937987214,3.31508,4.268025406,1.76175;0.0137536;0.109986;0.87404;0.237676;0.120781;0.129158;1.52288;1.21118;1.71702;1.47116;1.68611;2.27367;2.12507,1.13341;0.00273034;0.0686384;0.613694;0.10882;0.0732854;0.0768078;0.945522;0.798569;1.02712;0.922567;1.12526;1.22682;1.17791,4.6338;0.107744;0.272397;1.48701;3.05391;0.339222;0.391928;3.85465;2.4652;5.15599;3.57625;3.92562;15.1983;10.6698,17,101883814;100538072;100334171;100004272;768298;678537;571189;569007;565980;565316;560225;557817;556746;553256;474353;447920;245951,ENSDARG00000105470;ENSDARG00000090903;ENSDARG00000091560;ENSDARG00000100315;ENSDARG00000054786;ENSDARG00000026500;ENSDARG00000070078;ENSDARG00000046091;ENSDARG00000079166;ENSDARG00000018846;ENSDARG00000058716;ENSDARG00000053525;ENSDARG00000097523;ENSDARG00000018621;ENSDARG00000031875;ENSDARG00000029381;ENSDARG00000087197,1.133085335,1.13374,0.68947769,0.648144859,0.671764,0.35008469,5.104880884,2.36393,6.735382111,2.38731;1.13374;0.831123;0.827975;0.164508;1.55205;0.600206;1.08143;1.15657;1.25904;1.99908;1.75954;2.18439;0.205368;0.937774;1.18203;3.16694E-4,1.26233;0.671764;0.535805;0.537331;0.0896091;0.958236;0.414139;0.625556;0.770567;0.822528;1.13407;0.759025;0.901163;0.101632;0.650913;0.783712;8.25032E-5,21.4173;2.70333;1.61856;1.59568;0.859721;4.02253;1.01816;2.6192;2.27854;2.64016;8.29865;9.256;22.1999;2.24527;1.64409;2.36393;0.00195402,0,,,,,,"Exp 2,9(0.3);Exp 4,2(0.07);Linear,14(0.46);Poly 2,6(0.2)",1.740195019,54.82479846,1.501727223,2.895251513,0.358655749,1.633215189,0.853207092,1.37367583,0.51076557,0.800177432,2.572985169,6.582808123,CONFLICT,0.451612903,0.548387097,0
GO:0031226,4,intrinsic component of plasma membrane,762,922,19,17,9,16,13,12,19,6,6,75,916,17954,0.90108,0.20117,0.2912,0.65,101883814;100037308;100004272;569007;553256;245951,si:dkey-23a13.2;calhm5.1;slc15a1a;si:ch211-283g2.1;slc6a19a.1;ros1,ENSDARG00000105470;ENSDARG00000074947;ENSDARG00000100315;ENSDARG00000046091;ENSDARG00000018621;ENSDARG00000087197,,0.768730949,0.5166715,3.17E-04,0.901429075,0.55808538,0.657039061,0.432594984,0.3194815,8.25E-05,0.482852301,0.322852701,0.36862159,4.691966837,1.920475,0.00195402,8.259966914,2.514865606,4.948193415,,,,,2.38731;0.109986;0.827975;1.08143;0.205368;3.16694E-4,1.26233;0.0686384;0.537331;0.625556;0.101632;8.25032E-5,21.4173;0.272397;1.59568;2.6192;2.24527;0.00195402,1,5,1,100037308,ENSDARG00000074947,0.109986,0.109986,,0.0686384,0.0686384,,0.272397,0.272397,,0.109986,0.0686384,0.272397,5,101883814;100004272;569007;553256;245951,ENSDARG00000105470;ENSDARG00000100315;ENSDARG00000046091;ENSDARG00000018621;ENSDARG00000087197,0.900479939,0.827975,0.941028426,0.505386301,0.537331,0.501690753,5.575880804,2.24527,8.912016468,2.38731;0.827975;1.08143;0.205368;3.16694E-4,1.26233;0.537331;0.625556;0.101632;8.25032E-5,21.4173;1.59568;2.6192;2.24527;0.00195402,0,,,,,,"Exp 2,2(0.34);Exp 4,1(0.17);Linear,1(0.17);Poly 2,2(0.34)",1.705073427,10.38484216,1.501727223,2.453026056,0.357898751,1.592922211,0.047437467,1.490024431,0.046232676,0.818957291,-1.917383213,11.30131689,DOWN,0.166666667,0.833333333,0
GO:0031227,5,intrinsic component of endoplasmic reticulum membrane,90,91,1,1,0,1,0,0,1,0,0,81,91,18779,0.67657,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0031228,5,intrinsic component of Golgi membrane,47,49,1,1,0,1,0,0,1,0,0,81,49,18821,0.81046,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0031300,4,intrinsic component of organelle membrane,219,222,1,1,0,1,0,0,1,0,0,81,222,18648,0.38423,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0031301,5,integral component of organelle membrane,205,208,1,1,0,1,0,0,1,0,0,81,208,18662,0.40826,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0031323,5,regulation of cellular metabolic process,2960,3183,34,31,22,29,25,22,34,18,18,63,3165,15705,0.92342,0.12467,0.18223,0.57,100538072;798920;797287;724016;571606;571228;565874;560341;559851;559526;557777;557454;436962;403010;245951;117508;65238;30498,creb3l3b;igfbp2b;shfl;npas4a;atmin;znf326;znf692;mych;znf1161;si:ch211-103n10.5;ebf1b;unc119.2;gata2b;nr0b2a;ros1;klf2a;klf17;egr1,ENSDARG00000090903;ENSDARG00000031422;ENSDARG00000052176;ENSDARG00000055752;ENSDARG00000068601;ENSDARG00000098348;ENSDARG00000078434;ENSDARG00000077473;ENSDARG00000074125;ENSDARG00000077504;ENSDARG00000069196;ENSDARG00000004459;ENSDARG00000009094;ENSDARG00000044685;ENSDARG00000087197;ENSDARG00000042667;ENSDARG00000038792;ENSDARG00000037421,,1.154648594,1.23146,3.17E-04,0.674736245,1.044324923,0.621027621,0.71476183,0.783201,8.25E-05,0.398843399,0.652835476,0.382157407,3.878378334,2.80396,0.00195402,4.759023013,3.047794714,3.151071714,,,,,1.13374;0.175948;1.5744;0.014167;2.38923;1.18316;1.85452;1.44645;1.51686;1.13323;0.829409;1.63806;1.89157;0.253234;3.16694E-4;1.14341;1.27976;1.32621,0.671764;0.0927816;0.802691;0.00547584;1.26292;0.706289;1.08086;0.911408;0.942875;0.758378;0.58697;1.09012;1.22681;0.18396;8.25032E-5;0.763711;0.923351;0.855266,2.70333;2.77115;5.73004;0.148216;21.559;2.83677;6.43133;3.45121;3.82098;2.20263;1.38311;3.76193;5.27778;0.38574;0.00195402;2.23546;2.20434;2.90584,12,6,12,798920;724016;565874;560341;559851;559526;557777;557454;436962;117508;65238;30498,ENSDARG00000031422;ENSDARG00000055752;ENSDARG00000078434;ENSDARG00000077473;ENSDARG00000074125;ENSDARG00000077504;ENSDARG00000069196;ENSDARG00000004459;ENSDARG00000009094;ENSDARG00000042667;ENSDARG00000038792;ENSDARG00000037421,1.187466167,1.302985,0.59390741,0.76983387,0.883337,0.377220838,3.049498,2.838495,1.680169945,0.175948;0.014167;1.85452;1.44645;1.51686;1.13323;0.829409;1.63806;1.89157;1.14341;1.27976;1.32621,0.0927816;0.00547584;1.08086;0.911408;0.942875;0.758378;0.58697;1.09012;1.22681;0.763711;0.923351;0.855266,2.77115;0.148216;6.43133;3.45121;3.82098;2.20263;1.38311;3.76193;5.27778;2.23546;2.20434;2.90584,6,100538072;797287;571606;571228;403010;245951,ENSDARG00000090903;ENSDARG00000052176;ENSDARG00000068601;ENSDARG00000098348;ENSDARG00000044685;ENSDARG00000087197,1.089013449,1.15845,0.874164187,0.604617751,0.6890265,0.453840574,5.536139003,2.77005,8.114615029,1.13374;1.5744;2.38923;1.18316;0.253234;3.16694E-4,0.671764;0.802691;1.26292;0.706289;0.18396;8.25032E-5,2.70333;5.73004;21.559;2.83677;0.38574;0.00195402,0,,,,,,"Exp 2,7(0.39);Exp 4,2(0.12);Linear,8(0.45);Poly 2,1(0.06)",1.816855037,33.57732999,1.501727223,3.46395278,0.49809061,1.719887495,0.842936352,1.466360836,0.530505581,0.89901808,1.679821871,6.076934798,UP,0.666666667,0.333333333,0
