GO/Pathway/Gene Set/Gene ID,GO Level,GO/Pathway/Gene Set/Gene Name,All Genes (Expression Data),All Genes (Platform),Input Genes,Genes with BMD <= Highest Dose,Genes with BMD p-Value >= ,Genes with BMD/BMDL <= ,Genes with BMDU/BMD <= ,Genes with BMDU/BMDL <= ,Genes with BMD <= N-Fold Lowest Positive Dose ,Genes That Passed All Filters,Fisher's A Parameter,Fisher's B Parameter,Fisher's C Parameter,Fisher's D Parameter,Fisher's Exact Left P-Value,Fisher's Exact Right P-Value,Fisher's Exact Two Tail,Percentage,Entrez Gene IDs,Gene Symbols,Probe IDs,Genes with Conflicting Probesets,BMD Mean,BMD Median,BMD Minimum,BMD Standard Deviation,BMD wMean,BMD wSD,BMDL Mean,BMDL Median,BMDL Minimum,BMDL Standard Deviation,BMDL wMean,BMDL wSD,BMDU Mean,BMDU Median,BMDU Minimum,BMDU Standard Deviation,BMDU wMean,BMDU wSD,5th Percentile Index,BMD at 5th Percentile of Total Genes,10th Percentile Index,BMD at 10th Percentile of Total Genes,BMD List,BMDL List,BMDU List,Probes with Adverse Direction Up,Probes with Adverse Direction Down,Genes with Adverse Direction Up,Genes Up List,Genes Up Probes List,Genes Up BMD Mean,Genes Up BMD Median,Genes Up SD,Genes Up BMDL Mean,Genes Up BMDL Median,Genes Up BMDL SD,Genes Up BMDU Mean,Genes Up BMDU Median,Genes Up BMDU SD,BMD list (up),BMDL List (up),BMDU List (up),Genes with Adverse Direction Down,Genes Down List,Genes Down Probes List,Genes Down BMD Mean,Genes Down BMD Median,Genes Down SD,Genes Down BMDL Mean,Genes Down BMDL Median,Genes Down BMDL SD,Genes Down BMDU Mean,Genes Down BMDU Median,Genes Down BMDU SD,BMD list (down),BMDL List (down),BMDU List (down),Genes with Adverse Conflict Count,Genes Conflict List,Genes Conflict Probes List,BMD list (Conflict),BMDL list (Conflict),BMDU list (Conflict),Model Counts,Mean Fold Change,Total Fold Change,Min Fold Change,Max Fold Change,Standard Deviation Fold Change,Median Fold Change,Lower bound of the 95% confidence interval -  BMD,Upper bound of the 95% confidence interval -  BMD,Lower bound of the 95% confidence interval -  BMDL,Upper bound of the 95% confidence interval -  BMDL,Lower bound of the 95% confidence interval -  BMDU,Upper bound of the 95% confidence interval -  BMDU,Overall Direction,Percent Genes With Overall Direction Up,Percent Genes With Overall Direction Down,Percent Genes With Overall Direction Conflict
GO:0006364,9,rRNA processing,76,147,2,1,0,1,1,1,2,0,0,55,147,18749,0.65122,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006366,8,transcription by RNA polymerase II,13,39,2,1,1,1,1,1,2,0,0,55,39,18857,0.89274,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006367,8,transcription initiation from RNA polymerase II promoter,12,25,1,1,1,0,0,0,1,0,0,55,25,18871,0.92987,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006376,8,mRNA splice site selection,10,22,1,1,1,0,0,0,1,0,0,55,22,18874,0.93803,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006396,7,RNA processing,250,581,10,6,4,7,7,4,10,1,1,54,580,18316,0.49391,0.82005,1,0.17,394059,cdc5l,ENSDARG00000043797,,38.3527,38.3527,38.3527,,38.3527,,23.5247,23.5247,23.5247,,23.5247,,62.5269,62.5269,62.5269,,62.5269,,,,,,38.3527,23.5247,62.5269,1,0,1,394059,ENSDARG00000043797,38.3527,38.3527,,23.5247,23.5247,,62.5269,62.5269,,38.3527,23.5247,62.5269,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.970691204,2.970691204,2.970691204,2.970691204,0,2.970691204,38.3527,38.3527,23.5247,23.5247,62.5269,62.5269,UP,1,0,0
GO:0006397,8,mRNA processing,151,273,9,6,4,7,7,4,9,1,1,54,272,18624,0.81222,0.55032,0.55032,0.37,394059,cdc5l,ENSDARG00000043797,,38.3527,38.3527,38.3527,,38.3527,,23.5247,23.5247,23.5247,,23.5247,,62.5269,62.5269,62.5269,,62.5269,,,,,,38.3527,23.5247,62.5269,1,0,1,394059,ENSDARG00000043797,38.3527,38.3527,,23.5247,23.5247,,62.5269,62.5269,,38.3527,23.5247,62.5269,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.970691204,2.970691204,2.970691204,2.970691204,0,2.970691204,38.3527,38.3527,23.5247,23.5247,62.5269,62.5269,UP,1,0,0
GO:0006399,8,tRNA metabolic process,33,149,1,1,1,1,1,0,1,0,0,55,149,18747,0.64742,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006401,6,RNA catabolic process,40,90,1,0,0,0,0,0,1,0,0,55,90,18806,0.76936,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006402,7,mRNA catabolic process,34,75,1,0,0,0,0,0,1,0,0,55,75,18821,0.8038,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006403,4,RNA localization,7,11,1,1,0,1,1,1,1,0,0,55,11,18885,0.96853,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006412,6,translation,208,284,5,4,1,5,5,3,5,0,0,55,284,18612,0.43532,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006414,6,translational elongation,17,35,1,1,0,1,1,1,1,0,0,55,35,18861,0.90319,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006417,7,regulation of translation,59,145,3,0,0,2,2,1,3,0,0,55,145,18751,0.65505,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006418,9,tRNA aminoacylation for protein translation,17,38,1,1,1,1,1,0,1,0,0,55,38,18858,0.89534,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006420,10,arginyl-tRNA aminoacylation,1,3,1,1,1,1,1,0,1,0,0,55,3,18893,0.99132,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006446,8,regulation of translational initiation,11,25,1,0,0,1,1,0,1,0,0,55,25,18871,0.92987,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006457,3,protein folding,65,123,3,2,2,2,2,2,3,2,2,53,121,18775,0.99453,0.049641,0.049641,1.63,394023;368924,pdia2;fkbp5,ENSDARG00000018263;ENSDARG00000028396,,37.0213,37.0213,34.9969,2.862933936,36.30468349,2.677557146,22.9209,22.9209,22.0739,1.197838887,22.62107082,1.120278059,59.81485,59.81485,55.4855,6.122625486,58.2823052,5.7261816,,,,,39.0457;34.9969,23.7679;22.0739,64.1442;55.4855,2,0,2,394023;368924,ENSDARG00000018263;ENSDARG00000028396,37.0213,37.0213,2.862933936,22.9209,22.9209,1.197838887,59.81485,59.81485,6.122625486,39.0457;34.9969,23.7679;22.0739,64.1442;55.4855,0,,,,,,,,,,,,,,,0,,,,,,"Linear,2(1)",2.174075593,4.366026521,1.985675454,2.380351067,0.279077802,2.18301326,33.053476,40.989124,21.26078,24.58102,51.329324,68.300376,UP,1,0,0
GO:0006458,4,'de novo' protein folding,8,28,1,0,0,0,0,0,1,0,0,55,28,18868,0.92179,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006464,6,cellular protein modification process,443,2059,22,17,8,18,18,16,22,4,4,51,2055,16841,0.27262,0.8621,0.5166,0.19,768159;556172;550576;368924,si:ch211-195b13.1;taok2a;anapc16;fkbp5,ENSDARG00000016623;ENSDARG00000074899;ENSDARG00000013822;ENSDARG00000028396,,45.706875,40.254,31.9218,17.45858933,41.52686764,16.76282762,25.163825,24.07135,20.6729,5.003409858,23.75567304,4.893736273,84.96995,67.46955,49.2917,48.88158665,74.40296501,46.40374972,,,,,31.9218;45.5111;70.3977;34.9969,20.6729;26.0688;31.8397;22.0739,49.2917;79.4536;155.649;55.4855,3,1,3,768159;556172;368924,ENSDARG00000016623;ENSDARG00000074899;ENSDARG00000028396,37.4766,34.9969,7.125935215,22.93853333,22.0739,2.799933446,61.41026667,55.4855,15.92991519,31.9218;45.5111;34.9969,20.6729;26.0688;22.0739,49.2917;79.4536;55.4855,1,550576,ENSDARG00000013822,70.3977,70.3977,,31.8397,31.8397,,155.649,155.649,,70.3977,31.8397,155.649,0,,,,,,"Linear,4(1)",1.837272199,7.369816661,1.66411829,1.985675454,0.158821915,1.860011458,28.59745746,62.81629254,20.26048334,30.06716666,37.06599508,132.8739049,UP,0.75,0.25,0
GO:0006465,6,signal peptide processing,6,8,1,1,1,0,0,0,1,0,0,55,8,18888,0.97701,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006468,7,protein phosphorylation,117,659,6,3,2,6,6,6,6,2,2,53,657,18239,0.70083,0.57474,0.71709,0.3,768159;556172,si:ch211-195b13.1;taok2a,ENSDARG00000016623;ENSDARG00000074899,,38.71645,38.71645,31.9218,9.609086182,34.79503825,7.847266846,23.37085,23.37085,20.6729,3.815477481,21.813776,3.115912311,64.37265,64.37265,49.2917,21.32768402,55.66894715,17.41726784,,,,,31.9218;45.5111,20.6729;26.0688,49.2917;79.4536,2,0,2,768159;556172,ENSDARG00000016623;ENSDARG00000074899,38.71645,38.71645,9.609086182,23.37085,23.37085,3.815477481,64.37265,64.37265,21.32768402,31.9218;45.5111,20.6729;26.0688,49.2917;79.4536,0,,,,,,,,,,,,,,,0,,,,,,"Linear,2(1)",1.809067976,3.630761504,1.66411829,1.966643214,0.213917425,1.815380752,25.398936,52.033964,18.082868,28.658832,34.813988,93.931312,UP,1,0,0
GO:0006470,7,protein dephosphorylation,33,136,2,2,1,1,1,1,2,0,0,55,136,18760,0.67254,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006471,7,protein ADP-ribosylation,1,17,1,1,0,1,1,1,1,0,0,55,17,18879,0.95177,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006479,7,protein methylation,22,73,1,1,0,1,1,1,1,0,0,55,73,18823,0.8085,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006482,7,protein demethylation,11,21,1,1,1,0,0,0,1,0,0,55,21,18875,0.94076,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006486,6,protein glycosylation,33,181,1,1,0,1,1,1,1,0,0,55,181,18715,0.58944,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006508,5,proteolysis,279,904,28,22,8,24,24,23,28,3,3,52,901,17995,0.73308,0.4915,0.7464,0.33,569298;403061;334304,ctsbb;ela2;ela2l,ENSDARG00000101051;ENSDARG00000056744;ENSDARG00000056765,,57.82216667,56.4586,51.8428,6.765013294,55.20804497,5.832438704,29.42883333,29.2483,28.0228,1.504446045,28.82957494,1.330350863,113.9361667,108.983,95.9105,20.94618462,105.9626377,17.86362233,,,,,51.8428;56.4586;65.1651,28.0228;29.2483;31.0154,95.9105;108.983;136.915,2,1,2,403061;334304,ENSDARG00000056744;ENSDARG00000056765,60.81185,60.81185,6.15642519,30.13185,30.13185,1.249528393,122.949,122.949,19.75090661,56.4586;65.1651,29.2483;31.0154,108.983;136.915,1,569298,ENSDARG00000101051,51.8428,51.8428,,28.0228,28.0228,,95.9105,95.9105,,51.8428,28.0228,95.9105,0,,,,,,"Linear,3(1)",2.213376314,6.711387277,1.812322497,2.58012104,0.390382989,2.318943739,50.16683346,65.47749987,27.72639237,31.1312743,90.23332742,137.6390059,UP,0.666666667,0.333333333,0
GO:0006511,8,ubiquitin-dependent protein catabolic process,125,366,8,5,2,7,7,6,8,0,0,55,366,18530,0.34159,1,0.62894,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006518,5,peptide metabolic process,250,369,9,7,4,7,7,4,9,0,0,55,369,18527,0.33856,1,0.62915,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006520,6,cellular amino acid metabolic process,97,210,4,2,2,3,3,1,4,0,0,55,210,18686,0.54132,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006544,9,glycine metabolic process,7,10,1,0,0,0,0,0,1,0,0,55,10,18886,0.97135,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006545,9,glycine biosynthetic process,4,7,1,0,0,0,0,0,1,0,0,55,7,18889,0.97986,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006558,7,L-phenylalanine metabolic process,6,10,1,0,0,1,1,1,1,0,0,55,10,18886,0.97135,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006559,6,L-phenylalanine catabolic process,6,10,1,0,0,1,1,1,1,0,0,55,10,18886,0.97135,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006570,7,tyrosine metabolic process,7,11,1,0,0,1,1,1,1,0,0,55,11,18885,0.96853,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006572,7,tyrosine catabolic process,4,5,1,0,0,1,1,1,1,0,0,55,5,18891,0.98557,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006575,4,cellular modified amino acid metabolic process,49,104,4,2,2,3,3,2,4,1,1,54,103,18793,0.96331,0.26147,0.26147,0.96,767657,abhd12,ENSDARG00000071004,,85.0347,85.0347,85.0347,,85.0347,,33.1646,33.1646,33.1646,,33.1646,,218.031,218.031,218.031,,218.031,,,,,,85.0347,33.1646,218.031,0,1,0,,,,,,,,,,,,,,,1,767657,ENSDARG00000071004,85.0347,85.0347,,33.1646,33.1646,,218.031,218.031,,85.0347,33.1646,218.031,0,,,,,,"Linear,1(1)",2.230941772,2.230941772,2.230941772,2.230941772,0,2.230941772,85.0347,85.0347,33.1646,33.1646,218.031,218.031,DOWN,0,1,0
GO:0006605,6,protein targeting,32,89,1,1,1,0,0,0,1,0,0,55,89,18807,0.77161,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006616,7,"SRP-dependent cotranslational protein targeting to membrane, translocation",4,8,1,0,0,1,1,0,1,0,0,55,8,18888,0.97701,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006629,4,lipid metabolic process,203,743,15,9,2,12,12,11,15,2,2,53,741,18155,0.63358,0.64084,1,0.27,100009622;767657,plbd2;abhd12,ENSDARG00000114245;ENSDARG00000071004,,73.95935,73.95935,62.884,15.66291018,72.74281789,15.56813587,31.8812,31.8812,30.5978,1.815001686,31.74022953,1.804019338,173.6345,173.6345,129.238,62.78613242,168.7579257,62.4062214,,,,,62.884;85.0347,30.5978;33.1646,129.238;218.031,1,1,1,100009622,ENSDARG00000114245,62.884,62.884,,30.5978,30.5978,,129.238,129.238,,62.884,30.5978,129.238,1,767657,ENSDARG00000071004,85.0347,85.0347,,33.1646,33.1646,,218.031,218.031,,85.0347,33.1646,218.031,0,,,,,,"Linear,2(1)",2.019300761,4.058679104,1.827737331,2.230941772,0.285108594,2.029339552,52.251664,95.667036,29.365736,34.396664,86.61736,260.65164,CONFLICT,0.5,0.5,0
GO:0006631,6,fatty acid metabolic process,65,165,3,1,0,1,1,1,3,0,0,55,165,18731,0.61776,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006635,7,fatty acid beta-oxidation,16,29,2,1,0,1,1,1,2,0,0,55,29,18867,0.91911,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006637,7,acyl-CoA metabolic process,21,60,2,1,0,2,2,2,2,0,0,55,60,18836,0.83974,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006638,5,neutral lipid metabolic process,16,44,2,1,1,1,1,1,2,1,1,54,43,18853,0.99276,0.12017,0.12017,2.27,767657,abhd12,ENSDARG00000071004,,85.0347,85.0347,85.0347,,85.0347,,33.1646,33.1646,33.1646,,33.1646,,218.031,218.031,218.031,,218.031,,,,,,85.0347,33.1646,218.031,0,1,0,,,,,,,,,,,,,,,1,767657,ENSDARG00000071004,85.0347,85.0347,,33.1646,33.1646,,218.031,218.031,,85.0347,33.1646,218.031,0,,,,,,"Linear,1(1)",2.230941772,2.230941772,2.230941772,2.230941772,0,2.230941772,85.0347,85.0347,33.1646,33.1646,218.031,218.031,DOWN,0,1,0
GO:0006639,6,acylglycerol metabolic process,16,44,2,1,1,1,1,1,2,1,1,54,43,18853,0.99276,0.12017,0.12017,2.27,767657,abhd12,ENSDARG00000071004,,85.0347,85.0347,85.0347,,85.0347,,33.1646,33.1646,33.1646,,33.1646,,218.031,218.031,218.031,,218.031,,,,,,85.0347,33.1646,218.031,0,1,0,,,,,,,,,,,,,,,1,767657,ENSDARG00000071004,85.0347,85.0347,,33.1646,33.1646,,218.031,218.031,,85.0347,33.1646,218.031,0,,,,,,"Linear,1(1)",2.230941772,2.230941772,2.230941772,2.230941772,0,2.230941772,85.0347,85.0347,33.1646,33.1646,218.031,218.031,DOWN,0,1,0
GO:0006641,7,triglyceride metabolic process,11,29,1,0,0,0,0,0,1,0,0,55,29,18867,0.91911,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006643,5,membrane lipid metabolic process,27,136,1,0,0,0,0,0,1,0,0,55,136,18760,0.67254,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006644,5,phospholipid metabolic process,53,252,4,4,2,4,4,4,4,2,2,53,250,18646,0.96326,0.16599,0.16599,0.79,100009622;767657,plbd2;abhd12,ENSDARG00000114245;ENSDARG00000071004,,73.95935,73.95935,62.884,15.66291018,72.74281789,15.56813587,31.8812,31.8812,30.5978,1.815001686,31.74022953,1.804019338,173.6345,173.6345,129.238,62.78613242,168.7579257,62.4062214,,,,,62.884;85.0347,30.5978;33.1646,129.238;218.031,1,1,1,100009622,ENSDARG00000114245,62.884,62.884,,30.5978,30.5978,,129.238,129.238,,62.884,30.5978,129.238,1,767657,ENSDARG00000071004,85.0347,85.0347,,33.1646,33.1646,,218.031,218.031,,85.0347,33.1646,218.031,0,,,,,,"Linear,2(1)",2.019300761,4.058679104,1.827737331,2.230941772,0.285108594,2.029339552,52.251664,95.667036,29.365736,34.396664,86.61736,260.65164,CONFLICT,0.5,0.5,0
GO:0006650,6,glycerophospholipid metabolic process,38,182,2,2,1,2,2,2,2,1,1,54,181,18715,0.90206,0.41229,0.41229,0.55,767657,abhd12,ENSDARG00000071004,,85.0347,85.0347,85.0347,,85.0347,,33.1646,33.1646,33.1646,,33.1646,,218.031,218.031,218.031,,218.031,,,,,,85.0347,33.1646,218.031,0,1,0,,,,,,,,,,,,,,,1,767657,ENSDARG00000071004,85.0347,85.0347,,33.1646,33.1646,,218.031,218.031,,85.0347,33.1646,218.031,0,,,,,,"Linear,1(1)",2.230941772,2.230941772,2.230941772,2.230941772,0,2.230941772,85.0347,85.0347,33.1646,33.1646,218.031,218.031,DOWN,0,1,0
GO:0006658,6,phosphatidylserine metabolic process,5,11,1,1,1,1,1,1,1,1,1,54,10,18886,0.99955,0.031473,0.031473,9.09,767657,abhd12,ENSDARG00000071004,,85.0347,85.0347,85.0347,,85.0347,,33.1646,33.1646,33.1646,,33.1646,,218.031,218.031,218.031,,218.031,,0,85.0347,,,85.0347,33.1646,218.031,0,1,0,,,,,,,,,,,,,,,1,767657,ENSDARG00000071004,85.0347,85.0347,,33.1646,33.1646,,218.031,218.031,,85.0347,33.1646,218.031,0,,,,,,"Linear,1(1)",2.230941772,2.230941772,2.230941772,2.230941772,0,2.230941772,85.0347,85.0347,33.1646,33.1646,218.031,218.031,DOWN,0,1,0
GO:0006660,7,phosphatidylserine catabolic process,2,4,1,1,1,1,1,1,1,1,1,54,3,18893,0.99995,0.011559,0.011559,25,767657,abhd12,ENSDARG00000071004,,85.0347,85.0347,85.0347,,85.0347,,33.1646,33.1646,33.1646,,33.1646,,218.031,218.031,218.031,,218.031,,0,85.0347,0,85.0347,85.0347,33.1646,218.031,0,1,0,,,,,,,,,,,,,,,1,767657,ENSDARG00000071004,85.0347,85.0347,,33.1646,33.1646,,218.031,218.031,,85.0347,33.1646,218.031,0,,,,,,"Linear,1(1)",2.230941772,2.230941772,2.230941772,2.230941772,0,2.230941772,85.0347,85.0347,33.1646,33.1646,218.031,218.031,DOWN,0,1,0
GO:0006664,6,glycolipid metabolic process,7,65,1,0,0,0,0,0,1,0,0,55,65,18831,0.82759,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006694,6,steroid biosynthetic process,22,64,2,2,0,2,2,2,2,0,0,55,64,18832,0.83001,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006695,7,cholesterol biosynthetic process,9,20,2,2,0,2,2,2,2,0,0,55,20,18876,0.9435,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006720,5,isoprenoid metabolic process,20,52,1,1,0,1,1,1,1,0,0,55,52,18844,0.85956,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0006721,6,terpenoid metabolic process,17,37,1,1,0,1,1,1,1,0,0,55,37,18859,0.89795,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
