GO/Pathway/Gene Set/Gene ID,GO Level,GO/Pathway/Gene Set/Gene Name,All Genes (Expression Data),All Genes (Platform),Input Genes,Genes with BMD <= Highest Dose,Genes with BMD p-Value >= ,Genes with BMD/BMDL <= ,Genes with BMDU/BMD <= ,Genes with BMDU/BMDL <= ,Genes with BMD <= N-Fold Lowest Positive Dose ,Genes That Passed All Filters,Fisher's A Parameter,Fisher's B Parameter,Fisher's C Parameter,Fisher's D Parameter,Fisher's Exact Left P-Value,Fisher's Exact Right P-Value,Fisher's Exact Two Tail,Percentage,Entrez Gene IDs,Gene Symbols,Probe IDs,Genes with Conflicting Probesets,BMD Mean,BMD Median,BMD Minimum,BMD Standard Deviation,BMD wMean,BMD wSD,BMDL Mean,BMDL Median,BMDL Minimum,BMDL Standard Deviation,BMDL wMean,BMDL wSD,BMDU Mean,BMDU Median,BMDU Minimum,BMDU Standard Deviation,BMDU wMean,BMDU wSD,5th Percentile Index,BMD at 5th Percentile of Total Genes,10th Percentile Index,BMD at 10th Percentile of Total Genes,BMD List,BMDL List,BMDU List,Probes with Adverse Direction Up,Probes with Adverse Direction Down,Genes with Adverse Direction Up,Genes Up List,Genes Up Probes List,Genes Up BMD Mean,Genes Up BMD Median,Genes Up SD,Genes Up BMDL Mean,Genes Up BMDL Median,Genes Up BMDL SD,Genes Up BMDU Mean,Genes Up BMDU Median,Genes Up BMDU SD,BMD list (up),BMDL List (up),BMDU List (up),Genes with Adverse Direction Down,Genes Down List,Genes Down Probes List,Genes Down BMD Mean,Genes Down BMD Median,Genes Down SD,Genes Down BMDL Mean,Genes Down BMDL Median,Genes Down BMDL SD,Genes Down BMDU Mean,Genes Down BMDU Median,Genes Down BMDU SD,BMD list (down),BMDL List (down),BMDU List (down),Genes with Adverse Conflict Count,Genes Conflict List,Genes Conflict Probes List,BMD list (Conflict),BMDL list (Conflict),BMDU list (Conflict),Model Counts,Mean Fold Change,Total Fold Change,Min Fold Change,Max Fold Change,Standard Deviation Fold Change,Median Fold Change,Lower bound of the 95% confidence interval -  BMD,Upper bound of the 95% confidence interval -  BMD,Lower bound of the 95% confidence interval -  BMDL,Upper bound of the 95% confidence interval -  BMDL,Lower bound of the 95% confidence interval -  BMDU,Upper bound of the 95% confidence interval -  BMDU,Overall Direction,Percent Genes With Overall Direction Up,Percent Genes With Overall Direction Down,Percent Genes With Overall Direction Conflict
GO:0030031,6,cell projection assembly,88,283,9,9,7,3,3,3,9,2,2,112,281,18556,0.75744,0.50978,0.68878,0.71,322811;117507,atp6v0d1;prkci,ENSDARG00000069090;ENSDARG00000021225,,0.17230135,0.17230135,0.0100417,0.229469798,0.294308323,0.15127784,0.110623445,0.110623445,0.00760789,0.145685995,0.188083344,0.096043414,0.2685895,0.2685895,0.013254,0.361098927,0.460582466,0.238054273,,,,,0.0100417;0.334561,0.00760789;0.213639,0.013254;0.523925,0,2,0,,,,,,,,,,,,,,,2,322811;117507,ENSDARG00000069090;ENSDARG00000021225,0.17230135,0.17230135,0.229469798,0.110623445,0.110623445,0.145685995,0.2685895,0.2685895,0.361098927,0.0100417;0.334561,0.00760789;0.213639,0.013254;0.523925,0,,,,,,"Exp 5,1(0.5);Linear,1(0.5)",2.358599232,5.160327077,1.534097791,3.626229286,1.479360368,2.580163538,-0.145727564,0.490330264,-0.091287043,0.312533933,-0.23186808,0.76904708,DOWN,0,1,0
GO:0030036,5,actin cytoskeleton organization,112,241,7,6,3,5,5,5,7,1,1,113,240,18597,0.57336,0.76856,1,0.41,100006456,fmnl2a,ENSDARG00000012586,,0.400144,0.400144,0.400144,,0.400144,,0.241933,0.241933,0.241933,,0.241933,,0.661816,0.661816,0.661816,,0.661816,,,,,,0.400144,0.241933,0.661816,1,0,1,100006456,ENSDARG00000012586,0.400144,0.400144,,0.241933,0.241933,,0.661816,0.661816,,0.400144,0.241933,0.661816,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.533676624,1.533676624,1.533676624,1.533676624,0,1.533676624,0.400144,0.400144,0.241933,0.241933,0.661816,0.661816,UP,1,0,0
GO:0030042,8,actin filament depolymerization,7,10,2,2,1,0,0,0,2,0,0,114,10,18827,0.94143,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0030043,9,actin filament fragmentation,3,3,2,2,1,0,0,0,2,0,0,114,3,18834,0.98206,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0030054,3,cell junction,244,631,19,13,7,15,15,13,19,3,3,111,628,18209,0.47111,0.7362,1,0.48,560648;393682;117507,si:ch211-81a5.8;lin7a;prkci,ENSDARG00000070972;ENSDARG00000013414;ENSDARG00000021225,,0.473740667,0.359383,0.334561,0.219920253,0.386768759,0.15325475,0.253385333,0.224836,0.213639,0.059410157,0.22901579,0.041950791,0.914217333,0.574447,0.523925,0.632757253,0.668156018,0.438595654,,,,,0.359383;0.727278;0.334561,0.224836;0.321681;0.213639,0.574447;1.64428;0.523925,1,2,1,560648,ENSDARG00000070972,0.359383,0.359383,,0.224836,0.224836,,0.574447,0.574447,,0.359383,0.224836,0.574447,2,393682;117507,ENSDARG00000013414;ENSDARG00000021225,0.5309195,0.5309195,0.277692854,0.26766,0.26766,0.076397231,1.0841025,1.0841025,0.792210618,0.727278;0.334561,0.321681;0.213639,1.64428;0.523925,0,,,,,,"Linear,3(1)",2.640233351,8.139877319,2.123264074,3.626229286,0.801828237,2.390383959,0.224877473,0.72260386,0.186156412,0.320614255,0.198185096,1.630249571,DOWN,0.333333333,0.666666667,0
GO:0030055,5,cell-substrate junction,26,59,2,1,0,1,1,1,2,0,0,114,59,18778,0.7001,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0030097,6,hemopoiesis,95,208,5,5,3,5,5,4,5,2,2,112,206,18631,0.86964,0.35656,0.35656,0.96,393922;140815,psmd13;cebpa,ENSDARG00000016239;ENSDARG00000036074,,0.4393045,0.4393045,0.394791,0.062951595,0.439337895,0.062951578,0.255157,0.255157,0.239496,0.022147999,0.255168749,0.022147992,0.7575625,0.7575625,0.650784,0.151007603,0.757642607,0.15100756,,,,,0.394791;0.483818,0.239496;0.270818,0.650784;0.864341,2,0,2,393922;140815,ENSDARG00000016239;ENSDARG00000036074,0.4393045,0.4393045,0.062951595,0.255157,0.255157,0.022147999,0.7575625,0.7575625,0.151007603,0.394791;0.483818,0.239496;0.270818,0.650784;0.864341,0,,,,,,,,,,,,,,,0,,,,,,"Linear,2(1)",1.669152717,3.356464624,1.503896713,1.852567911,0.246547768,1.678232312,0.35205804,0.52655096,0.22446144,0.28585256,0.54827664,0.96684836,UP,1,0,0
GO:0030099,5,myeloid cell differentiation,57,138,3,3,2,3,3,2,3,1,1,113,137,18700,0.79834,0.56642,0.56642,0.72,140815,cebpa,ENSDARG00000036074,,0.483818,0.483818,0.483818,,0.483818,,0.270818,0.270818,0.270818,,0.270818,,0.864341,0.864341,0.864341,,0.864341,,,,,,0.483818,0.270818,0.864341,1,0,1,140815,ENSDARG00000036074,0.483818,0.483818,,0.270818,0.270818,,0.864341,0.864341,,0.483818,0.270818,0.864341,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.852567911,1.852567911,1.852567911,1.852567911,0,1.852567911,0.483818,0.483818,0.270818,0.270818,0.864341,0.864341,UP,1,0,0
GO:0030100,6,regulation of endocytosis,21,39,3,2,2,3,3,2,3,1,1,113,38,18799,0.977,0.20986,0.20986,2.56,619262,ston2,ENSDARG00000057452,,0.51753,0.51753,0.51753,,0.51753,,0.280576,0.280576,0.280576,,0.280576,,0.954596,0.954596,0.954596,,0.954596,,,,,,0.51753,0.280576,0.954596,0,1,0,,,,,,,,,,,,,,,1,619262,ENSDARG00000057452,0.51753,0.51753,,0.280576,0.280576,,0.954596,0.954596,,0.51753,0.280576,0.954596,0,,,,,,"Linear,1(1)",1.968065619,1.968065619,1.968065619,1.968065619,0,1.968065619,0.51753,0.51753,0.280576,0.280576,0.954596,0.954596,DOWN,0,1,0
GO:0030111,6,regulation of Wnt signaling pathway,88,168,2,2,1,2,2,2,2,1,1,113,167,18670,0.73184,0.63874,1,0.6,337298,sulf1,ENSDARG00000038428,,0.689007,0.689007,0.689007,,0.689007,,0.314652,0.314652,0.314652,,0.314652,,1.50875,1.50875,1.50875,,1.50875,,,,,,0.689007,0.314652,1.50875,0,1,0,,,,,,,,,,,,,,,1,337298,ENSDARG00000038428,0.689007,0.689007,,0.314652,0.314652,,1.50875,1.50875,,0.689007,0.314652,1.50875,0,,,,,,"Linear,1(1)",1.57719171,1.57719171,1.57719171,1.57719171,0,1.57719171,0.689007,0.689007,0.314652,0.314652,1.50875,1.50875,DOWN,0,1,0
GO:0030117,4,membrane coat,38,54,4,3,2,3,3,1,4,0,0,114,54,18783,0.72161,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0030119,4,AP-type membrane coat adaptor complex,12,24,3,2,1,2,2,1,3,0,0,114,24,18813,0.86511,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0030120,5,vesicle coat,28,38,1,1,1,1,1,0,1,0,0,114,38,18799,0.79493,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0030122,5,AP-2 adaptor complex,4,5,2,1,0,2,2,1,2,0,0,114,5,18832,0.97028,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0030127,6,COPII vesicle coat,8,14,1,1,1,1,1,0,1,0,0,114,14,18823,0.91897,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0030131,5,clathrin adaptor complex,11,18,3,2,1,2,2,1,3,0,0,114,18,18819,0.89704,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0030133,8,transport vesicle,53,116,5,3,2,4,4,3,5,1,1,113,115,18722,0.84561,0.50443,0.50443,0.86,619262,ston2,ENSDARG00000057452,,0.51753,0.51753,0.51753,,0.51753,,0.280576,0.280576,0.280576,,0.280576,,0.954596,0.954596,0.954596,,0.954596,,,,,,0.51753,0.280576,0.954596,0,1,0,,,,,,,,,,,,,,,1,619262,ENSDARG00000057452,0.51753,0.51753,,0.280576,0.280576,,0.954596,0.954596,,0.51753,0.280576,0.954596,0,,,,,,"Linear,1(1)",1.968065619,1.968065619,1.968065619,1.968065619,0,1.968065619,0.51753,0.51753,0.280576,0.280576,0.954596,0.954596,DOWN,0,1,0
GO:0030134,9,COPII-coated ER to Golgi transport vesicle,11,25,1,1,1,1,1,1,1,1,1,113,24,18813,0.99017,0.1401,0.1401,4,559775,lman1,ENSDARG00000069980,,0.75566,0.75566,0.75566,,0.75566,,0.323644,0.323644,0.323644,,0.323644,,1.76435,1.76435,1.76435,,1.76435,,,,,,0.75566,0.323644,1.76435,1,0,1,559775,ENSDARG00000069980,0.75566,0.75566,,0.323644,0.323644,,1.76435,1.76435,,0.75566,0.323644,1.76435,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.939534426,2.939534426,2.939534426,2.939534426,0,2.939534426,0.75566,0.75566,0.323644,0.323644,1.76435,1.76435,UP,1,0,0
GO:0030135,8,coated vesicle,27,59,2,2,2,2,2,2,2,2,2,112,57,18780,0.9946,0.04915,0.04915,3.39,619262;559775,ston2;lman1,ENSDARG00000057452;ENSDARG00000069980,,0.636595,0.636595,0.51753,0.168383338,0.569216709,0.13882824,0.30211,0.30211,0.280576,0.030453675,0.289924017,0.025108364,1.359473,1.359473,0.954596,0.572582544,1.13035512,0.472081312,,,,,0.51753;0.75566,0.280576;0.323644,0.954596;1.76435,1,1,1,559775,ENSDARG00000069980,0.75566,0.75566,,0.323644,0.323644,,1.76435,1.76435,,0.75566,0.323644,1.76435,1,619262,ENSDARG00000057452,0.51753,0.51753,,0.280576,0.280576,,0.954596,0.954596,,0.51753,0.280576,0.954596,0,,,,,,"Linear,2(1)",2.405243572,4.907600045,1.968065619,2.939534426,0.686932181,2.453800023,0.4032276,0.8699624,0.25990336,0.34431664,0.56591408,2.15303192,CONFLICT,0.5,0.5,0
GO:0030136,9,clathrin-coated vesicle,15,33,1,1,1,1,1,1,1,1,1,113,32,18805,0.98323,0.18068,0.18068,3.03,619262,ston2,ENSDARG00000057452,,0.51753,0.51753,0.51753,,0.51753,,0.280576,0.280576,0.280576,,0.280576,,0.954596,0.954596,0.954596,,0.954596,,,,,,0.51753,0.280576,0.954596,0,1,0,,,,,,,,,,,,,,,1,619262,ENSDARG00000057452,0.51753,0.51753,,0.280576,0.280576,,0.954596,0.954596,,0.51753,0.280576,0.954596,0,,,,,,"Linear,1(1)",1.968065619,1.968065619,1.968065619,1.968065619,0,1.968065619,0.51753,0.51753,0.280576,0.280576,0.954596,0.954596,DOWN,0,1,0
GO:0030150,6,protein import into mitochondrial matrix,11,19,4,4,3,3,3,3,4,2,2,112,17,18820,0.99981,0.0057371,0.0057371,10.53,405895;393734,tomm40l;dnajc19,ENSDARG00000036721;ENSDARG00000044420,,0.5029,0.5029,0.398932,0.147032956,0.494676246,0.146572268,0.2713205,0.2713205,0.240713,0.043285542,0.268899481,0.043149918,0.9404695,0.9404695,0.661149,0.395018839,0.918375558,0.393781156,0,0.398932,0.5,0.5029,0.398932;0.606868,0.240713;0.301928,0.661149;1.21979,2,0,2,405895;393734,ENSDARG00000036721;ENSDARG00000044420,0.5029,0.5029,0.147032956,0.2713205,0.2713205,0.043285542,0.9404695,0.9404695,0.395018839,0.398932;0.606868,0.240713;0.301928,0.661149;1.21979,0,,,,,,,,,,,,,,,0,,,,,,"Linear,2(1)",1.641629119,3.284095883,1.604963183,1.6791327,0.052445768,1.642047942,0.29912272,0.70667728,0.2113298,0.3313112,0.39300132,1.48793768,UP,1,0,0
GO:0030154,4,cell differentiation,414,1111,27,24,16,22,22,19,27,10,10,104,1101,17736,0.92916,0.13175,0.22413,0.9,100005449;563892;394060;337298;326282;140815;117507;30418;30398;30200,zfyve9a;cald1b;hmgcs1;sulf1;smad7;cebpa;prkci;nr2f1a;pou3f1;myog,ENSDARG00000101903;ENSDARG00000086391;ENSDARG00000103025;ENSDARG00000038428;ENSDARG00000016858;ENSDARG00000036074;ENSDARG00000021225;ENSDARG00000052695;ENSDARG00000009823;ENSDARG00000009438,,0.542052,0.5189085,0.334561,0.14385491,0.464346723,0.14385282,0.2791199,0.280427,0.213639,0.036070785,0.256085252,0.039768996,1.0712296,0.9612655,0.523925,0.43744338,0.859257882,0.416634426,,,,,0.577224;0.445291;0.397968;0.689007;0.466812;0.483818;0.334561;0.553999;0.68172;0.79012,0.295272;0.258706;0.240678;0.314652;0.265141;0.270818;0.213639;0.290036;0.314372;0.327885,1.12841;0.766443;0.65805;1.50875;0.821877;0.864341;0.523925;1.05819;1.47832;1.90399,6,4,6,100005449;563892;394060;326282;140815;30418,ENSDARG00000101903;ENSDARG00000086391;ENSDARG00000103025;ENSDARG00000016858;ENSDARG00000036074;ENSDARG00000052695,0.487518667,0.475315,0.067396796,0.2701085,0.2679795,0.020256642,0.882885167,0.843109,0.178431915,0.577224;0.445291;0.397968;0.466812;0.483818;0.553999,0.295272;0.258706;0.240678;0.265141;0.270818;0.290036,1.12841;0.766443;0.65805;0.821877;0.864341;1.05819,4,337298;117507;30398;30200,ENSDARG00000038428;ENSDARG00000021225;ENSDARG00000009823;ENSDARG00000009438,0.623852,0.6853635,0.199104838,0.292637,0.314512,0.053041418,1.35374625,1.493535,0.586207095,0.689007;0.334561;0.68172;0.79012,0.314652;0.213639;0.314372;0.327885,1.50875;0.523925;1.47832;1.90399,0,,,,,,"Linear,10(1)",2.051723894,21.25004709,1.576891422,3.626229286,0.644143533,1.924387813,0.452889803,0.631214197,0.256762996,0.301476804,0.800099384,1.342359816,UP,0.6,0.4,0
GO:0030155,5,regulation of cell adhesion,49,136,6,5,3,6,6,5,6,2,2,112,134,18703,0.95109,0.19728,0.19728,1.47,445393;436730,ppp1r12a;egfl6,ENSDARG00000010784;ENSDARG00000045958,,0.3365975,0.3365975,0.332783,0.005394518,0.338528121,0.00465255,0.2147795,0.2147795,0.213088,0.002392142,0.215635614,0.002063125,0.5275145,0.5275145,0.519713,0.011032987,0.531463049,0.009515499,,,,,0.340412;0.332783,0.216471;0.213088,0.535316;0.519713,1,1,1,445393,ENSDARG00000010784,0.340412,0.340412,,0.216471,0.216471,,0.535316,0.535316,,0.340412,0.216471,0.535316,1,436730,ENSDARG00000045958,0.332783,0.332783,,0.213088,0.213088,,0.519713,0.519713,,0.332783,0.213088,0.519713,0,,,,,,"Linear,2(1)",1.821444289,3.676726341,1.589526176,2.087200165,0.351908652,1.838363171,0.32912108,0.34407392,0.21146416,0.21809484,0.51222356,0.54280544,CONFLICT,0.5,0.5,0
GO:0030162,7,regulation of proteolysis,72,197,4,4,2,3,3,3,4,1,1,113,196,18641,0.6675,0.69725,1,0.51,447800,serpinf1,ENSDARG00000069048,,0.514936,0.514936,0.514936,,0.514936,,0.279927,0.279927,0.279927,,0.279927,,0.947245,0.947245,0.947245,,0.947245,,,,,,0.514936,0.279927,0.947245,0,1,0,,,,,,,,,,,,,,,1,447800,ENSDARG00000069048,0.514936,0.514936,,0.279927,0.279927,,0.947245,0.947245,,0.514936,0.279927,0.947245,0,,,,,,"Linear,1(1)",1.752275944,1.752275944,1.752275944,1.752275944,0,1.752275944,0.514936,0.514936,0.279927,0.279927,0.947245,0.947245,DOWN,0,1,0
GO:0030163,5,protein catabolic process,119,245,8,7,6,6,6,5,8,3,3,111,242,18595,0.93938,0.18334,0.18334,1.22,406757;386590;321315,canx;hsp90b1;calr3b,ENSDARG00000037488;ENSDARG00000003570;ENSDARG00000102808,,0.438657,0.440193,0.361538,0.076362587,0.427970823,0.08510923,0.253988333,0.256436,0.225837,0.027010805,0.249709346,0.030138221,0.759962,0.755626,0.57878,0.183388449,0.736448123,0.204049835,,,,,0.361538;0.440193;0.51424,0.225837;0.256436;0.279692,0.57878;0.755626;0.94548,3,0,3,406757;386590;321315,ENSDARG00000037488;ENSDARG00000003570;ENSDARG00000102808,0.438657,0.440193,0.076362587,0.253988333,0.256436,0.027010805,0.759962,0.755626,0.183388449,0.361538;0.440193;0.51424,0.225837;0.256436;0.279692,0.57878;0.755626;0.94548,0,,,,,,,,,,,,,,,0,,,,,,"Linear,3(1)",1.782160994,5.375063777,1.54882586,1.986861348,0.222877606,1.839376569,0.352244598,0.525069402,0.223422731,0.284553936,0.552438434,0.967485566,UP,1,0,0
GO:0030168,4,platelet activation,5,9,1,1,1,0,0,0,1,0,0,114,9,18828,0.94713,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0030170,5,pyridoxal phosphate binding,25,49,1,1,1,0,0,0,1,0,0,114,49,18788,0.74377,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0030172,5,troponin C binding,4,7,1,1,0,1,1,1,1,0,0,114,7,18830,0.95864,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0030175,6,filopodium,18,33,4,1,1,2,2,1,4,0,0,114,33,18804,0.81932,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0030176,6,integral component of endoplasmic reticulum membrane,39,84,4,4,3,4,4,4,4,3,3,111,81,18756,0.99834,0.014194,0.014194,3.57,553734;553448;266757,scdb;rrbp1a;tram1,ENSDARG00000030265;ENSDARG00000013763;ENSDARG00000019137,,0.26977459,0.250196,0.00102277,0.279056703,0.35296588,0.253390942,0.15397836,0.17087,2.81E-04,0.14598624,0.199383526,0.124667432,0.480416187,0.366347,0.00372156,0.542794358,0.634108963,0.516149329,,,,,0.00102277;0.250196;0.558105,2.8108E-4;0.17087;0.290784,0.00372156;0.366347;1.07118,2,1,2,553448;266757,ENSDARG00000013763;ENSDARG00000019137,0.4041505,0.4041505,0.217724542,0.230827,0.230827,0.084792003,0.7187635,0.7187635,0.498392194,0.250196;0.558105,0.17087;0.290784,0.366347;1.07118,1,553734,ENSDARG00000030265,0.00102277,0.00102277,,2.81E-04,2.81E-04,,0.00372156,0.00372156,,0.00102277,2.81E-04,0.00372156,0,,,,,,"Hill,1(0.34);Linear,2(0.67)",2.571044145,7.989242911,1.927999377,3.638635397,0.880306359,2.422608137,-0.046007797,0.585556977,-0.011220622,0.319177342,-0.133813452,1.094645825,UP,0.666666667,0.333333333,0
GO:0030177,7,positive regulation of Wnt signaling pathway,33,64,1,1,1,1,1,1,1,1,1,113,63,18774,0.94319,0.32077,0.32077,1.56,337298,sulf1,ENSDARG00000038428,,0.689007,0.689007,0.689007,,0.689007,,0.314652,0.314652,0.314652,,0.314652,,1.50875,1.50875,1.50875,,1.50875,,,,,,0.689007,0.314652,1.50875,0,1,0,,,,,,,,,,,,,,,1,337298,ENSDARG00000038428,0.689007,0.689007,,0.314652,0.314652,,1.50875,1.50875,,0.689007,0.314652,1.50875,0,,,,,,"Linear,1(1)",1.57719171,1.57719171,1.57719171,1.57719171,0,1.57719171,0.689007,0.689007,0.314652,0.314652,1.50875,1.50875,DOWN,0,1,0
GO:0030178,7,negative regulation of Wnt signaling pathway,43,88,1,1,0,1,1,1,1,0,0,114,88,18749,0.58732,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0030182,5,neuron differentiation,79,230,6,6,3,3,3,3,6,0,0,114,230,18607,0.24753,1,0.65121,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0030198,6,extracellular matrix organization,57,161,5,4,2,1,1,1,5,1,1,113,160,18677,0.74744,0.62302,0.62302,0.62,337298,sulf1,ENSDARG00000038428,,0.689007,0.689007,0.689007,,0.689007,,0.314652,0.314652,0.314652,,0.314652,,1.50875,1.50875,1.50875,,1.50875,,,,,,0.689007,0.314652,1.50875,0,1,0,,,,,,,,,,,,,,,1,337298,ENSDARG00000038428,0.689007,0.689007,,0.314652,0.314652,,1.50875,1.50875,,0.689007,0.314652,1.50875,0,,,,,,"Linear,1(1)",1.57719171,1.57719171,1.57719171,1.57719171,0,1.57719171,0.689007,0.689007,0.314652,0.314652,1.50875,1.50875,DOWN,0,1,0
GO:0030201,7,heparan sulfate proteoglycan metabolic process,6,23,1,1,1,1,1,1,1,1,1,113,22,18815,0.99164,0.12965,0.12965,4.35,337298,sulf1,ENSDARG00000038428,,0.689007,0.689007,0.689007,,0.689007,,0.314652,0.314652,0.314652,,0.314652,,1.50875,1.50875,1.50875,,1.50875,,,,,,0.689007,0.314652,1.50875,0,1,0,,,,,,,,,,,,,,,1,337298,ENSDARG00000038428,0.689007,0.689007,,0.314652,0.314652,,1.50875,1.50875,,0.689007,0.314652,1.50875,0,,,,,,"Linear,1(1)",1.57719171,1.57719171,1.57719171,1.57719171,0,1.57719171,0.689007,0.689007,0.314652,0.314652,1.50875,1.50875,DOWN,0,1,0
GO:0030203,6,glycosaminoglycan metabolic process,6,52,1,1,0,1,1,1,1,0,0,114,52,18785,0.73039,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0030212,8,hyaluronan metabolic process,1,15,1,1,0,1,1,1,1,0,0,114,15,18822,0.91344,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0030223,8,neutrophil differentiation,8,21,3,3,2,3,3,2,3,1,1,113,20,18817,0.99301,0.11907,0.11907,4.76,140815,cebpa,ENSDARG00000036074,,0.483818,0.483818,0.483818,,0.483818,,0.270818,0.270818,0.270818,,0.270818,,0.864341,0.864341,0.864341,,0.864341,,,,,,0.483818,0.270818,0.864341,1,0,1,140815,ENSDARG00000036074,0.483818,0.483818,,0.270818,0.270818,,0.864341,0.864341,,0.483818,0.270818,0.864341,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.852567911,1.852567911,1.852567911,1.852567911,0,1.852567911,0.483818,0.483818,0.270818,0.270818,0.864341,0.864341,UP,1,0,0
GO:0030225,7,macrophage differentiation,5,13,1,1,1,1,1,0,1,0,0,114,13,18824,0.92454,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0030234,3,enzyme regulator activity,297,781,17,15,7,13,13,12,17,3,3,111,778,18059,0.30355,0.85397,0.63346,0.38,447800;445393;445222,serpinf1;ppp1r12a;rcan1a,ENSDARG00000069048;ENSDARG00000010784;ENSDARG00000003109,,0.501891667,0.514936,0.340412,0.155368732,0.452076056,0.166935916,0.268921333,0.279927,0.216471,0.047905232,0.251895551,0.051677158,0.948410333,0.947245,0.535316,0.413678231,0.825284963,0.441671705,,,,,0.514936;0.340412;0.650327,0.279927;0.216471;0.310366,0.947245;0.535316;1.36267,1,2,1,445393,ENSDARG00000010784,0.340412,0.340412,,0.216471,0.216471,,0.535316,0.535316,,0.340412,0.216471,0.535316,2,447800;445222,ENSDARG00000069048;ENSDARG00000003109,0.5826315,0.5826315,0.095735894,0.2951465,0.2951465,0.021523623,1.1549575,1.1549575,0.293749835,0.514936;0.650327,0.279927;0.310366,0.947245;1.36267,0,,,,,,"Linear,3(1)",1.86128909,5.656910419,1.589526176,2.315108299,0.380731131,1.752275944,0.326075396,0.677707938,0.21471146,0.323131207,0.480289347,1.41653132,DOWN,0.333333333,0.666666667,0
