GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-212436	Generic Transcription Pathway	458	488	7	7	4	6	6	5	7	2	2	31	486	4373	0.34651	0.8557	0.76783	0.41	678619;572074	prkag3b;prkaa2	ENSDARG00000000369;ENSDARG00000060641		0.43215535	0.43215535	0.0114507	0.5949662217834261	0.5620897222699747	0.5658788941715888	0.29655337	0.29655337	0.00434174	0.4132496502291488	0.3868027521117406	0.39304627141268217	0.77824615	0.77824615	0.0533523	1.0251547139508481	1.0021291695057628	0.9750358837958785					0.85286;0.0114507	0.588765;0.00434174	1.50314;0.0533523	1	1	1	678619	ENSDARG00000000369	0.85286	0.85286		0.588765	0.588765		1.50314	1.50314		0.85286	0.588765	1.50314	1	572074	ENSDARG00000060641	0.0114507	0.0114507		0.00434174	0.00434174		0.0533523	0.0533523		0.0114507	0.00434174	0.0533523	0						Exp 4,1(0.5);Linear,1(0.5)	1.6186751308576537	3.2387043237686157	1.572530746459961	1.6661735773086548	0.06621548070261624	1.6193521618843079	-0.3924257639999998	1.2567364639999998	-0.2761814247999999	0.8692881647999999	-0.6425457959999998	2.1990380959999998	CONFLICT	0.5	0.5	0.0	
R-DRE-3700989	Transcriptional Regulation by TP53	205	210	4	4	3	4	4	3	4	2	2	31	208	4651	0.83319	0.41746	0.65138	0.95	678619;572074	prkag3b;prkaa2	ENSDARG00000000369;ENSDARG00000060641		0.43215535	0.43215535	0.0114507	0.5949662217834261	0.5620897222699747	0.5658788941715888	0.29655337	0.29655337	0.00434174	0.4132496502291488	0.3868027521117406	0.39304627141268217	0.77824615	0.77824615	0.0533523	1.0251547139508481	1.0021291695057628	0.9750358837958785					0.85286;0.0114507	0.588765;0.00434174	1.50314;0.0533523	1	1	1	678619	ENSDARG00000000369	0.85286	0.85286		0.588765	0.588765		1.50314	1.50314		0.85286	0.588765	1.50314	1	572074	ENSDARG00000060641	0.0114507	0.0114507		0.00434174	0.00434174		0.0533523	0.0533523		0.0114507	0.00434174	0.0533523	0						Exp 4,1(0.5);Linear,1(0.5)	1.6186751308576537	3.2387043237686157	1.572530746459961	1.6661735773086548	0.06621548070261624	1.6193521618843079	-0.3924257639999998	1.2567364639999998	-0.2761814247999999	0.8692881647999999	-0.6425457959999998	2.1990380959999998	CONFLICT	0.5	0.5	0.0	
R-DRE-372790	Signaling by GPCR	306	374	11	11	10	10	10	8	11	7	7	26	367	4492	0.99726	0.010824	0.010824	1.87	795311;793465;503868;352938;30713;100148183;100002786	npy2rl;ece2b;vipr1b;chrm2a;npy8br;edn3b;si:dkey-27p18.2	ENSDARG00000089943;ENSDARG00000102142;ENSDARG00000059058;ENSDARG00000098612;ENSDARG00000005780;ENSDARG00000086669;ENSDARG00000058120		0.30633219571428577	0.00911062	0.00116188	0.5286734261744467	0.2020763857986101	0.4781317789145581	0.15194678385714286	0.0037969	4.01987E-4	0.25590424318690236	0.09231146976752921	0.21821975885616643	1.0300477042857143	0.0384474	0.00902553	1.966765719232109	0.7656035012482627	1.8576783648640547					0.792123;0.00855698;0.00909859;1.30607;0.00116188;0.00911062;0.0182043	0.484074;0.00260048;0.00267134;0.565829;4.01987E-4;0.0037969;0.00425378	1.69744;0.0369266;0.0384474;5.2663;0.00902553;0.0326344;0.12956	1	6	1	100148183	ENSDARG00000086669	0.00911062	0.00911062		0.0037969	0.0037969		0.0326344	0.0326344		0.00911062	0.0037969	0.0326344	6	795311;793465;503868;352938;30713;100002786	ENSDARG00000089943;ENSDARG00000102142;ENSDARG00000059058;ENSDARG00000098612;ENSDARG00000005780;ENSDARG00000058120	0.35586912500000006	0.013651445	0.5610542647569376	0.17663843116666667	0.00346256	0.27104074871440825	1.196283255	0.0840037	2.0999221660140517	0.792123;0.00855698;0.00909859;1.30607;0.00116188;0.0182043	0.484074;0.00260048;0.00267134;0.565829;4.01987E-4;0.00425378	1.69744;0.0369266;0.0384474;5.2663;0.00902553;0.12956	0						Exp 2,2(0.29);Exp 4,5(0.72)	2.1086914830361194	14.93377685546875	1.699859380722046	2.609236478805542	0.34773297239440126	2.2776076793670654	-0.08531455920500863	0.6979789506335802	-0.03762973248010401	0.3415233001943897	-0.42695273017455415	2.4870481387459824	DOWN	0.14285714285714285	0.8571428571428571	0.0	
R-DRE-388396	GPCR downstream signalling	293	360	10	10	9	9	9	7	10	6	6	27	354	4505	0.99115	0.030929	0.030929	1.67	795311;503868;352938;30713;100148183;100002786	npy2rl;vipr1b;chrm2a;npy8br;edn3b;si:dkey-27p18.2	ENSDARG00000089943;ENSDARG00000059058;ENSDARG00000098612;ENSDARG00000005780;ENSDARG00000086669;ENSDARG00000058120		0.35596139833333335	0.01365746	0.00116188	0.5609857616105538	0.21641730358427042	0.49898897438474094	0.1768378345	0.0040253400000000005	4.01987E-4	0.2708874988617768	0.09895957786509751	0.22768715314810234	1.1955678883333334	0.0840037	0.00902553	2.10039678395959	0.8196027138336193	1.9395605326425356					0.792123;0.00909859;1.30607;0.00116188;0.00911062;0.0182043	0.484074;0.00267134;0.565829;4.01987E-4;0.0037969;0.00425378	1.69744;0.0384474;5.2663;0.00902553;0.0326344;0.12956	1	5	1	100148183	ENSDARG00000086669	0.00911062	0.00911062		0.0037969	0.0037969		0.0326344	0.0326344		0.00911062	0.0037969	0.0326344	5	795311;503868;352938;30713;100002786	ENSDARG00000089943;ENSDARG00000059058;ENSDARG00000098612;ENSDARG00000005780;ENSDARG00000058120	0.425331554	0.0182043	0.5977371012268559	0.21144602140000002	0.00425378	0.2876492600298086	1.4281545860000002	0.12956	2.2602785277701054	0.792123;0.00909859;1.30607;0.00116188;0.0182043	0.484074;0.00267134;0.565829;4.01987E-4;0.00425378	1.69744;0.0384474;5.2663;0.00902553;0.12956	0						Exp 2,2(0.34);Exp 4,4(0.67)	2.171022913047035	13.163240432739258	1.699859380722046	2.609236478805542	0.33820028039709793	2.292441725730896	-0.09292069884473714	0.8048434955114037	-0.039917307803970015	0.39359297680397004	-0.4850995685073718	2.876235345174039	DOWN	0.16666666666666666	0.8333333333333334	0.0	
R-DRE-5628897	TP53 Regulates Metabolic Genes	53	53	3	3	2	3	3	3	3	2	2	31	51	4808	0.99479	0.049107	0.049107	3.77	678619;572074	prkag3b;prkaa2	ENSDARG00000000369;ENSDARG00000060641		0.43215535	0.43215535	0.0114507	0.5949662217834261	0.5620897222699747	0.5658788941715888	0.29655337	0.29655337	0.00434174	0.4132496502291488	0.3868027521117406	0.39304627141268217	0.77824615	0.77824615	0.0533523	1.0251547139508481	1.0021291695057628	0.9750358837958785					0.85286;0.0114507	0.588765;0.00434174	1.50314;0.0533523	1	1	1	678619	ENSDARG00000000369	0.85286	0.85286		0.588765	0.588765		1.50314	1.50314		0.85286	0.588765	1.50314	1	572074	ENSDARG00000060641	0.0114507	0.0114507		0.00434174	0.00434174		0.0533523	0.0533523		0.0114507	0.00434174	0.0533523	0						Exp 4,1(0.5);Linear,1(0.5)	1.6186751308576537	3.2387043237686157	1.572530746459961	1.6661735773086548	0.06621548070261624	1.6193521618843079	-0.3924257639999998	1.2567364639999998	-0.2761814247999999	0.8692881647999999	-0.6425457959999998	2.1990380959999998	CONFLICT	0.5	0.5	0.0	
R-DRE-5633007	Regulation of TP53 Activity	103	107	3	3	3	3	3	2	3	2	2	31	105	4754	0.96549	0.16195	0.16195	1.87	678619;572074	prkag3b;prkaa2	ENSDARG00000000369;ENSDARG00000060641		0.43215535	0.43215535	0.0114507	0.5949662217834261	0.5620897222699747	0.5658788941715888	0.29655337	0.29655337	0.00434174	0.4132496502291488	0.3868027521117406	0.39304627141268217	0.77824615	0.77824615	0.0533523	1.0251547139508481	1.0021291695057628	0.9750358837958785					0.85286;0.0114507	0.588765;0.00434174	1.50314;0.0533523	1	1	1	678619	ENSDARG00000000369	0.85286	0.85286		0.588765	0.588765		1.50314	1.50314		0.85286	0.588765	1.50314	1	572074	ENSDARG00000060641	0.0114507	0.0114507		0.00434174	0.00434174		0.0533523	0.0533523		0.0114507	0.00434174	0.0533523	0						Exp 4,1(0.5);Linear,1(0.5)	1.6186751308576537	3.2387043237686157	1.572530746459961	1.6661735773086548	0.06621548070261624	1.6193521618843079	-0.3924257639999998	1.2567364639999998	-0.2761814247999999	0.8692881647999999	-0.6425457959999998	2.1990380959999998	CONFLICT	0.5	0.5	0.0	
R-DRE-5653656	Vesicle-mediated transport	331	337	3	3	3	3	3	2	3	2	2	31	335	4524	0.6004	0.67454	1.0	0.59	352938;100004856	chrm2a;si:ch211-137i24.12	ENSDARG00000098612;ENSDARG00000094537		1.22925	1.22925	1.15243	0.10863988586150343	1.212530564992961	0.10603558735675078	0.659525	0.659525	0.565829	0.1325061539401097	0.6799174001877054	0.12932973695623437	3.830445	3.830445	2.39459	2.0306056146012206	3.51793934584702	1.9819282515507062					1.30607;1.15243	0.565829;0.753221	5.2663;2.39459	1	1	1	100004856	ENSDARG00000094537	1.15243	1.15243		0.753221	0.753221		2.39459	2.39459		1.15243	0.753221	2.39459	1	352938	ENSDARG00000098612	1.30607	1.30607		0.565829	0.565829		5.2663	5.2663		1.30607	0.565829	5.2663	0						Exp 2,1(0.5);Linear,1(0.5)	2.093907191900558	4.224041819572449	1.836004614830017	2.3880372047424316	0.39034598776304086	2.1120209097862244	1.0786828	1.3798172	0.47588084	0.84316916	1.0161692000000002	6.6447208	CONFLICT	0.5	0.5	0.0	
R-DRE-69242	S Phase	98	101	1	1	1	0	0	0	1	0	0	33	101	4758	0.50121	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-69278	Cell Cycle, Mitotic	313	331	2	2	2	1	1	1	2	1	1	32	330	4529	0.33535	0.90171	0.7237	0.3	554147	spc24	ENSDARG00000093622		1.31159	1.31159	1.31159		1.31159		0.831602	0.831602	0.831602		0.831602		3.03409	3.03409	3.03409		3.03409						1.31159	0.831602	3.03409	1	0	1	554147	ENSDARG00000093622	1.31159	1.31159		0.831602	0.831602		3.03409	3.03409		1.31159	0.831602	3.03409	0															0						Linear,1(1)	1.5629003047943115	1.5629003047943115	1.5629003047943115	1.5629003047943115	0.0	1.5629003047943115	1.31159	1.31159	0.831602	0.831602	3.03409	3.03409	UP	1.0	0.0	0.0	
R-DRE-73857	RNA Polymerase II Transcription	494	524	8	8	5	6	7	5	8	2	2	31	522	4337	0.29774	0.8829	0.57311	0.38	678619;572074	prkag3b;prkaa2	ENSDARG00000000369;ENSDARG00000060641		0.43215535	0.43215535	0.0114507	0.5949662217834261	0.5620897222699747	0.5658788941715888	0.29655337	0.29655337	0.00434174	0.4132496502291488	0.3868027521117406	0.39304627141268217	0.77824615	0.77824615	0.0533523	1.0251547139508481	1.0021291695057628	0.9750358837958785					0.85286;0.0114507	0.588765;0.00434174	1.50314;0.0533523	1	1	1	678619	ENSDARG00000000369	0.85286	0.85286		0.588765	0.588765		1.50314	1.50314		0.85286	0.588765	1.50314	1	572074	ENSDARG00000060641	0.0114507	0.0114507		0.00434174	0.00434174		0.0533523	0.0533523		0.0114507	0.00434174	0.0533523	0						Exp 4,1(0.5);Linear,1(0.5)	1.6186751308576537	3.2387043237686157	1.572530746459961	1.6661735773086548	0.06621548070261624	1.6193521618843079	-0.3924257639999998	1.2567364639999998	-0.2761814247999999	0.8692881647999999	-0.6425457959999998	2.1990380959999998	CONFLICT	0.5	0.5	0.0	
R-DRE-74160	Gene expression (Transcription)	556	586	8	8	5	6	7	5	8	2	2	31	584	4275	0.22562	0.91922	0.42171	0.34	678619;572074	prkag3b;prkaa2	ENSDARG00000000369;ENSDARG00000060641		0.43215535	0.43215535	0.0114507	0.5949662217834261	0.5620897222699747	0.5658788941715888	0.29655337	0.29655337	0.00434174	0.4132496502291488	0.3868027521117406	0.39304627141268217	0.77824615	0.77824615	0.0533523	1.0251547139508481	1.0021291695057628	0.9750358837958785					0.85286;0.0114507	0.588765;0.00434174	1.50314;0.0533523	1	1	1	678619	ENSDARG00000000369	0.85286	0.85286		0.588765	0.588765		1.50314	1.50314		0.85286	0.588765	1.50314	1	572074	ENSDARG00000060641	0.0114507	0.0114507		0.00434174	0.00434174		0.0533523	0.0533523		0.0114507	0.00434174	0.0533523	0						Exp 4,1(0.5);Linear,1(0.5)	1.6186751308576537	3.2387043237686157	1.572530746459961	1.6661735773086548	0.06621548070261624	1.6193521618843079	-0.3924257639999998	1.2567364639999998	-0.2761814247999999	0.8692881647999999	-0.6425457959999998	2.1990380959999998	CONFLICT	0.5	0.5	0.0	
R-DRE-9006925	Intracellular signaling by second messengers	166	175	2	2	1	2	2	2	2	1	1	32	174	4685	0.66834	0.70065	1.0	0.57	378480	pdgfaa	ENSDARG00000110069	378480(-0.04985)	0.197364	0.197364	0.197364		0.197364		0.103475	0.103475	0.103475		0.103475		1.46941	1.46941	1.46941		1.46941						0.197364	0.103475	1.46941	1	0	1	378480	ENSDARG00000110069	0.197364	0.197364		0.103475	0.103475		1.46941	1.46941		0.197364	0.103475	1.46941	0															0						Poly 2,1(1)	1.7128469944000244	1.7128469944000244	1.7128469944000244	1.7128469944000244	0.0	1.7128469944000244	0.197364	0.197364	0.103475	0.103475	1.46941	1.46941	UP	1.0	0.0	0.0	
R-DRE-9006934	Signaling by Receptor Tyrosine Kinases	251	254	3	3	2	3	3	2	3	1	1	32	253	4606	0.4825	0.82889	1.0	0.39	378480	pdgfaa	ENSDARG00000110069	378480(-0.04985)	0.197364	0.197364	0.197364		0.197364		0.103475	0.103475	0.103475		0.103475		1.46941	1.46941	1.46941		1.46941						0.197364	0.103475	1.46941	1	0	1	378480	ENSDARG00000110069	0.197364	0.197364		0.103475	0.103475		1.46941	1.46941		0.197364	0.103475	1.46941	0															0						Poly 2,1(1)	1.7128469944000244	1.7128469944000244	1.7128469944000244	1.7128469944000244	0.0	1.7128469944000244	0.197364	0.197364	0.103475	0.103475	1.46941	1.46941	UP	1.0	0.0	0.0	
R-DRE-211945	Phase I - Functionalization of compounds	60	61	3	3	1	2	3	2	3	0	0	33	61	4798	0.66005	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-373076	Class A/1 (Rhodopsin-like receptors)	153	219	9	9	8	8	8	6	9	5	5	28	214	4645	0.99699	0.014628	0.014628	2.28	795311;793465;352938;30713;100148183	npy2rl;ece2b;chrm2a;npy8br;edn3b	ENSDARG00000089943;ENSDARG00000102142;ENSDARG00000098612;ENSDARG00000005780;ENSDARG00000086669		0.423404496	0.00911062	0.00116188	0.5993910307830292	0.327577453472791	0.5995584029067604	0.2113404734	0.0037969	4.01987E-4	0.287744442505719	0.15161625841181114	0.2722944827894107	1.408465306	0.0369266	0.00902553	2.2747997544077556	1.2168673660422322	2.3518913122774756					0.792123;0.00855698;1.30607;0.00116188;0.00911062	0.484074;0.00260048;0.565829;4.01987E-4;0.0037969	1.69744;0.0369266;5.2663;0.00902553;0.0326344	1	4	1	100148183	ENSDARG00000086669	0.00911062	0.00911062		0.0037969	0.0037969		0.0326344	0.0326344		0.00911062	0.0037969	0.0326344	4	795311;793465;352938;30713	ENSDARG00000089943;ENSDARG00000102142;ENSDARG00000098612;ENSDARG00000005780	0.526977965	0.40033999000000003	0.6383648803828653	0.26322636675	0.24333724	0.3040529220366945	1.7524230325	0.8671833	2.4720246316351946	0.792123;0.00855698;1.30607;0.00116188	0.484074;0.00260048;0.565829;4.01987E-4	1.69744;0.0369266;5.2663;0.00902553	0						Exp 2,2(0.4);Exp 4,3(0.6)	1.984703666679744	10.017264604568481	1.699859380722046	2.3880372047424316	0.31001006641683915	1.8812239170074463	-0.10198490725433268	0.9487938992543328	-0.04087865096750243	0.46355959776750244	-0.5854845933337818	3.4024152053337824	DOWN	0.2	0.8	0.0	
R-DRE-375276	Peptide ligand-binding receptors	90	108	6	6	6	5	5	4	6	4	4	29	104	4755	0.99931	0.0056154	0.0056154	3.7	795311;793465;30713;100148183	npy2rl;ece2b;npy8br;edn3b	ENSDARG00000089943;ENSDARG00000102142;ENSDARG00000005780;ENSDARG00000086669		0.20273812	0.0088338	0.00116188	0.39293996199296644	0.07427909101546487	0.2582228571549073	0.12271834175	0.00319869	4.01987E-4	0.2409078747902812	0.04439070056201477	0.15815038413933866	0.4440066325	0.0347805	0.00902553	0.835712277606502	0.16860730652195516	0.550051825482211					0.792123;0.00855698;0.00116188;0.00911062	0.484074;0.00260048;4.01987E-4;0.0037969	1.69744;0.0369266;0.00902553;0.0326344	1	3	1	100148183	ENSDARG00000086669	0.00911062	0.00911062		0.0037969	0.0037969		0.0326344	0.0326344		0.00911062	0.0037969	0.0326344	3	795311;793465;30713	ENSDARG00000089943;ENSDARG00000102142;ENSDARG00000005780	0.26728062	0.00855698	0.45454187349357683	0.16235882233333335	0.00260048	0.2786156851268229	0.58113071	0.0369266	0.9668528536607908	0.792123;0.00855698;0.00116188	0.484074;0.00260048;4.01987E-4	1.69744;0.0369266;0.00902553	0						Exp 2,1(0.25);Exp 4,3(0.75)	1.8950004519647126	7.62922739982605	1.699859380722046	2.2776076793670654	0.25790413329311307	1.8258801698684692	-0.18234304275310703	0.587819282753107	-0.11337137554447554	0.35880805904447555	-0.3749913995543719	1.263004664554372	DOWN	0.25	0.75	0.0	
R-DRE-416476	G alpha (q) signalling events	112	125	3	3	2	2	2	2	3	1	1	32	124	4735	0.79418	0.57557	0.57557	0.8	100148183	edn3b	ENSDARG00000086669		0.00911062	0.00911062	0.00911062		0.00911062		0.0037969	0.0037969	0.0037969		0.0037969		0.0326344	0.0326344	0.0326344		0.0326344						0.00911062	0.0037969	0.0326344	1	0	1	100148183	ENSDARG00000086669	0.00911062	0.00911062		0.0037969	0.0037969		0.0326344	0.0326344		0.00911062	0.0037969	0.0326344	0															0						Exp 4,1(1)	1.699859380722046	1.699859380722046	1.699859380722046	1.699859380722046	0.0	1.699859380722046	0.00911062	0.00911062	0.0037969	0.0037969	0.0326344	0.0326344	UP	1.0	0.0	0.0	
R-DRE-418594	G alpha (i) signalling events	147	166	5	5	5	5	5	3	5	3	3	30	163	4696	0.9757	0.099811	0.099811	1.81	795311;352938;30713	npy2rl;chrm2a;npy8br	ENSDARG00000089943;ENSDARG00000098612;ENSDARG00000005780		0.69978496	0.792123	0.00116188	0.6573363185111294	0.4804074949383167	0.7281193555581761	0.35010166233333334	0.484074	4.01987E-4	0.30559510336788615	0.22271374236141328	0.3290170207133613	2.3242551766666666	1.69744	0.00902553	2.6841025804732563	1.784091023557194	2.886550050412682					0.792123;1.30607;0.00116188	0.484074;0.565829;4.01987E-4	1.69744;5.2663;0.00902553	0	3	0															3	795311;352938;30713	ENSDARG00000089943;ENSDARG00000098612;ENSDARG00000005780	0.69978496	0.792123	0.6573363185111294	0.35010166233333334	0.484074	0.30559510336788615	2.3242551766666666	1.69744	2.6841025804732563	0.792123;1.30607;0.00116188	0.484074;0.565829;4.01987E-4	1.69744;5.2663;0.00902553	0						Exp 2,2(0.67);Exp 4,1(0.34)	2.170968387553643	6.546868801116943	1.8812239170074463	2.3880372047424316	0.26651281262562865	2.2776076793670654	-0.04406110886341541	1.4436310288634155	0.004288248556071461	0.6959150761105953	-0.7130928241761887	5.361603177509522	DOWN	0.0	1.0	0.0	
R-DRE-500792	GPCR ligand binding	197	264	10	10	9	9	9	7	10	6	6	27	258	4601	0.99843	0.0075319	0.0075319	2.27	795311;793465;503868;352938;30713;100148183	npy2rl;ece2b;vipr1b;chrm2a;npy8br;edn3b	ENSDARG00000089943;ENSDARG00000102142;ENSDARG00000059058;ENSDARG00000098612;ENSDARG00000005780;ENSDARG00000086669		0.3543535116666667	0.009104605	0.00116188	0.5621600455839311	0.25647349261467717	0.5377296236264695	0.1765622845	0.00323412	4.01987E-4	0.2710989227077933	0.11836264298099254	0.2447523262188616	1.1801289883333335	0.037687	0.00902553	2.1101175279866062	0.9537719561107492	2.1008500426961216					0.792123;0.00855698;0.00909859;1.30607;0.00116188;0.00911062	0.484074;0.00260048;0.00267134;0.565829;4.01987E-4;0.0037969	1.69744;0.0369266;0.0384474;5.2663;0.00902553;0.0326344	1	5	1	100148183	ENSDARG00000086669	0.00911062	0.00911062		0.0037969	0.0037969		0.0326344	0.0326344		0.00911062	0.0037969	0.0326344	5	795311;793465;503868;352938;30713	ENSDARG00000089943;ENSDARG00000102142;ENSDARG00000059058;ENSDARG00000098612;ENSDARG00000005780	0.42340209	0.00909859	0.5993931095614552	0.2111153614	0.00267134	0.28794777120552223	1.409627906	0.0384474	2.273922124506267	0.792123;0.00855698;0.00909859;1.30607;0.00116188	0.484074;0.00260048;0.00267134;0.565829;4.01987E-4	1.69744;0.0369266;0.0384474;5.2663;0.00902553	0						Exp 2,2(0.34);Exp 4,4(0.67)	2.0351494691908787	12.324540376663208	1.699859380722046	2.3880372047424316	0.3037593024755733	2.079415798187256	-0.09546820838371844	0.8041752317170519	-0.040362032114421104	0.393486601114421	-0.5083166836842614	2.868574660350928	DOWN	0.16666666666666666	0.8333333333333334	0.0	
R-DRE-983168	Antigen processing: Ubiquitination & Proteasome degradation	185	193	2	1	1	2	1	1	2	1	1	32	192	4667	0.62369	0.73625	1.0	0.52	567287	rnf217	ENSDARG00000060944		0.762245	0.762245	0.762245		0.762245		0.45308	0.45308	0.45308		0.4530799999999999		1.68021	1.68021	1.68021		1.6802100000000002						0.762245	0.45308	1.68021	0	1	0															1	567287	ENSDARG00000060944	0.762245	0.762245		0.45308	0.45308		1.68021	1.68021		0.762245	0.45308	1.68021	0						Exp 2,1(1)	1.8323167562484741	1.8323167562484741	1.8323167562484741	1.8323167562484741	0.0	1.8323167562484741	0.762245	0.762245	0.45308	0.45308	1.68021	1.68021	DOWN	0.0	1.0	0.0	
R-DRE-983169	Class I MHC mediated antigen processing & presentation	219	231	2	1	1	2	1	1	2	1	1	32	230	4629	0.53351	0.79843	1.0	0.43	567287	rnf217	ENSDARG00000060944		0.762245	0.762245	0.762245		0.762245		0.45308	0.45308	0.45308		0.4530799999999999		1.68021	1.68021	1.68021		1.6802100000000002						0.762245	0.45308	1.68021	0	1	0															1	567287	ENSDARG00000060944	0.762245	0.762245		0.45308	0.45308		1.68021	1.68021		0.762245	0.45308	1.68021	0						Exp 2,1(1)	1.8323167562484741	1.8323167562484741	1.8323167562484741	1.8323167562484741	0.0	1.8323167562484741	0.762245	0.762245	0.45308	0.45308	1.68021	1.68021	DOWN	0.0	1.0	0.0	
R-DRE-397014	Muscle contraction	90	92	2	2	1	2	1	1	2	0	0	33	92	4767	0.53334	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5576886	Phase 4 - resting membrane potential	11	12	1	1	0	1	1	1	1	0	0	33	12	4847	0.9219	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5576891	Cardiac conduction	60	61	2	2	1	2	1	1	2	0	0	33	61	4798	0.66005	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-382551	Transport of small molecules	355	372	10	9	7	9	9	7	10	5	5	28	367	4492	0.96442	0.10131	0.10131	1.34	568448;562782;100535437;100334729;100005108	aco1;ano8b;ano6;rab11fip2;slc26a6	ENSDARG00000026376;ENSDARG00000077229;ENSDARG00000061544;ENSDARG00000101432;ENSDARG00000055835		0.461134354	0.201874	0.00238627	0.5787242274397142	0.17044787100933487	0.37690916349606607	0.2581127984	0.104938	5.32392E-4	0.31800412434982916	0.09056810907147023	0.21039919937254747	1.49505576	1.26382	0.0195568	1.836364072489736	0.6618976884626604	1.2359560754750154					0.679159;0.00238627;0.201874;0.0442325;1.37802	0.448949;5.32392E-4;0.104938;0.0116346;0.72451	1.26382;0.0195568;1.41841;0.188762;4.58473	0	5	0															5	568448;562782;100535437;100334729;100005108	ENSDARG00000026376;ENSDARG00000077229;ENSDARG00000061544;ENSDARG00000101432;ENSDARG00000055835	0.461134354	0.201874	0.5787242274397142	0.2581127984	0.104938	0.31800412434982916	1.49505576	1.26382	1.836364072489736	0.679159;0.00238627;0.201874;0.0442325;1.37802	0.448949;5.32392E-4;0.104938;0.0116346;0.72451	1.26382;0.0195568;1.41841;0.188762;4.58473	0						Exp 2,2(0.4);Exp 4,2(0.4);Poly 2,1(0.2)	1.7020251443481045	8.538124322891235	1.5076963901519775	1.8996315002441406	0.1543106058026582	1.6773126125335693	-0.046139797410250094	0.9684085054102501	-0.020630106555233507	0.5368557033552335	-0.1145883198299571	3.1046998398299572	DOWN	0.0	1.0	0.0	
R-DRE-917937	Iron uptake and transport	42	45	1	1	1	1	1	1	1	1	1	32	44	4815	0.96353	0.26359	0.26359	2.22	568448	aco1	ENSDARG00000026376		0.679159	0.679159	0.679159		0.679159		0.448949	0.448949	0.448949		0.448949		1.26382	1.26382	1.26382		1.26382						0.679159	0.448949	1.26382	0	1	0															1	568448	ENSDARG00000026376	0.679159	0.679159		0.448949	0.448949		1.26382	1.26382		0.679159	0.448949	1.26382	0						Exp 2,1(1)	1.6773126125335693	1.6773126125335693	1.6773126125335693	1.6773126125335693	0.0	1.6773126125335693	0.679159	0.679159	0.448949	0.448949	1.26382	1.26382	DOWN	0.0	1.0	0.0	
